id,Country,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31
117,"Paraguay",5229,6267,7481,8886,10509,12372,14498,16908,19617,22637,25970,29607,33531,37708
118,"Peru",393199,409384,421879,431362,438469,443743,447630,450478,452559,454073,455174,455973,456551,456970
119,"Philippines",92762,108697,126313,145772,167167,190589,216111,243775,273594,305538,339539,375478,413187,452450
120,"Poland",45729,49238,53220,57724,62793,68471,74793,81789,89476,97857,106919,116627,126927,137741
121,"Portugal",51373,52522,53439,54169,54748,55207,55570,55857,56083,56262,56402,56513,56600,56669
122,"Qatar",111223,112770,113681,114174,114429,114557,114620,114652,114667,114675,114679,114680,114681,114682
123,"Romania",51534,60667,71224,83169,96362,110546,125364,140382,155139,169207,182231,193967,204286,213163
124,"Russia",844197,879464,911094,939225,964058,985835,1004824,1021298,1035526,1047770,1058271,1067253,1074917,1081442
125,"Rwanda",2038,2299,2567,2844,3129,3423,3725,4036,4356,4684,5022,5368,5724,6088
126,"Saint Lucia",25,25,26,26,27,27,27,27,28,28,28,28,28,28
127,"Saint Vincent and the Grenadines",64,80,98,121,147,178,213,254,302,355,415,481,554,632
128,"San Marino",699,699,699,699,699,699,699,699,699,699,699,699,699,699
129,"Saudi Arabia",280121,293962,306112,316617,325579,333139,339456,344691,349001,352530,355407,357743,359634,361162
130,"Senegal",10499,11583,12825,14243,15856,17683,19745,22059,24641,27504,30657,34102,37835,41842
131,"Serbia",26308,29571,33091,36851,40820,44957,49214,53537,57866,62144,66315,70327,74139,77716
132,"Seychelles",119,123,127,130,132,135,136,138,139,140,141,142,143,143
133,"Singapore",52705,55963,59925,64617,70112,76398,83414,91038,99068,107257,115330,123022,130113,136451
134,"Slovakia",2355,2620,2970,3432,4037,4827,5853,7176,8864,10991,13629,16840,20653,25056
135,"Slovenia",2191,2321,2452,2583,2716,2850,2985,3120,3255,3390,3526,3661,3797,3931
136,"Somalia",3223,3271,3315,3354,3390,3422,3451,3478,3502,3524,3543,3561,3577,3592
137,"South Africa",513560,584354,643843,691673,728776,756763,777431,792454,803249,810942,816392,820236,822940,824839
138,"Spain",282065,295396,311181,329603,350739,374513,400666,428739,458086,487927,517424,545773,572290,596471
139,"Sri Lanka",2824,2856,2878,2891,2900,2906,2910,2912,2914,2915,2915,2916,2916,2916
140,"Sudan",11924,12599,13321,14096,14926,15814,16765,17783,18871,20034,21277,22603,24017,25525
141,"Suriname",1818,2357,3002,3753,4599,5519,6478,7436,8353,9196,9942,10579,11109,11537
142,"Sweden",80039,80961,81639,82138,82505,82774,82970,83114,83220,83297,83353,83395,83425,83447
143,"Switzerland",35122,35980,36872,37792,38739,39709,40698,41702,42716,43736,44756,45772,46779,47772
144,"Tanzania",509,509,509,509,509,509,509,509,509,509,509,509,509,509
145,"Thailand",3327,3374,3426,3484,3549,3621,3701,3790,3890,4001,4124,4262,4415,4586
146,"Togo",944,1044,1156,1283,1425,1586,1766,1969,2196,2451,2737,3057,3413,3811
147,"Trinidad and Tobago",157,176,204,250,320,431,604,874,1290,1928,2895,4328,6391,9239
148,"Tunisia",1525,1607,1686,1761,1834,1904,1971,2036,2098,2157,2214,2269,2322,2372
149,"Turkey",231347,237177,242672,247853,252727,257308,261610,265645,269426,272966,276278,279373,282265,284964
150,"Uganda",1153,1195,1235,1274,1311,1346,1380,1413,1444,1473,1501,1529,1554,1579
151,"Ukraine",71599,78036,84676,91489,98441,105493,112607,119741,126853,133902,140849,147656,154288,160715
152,"United Arab Emirates",60261,61568,62611,63450,64119,64654,65080,65420,65691,65907,66078,66215,66323,66410
153,"United Kingdom",304829,308886,312552,315856,318829,321499,323894,326039,327957,329672,331202,332567,333783,334867
154,"Uruguay",1326,1541,1844,2270,2866,3695,4839,6402,8508,11289,14871,19335,24676,30762
155,"US",4609170,5000571,5329198,5592125,5794431,5945445,6055631,6134693,6190743,6230140,6257665,6276814,6290098,6299293
156,"Uzbekistan",23829,27721,31645,35583,39519,43435,47314,51139,54895,58569,62145,65615,68966,72191
157,"Venezuela",18801,23511,29281,36314,44846,55133,67442,82042,99175,119031,141714,167199,195307,225674
158,"Vietnam",453,509,592,714,894,1160,1552,2131,2984,4243,6098,8829,12846,18742
159,"Zambia",6216,9048,13140,18990,27232,38605,53850,73513,97637,125471,155378,185124,212501,235938
160,"Zimbabwe",3613,5504,8418,12863,19607,29712,44594,65958,95513,134367,182122,236142,291726,343545
161,"Dominica",18,18,18,18,18,18,18,18,18,18,18,18,18,18
162,"Grenada",23,23,23,23,23,23,23,23,23,23,23,23,23,23
163,"Mozambique",1827,1980,2106,2210,2296,2367,2425,2473,2512,2545,2571,2593,2611,2626
164,"Syria",792,994,1266,1615,2070,2665,3437,4441,5746,7439,9634,12472,16135,20846
165,"Timor-Leste",24,24,24,24,24,24,24,24,24,24,24,24,24,24
166,"Belize",53,60,67,75,82,91,99,108,118,128,139,150,161,173
167,"Laos",21,21,22,22,23,23,24,24,25,25,25,25,26,26
168,"Libya",3464,4727,6478,8887,12185,16646,22597,30389,40336,52630,67223,83714,101325,118998
169,"West Bank and Gaza",12105,13795,15259,16513,17577,18473,19220,19842,20355,20778,21125,21408,21640,21829
170,"Guinea-Bissau",1958,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959
171,"Mali",2534,2553,2565,2573,2578,2581,2583,2584,2585,2586,2586,2586,2587,2587
172,"Saint Kitts and Nevis",17,17,17,17,17,17,17,17,17,17,17,17,17,17
173,"Kosovo",7830,8851,9819,10726,11566,12339,13043,13679,14251,14761,15213,15612,15963,16270
174,"Burma",356,361,364,367,370,371,373,373,374,375,375,375,376,376
175,"MS Zaandam",9,9,9,9,9,9,9,9,9,9,9,9,9,9
176,"Botswana",825,996,1182,1381,1595,1824,2068,2329,2607,2901,3213,3542,3889,4253
177,"Burundi",422,492,573,661,760,869,991,1126,1275,1441,1625,1830,2056,2306
178,"Sierra Leone",1843,1910,1973,2032,2087,2140,2189,2235,2279,2320,2358,2395,2429,2461
179,"Malawi",4233,4945,5684,6448,7238,8054,8896,9765,10659,11580,12527,13500,14498,15520
180,"South Sudan",2331,2401,2470,2535,2597,2655,2711,2765,2816,2864,2910,2954,2995,3035
181,"Western Sahara",10,10,10,10,10,10,10,10,10,10,10,10,10,10
182,"Sao Tome and Principe",996,1297,1861,2799,4075,5398,6432,7075,7422,7595,7677,7716,7734,7742
183,"Yemen",1740,1791,1828,1854,1872,1885,1895,1902,1906,1910,1912,1914,1915,1916
