id,Country,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26
21,"Brazil",4707070,4885962,5044412,5183755,5304968,5408036,5495265,5568111,5628455,5678141,5718767,5751850,5778680,5800366
22,"Brunei",145,145,145,145,145,145,145,145,145,145,145,145,145,145
23,"Bulgaria",19579,20365,21102,21788,22427,23018,23564,24068,24530,24954,25341,25695,26017,26310
24,"Burkina Faso",1995,2218,2512,2901,3412,4086,4973,6138,7667,9669,12284,15689,20102,25788
25,"Cabo Verde",5662,6106,6508,6861,7162,7412,7615,7779,7908,8008,8086,8147,8193,8228
26,"Cambodia",275,275,275,275,275,275,275,275,275,275,275,275,275,275
27,"Cameroon",20699,20973,21208,21411,21586,21737,21868,21980,22076,22159,22231,22293,22346,22391
28,"Canada",151805,159906,169210,179785,191663,204827,219202,234644,250946,267840,285013,302132,318864,334909
29,"Central African Republic",4813,4846,4881,4917,4956,4997,5040,5085,5132,5182,5235,5290,5349,5410
30,"Chad",1219,1321,1457,1636,1873,2186,2600,3147,3868,4817,6066,7706,9852,12651
31,"Chile",456191,466785,476047,483858,490247,495344,499327,502393,504723,506478,507790,508767,509490,510024
32,"China",90531,90744,90987,91264,91580,91940,92350,92817,93350,93957,94649,95437,96336,97360
33,"Colombia",801781,839574,871163,897366,918743,936014,949841,960833,969524,976363,981728,985924,989199,991751
34,"Congo (Brazzaville)",5075,5155,5235,5309,5379,5445,5507,5565,5619,5671,5719,5764,5807,5847
35,"Congo (Kinshasa)",10600,10677,10736,10780,10814,10840,10859,10874,10885,10894,10900,10905,10909,10912
36,"Costa Rica",69684,75531,80140,83614,86148,87950,89210,90079,90674,91079,91353,91539,91664,91748
37,"Cote d'Ivoire",19587,19882,20159,20418,20661,20889,21103,21302,21489,21664,21828,21981,22125,22259
38,"Croatia",16019,17154,18141,18997,19736,20373,20920,21389,21789,22131,22423,22671,22882,23061
39,"Diamond Princess",712,712,712,712,712,712,712,712,712,712,712,712,712,712
40,"Cuba",5436,5852,6287,6734,7200,7682,8181,8697,9231,9783,10352,10941,11547,12172
41,"Cyprus",1674,1810,2030,2381,2936,3794,5075,6898,9313,12229,15371,18361,20884,22802
42,"Czechia",62963,83905,110782,142724,177581,212102,243148,268704,288239,302336,312089,318641,322956,325760
43,"Denmark",26617,31808,38917,48296,60125,74183,89761,105721,120798,133975,144727,153013,159121,163476
44,"Djibouti",5411,5421,5432,5446,5463,5482,5504,5530,5561,5596,5638,5686,5743,5808
45,"Dominican Republic",112184,116563,120701,124545,128059,131225,134041,136516,138669,140525,142112,143462,144602,145560
46,"Ecuador",135297,147316,161134,176686,193768,212014,230943,249987,268562,286139,302298,316763,329405,340223
47,"Egypt",102846,103753,104596,105380,106109,106786,107415,107999,108541,109045,109512,109946,110348,110721
48,"El Salvador",28054,28618,29156,29670,30159,30625,31067,31487,31884,32261,32616,32952,33269,33567
49,"Equatorial Guinea",5004,5005,5006,5006,5006,5006,5006,5006,5006,5006,5006,5006,5006,5006
50,"Eritrea",365,365,365,365,365,365,365,365,365,365,365,365,365,365
51,"Estonia",3145,3448,3805,4222,4703,5248,5857,6525,7242,7996,8770,9547,10307,11035
52,"Eswatini",5416,5563,5687,5790,5876,5949,6009,6059,6101,6137,6166,6190,6210,6227
53,"Ethiopia",72032,75097,77558,79532,81115,82384,83400,84213,84865,85386,85803,86137,86404,86618
54,"Fiji",32,32,32,32,32,32,32,32,32,32,32,32,32,32
55,"Finland",9312,9731,10185,10675,11203,11770,12376,13021,13705,14427,15184,15975,16797,17645
56,"France",511796,559528,602142,639246,670840,697229,718919,736513,750631,761861,770734,777704,783158,787410
57,"Gabon",8733,8773,8809,8841,8870,8896,8919,8940,8959,8976,8992,9005,9018,9029
58,"Gambia",3618,3697,3754,3794,3823,3843,3858,3868,3876,3881,3885,3888,3890,3891
59,"Georgia",5003,7785,12222,18924,28248,39818,52267,63727,72830,79238,83370,85884,87359,88207
60,"Germany",283961,296159,308888,322095,335714,349669,363877,378246,392680,407083,421359,435413,449159,462517
61,"Ghana",46443,46936,47415,47878,48328,48763,49185,49594,49990,50373,50744,51102,51449,51785
62,"Greece",16822,18905,21103,23418,25845,28377,31006,33723,36515,39370,42273,45209,48161,51112
63,"Guatemala",88352,91463,94296,96859,99166,101230,103068,104699,106140,107410,108524,109501,110354,111098
64,"Guinea",10533,10748,10936,11101,11245,11370,11480,11577,11661,11734,11798,11854,11903,11946
65,"Guyana",2620,3056,3512,3978,4444,4899,5333,5738,6107,6439,6731,6985,7202,7387
66,"Haiti",8724,8835,8935,9025,9106,9179,9245,9305,9358,9407,9450,9489,9525,9556
67,"Holy See",12,12,12,12,12,12,12,12,12,12,12,12,12,12
68,"Honduras",74564,77915,80985,83827,86421,88780,90913,92830,94548,96079,97440,98646,99711,100650
69,"Hungary",23065,29654,36871,44551,52479,60409,68092,75310,81895,87745,92819,97129,100725,103682
70,"Iceland",2465,2815,3472,4615,6351,8502,10557,12074,12987,13469,13705,13818,13870,13894
71,"India",6032460,6646835,7229310,7772356,8270772,8721677,9124298,9479620,9789969,10058593,10289281,10486056,10652937,10793774
72,"Indonesia",267987,296342,325919,356641,388417,421137,454676,488891,523631,558732,594024,629331,664479,699297
73,"Iran",439671,462203,486931,513728,542370,572535,603812,635724,667748,699354,730040,759356,786940,812518
74,"Iraq",342526,368177,391742,413059,432089,448875,463525,476192,487058,496316,504156,510763,516308,520945
75,"Ireland",34765,37326,40368,43878,47797,52014,56373,60695,64807,68565,71878,74704,77049,78950
76,"Israel",214637,243840,267824,285449,297369,304976,309653,312462,314126,315104,315675,316008,316202,316314
77,"Italy",307214,317859,328529,339149,349647,359956,370010,379752,389133,398111,406653,414735,422342,429466
78,"Jamaica",5991,7386,9010,10887,13022,15408,18026,20839,23793,26824,29857,32820,35644,38277
79,"Japan",82053,85203,88110,90789,93258,95531,97622,99545,101313,102936,104427,105796,107051,108203
80,"Jordan",6495,9443,13901,20541,30248,44033,62832,87083,116197,148247,180286,209333,233399,251878
81,"Kazakhstan",107659,108024,108346,108628,108876,109094,109285,109452,109599,109728,109840,109939,110025,110101
82,"Kenya",37738,38562,39327,40038,40698,41311,41879,42405,42893,43345,43764,44151,44510,44842
83,"Korea, South",23571,24055,24418,24694,24902,25060,25179,25269,25337,25388,25427,25456,25479,25495
84,"Kuwait",103036,106558,109312,111370,112855,113900,114623,115116,115450,115675,115826,115927,115994,116039
85,"Kyrgyzstan",45672,46001,46273,46496,46679,46829,46952,47053,47136,47203,47258,47303,47340,47370
86,"Latvia",1574,1636,1703,1778,1859,1947,2044,2149,2263,2386,2520,2663,2818,2984
87,"Lebanon",33533,38856,44406,50107,55827,61446,66848,71935,76633,80895,84698,88042,90944,93435
88,"Liberia",1350,1369,1393,1420,1453,1492,1537,1591,1654,1728,1816,1919,2041,2183
89,"Liechtenstein",115,118,120,121,123,125,126,127,128,129,130,131,132,132
90,"Lithuania",4124,4656,5299,6071,6987,8060,9298,10704,12270,13975,15789,17671,19573,21445
91,"Luxembourg",8239,9008,9977,11123,12394,13700,14942,16036,16939,17642,18166,18545,18811,18995
92,"Madagascar",16257,16429,16549,16633,16693,16734,16763,16784,16798,16808,16815,16820,16824,16826
93,"Malaysia",10521,10867,11201,11524,11838,12142,12436,12721,12998,13265,13523,13774,14016,14251
94,"Maldives",10093,10436,10686,10867,10997,11088,11153,11198,11229,11251,11266,11277,11284,11290
95,"Malta",3113,3635,4238,4910,5630,6367,7091,7769,8380,8909,9353,9715,10003,10229
96,"Mauritania",7427,7473,7502,7521,7534,7542,7547,7550,7552,7554,7554,7555,7555,7556
97,"Mauritius",371,382,403,442,514,649,899,1360,2200,3698,6264,10377,16299,23607
98,"Mexico",721825,747582,770542,791077,809410,825701,840189,853037,864418,874491,883393,891255,898192,904309
99,"Moldova",49437,52496,55196,57496,59394,60922,62126,63059,63774,64315,64723,65028,65255,65423
100,"Monaco",209,227,242,256,267,277,285,292,298,303,307,310,313,315
101,"Mongolia",312,313,313,313,313,313,313,313,313,313,313,313,313,313
102,"Montenegro",10304,12540,14796,16813,18424,19598,20397,20916,21242,21443,21566,21640,21685,21712
103,"Morocco",116316,134970,155525,177827,201719,226916,253075,279782,306591,333046,358713,383210,406225,427529
104,"Namibia",10893,11344,11673,11913,12086,12211,12302,12367,12413,12447,12471,12489,12501,12510
105,"Nepal",73083,84645,97452,111494,126733,143078,160395,178501,197174,216160,235185,253974,272265,289822
106,"Netherlands",109344,124251,140945,158863,177237,195209,211991,226991,239880,250584,259223,266036,271312,275338
107,"New Zealand",1826,1837,1846,1853,1859,1863,1867,1870,1872,1874,1875,1877,1878,1878
108,"Nicaragua",5055,5162,5267,5370,5470,5569,5664,5757,5848,5937,6023,6107,6189,6268
109,"Niger",1199,1225,1279,1390,1623,2108,3115,5203,9511,18304,35872,69495,128817,219626
110,"Nigeria",58000,58781,59459,60049,60562,61008,61396,61733,62026,62281,62503,62696,62863,63009
111,"North Macedonia",17570,18613,19711,20843,21981,23099,24170,25174,26096,26924,27656,28293,28839,29302
112,"Norway",13489,14144,14758,15333,15869,16365,16825,17249,17639,17996,18323,18621,18892,19139
113,"Oman",97784,104280,111990,120062,127458,133437,137793,140731,142608,143767,144467,144885,145132,145277
114,"Pakistan",310190,315329,321201,327905,335547,344246,354129,365337,378019,392333,408442,426514,446715,469206
115,"Panama",109888,113669,116752,119127,120877,122125,122994,123588,123991,124261,124442,124562,124642,124695
116,"Papua New Guinea",521,524,525,526,526,526,526,526,526,526,526,526,526,526
117,"Paraguay",38087,43170,47910,52244,56139,59582,62584,65169,67372,69233,70793,72092,73168,74056
118,"Peru",796693,831858,860795,883164,899631,911320,919403,924893,928575,931025,932645,933713,934415,934875
119,"Philippines",310300,339815,371502,405162,441012,478820,518531,560018,603057,647456,692944,739233,786020,832973
120,"Poland",83876,90206,97661,106372,116459,128018,141103,155715,171785,189162,207613,226828,246435,266032
121,"Portugal",73195,79627,87328,96354,106705,118259,130782,143925,157258,170325,182701,194050,204150,212900
122,"Qatar",124046,124522,124739,124843,124890,124911,124921,124925,124928,124928,124929,124929,124929,124929
123,"Romania",120618,129636,138372,146686,154467,161635,168142,173971,179130,183649,187571,190946,193831,196283
124,"Russia",1133500,1174681,1216357,1258026,1299184,1339349,1378089,1415031,1449877,1482412,1512497,1540072,1565140,1587760
125,"Rwanda",4792,4856,4896,4921,4936,4946,4953,4957,4959,4961,4962,4962,4963,4963
126,"Saint Lucia",27,27,27,27,27,27,27,27,27,27,27,27,27,27
127,"Saint Vincent and the Grenadines",64,64,64,64,64,64,64,64,64,64,64,64,64,64
128,"San Marino",723,724,724,725,725,725,725,725,725,725,725,725,725,725
129,"Saudi Arabia",332838,335814,338222,340163,341725,342980,343985,344790,345434,345948,346359,346687,346949,347158
130,"Senegal",14962,15243,15521,15795,16066,16334,16598,16858,17115,17369,17618,17864,18106,18345
131,"Serbia",33378,33947,34537,35146,35774,36419,37078,37750,38432,39122,39817,40514,41211,41905
132,"Seychelles",143,145,146,148,149,150,151,152,152,153,153,154,154,155
133,"Singapore",57753,57919,58053,58161,58248,58318,58374,58419,58456,58485,58508,58527,58542,58555
134,"Slovakia",7630,8738,9837,10918,11973,12998,13984,14928,15826,16675,17473,18220,18914,19557
135,"Slovenia",5210,6426,8046,10159,12844,16141,20023,24374,28985,33590,37921,41769,45017,47642
136,"Somalia",3478,3521,3562,3604,3644,3683,3721,3758,3795,3830,3865,3899,3933,3965
137,"South Africa",670933,681808,692126,701834,710896,719293,727020,734087,740513,746325,751558,756248,760436,764163
138,"Spain",692165,746871,796158,838891,875384,905983,931248,951868,968519,981859,992476,1000881,1007508,1012715
139,"Sri Lanka",3359,3440,3518,3591,3662,3729,3794,3855,3914,3970,4023,4074,4123,4170
140,"Sudan",13619,13696,13776,13859,13946,14036,14130,14227,14328,14433,14541,14654,14772,14894
141,"Suriname",4816,4884,4925,4949,4964,4973,4978,4981,4983,4985,4985,4986,4986,4986
142,"Sweden",89617,91279,93041,94882,96805,98800,100863,102984,105153,107361,109595,111844,114095,116336
143,"Switzerland",51229,53280,55122,56767,58230,59528,60676,61687,62577,63358,64043,64642,65165,65622
144,"Tanzania",509,509,509,509,509,509,509,509,509,509,509,509,509,509
145,"Thailand",3533,3562,3590,3616,3641,3665,3687,3709,3729,3748,3766,3783,3800,3815
146,"Togo",1745,1838,1933,2029,2126,2224,2323,2423,2525,2628,2731,2836,2942,3049
147,"Trinidad and Tobago",4643,5520,6393,7242,8048,8795,9475,10080,10611,11069,11459,11787,12061,12288
148,"Tunisia",14826,22049,33254,49988,74650,109314,155050,210634,270951,328369,375934,410551,433271,447117
149,"Turkey",312739,324244,335672,346961,358054,368896,379437,389635,399453,408859,417831,426352,434412,442005
150,"Uganda",7652,9548,11802,14488,17684,21480,25979,31298,37570,44940,53567,63618,75266,88682
151,"Ukraine",199447,223422,248652,274905,301874,329212,356559,383549,409837,435112,459113,481634,502534,521728
152,"United Arab Emirates",89434,94306,98696,102573,105938,108812,111236,113257,114927,116295,117410,118314,119043,119629
153,"United Kingdom",419959,449190,480389,513030,546476,580022,612952,644598,674395,701914,726879,749161,768759,785778
154,"Uruguay",2017,2133,2250,2367,2484,2601,2717,2834,2950,3066,3181,3296,3411,3525
155,"US",7058903,7340912,7601588,7830689,8023245,8179069,8301330,8394944,8465288,8517401,8555603,8583391,8603490,8617969
156,"Uzbekistan",55827,61569,68340,76292,85583,96362,108774,122939,138944,156820,176534,197967,220915,245082
157,"Venezuela",71649,76863,81521,85658,89329,92579,95452,97988,100223,102192,103923,105444,106780,107952
158,"Vietnam",1072,1075,1076,1077,1078,1078,1078,1079,1079,1079,1079,1079,1079,1079
159,"Zambia",14610,15100,15521,15883,16196,16464,16695,16894,17065,17212,17339,17447,17541,17621
160,"Zimbabwe",7788,7873,7931,7970,7997,8015,8027,8035,8041,8045,8047,8049,8050,8051
161,"Dominica",24,24,24,24,24,24,24,24,24,24,24,24,24,24
162,"Grenada",24,24,24,24,24,24,24,24,24,24,24,24,24,24
163,"Mozambique",8302,10741,14137,18840,25312,34135,46013,61735,82083,107664,138667,174608,214172,255302
164,"Syria",3990,4163,4296,4398,4477,4537,4583,4618,4645,4666,4682,4694,4704,4711
165,"Timor-Leste",27,27,27,27,27,27,27,27,27,27,27,27,27,27
166,"Belize",1734,1825,1889,1934,1966,1988,2003,2013,2021,2026,2029,2032,2033,2035
167,"Laos",23,23,23,23,23,23,23,23,23,23,23,23,23,23
168,"Libya",31957,36348,40344,43895,46983,49618,51830,53663,55163,56381,57362,58146,58772,59267
169,"West Bank and Gaza",40208,45690,51275,56790,62080,67013,71492,75461,78905,81836,84292,86321,87980,89323
170,"Guinea-Bissau",2322,2340,2355,2367,2376,2383,2389,2394,2398,2401,2403,2405,2407,2408
171,"Mali",3079,3155,3231,3305,3378,3451,3522,3592,3661,3729,3796,3862,3927,3991
172,"Saint Kitts and Nevis",17,17,17,17,17,17,17,17,17,17,17,17,17,17
173,"Kosovo",12683,12683,12683,12683,12683,12683,12683,12683,12683,12683,12683,12683,12683,12683
174,"Burma",8557,12802,18533,26234,36521,50156,68040,91180,120595,157154,201337,252953,310905,373121
175,"MS Zaandam",9,9,9,9,9,9,9,9,9,9,9,9,9,9
176,"Botswana",2771,2969,3141,3286,3409,3513,3602,3677,3740,3794,3840,3878,3911,3938
177,"Burundi",474,474,475,475,475,475,475,475,475,475,475,475,475,475
178,"Sierra Leone",2235,2332,2455,2610,2806,3052,3363,3754,4247,4865,5639,6608,7814,9313
179,"Malawi",5767,5802,5829,5852,5870,5884,5896,5905,5913,5919,5924,5928,5931,5933
180,"South Sudan",2698,2775,2869,2981,3116,3278,3474,3708,3990,4328,4733,5218,5797,6488
181,"Western Sahara",10,10,10,10,10,10,10,10,10,10,10,10,10,10
182,"Sao Tome and Principe",912,915,918,921,924,926,928,930,932,934,935,936,938,939
183,"Yemen",2037,2045,2052,2056,2059,2061,2062,2063,2064,2065,2065,2065,2065,2065
