place,week_ahead,quantile,value
Washington,1,point,15547.3723833493
Washington,1,0.025,14067.4538195229
Washington,1,0.1,14581.2487341297
Washington,1,0.25,14862.3723833493
Washington,1,0.5,15727.9996617628
Washington,1,0.75,16232.3723833493
Washington,1,0.9,16443.6903825724
Washington,1,0.975,16670.4377784713
Washington,2,point,11059.9149136387
Washington,2,0.025,8251.3019149194
Washington,2,0.1,9862.94863728162
Washington,2,0.25,10086.8944366449
Washington,2,0.5,11025.2267595941
Washington,2,0.75,12111.336109065
Washington,2,0.9,12516.6522885754
Washington,2,0.975,13039.5737781103
Washington,3,point,8337.18184325526
Washington,3,0.025,4508.7063286535
Washington,3,0.1,5923.87033929587
Washington,3,0.25,7422.45734286401
Washington,3,0.5,8798.93047096638
Washington,3,0.75,9269.93033788633
Washington,3,0.9,10510.9690562367
Washington,3,0.975,10991.3088141584
Washington,4,point,7305.91047297907
Washington,4,0.025,2517.73984092497
Washington,4,0.1,3592.45091362195
Washington,4,0.25,6620.91047297907
Washington,4,0.5,7927.7549980667
Washington,4,0.75,9254.71013828809
Washington,4,0.9,10162.1692235533
Washington,4,0.975,10545.7120494549
Washington,5,point,7188.59298867525
Washington,5,0.025,1476.97117635352
Washington,5,0.1,2261.50890569114
Washington,5,0.25,6503.59298867525
Washington,5,0.5,7742.81839873946
Washington,5,0.75,10113.652889654
Washington,5,0.9,10568.2105394619
Washington,5,0.975,11010.6709115477
Washington,6,point,7317.65338081704
Washington,6,0.025,916.671678633429
Washington,6,0.1,1490.89051964078
Washington,6,0.25,6632.65338081704
Washington,6,0.5,7979.57334625605
Washington,6,0.75,10642.3374077862
Washington,6,0.9,11084.8674316473
Washington,6,0.975,11626.0613814974
Washington,7,point,7255.27430134847
Washington,7,0.025,603.651853852905
Washington,7,0.1,1036.14032769643
Washington,7,0.25,6570.27430134847
Washington,7,0.5,8296.36834390718
Washington,7,0.75,10355.5960021256
Washington,7,0.9,11046.2577188535
Washington,7,0.975,11473.2594834547
Illinois,1,point,23129.1963599966
Illinois,1,0.025,21034.2617589505
Illinois,1,0.1,21242.4837557831
Illinois,1,0.25,21516.4336473555
Illinois,1,0.5,23591.9717352053
Illinois,1,0.75,24379.345739577
Illinois,1,0.9,24536.6119511693
Illinois,1,0.975,24652.4966362747
Illinois,2,point,19797.1466849798
Illinois,2,0.025,16685.7169138594
Illinois,2,0.1,16915.7929051593
Illinois,2,0.25,17281.9203757765
Illinois,2,0.5,20433.4607274584
Illinois,2,0.75,21713.5169877508
