id,Country,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10
0,Afghanistan,153534,153588,153640,153690,153738,153784,153828,153870,153910,153948,153984,154018,154050,154080,154108,154134,154160,154184,154207,154230,154251,154271,154290,154309,154326,154343,154359,154375,154390,154404,154417,154430,154442,154454,154466,154476,154487,154496,154506,154515,154524,154532,154540,154547,154554,154561,154568,154574,154580,154586,154592,154597,154602,154607,154612,154616,154621,154625,154629,154632,154636,154639,154643,154646,154649,154652,154655,154657,154660,154662,154665,154667,154669,154671,154673,154675,154677,154679,154680,154682,154683,154685,154686,154688,154689,154690,154692,154693,154694,154696,154699,154703,154708,154714,154721,154729
1,Albania,151499,152686,153920,155194,156518,157885,159300,160761,162267,163824,165423,167077,168768,170521,172309,174160,176045,177994,179976,182021,184097,186235,188402,190631,192885,195199,197535,199930,202343,204812,207294,209846,212404,215036,217669,220374,223074,225842,228602,231424,234233,237100,239947,242847,245722,248645,251537,254471,257367,260301,263191,266113,268985,271883,274726,277589,280393,283210,285964,288726,291420,294117,296744,299368,301918,304461,306928,309385,311763,314127,316412,318679,320866,323033,325120,327183,329168,331127,333009,334863,336642,338391,340067,341713,343287,344831,346306,347750,349163,350545,351896,353216,354505,355763,356990,358186
2,Algeria,198313,198691,199059,199417,199765,200104,200430,200749,201059,201361,201654,201940,202217,202487,202749,203004,203252,203493,203727,203956,204177,204393,204602,204807,205004,205197,205385,205567,205744,205917,206084,206247,206405,206560,206709,206855,206996,207134,207268,207398,207525,207648,207768,207884,207997,208107,208214,208318,208419,208518,208613,208706,208797,208885,208970,209053,209134,209213,209289,209364,209436,209506,209574,209641,209705,209768,209829,209889,209946,210002,210057,210110,210162,210212,210260,210308,210354,210399,210442,210485,210526,210566,210605,210643,210680,210716,210751,210784,210817,210849,210880,210911,210940,210969,210997,211024
3,Andorra,15069,15074,15078,15083,15088,15092,15097,15101,15106,15110,15114,15118,15122,15126,15130,15133,15137,15141,15144,15148,15151,15154,15158,15161,15164,15167,15170,15173,15176,15179,15182,15184,15187,15190,15192,15195,15197,15200,15202,15204,15207,15209,15211,15213,15216,15218,15220,15222,15224,15226,15227,15229,15231,15233,15235,15236,15238,15240,15241,15243,15244,15246,15247,15249,15250,15252,15253,15254,15256,15257,15258,15260,15261,15262,15263,15264,15266,15267,15268,15269,15270,15271,15272,15273,15274,15275,15276,15277,15277,15278,15279,15280,15281,15282,15282,15283
4,Angola,48790,49060,49337,49619,49908,50202,50503,50811,51125,51445,51773,52108,52450,52798,53155,53518,53890,54269,54657,55052,55457,55869,56290,56720,57159,57606,58064,58530,59007,59493,59990,60496,61013,61540,62079,62628,63189,63761,64345,64940,65549,66168,66801,67446,68105,68776,69462,70160,70874,71600,72342,73098,73870,74655,75458,76275,77110,77959,78827,79710,80612,81530,82467,83421,84395,85386,86397,87427,88478,89547,90638,91748,92881,94034,95210,96407,97628,98869,100136,101425,102739,104076,105440,106826,108240,109678,111144,112635,114151,115692,117258,118849,120465,122106,123772,125463
5,Antigua and Barbuda,1878,1961,2051,2150,2258,2376,2505,2646,2799,2965,3146,3342,3554,3785,4034,4304,4597,4912,5252,5618,6011,6433,6884,7366,7881,8427,9008,9622,10272,10955,11673,12423,13206,14019,14862,15730,16624,17536,18467,19411,20381,21363,22372,23386,24419,25447,26486,27511,28537,29538,30532,31492,32434,33337,34215,35047,35849,36604,37324,37996,38632,39221,39774,40283,40757,41191,41594,41959,42297,42602,42883,43136,43368,43576,43766,43936,44091,44239,44384,44523,44658,44788,44914,45035,45152,45264,45373,45478,45581,45681,45778,45871,45962,46051,46138,46223
6,Argentina,5207695,5212225,5216637,5220931,5225107,5229165,5233105,5236927,5240631,5244217,5247685,5251035,5254267,5257381,5260377,5263255,5266015,5268657,5271197,5273626,5275958,5278185,5280321,5282359,5284311,5286171,5287951,5289644,5291263,5292801,5294270,5295664,5296994,5298254,5299455,5300592,5301674,5302697,5303669,5304587,5305459,5306281,5307060,5307795,5308491,5309145,5309765,5310347,5310896,5311412,5311899,5312356,5312786,5313189,5313569,5313923,5314257,5314568,5314861,5315134,5315390,5315628,5315851,5316061,5316258,5316444,5316618,5316782,5316936,5317080,5317216,5317343,5317462,5317573,5317678,5317776,5317867,5317953,5318033,5318107,5318177,5318242,5318303,5318360,5318413,5318462,5318508,5318551,5318590,5318627,5318662,5318694,5318723,5318751,5318777,5318801
7,Armenia,245264,245923,246592,247274,247967,248673,249391,250122,250867,251624,252396,253180,253978,254789,255614,256452,257304,258168,259047,259937,260842,261759,262690,263632,264589,265557,266538,267531,268537,269554,270583,271623,272676,273738,274813,275896,276992,278096,279211,280335,281469,282610,283761,284919,286086,287258,288440,289626,290821,292019,293225,294434,295649,296867,298090,299314,300543,301773,303006,304239,305475,306710,307946,309180,310415,311647,312879,314107,315335,316557,317777,318992,320204,321409,322611,323805,324995,326177,327353,328520,329682,330834,331979,333114,334241,335358,336466,337563,338651,339730,340800,341862,342916,343962,345000,346030
8,Australia,64621,66954,69240,71479,73671,75816,77914,79965,81969,83926,85836,87699,89515,91284,93006,94681,96309,97890,99424,100911,102370,103791,105180,106528,107840,109107,110334,111514,112651,113740,114784,115779,116729,117628,118483,119289,120053,120781,121468,122120,122733,123311,123853,124361,124836,125279,125691,126074,126428,126756,127057,127334,127588,127821,128033,128227,128402,128561,128704,128834,128950,129054,129147,129230,129304,129369,129427,129478,129523,129562,129596,129626,129652,129675,129694,129711,129725,129738,129748,129757,129764,129771,129776,129781,129784,129788,129790,129792,129794,129797,129801,129806,129812,129819,129827,129836
9,Austria,697510,699354,701247,703204,705211,707286,709415,711616,713874,716208,718602,721077,723615,726238,728928,731708,734559,737504,740524,743643,746840,750143,753527,757021,760600,764296,768079,771985,775982,780107,784326,788679,793129,797718,802408,807241,812177,817262,822452,827795,833245,838852,844568,850444,856429,862577,868834,875257,881787,888484,895288,902258,909332,916573,923914,931419,939019,946782,954634,962643,970735,978980,987298,995763,1004292,1012960,1021682,1030533,1039427,1048441,1057485,1066636,1075806,1085070,1094338,1103689,1113029,1122436,1131819,1141255,1150651,1160085,1169464,1178866,1188200,1197540,1206798,1216047,1225287,1234518,1243740,1252953,1262157,1271352,1280538,1289715
10,Azerbaijan,445278,449978,454676,459435,464176,468967,473726,478522,483272,488045,492759,497481,502132,506777,511339,515882,520330,524748,529060,533330,537487,541591,545574,549495,553290,557015,560610,564128,567513,570817,573986,577071,580021,582885,585616,588258,590772,593197,595497,597710,599802,601810,603703,605513,607216,608840,610363,611811,613165,614449,615646,616778,617830,618822,619741,620606,621405,622154,622844,623489,624081,624633,625139,625609,626038,626436,626798,627132,627436,627715,627968,628200,628410,628601,628774,628931,629072,629200,629315,629419,629511,629595,629669,629736,629795,629848,629895,629937,629974,630006,630033,630055,630072,630084,630095,630105
11,The Bahamas,18853,19010,19168,19328,19489,19651,19813,19977,20141,20305,20470,20636,20801,20967,21132,21298,21463,21628,21792,21956,22119,22281,22442,22603,22762,22920,23076,23232,23385,23537,23688,23836,23983,24128,24271,24412,24550,24687,24821,24954,25083,25211,25336,25458,25578,25696,25811,25924,26034,26141,26246,26349,26448,26546,26640,26733,26822,26909,26994,27076,27156,27233,27308,27381,27451,27519,27585,27649,27710,27769,27826,27882,27935,27986,28035,28083,28128,28172,28214,28254,28293,28330,28366,28400,28433,28464,28494,28522,28550,28576,28600,28624,28647,28669,28690,28710
12,Bahrain,273113,273221,273326,273428,273529,273629,273729,273829,273927,274025,274122,274218,274313,274408,274501,274594,274685,274776,274865,274953,275039,275125,275208,275291,275371,275450,275528,275604,275678,275751,275822,275892,275959,276024,276088,276150,276210,276268,276325,276379,276432,276483,276532,276580,276625,276669,276711,276751,276790,276827,276862,276896,276928,276958,276988,277015,277041,277066,277090,277112,277133,277153,277171,277189,277205,277221,277235,277249,277261,277273,277284,277294,277304,277312,277320,277328,277335,277341,277347,277353,277358,277363,277367,277371,277374,277377,277380,277383,277386,277388,277390,277392,277394,277397,277401,277406
13,Bangladesh,1517166,1520348,1523445,1526457,1529384,1532226,1534983,1537655,1540242,1542744,1545161,1547493,1549738,1551904,1553988,1555999,1557934,1559800,1561595,1563326,1564990,1566595,1568137,1569624,1571053,1572431,1573754,1575029,1576253,1577432,1578564,1579655,1580701,1581708,1582674,1583604,1584496,1585354,1586176,1586967,1587725,1588453,1589151,1589821,1590463,1591080,1591671,1592237,1592781,1593301,1593801,1594280,1594740,1595180,1595602,1596006,1596394,1596765,1597121,1597461,1597787,1598099,1598397,1598683,1598957,1599220,1599472,1599714,1599945,1600167,1600379,1600582,1600777,1600963,1601142,1601312,1601476,1601632,1601782,1601925,1602061,1602192,1602317,1602436,1602550,1602659,1602763,1602862,1602957,1603048,1603134,1603217,1603295,1603368,1603436,1603499
14,Barbados,5417,5517,5624,5743,5869,6008,6155,6317,6488,6677,6878,7099,7334,7591,7865,8164,8481,8827,9193,9591,10012,10469,10951,11474,12024,12620,13244,13919,14624,15383,16176,17025,17909,18854,19834,20877,21955,23098,24274,25517,26789,28127,29491,30919,32367,33876,35398,36975,38557,40189,41816,43484,45139,46825,48489,50175,51827,53494,55117,56745,58322,59895,61464,63003,64560,66080,67610,69097,70588,72029,73467,74851,76227,77545,78849,80094,81320,82486,83630,84714,85774,86773,87748,88664,89555,90390,91198,91954,92685,93365,94021,94631,95218,95762,96284,96767
15,Belarus,492399,494192,496015,497875,499763,501688,503644,505639,507671,509741,511843,513984,516157,518370,520617,522906,525228,527591,529987,532424,534896,537409,539956,542544,545166,547830,550527,553266,556039,558853,561699,564587,567507,570469,573462,576496,579561,582667,585802,588977,592182,595426,598697,602008,605345,608719,612120,615557,619018,622515,626035,629589,633164,636773,640401,644060,647738,651446,655170,658922,662689,666482,670288,674118,677960,681824,685696,689589,693489,697408,701331,705270,709212,713169,717125,721094,725060,729037,733009,736989,740962,744941,748911,752885,756847,760811,764761,768710,772644,776575,780488,784396,788284,792165,796024,799874
16,Belgium,1196656,1198785,1200920,1203063,1205213,1207369,1209530,1211697,1213870,1216049,1218231,1220420,1222612,1224809,1227008,1229213,1231419,1233629,1235841,1238056,1240272,1242491,1244710,1246931,1249151,1251373,1253594,1255816,1258036,1260256,1262474,1264692,1266906,1269120,1271330,1273538,1275742,1277943,1280140,1282334,1284522,1286707,1288886,1291060,1293228,1295392,1297548,1299698,1301841,1303978,1306106,1308228,1310341,1312447,1314544,1316633,1318711,1320782,1322842,1324894,1326935,1328966,1330986,1332996,1334994,1336982,1338958,1340923,1342876,1344817,1346745,1348662,1350581,1352505,1354435,1356369,1358309,1360255,1362207,1364165,1366130,1368101,1370080,1372065,1374059,1376058,1378067,1380082,1382106,1384137,1386177,1388225,1390282,1392346,1394420,1396501
17,Benin,16946,22318,28732,36173,44999,55194,67237,81097,97430,116203,138316,163725,193622,227912,268149,314126,367830,428853,489763,550559,611241,671811,732266,792609,852837,912953,972955,1032843,1092618,1152280,1211828,1271263,1330584,1389792,1448886,1507867,1566735,1625489,1684129,1742657,1801070,1859371,1917557,1975631,2033591,2091437,2149170,2196156,2235369,2266980,2297275,2328516,2361579,2395544,2431345,2467967,2506400,2545538,2586418,2627847,2670904,2714315,2759194,2804231,2850503,2896923,2944096,2991402,3038941,3086594,3134318,3181763,3229264,3275951,3322680,3368206,3413644,3457664,3501350,3543441,3584985,3624804,3663898,3701186,3737614,3772198,3805829,3838651,3871741,3905099,3938725,3972619,4006781,4041211,4075909,4110875
18,Bhutan,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596
19,Bolivia,492680,493341,494008,494670,495338,496001,496669,497332,498000,498663,499330,499992,500658,501318,501982,502640,503301,503957,504615,505267,505921,506569,507219,507863,508508,509147,509786,510419,511053,511680,512308,512928,513549,514162,514775,515381,515986,516584,517181,517770,518359,518939,519519,520090,520660,521221,521782,522333,522883,523425,523965,524496,525025,525545,526063,526572,527079,527577,528072,528559,529043,529518,529990,530454,530914,531366,531814,532254,532691,533118,533543,533959,534371,534775,535175,535567,535955,536335,536711,537079,537443,537799,538151,538496,538836,539168,539497,539818,540135,540445,540748,541044,541333,541615,541890,542158
20,Bosnia and Herzegovina,217362,218184,219031,219932,220861,221848,222863,223943,225052,226231,227441,228727,230046,231446,232881,234403,235961,237613,239304,241094,242923,244859,246836,248925,251057,253307,255601,258019,260481,263075,265711,268486,271302,274262,277262,280412,283599,286940,290317,293851,297417,301143,304896,308812,312749,316849,320965,325244,329531,333978,338426,343032,347629,352379,357111,361990,366840,371832,376782,381866,386897,392052,397143,402348,407476,412707,417851,423085,428221,433435,438539,443711,448762,453868,458844,463864,468746,473659,478428,483216,487855,492503,496997,501491,505828,510156,514325,518477,522469,526438,530384,534307,538207,542084,545938,549769
21,Brazil,20899933,20924096,20947991,20971461,20994697,21017493,21040038,21062125,21083941,21105278,21126322,21146870,21167112,21186848,21206268,21225178,21243765,21261842,21279591,21296824,21313721,21330098,21346132,21361647,21376817,21391470,21405778,21419577,21433032,21445986,21458598,21470718,21482499,21493800,21504765,21515263,21525433,21535149,21544546,21553506,21562155,21570385,21578314,21585843,21593082,21599940,21606519,21612738,21618691,21624305,21629667,21634711,21639517,21644026,21648311,21652321,21656123,21659670,21663024,21666144,21669086,21671815,21674379,21676751,21678974,21681022,21682936,21684693,21686329,21687827,21689215,21690482,21691652,21692716,21693694,21694580,21695391,21696122,21696790,21697388,21697932,21698417,21698856,21699245,21699596,21699905,21700182,21700426,21700637,21700815,21700965,21701099,21701222,21701332,21701432,21701521
22,Brunei,3464,4200,4918,5618,6300,6964,7610,8238,8848,9440,10014,10570,11108,11628,12130,12626,13108,13601,14078,14564,15030,15501,15951,16404,16834,17263,17668,18070,18448,18821,19176,19526,19857,20183,20490,20789,21070,21344,21599,21845,22074,22295,22499,22694,22874,23046,23203,23352,23487,23616,23732,23841,23940,24032,24115,24192,24261,24324,24381,24433,24480,24522,24559,24593,24623,24650,24673,24695,24713,24730,24744,24757,24767,24777,24785,24793,24799,24804,24809,24813,24816,24819,24821,24823,24825,24826,24828,24829,24829,24829,24829,24829,24829,24829,24829,24829
23,Bulgaria,462710,465421,468225,471205,474286,477561,480948,484548,488271,492225,496314,500656,505143,509905,514823,520037,525420,531120,536998,543215,549618,556381,563335,570666,578192,586108,594218,602728,611424,620525,629799,639477,649306,659531,669880,680609,691429,702606,713835,725391,736955,748815,760634,772713,784705,796920,809000,821267,833356,845599,857623,869770,881665,893654,905363,917142,928616,940140,951341,962574,973469,984380,994945,1005510,1015723,1025924,1035768,1045588,1055052,1064480,1073553,1082581,1091256,1099878,1108151,1116363,1124296,1132097,1139887,1147513,1155136,1162639,1170074,1177474,1184745,1192020,1199157,1206286,1213271,1220237,1227052,1233838,1240467,1247059,1253489,1259874
24,Burkina Faso,13851,13864,13877,13891,13905,13920,13936,13952,13968,13986,14004,14022,14042,14062,14083,14105,14127,14151,14175,14200,14226,14253,14282,14311,14342,14374,14407,14441,14476,14513,14551,14590,14631,14674,14718,14764,14812,14861,14912,14966,15021,15078,15138,15200,15264,15330,15399,15471,15545,15623,15703,15786,15872,15962,16054,16151,16251,16355,16462,16574,16690,16810,16934,17064,17198,17338,17482,17632,17787,17949,18116,18289,18469,18656,18849,19050,19258,19475,19698,19931,20172,20422,20681,20950,21228,21517,21817,22128,22450,22783,23127,23482,23848,24225,24613,25012
25,Cape Verde,36012,36123,36238,36355,36474,36596,36721,36848,36979,37112,37248,37386,37526,37668,37812,37959,38107,38257,38408,38560,38714,38868,39024,39180,39337,39494,39651,39808,39964,40121,40276,40432,40586,40739,40890,41041,41190,41337,41482,41625,41766,41905,42041,42175,42306,42435,42560,42683,42803,42920,43033,43144,43252,43356,43457,43555,43650,43741,43829,43915,43996,44075,44151,44223,44293,44360,44423,44484,44542,44597,44650,44700,44747,44792,44835,44875,44913,44949,44983,45015,45045,45073,45100,45125,45148,45170,45190,45209,45227,45243,45258,45273,45286,45298,45309,45320
26,Cambodia,95828,96095,96356,96611,96860,97103,97340,97571,97796,98015,98228,98435,98636,98831,99020,99203,99380,99551,99716,99875,100028,100175,100316,100451,100580,100703,100820,100931,101036,101136,101231,101321,101403,101480,101550,101616,101675,101730,101780,101825,101867,101905,101939,101970,101998,102023,102045,102065,102083,102099,102114,102127,102138,102148,102156,102164,102170,102176,102181,102185,102189,102192,102195,102198,102200,102202,102204,102205,102206,102207,102208,102209,102210,102211,102212,102212,102212,102213,102214,102215,102215,102215,102215,102215,102215,102215,102215,102215,102215,102215,102215,102215,102215,102215,102215,102215
27,Cameroon,84210,84819,85517,86285,87168,88140,89256,90484,91895,93447,95229,97189,99439,101914,104754,107878,111462,115404,119926,124898,130599,136867,144052,151949,160996,170936,182319,194873,209177,225033,242984,262980,285467,310638,338746,370356,405395,444975,488505,537883,591841,653159,719985,795701,877939,970775,1071192,1184038,1305480,1441208,1586375,1747552,1918664,2107165,2305535,2522064,2747610,2991211,3242001,3509654,3781621,4068079,4355025,4645503,4943550,5241639,5535731,5830351,6124996,6419662,6714181,6997470,7279461,7559200,7822203,8079497,8317997,8548356,8759163,8960464,9142599,9314804,9469093,9613742,9742270,9861918,9967496,10065210,10150943,10229913,10298880,10362165,10417226,10467597,10511291,10548308
28,Canada,1523668,1527968,1532332,1536760,1541252,1545808,1550428,1555112,1559860,1564672,1569548,1574488,1579492,1584560,1589692,1594888,1600211,1605597,1611112,1616688,1622394,1628159,1634055,1640008,1646093,1652232,1658503,1664825,1671279,1677781,1684415,1691094,1697904,1704754,1711734,1718765,1725918,1733150,1740504,1747936,1755491,1763122,1770876,1778704,1786655,1794679,1802824,1811038,1819373,1827775,1836294,1844878,1853576,1862335,1871205,1880131,1889166,1898251,1907440,1916674,1926008,1935380,1944846,1954344,1963931,1973542,1983235,1992945,2002729,2012523,2022383,2032244,2042163,2052075,2062035,2071980,2081964,2091922,2101911,2111865,2121839,2131769,2141709,2151595,2161481,2171304,2181117,2190857,2200577,2210214,2219821,2229337,2238813,2248189,2257516,2266734
29,Central African Republic,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296,11296
