id,Country,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10
0,Afghanistan,129021,130177,131307,132415,133503,134573,135621,136648,137654,138640,139606,140554,141482,142392,143283,144156,145011,145848,146669,147472,148258,149028,149782,150520,151242,151948,152640,153317,153979,154627,155261,155880,156487,157080,157659,158226,158781,159322,159852,160370,160876,161370,161853,162326,162787,163237,163678,164108,164527,164937,165338,165729,166110,166483,166847,167202,167548,167886,168216,168538,168852,169158,169457,169748,170033,170310,170580,170844,171100,171351,171595,171833,172065,172291,172511,172725,172934,173138,173336,173529,173717,173901,174079,174253,174422,174586,174746,174902,175054,175202,175345,175485,175621,175753,175882,176007
1,Albania,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557,132557
2,Algeria,143032,143408,143786,144164,144544,144924,145306,145688,146072,146456,146841,147227,147615,148003,148392,148782,149173,149566,149959,150353,150748,151144,151541,151939,152338,152738,153139,153540,153943,154347,154752,155158,155565,155972,156381,156791,157201,157613,158026,158440,158854,159270,159686,160104,160523,160942,161363,161784,162207,162630,163055,163480,163906,164334,164762,165192,165622,166053,166486,166919,167353,167789,168225,168662,169100,169540,169980,170421,170863,171306,171750,172196,172642,173089,173537,173986,174436,174887,175339,175792,176246,176700,177156,177613,178071,178530,178990,179450,179912,180375,180838,181303,181769,182236,182704,183173
3,Andorra,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021,14021
4,Angola,39491,39585,39678,39769,39858,39946,40032,40117,40200,40281,40361,40439,40516,40592,40666,40739,40810,40880,40949,41016,41082,41147,41211,41273,41335,41395,41454,41511,41568,41623,41678,41731,41784,41835,41885,41935,41983,42031,42077,42123,42167,42211,42254,42296,42337,42378,42417,42456,42494,42532,42568,42604,42639,42673,42707,42740,42772,42804,42835,42865,42895,42924,42952,42980,43008,43034,43060,43086,43111,43136,43160,43183,43207,43229,43251,43273,43294,43315,43335,43355,43374,43393,43412,43430,43448,43465,43483,43499,43516,43531,43547,43562,43577,43592,43606,43620
5,Antigua and Barbuda,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265
6,Argentina,4593763,4600886,4607842,4614631,4621253,4627708,4633996,4640117,4646071,4651858,4657478,4662931,4668217,4673336,4678288,4683073,4687691,4692142,4696426,4700543,4704493,4708276,4711892,4715341,4718623,4721738,4724686,4727467,4730081,4732528,4734808,4736921,4738867,4740656,4742298,4743803,4745180,4746439,4747587,4748633,4749585,4750450,4751234,4751944,4752586,4753165,4753687,4754157,4754579,4754958,4755297,4755600,4755871,4756112,4756327,4756517,4756686,4756836,4756968,4757085,4757188,4757278,4757357,4757427,4757487,4757541,4757587,4757627,4757662,4757692,4757719,4757741,4757761,4757778,4757792,4757804,4757815,4757824,4757832,4757838,4757844,4757849,4757853,4757856,4757859,4757861,4757863,4757865,4757866,4757867,4757868,4757869,4757869,4757869,4757869,4757869
7,Armenia,225801,225883,225966,226049,226132,226215,226298,226382,226465,226549,226633,226717,226801,226885,226969,227054,227138,227223,227307,227392,227477,227562,227647,227732,227817,227902,227987,228072,228157,228242,228328,228413,228498,228583,228669,228754,228839,228924,229010,229095,229180,229265,229350,229436,229521,229606,229690,229775,229860,229945,230029,230114,230198,230283,230367,230451,230535,230619,230703,230787,230870,230954,231037,231120,231203,231286,231369,231452,231534,231616,231698,231780,231862,231943,232025,232106,232187,232268,232348,232428,232508,232588,232668,232748,232828,232908,232988,233068,233148,233228,233308,233388,233468,233548,233628,233708
8,Australia,30903,30918,30934,30950,30967,30983,30999,31014,31030,31046,31062,31078,31093,31109,31125,31140,31155,31170,31185,31200,31215,31229,31243,31257,31271,31285,31298,31312,31325,31338,31350,31363,31375,31387,31398,31410,31421,31431,31442,31452,31462,31472,31482,31491,31500,31509,31517,31526,31534,31541,31549,31556,31563,31570,31576,31583,31589,31594,31600,31605,31610,31615,31620,31625,31629,31633,31637,31641,31644,31648,31651,31654,31657,31660,31662,31665,31667,31670,31672,31674,31676,31678,31679,31681,31682,31684,31685,31686,31687,31689,31690,31691,31691,31691,31691,31691
9,Austria,651008,651013,651018,651023,651028,651033,651038,651043,651048,651053,651058,651063,651068,651073,651078,651083,651088,651093,651098,651103,651108,651113,651118,651123,651128,651133,651138,651143,651148,651153,651158,651163,651167,651171,651175,651178,651181,651184,651186,651189,651191,651193,651194,651196,651197,651198,651199,651200,651201,651202,651203,651203,651204,651204,651204,651204,651204,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205,651205
10,Azerbaijan,336684,336684,336684,336684,336684,336684,336685,336687,336690,336694,336699,336704,336709,336714,336719,336724,336729,336734,336739,336744,336749,336754,336759,336764,336769,336774,336779,336784,336789,336793,336797,336801,336805,336808,336811,336814,336817,336820,336822,336824,336826,336828,336830,336832,336833,336834,336836,336837,336838,336839,336840,336841,336842,336842,336843,336844,336844,336845,336845,336846,336846,336847,336847,336847,336848,336848,336848,336848,336849,336849,336849,336849,336849,336849,336849,336850,336850,336850,336850,336850,336850,336850,336850,336850,336850,336850,336850,336850,336850,336850,336850,336850,336850,336850,336850,336850
11,The Bahamas,12965,12988,13011,13034,13056,13078,13100,13122,13144,13165,13187,13208,13228,13249,13269,13289,13309,13328,13348,13367,13385,13404,13422,13440,13458,13476,13493,13510,13527,13543,13559,13575,13591,13607,13622,13637,13652,13666,13680,13694,13708,13721,13735,13748,13760,13773,13785,13797,13809,13820,13832,13843,13854,13864,13875,13885,13895,13904,13914,13923,13932,13941,13950,13958,13967,13975,13982,13990,13998,14005,14012,14019,14026,14032,14039,14045,14051,14057,14063,14068,14074,14079,14084,14089,14094,14099,14104,14108,14112,14117,14123,14130,14138,14147,14157,14167
12,Bahrain,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797,266797
13,Bangladesh,977568,983932,990460,997159,1004034,1011090,1018334,1025770,1033399,1041228,1049261,1057505,1065965,1074647,1083554,1092693,1102070,1111691,1121562,1131689,1142077,1152735,1163667,1174881,1186384,1198182,1210284,1222695,1235424,1248433,1261697,1275219,1289005,1303059,1317386,1331989,1346874,1362046,1377508,1393267,1409326,1425691,1442366,1459357,1476669,1494305,1512273,1530576,1549220,1568210,1587551,1607249,1627308,1647734,1668533,1689709,1711268,1733216,1755557,1778298,1801442,1824997,1848967,1873358,1898175,1923423,1949108,1975235,2001810,2028837,2056322,2084270,2112687,2141577,2170946,2200798,2231139,2261973,2293305,2325141,2357484,2390339,2423711,2457604,2492023,2526971,2562452,2598471,2635032,2672137,2709790,2747996,2786756,2826073,2865952,2906394
14,Barbados,4108,4110,4112,4114,4117,4119,4121,4124,4126,4128,4130,4133,4135,4137,4139,4141,4143,4145,4147,4149,4151,4153,4155,4157,4159,4161,4163,4165,4167,4168,4170,4172,4174,4175,4177,4179,4180,4182,4183,4185,4186,4188,4189,4191,4192,4193,4195,4196,4197,4199,4200,4201,4202,4204,4205,4206,4207,4208,4209,4210,4211,4212,4213,4214,4215,4216,4217,4218,4219,4220,4221,4221,4222,4223,4224,4224,4225,4226,4226,4227,4228,4228,4229,4230,4230,4231,4231,4232,4232,4233,4233,4234,4234,4235,4235,4236
15,Belarus,423519,424078,424629,425171,425705,426231,426748,427257,427757,428250,428734,429211,429679,430140,430592,431037,431474,431903,432325,432739,433146,433545,433937,434322,434700,435070,435434,435790,436140,436483,436819,437149,437472,437789,438099,438404,438701,438993,439279,439559,439833,440101,440363,440620,440872,441118,441358,441593,441823,442048,442268,442483,442693,442898,443099,443295,443486,443673,443856,444034,444208,444378,444543,444705,444863,445017,445167,445313,445456,445595,445731,445863,445992,446117,446240,446359,446475,446588,446698,446805,446910,447011,447110,447206,447300,447391,447479,447565,447649,447730,447810,447886,447961,448035,448108,448180
16,Belgium,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095,1091095
17,Benin,8227,8229,8231,8233,8235,8237,8239,8241,8243,8245,8247,8249,8251,8253,8255,8257,8259,8261,8263,8265,8267,8269,8270,8272,8274,8275,8277,8278,8279,8280,8282,8283,8284,8286,8287,8288,8289,8290,8291,8292,8293,8294,8295,8296,8297,8298,8299,8300,8301,8302,8303,8304,8304,8305,8306,8307,8308,8308,8309,8310,8310,8311,8312,8312,8313,8314,8314,8314,8314,8315,8315,8315,8315,8316,8316,8317,8317,8317,8317,8317,8317,8317,8317,8317,8317,8317,8317,8317,8318,8318,8318,8318,8318,8318,8318,8318
18,Bhutan,2249,2265,2280,2295,2310,2325,2340,2355,2370,2385,2400,2414,2428,2443,2457,2472,2486,2500,2514,2529,2543,2557,2571,2584,2598,2612,2625,2639,2652,2665,2678,2691,2704,2717,2730,2743,2756,2769,2782,2794,2807,2819,2832,2844,2856,2868,2880,2892,2904,2916,2928,2939,2951,2962,2974,2985,2996,3008,3019,3030,3041,3052,3062,3073,3084,3094,3105,3115,3126,3136,3146,3156,3166,3176,3186,3196,3206,3215,3225,3235,3244,3253,3263,3272,3281,3290,3299,3308,3317,3326,3334,3343,3352,3360,3368,3377
19,Bolivia,449687,451126,452531,453902,455239,456542,457811,459046,460249,461418,462555,463658,464730,465770,466779,467758,468706,469625,470514,471374,472206,473011,473788,474539,475264,475964,476638,477288,477915,478518,479099,479657,480194,480711,481207,481683,482140,482579,483000,483403,483789,484158,484512,484851,485174,485484,485779,486061,486330,486587,486832,487065,487287,487498,487700,487891,488073,488246,488410,488566,488714,488854,488987,489113,489232,489345,489452,489553,489648,489739,489824,489904,489980,490051,490119,490182,490242,490298,490351,490401,490447,490491,490532,490571,490607,490641,490673,490703,490731,490757,490781,490804,490825,490845,490864,490881
20,Bosnia and Herzegovina,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047,205047
21,Brazil,18909037,18943081,18976303,19008703,19040281,19071037,19100971,19130083,19158373,19185841,19212487,19238311,19263313,19287493,19310851,19333387,19355101,19375993,19396063,19415311,19433737,19451341,19468123,19484083,19499221,19513537,19527031,19539703,19551553,19562619,19572940,19582554,19591497,19599805,19607513,19614656,19621265,19627373,19633009,19638204,19642985,19647380,19651415,19655113,19658498,19661592,19664417,19666993,19669337,19671468,19673403,19675157,19676745,19678180,19679476,19680643,19681694,19682639,19683487,19684246,19684926,19685533,19686075,19686557,19686986,19687368,19687706,19688005,19688269,19688503,19688708,19688889,19689048,19689188,19689310,19689414,19689503,19689579,19689644,19689700,19689746,19689786,19689819,19689848,19689871,19689891,19689908,19689921,19689933,19689943,19689951,19689957,19689961,19689963,19689963,19689963
22,Brunei,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266
23,Bulgaria,422298,422345,422391,422436,422480,422523,422565,422606,422646,422685,422723,422760,422795,422829,422862,422894,422924,422954,422982,423010,423036,423061,423086,423109,423132,423154,423175,423195,423214,423233,423251,423268,423285,423301,423316,423331,423345,423359,423372,423384,423396,423408,423419,423430,423440,423450,423460,423469,423477,423486,423494,423501,423509,423516,423523,423529,423535,423541,423547,423552,423558,423563,423568,423572,423577,423581,423585,423589,423592,423596,423599,423603,423606,423609,423611,423614,423617,423619,423622,423624,423626,423628,423630,423632,423634,423635,423637,423639,423640,423641,423642,423643,423644,423645,423646,423647
24,Burkina Faso,13504,13505,13506,13507,13508,13509,13510,13511,13512,13513,13514,13515,13516,13517,13518,13519,13520,13521,13522,13523,13524,13525,13526,13527,13528,13529,13530,13531,13532,13533,13534,13535,13536,13537,13538,13539,13540,13541,13542,13543,13544,13545,13546,13547,13548,13549,13550,13551,13552,13553,13554,13555,13556,13557,13558,13559,13560,13561,13562,13563,13564,13565,13566,13567,13568,13569,13570,13571,13572,13573,13574,13575,13576,13577,13578,13579,13580,13581,13582,13583,13584,13585,13586,13587,13588,13589,13590,13591,13592,13593,13594,13595,13596,13597,13598,13599
