id,Country,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20
0,"Washington",408607,410003,411395,412781,414157,415527,416889,418246,419589,420919,422237,423543,424839,426126,427392,428643,429877,431094,432292,433472,434632,435773,436894,437993,439071,440127,441162,442173,443161,444126,445067,445983,446876,447745,448590,449410,450206,450977,451724,452447,453146,453820,454471,455099,455703,456285,456844,457380,457895,458388,458860,459312,459743,460154,460547,460920,461276,461614,461935,462239,462527,462799,463057,463300,463529,463745,463949,464140,464319,464487,464645,464792,464929,465058,465177,465288,465392,465488,465577,465659,465736,465806,465871,465931,465986,466036,466083,466125,466164,466200,466232,466261,466288,466312,466334,466354,466372,466389,466403,466416,466428,466439,466448,466457,466464,466471,466477,466482,466487,466491,466495,466498,466501,466503,466505,466507,466509,466510,466511,466512,466513,466514,466515,466515,466516,466516,466517,466517,466517,466517,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518,466518
1,"Illinois",1343875,1346363,1348817,1351244,1353637,1355996,1358320,1360613,1362878,1365110,1367307,1369469,1371600,1373699,1375761,1377778,1379756,1381695,1383596,1385457,1387279,1389062,1390807,1392510,1394173,1395796,1397377,1398917,1400416,1401872,1403288,1404663,1405998,1407293,1408547,1409762,1410937,1412073,1413170,1414229,1415250,1416233,1417180,1418090,1418966,1419806,1420612,1421385,1422125,1422833,1423509,1424156,1424772,1425360,1425920,1426453,1426959,1427440,1427896,1428328,1428737,1429125,1429491,1429836,1430162,1430468,1430757,1431029,1431283,1431523,1431747,1431956,1432152,1432335,1432506,1432665,1432813,1432951,1433079,1433197,1433307,1433409,1433503,1433589,1433669,1433743,1433810,1433872,1433929,1433981,1434029,1434072,1434112,1434148,1434181,1434211,1434238,1434262,1434285,1434305,1434323,1434339,1434353,1434366,1434378,1434389,1434398,1434406,1434414,1434420,1434426,1434431,1434436,1434440,1434443,1434446,1434449,1434451,1434453,1434455,1434457,1434458,1434459,1434460,1434461,1434462,1434463,1434463,1434464,1434464,1434464,1434465,1434465,1434465,1434465,1434465,1434465,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466,1434466
2,"California",3749580,3751434,3753277,3755106,3756930,3758739,3760535,3762297,3764033,3765745,3767429,3769085,3770709,3772299,3773853,3775370,3776850,3778290,3779691,3781049,3782366,3783639,3784869,3786055,3787197,3788294,3789346,3790354,3791318,3792238,3793115,3793949,3794741,3795491,3796201,3796871,3797503,3798097,3798655,3799179,3799668,3800125,3800551,3800947,3801315,3801656,3801971,3802262,3802529,3802775,3803001,3803208,3803396,3803568,3803725,3803866,3803995,3804111,3804216,3804310,3804394,3804470,3804538,3804598,3804652,3804699,3804742,3804779,3804812,3804840,3804866,3804888,3804907,3804924,3804938,3804951,3804962,3804971,3804979,3804986,3804992,3804997,3805001,3805005,3805008,3805011,3805013,3805015,3805016,3805017,3805019,3805019,3805020,3805021,3805021,3805022,3805022,3805022,3805022,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023,3805023
3,"Arizona",865280,866001,866719,867436,868147,868853,869555,870249,870936,871615,872285,872946,873596,874236,874864,875479,876082,876672,877247,877809,878355,878886,879402,879902,880386,880854,881305,881740,882158,882560,882946,883315,883667,884004,884324,884629,884919,885194,885454,885699,885931,886149,886354,886546,886726,886895,887052,887198,887335,887461,887578,887686,887786,887878,887963,888041,888112,888177,888237,888291,888340,888384,888425,888461,888494,888524,888550,888574,888595,888614,888631,888646,888659,888671,888681,888691,888699,888706,888712,888717,888722,888726,888729,888732,888735,888737,888739,888741,888742,888743,888744,888745,888746,888747,888747,888748,888748,888748,888749,888749,888749,888749,888749,888749,888749,888749,888749,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750,888750
4,"Massachusetts",692589,693614,694604,695559,696483,697378,698243,699083,699904,700700,701470,702214,702933,703629,704299,704939,705556,706151,706725,707278,707812,708327,708822,709297,709753,710189,710607,711007,711390,711756,712106,712441,712761,713067,713358,713636,713900,714151,714389,714615,714830,715034,715227,715409,715582,715746,715900,716046,716183,716312,716434,716548,716655,716755,716850,716938,717020,717098,717170,717237,717300,717358,717412,717462,717509,717552,717592,717629,717663,717695,717724,717751,717775,717798,717819,717838,717855,717871,717885,717898,717910,717921,717931,717940,717948,717955,717962,717968,717973,717978,717982,717986,717990,717993,717995,717998,718000,718002,718004,718005,718006,718007,718008,718009,718010,718011,718011,718012,718012,718013,718013,718013,718014,718014,718014,718014,718014,718014,718014,718014,718014,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015,718015
5,"Wisconsin",662893,663586,664272,664958,665638,666313,666983,667644,668290,668925,669549,670161,670760,671345,671916,672470,673009,673533,674040,674530,675003,675459,675897,676319,676723,677109,677478,677831,678166,678485,678787,679073,679344,679599,679840,680066,680278,680477,680662,680836,680997,681147,681286,681415,681535,681645,681746,681839,681924,682002,682074,682139,682198,682252,682300,682344,682384,682420,682452,682481,682507,682530,682550,682568,682584,682599,682611,682622,682632,682641,682648,682655,682660,682665,682670,682673,682676,682679,682682,682684,682685,682687,682688,682689,682690,682691,682691,682692,682692,682693,682693,682693,682693,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694,682694
6,"Texas",2903934,2907084,2910214,2913325,2916387,2919399,2922371,2925333,2928266,2931189,2934111,2937034,2939946,2942831,2945657,2948441,2951183,2953886,2956551,2959185,2961793,2964376,2966929,2969448,2971932,2974374,2976770,2979119,2981420,2983678,2985895,2988071,2990208,2992306,2994362,2996375,2998342,3000262,3002135,3003961,3005740,3007473,3009162,3010807,3012409,3013967,3015481,3016951,3018376,3019757,3021093,3022386,3023636,3024844,3026012,3027139,3028226,3029274,3030284,3031255,3032188,3033084,3033945,3034769,3035560,3036317,3037041,3037734,3038395,3039027,3039629,3040203,3040749,3041269,3041762,3042231,3042675,3043096,3043495,3043872,3044229,3044566,3044883,3045183,3045464,3045729,3045978,3046212,3046431,3046636,3046828,3047007,3047175,3047331,3047477,3047612,3047738,3047855,3047964,3048064,3048157,3048243,3048323,3048396,3048463,3048525,3048582,3048634,3048682,3048726,3048766,3048802,3048835,3048865,3048893,3048918,3048940,3048961,3048979,3048996,3049011,3049024,3049036,3049047,3049057,3049065,3049073,3049080,3049086,3049091,3049096,3049100,3049104,3049107,3049110,3049112,3049115,3049116,3049118,3049119,3049121,3049122,3049123,3049123,3049124,3049125,3049125,3049126,3049126,3049126,3049127,3049127,3049127,3049127,3049127,3049127,3049127,3049127,3049127,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128,3049128
7,"Nebraska",220481,220665,220841,221011,221174,221330,221480,221623,221760,221890,222014,222133,222247,222356,222460,222558,222652,222740,222825,222905,222980,223052,223120,223184,223244,223301,223355,223406,223453,223498,223540,223580,223617,223651,223684,223714,223742,223769,223793,223816,223837,223857,223875,223892,223908,223923,223936,223949,223960,223971,223980,223989,223997,224005,224012,224018,224024,224029,224034,224039,224043,224046,224049,224052,224055,224058,224060,224062,224064,224065,224067,224068,224069,224070,224071,224072,224073,224074,224074,224075,224075,224076,224076,224076,224077,224077,224077,224077,224077,224078,224078,224078,224078,224078,224078,224078,224078,224078,224078,224078,224078,224078,224078,224078,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079,224079
8,"Utah",398499,398843,399184,399520,399850,400176,400496,400810,401119,401423,401723,402019,402312,402602,402887,403166,403439,403706,403968,404224,404474,404719,404959,405194,405424,405648,405867,406081,406288,406490,406686,406876,407061,407241,407415,407584,407748,407907,408061,408209,408352,408490,408623,408751,408874,408993,409107,409217,409322,409423,409520,409612,409701,409785,409866,409943,410017,410087,410153,410216,410277,410334,410388,410439,410488,410533,410577,410618,410656,410693,410727,410759,410789,410817,410844,410869,410892,410914,410934,410953,410971,410987,411002,411016,411029,411042,411053,411063,411073,411082,411090,411097,411104,411110,411116,411121,411126,411131,411135,411138,411141,411144,411147,411150,411152,411154,411156,411157,411159,411160,411161,411162,411163,411164,411165,411165,411166,411166,411167,411167,411168,411168,411168,411168,411169,411169,411169,411169,411169,411169,411169,411169,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170,411170
9,"Oregon",187611,188376,189130,189872,190603,191325,192036,192735,193419,194087,194741,195379,196000,196606,197193,197763,198315,198849,199364,199860,200338,200797,201237,201658,202061,202446,202812,203161,203492,203806,204103,204384,204649,204898,205132,205352,205558,205751,205931,206098,206254,206399,206533,206657,206771,206877,206974,207063,207145,207219,207287,207350,207406,207457,207504,207546,207584,207618,207648,207676,207701,207723,207742,207760,207775,207789,207801,207811,207821,207829,207836,207843,207848,207853,207857,207861,207864,207866,207869,207871,207872,207874,207875,207876,207877,207878,207878,207879,207879,207880,207880,207880,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881,207881
