id,Country,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18
0,Afghanistan,55445,55507,55569,55632,55693,55755,55816,55876,55935,55995,56055,56113,56173,56230,56288,56347,56405,56464,56521,56578,56636,56693,56751,56808,56865,56922,56979,57037,57093,57151,57207,57264,57321,57377,57434,57490,57546,57603,57659,57716,57773,57828,57885,57941,57998,58054,58110,58165,58221,58277,58333,58388,58444,58499,58555,58611,58667,58721,58777,58832,58887,58942,58996,59052,59107,59161,59215,59270,59325,59380,59434,59487,59541,59596,59649,59703,59757,59811,59864,59917,59970,60024,60076,60130,60182,60236,60287,60340,60395,60450,60506,60564,60623,60682,60743,60806
1,Albania,90835,91994,93163,94354,95568,96807,98069,99350,100648,101967,103303,104661,106035,107427,108839,110273,111731,113212,114712,116241,117796,119380,120993,122633,124301,125993,127711,129452,131217,133007,134821,136663,138533,140431,142358,144318,146312,148340,150404,152504,154640,156811,159019,161264,163540,165852,168198,170578,172992,175439,177923,180443,182999,185594,188228,190902,193617,196374,199174,202016,204901,207826,210794,213803,216852,219942,223072,226241,229452,232704,235994,239327,242702,246119,249581,253085,256632,260223,263858,267534,271254,275014,278815,282657,286537,290456,294416,298412,302445,306517,310626,314772,318955,323175,327433,331728
2,Algeria,110303,110589,110878,111168,111462,111756,112051,112350,112652,112955,113260,113568,113878,114189,114503,114821,115139,115460,115783,116110,116438,116769,117102,117438,117777,118118,118461,118806,119155,119507,119860,120217,120576,120937,121302,121670,122040,122413,122790,123170,123552,123938,124327,124719,125113,125513,125914,126318,126727,127139,127554,127972,128395,128819,129247,129680,130116,130556,130997,131444,131894,132347,132805,133266,133732,134200,134673,135148,135628,136113,136600,137093,137589,138090,138594,139103,139616,140133,140655,141180,141711,142245,142784,143328,143876,144428,144987,145547,146114,146686,147261,147844,148428,149019,149613,150213
3,Andorra,10427,10475,10524,10571,10619,10664,10711,10755,10798,10843,10887,10928,10970,11013,11053,11093,11133,11172,11211,11249,11287,11325,11361,11396,11433,11466,11502,11536,11569,11602,11635,11667,11699,11731,11763,11793,11823,11853,11882,11911,11940,11968,11996,12025,12051,12078,12106,12132,12157,12183,12209,12233,12257,12282,12305,12329,12351,12375,12396,12419,12441,12463,12484,12506,12526,12547,12567,12586,12607,12625,12645,12665,12683,12702,12720,12739,12757,12773,12791,12809,12825,12842,12859,12874,12890,12905,12921,12937,12952,12969,12985,13003,13020,13036,13053,13070
4,Angola,20294,20364,20435,20505,20573,20641,20709,20777,20844,20911,20978,21045,21113,21182,21249,21318,21387,21456,21525,21593,21662,21731,21799,21867,21935,22002,22069,22136,22203,22270,22338,22404,22471,22539,22605,22673,22741,22808,22876,22943,23010,23076,23144,23209,23277,23343,23410,23476,23543,23609,23676,23742,23808,23875,23942,24008,24073,24140,24206,24272,24338,24404,24470,24535,24601,24667,24733,24798,24864,24930,24995,25061,25126,25192,25257,25322,25388,25452,25518,25583,25648,25713,25777,25842,25907,25972,26036,26101,26166,26230,26295,26360,26425,26490,26554,26619
5,Antigua and Barbuda,419,447,476,506,539,573,610,649,693,739,789,842,900,963,1029,1099,1176,1259,1345,1441,1544,1654,1774,1904,2044,2196,2359,2538,2728,2935,3157,3396,3652,3927,4222,4538,4876,5239,5630,6047,6496,6977,7491,8039,8625,9248,9911,10613,11357,12142,12968,13836,14746,15696,16687,17716,18781,19883,21021,22193,23397,24629,25886,27161,28451,29750,31053,32356,33653,34937,36208,37457,38680,39875,41036,42162,43248,44291,45288,46240,47144,48001,48811,49573,50314,51057,51805,52555,53307,54058,54810,55560,56308,57054,57795,58527
6,Argentina,2015496,2023440,2031294,2039077,2046834,2054607,2062374,2070131,2077858,2085553,2093207,2100803,2108337,2115813,2123235,2130624,2137975,2145298,2152609,2159891,2167137,2174344,2181507,2188626,2195700,2202729,2209716,2216663,2223575,2230451,2237288,2244088,2250848,2257566,2264240,2270870,2277458,2284002,2290506,2296968,2303391,2309774,2316116,2322417,2328676,2334892,2341065,2347195,2353283,2359328,2365332,2371294,2377214,2383094,2388930,2394726,2400479,2406190,2411858,2417484,2423068,2428610,2434111,2439569,2444987,2450364,2455699,2460992,2466243,2471454,2476622,2481749,2486837,2491882,2496887,2501851,2506775,2511659,2516502,2521305,2526068,2530791,2535474,2540118,2544721,2549287,2553811,2558299,2562746,2567156,2571525,2575858,2580152,2584409,2588627,2592807
7,Armenia,168830,169021,169216,169417,169624,169834,170049,170268,170493,170723,170958,171198,171443,171694,171950,172211,172477,172749,173026,173308,173596,173889,174189,174493,174803,175120,175441,175768,176100,176439,176783,177133,177489,177851,178220,178593,178973,179359,179751,180149,180553,180963,181380,181802,182232,182667,183109,183556,184012,184472,184941,185413,185895,186382,186875,187376,187883,188396,188918,189444,189978,190520,191067,191622,192185,192753,193329,193912,194502,195099,195702,196314,196931,197557,198190,198829,199477,200131,200792,201461,202138,202821,203512,204211,204917,205629,206351,207078,207815,208558,209308,210067,210833,211605,212386,213175
8,Australia,28892,28899,28906,28915,28922,28929,28936,28943,28952,28959,28966,28972,28981,28988,28996,29003,29010,29019,29026,29033,29040,29049,29056,29064,29071,29078,29087,29094,29102,29109,29118,29126,29133,29140,29150,29157,29165,29173,29183,29190,29198,29206,29216,29224,29232,29242,29250,29257,29265,29275,29283,29292,29300,29310,29318,29326,29336,29344,29353,29361,29371,29379,29388,29398,29406,29414,29425,29433,29442,29450,29461,29469,29478,29488,29497,29506,29516,29524,29533,29544,29553,29561,29572,29581,29590,29601,29609,29618,29629,29638,29647,29658,29666,29675,29685,29696
9,Austria,430870,432376,433899,435442,437005,438580,440164,441762,443378,445010,446655,448310,449981,451664,453357,455065,456785,458516,460260,462016,463782,465561,467350,469150,470962,472783,474616,476458,478311,480173,482044,483925,485817,487716,489622,491540,493465,495397,497338,499286,501242,503205,505175,507152,509136,511125,513121,515123,517131,519144,521162,523186,525212,527245,529281,531322,533369,535418,537469,539523,541583,543643,545707,547773,549841,551912,553983,556057,558132,560207,562282,564360,566437,568516,570593,572671,574749,576825,578900,580975,583048,585121,587191,589260,591328,593392,595453,597513,599571,601624,603676,605723,607768,609809,611846,613878
