id,Country,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22
0,Afghanistan,56069,56095,56122,56149,56178,56206,56237,56268,56300,56333,56367,56401,56438,56474,56513,56553,56593,56635,56678,56721,56766,56813,56862,56911,56962,57014,57069,57124,57180,57239,57299,57360,57425,57490,57556,57625,57696,57768,57843,57920,57998,58078,58162,58246,58333,58423,58515,58610,58706,58805,58908,59012,59120,59229,59342,59457,59577,59698,59823,59952,60083,60217,60356,60497,60643,60792,60945,61101,61260,61425,61594,61767,61944,62126,62311,62502,62698,62897,63103,63314,63528,63750,63976,64207,64445,64687,64937,65193,65455,65722,65997,66278,66565,66860,67164,67476
1,Albania,120022,120653,121276,121889,122496,123094,123685,124268,124842,125407,125964,126513,127055,127588,128115,128633,129143,129646,130141,130629,131109,131584,132049,132509,132961,133406,133842,134273,134697,135115,135525,135928,136325,136715,137098,137474,137844,138207,138564,138915,139260,139598,139931,140257,140578,140893,141203,141507,141806,142099,142386,142669,142947,143218,143486,143748,144007,144258,144507,144750,144990,145224,145454,145681,145902,146120,146334,146543,146749,146950,147150,147344,147535,147723,147908,148088,148266,148440,148612,148780,148944,149106,149266,149421,149574,149725,149872,150016,150159,150300,150439,150575,150710,150842,150973,151101
2,Algeria,115970,116126,116283,116439,116596,116752,116908,117062,117218,117375,117531,117686,117842,117998,118154,118309,118464,118620,118776,118931,119087,119244,119399,119556,119712,119869,120025,120182,120339,120496,120651,120809,120966,121124,121280,121437,121594,121753,121908,122067,122224,122382,122539,122697,122854,123012,123170,123327,123484,123642,123800,123958,124116,124273,124431,124589,124747,124904,125062,125220,125378,125536,125693,125851,126009,126167,126324,126482,126640,126797,126956,127114,127272,127432,127591,127750,127909,128068,128227,128387,128547,128707,128867,129027,129188,129348,129509,129669,129830,129991,130152,130314,130477,130639,130801,130964
3,Andorra,11431,11475,11518,11563,11610,11657,11704,11753,11803,11855,11906,11959,12014,12068,12124,12181,12240,12298,12358,12418,12480,12543,12607,12672,12738,12805,12872,12941,13011,13081,13153,13224,13298,13372,13447,13522,13600,13677,13755,13834,13914,13994,14076,14158,14242,14326,14409,14495,14580,14667,14753,14842,14929,15018,15108,15196,15287,15377,15469,15561,15653,15745,15839,15932,16026,16119,16213,16308,16401,16497,16592,16687,16782,16877,16973,17069,17165,17260,17355,17451,17546,17642,17737,17832,17927,18021,18117,18210,18304,18398,18491,18584,18678,18770,18861,18954
4,Angola,21642,21699,21757,21813,21872,21931,21991,22052,22114,22179,22244,22309,22377,22446,22518,22590,22663,22739,22816,22894,22972,23053,23133,23216,23300,23386,23474,23562,23652,23745,23839,23934,24033,24132,24233,24336,24442,24548,24658,24767,24878,24992,25108,25226,25346,25467,25591,25717,25846,25977,26110,26244,26384,26523,26666,26809,26957,27107,27258,27414,27569,27729,27892,28056,28225,28396,28568,28746,28925,29107,29292,29482,29674,29868,30065,30266,30470,30678,30889,31104,31321,31542,31767,31995,32229,32465,32705,32948,33197,33449,33705,33965,34231,34500,34773,35051
5,Antigua and Barbuda,1011,1024,1038,1049,1063,1076,1088,1103,1116,1128,1141,1155,1168,1183,1196,1210,1222,1237,1251,1265,1280,1294,1308,1323,1339,1354,1369,1384,1399,1415,1431,1447,1464,1481,1497,1515,1531,1548,1566,1584,1602,1620,1638,1658,1676,1696,1717,1736,1756,1777,1798,1819,1839,1861,1883,1906,1928,1951,1974,1998,2021,2046,2070,2095,2121,2146,2173,2199,2226,2253,2280,2309,2338,2367,2395,2425,2455,2486,2517,2547,2579,2611,2643,2677,2710,2743,2778,2812,2846,2882,2917,2954,2990,3027,3065,3105
6,Argentina,2234913,2243112,2251496,2260072,2268822,2277724,2286775,2295995,2305392,2314932,2324625,2334468,2344467,2354632,2364979,2375520,2386256,2397179,2408286,2419572,2431033,2442668,2454476,2466458,2478614,2490954,2503484,2516208,2529131,2542245,2555549,2569039,2582709,2596559,2610590,2624803,2639201,2653790,2668572,2683548,2698715,2714071,2729615,2745344,2761256,2777350,2793626,2810086,2826731,2843561,2860577,2877777,2895160,2912722,2930464,2948380,2966472,2984735,3003173,3021782,3040561,3059512,3078630,3097915,3117363,3136973,3156740,3176664,3196742,3216972,3237351,3257878,3278550,3299367,3320323,3341416,3362642,3384000,3405485,3427094,3448826,3470674,3492638,3514713,3536897,3559186,3581576,3604063,3626642,3649313,3672068,3694906,3717819,3740808,3763864,3786986
7,Armenia,182056,182889,183748,184640,185564,186524,187512,188534,189593,190692,191825,192994,194201,195444,196723,198042,199399,200799,202238,203720,205248,206821,208446,210118,211840,213615,215441,217322,219262,221280,223377,225557,227822,230173,232613,235144,237765,240481,243292,246200,249207,252319,255538,258868,262313,265880,269572,273392,277345,281436,285663,290033,294546,299204,304012,308970,314082,319352,324783,330378,336141,342079,348193,354490,360972,367644,374510,381571,388828,396286,403949,411806,419862,428117,436573,445231,454094,463163,472438,481925,491623,501531,511652,521987,532534,543290,554258,565432,576812,588394,600177,612156,624330,636697,649256,662004
8,Australia,29192,29210,29228,29247,29266,29286,29307,29329,29351,29374,29400,29425,29451,29477,29505,29534,29564,29595,29628,29660,29695,29733,29770,29809,29850,29893,29936,29984,30031,30081,30132,30187,30243,30301,30362,30426,30491,30560,30632,30706,30783,30866,30950,31037,31126,31222,31321,31424,31531,31643,31758,31879,32005,32135,32273,32415,32562,32717,32877,33045,33218,33399,33589,33785,33990,34203,34425,34655,34897,35147,35407,35680,35962,36257,36563,36882,37215,37562,37922,38298,38689,39096,39519,39960,40418,40896,41395,41912,42451,43013,43598,44207,44841,45499,46182,46890
9,Austria,508096,511221,514396,517631,520926,524278,527687,531153,534684,538275,541926,545638,549410,553245,557140,561098,565120,569205,573355,577568,581846,586189,590597,595069,599608,604212,608883,613618,618420,623289,628224,633226,638292,643426,648627,653893,659225,664622,670087,675617,681211,686871,692596,698384,704237,710151,716120,722145,728224,734356,740542,746778,753066,759404,765789,772224,778705,785231,791803,798418,805075,811772,818510,825286,832099,838948,845832,852748,859696,866673,873682,880715,887781,894881,902012,909175,916368,923592,930846,938126,945434,952768,960120,967483,974852,982230,989611,996997,1004383,1011770,1019152,1026533,1033905,1041272,1048632,1055986
