id,Country,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22
0,Afghanistan,154487,154492,154497,154502,154507,154512,154517,154522,154527,154532,154537,154542,154547,154552,154557,154562,154567,154572,154577,154582,154587,154592,154597,154602,154607,154612,154617,154621,154626,154629,154633,154636,154639,154642,154645,154648,154650,154652,154654,154656,154658,154659,154661,154662,154664,154665,154666,154667,154668,154669,154670,154671,154671,154672,154673,154673,154674,154674,154675,154675,154675,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676,154676
1,Albania,162173,163001,163819,164635,165441,166244,167036,167823,168599,169370,170128,170880,171620,172353,173072,173784,174481,175171,175847,176513,177166,177809,178437,179056,179659,180253,180832,181400,181954,182497,183025,183543,184045,184537,185015,185482,185934,186376,186803,187220,187624,188017,188396,188765,189122,189468,189802,190126,190438,190740,191031,191313,191584,191846,192097,192340,192573,192798,193013,193221,193419,193611,193793,193969,194137,194299,194452,194600,194741,194876,195004,195127,195244,195355,195462,195563,195659,195751,195838,195921,196000,196075,196145,196213,196276,196337,196394,196448,196499,196547,196593,196636,196677,196715,196751,196785
2,Algeria,201425,201554,201680,201803,201923,202040,202154,202265,202373,202478,202580,202679,202775,202868,202958,203045,203129,203210,203288,203363,203435,203504,203570,203633,203693,203750,203804,203855,203902,203947,203989,204028,204065,204100,204132,204162,204190,204216,204241,204264,204285,204305,204323,204340,204356,204371,204385,204398,204410,204421,204431,204440,204449,204457,204464,204471,204477,204483,204489,204494,204498,204502,204505,204508,204511,204514,204517,204520,204522,204524,204526,204528,204529,204530,204531,204532,204533,204534,204535,204536,204537,204538,204538,204538,204538,204538,204538,204538,204538,204538,204538,204538,204538,204538,204538,204538
3,Andorra,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124,15124
4,Angola,52307,52553,52803,53056,53311,53570,53833,54098,54366,54638,54913,55191,55473,55758,56047,56338,56634,56933,57235,57541,57850,58163,58480,58800,59124,59451,59783,60118,60457,60798,61141,61485,61830,62176,62523,62871,63220,63570,63921,64272,64624,64976,65330,65683,66038,66392,66747,67102,67458,67813,68169,68524,68880,69234,69590,69944,70299,70653,71007,71359,71712,72064,72415,72765,73115,73464,73812,74158,74504,74848,75192,75534,75875,76214,76552,76889,77224,77557,77889,78219,78548,78874,79199,79522,79843,80162,80479,80794,81107,81417,81726,82032,82337,82638,82938,83234
5,Antigua and Barbuda,2603,2627,2651,2675,2699,2723,2747,2770,2794,2817,2840,2863,2886,2908,2931,2953,2976,2998,3020,3041,3063,3084,3105,3125,3146,3166,3187,3206,3226,3245,3264,3282,3300,3317,3334,3351,3366,3381,3396,3410,3424,3437,3450,3462,3474,3485,3496,3507,3517,3527,3536,3545,3553,3561,3569,3577,3584,3591,3597,3603,3609,3615,3620,3625,3630,3635,3639,3643,3647,3651,3655,3658,3661,3664,3667,3670,3672,3675,3677,3679,3681,3683,3685,3686,3688,3689,3691,3692,3693,3694,3696,3697,3697,3698,3699,3700
6,Argentina,5238610,5239874,5241106,5242306,5243474,5244610,5245714,5246786,5247826,5248834,5249810,5250754,5251666,5252546,5253394,5254210,5254994,5255746,5256466,5257154,5257810,5258434,5259026,5259586,5260114,5260610,5261074,5261506,5261911,5262288,5262640,5262968,5263274,5263558,5263822,5264068,5264296,5264508,5264704,5264886,5265055,5265211,5265355,5265488,5265611,5265724,5265829,5265925,5266014,5266096,5266171,5266240,5266303,5266361,5266414,5266463,5266507,5266548,5266585,5266619,5266650,5266679,5266704,5266728,5266749,5266768,5266786,5266802,5266816,5266829,5266841,5266852,5266862,5266871,5266878,5266886,5266892,5266898,5266903,5266908,5266912,5266916,5266919,5266922,5266925,5266927,5266929,5266931,5266933,5266934,5266935,5266935,5266935,5266935,5266935,5266935
7,Armenia,253093,253620,254146,254673,255200,255728,256256,256785,257313,257842,258370,258899,259427,259956,260483,261012,261538,262065,262590,263116,263640,264164,264686,265208,265727,266246,266762,267279,267792,268305,268814,269323,269828,270333,270834,271334,271830,272324,272815,273304,273789,274272,274751,275228,275700,276170,276635,277098,277555,278011,278461,278909,279351,279790,280224,280655,281080,281503,281919,282332,282740,283144,283542,283936,284325,284710,285089,285464,285833,286198,286558,286913,287262,287607,287946,288281,288610,288934,289253,289567,289876,290180,290478,290772,291060,291344,291622,291896,292164,292428,292686,292939,293187,293430,293668,293901
8,Australia,85628,86724,87795,88841,89862,90858,91829,92775,93696,94592,95463,96309,97130,97926,98697,99443,100164,100860,101531,102177,102798,103394,103965,104511,105032,105528,105999,106445,106866,107262,107633,107979,108300,108596,108867,109113,109334,109534,109713,109873,110015,110141,110253,110352,110439,110515,110582,110640,110690,110733,110771,110803,110830,110854,110873,110890,110904,110916,110926,110934,110941,110947,110951,110955,110958,110961,110963,110964,110966,110967,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968,110968
9,Austria,722357,724049,725758,727473,729205,730941,732692,734448,736218,737991,739778,741567,743368,745170,746984,748798,750622,752444,754277,756107,757945,759779,761621,763458,765302,767139,768982,770817,772656,774488,776322,778146,779973,781789,783605,785410,787215,789007,790797,792574,794348,796107,797863,799604,801339,803059,804772,806469,808158,809830,811495,813140,814777,816395,818004,819593,821171,822729,824277,825803,827318,828812,830293,831753,833200,834625,836037,837427,838803,840156,841496,842813,844115,845395,846660,847902,849129,850334,851523,852690,853842,854971,856084,857175,858251,859305,860337,861347,862335,863301,864245,865167,866067,866945,867801,868635
