id,Country,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22
0,Afghanistan,154487,154571,154655,154739,154824,154908,154994,155079,155165,155251,155338,155425,155512,155599,155687,155775,155863,155951,156040,156128,156216,156304,156393,156481,156570,156658,156747,156834,156922,157010,157098,157185,157273,157361,157449,157538,157627,157716,157806,157895,157986,158076,158167,158258,158350,158441,158533,158625,158718,158811,158905,158998,159092,159186,159281,159376,159471,159567,159663,159759,159856,159952,160050,160147,160245,160343,160442,160541,160640,160740,160840,160940,161041,161141,161243,161344,161447,161549,161652,161754,161858,161961,162066,162170,162275,162380,162486,162591,162698,162804,162911,163018,163126,163234,163343,163451
1,Albania,162173,163235,164297,165374,166450,167540,168627,169727,170824,171933,173036,174151,175258,176375,177485,178602,179711,180826,181931,183041,184139,185242,186332,187425,188504,189585,190650,191716,192765,193814,194846,195876,196888,197896,198887,199872,200839,201800,202742,203677,204592,205501,206388,207268,208126,208977,209806,210626,211424,212214,212982,213740,214476,215203,215908,216603,217277,217940,218583,219214,219826,220426,221007,221577,222127,222666,223187,223697,224188,224669,225132,225585,226021,226446,226855,227254,227638,228011,228371,228720,229057,229383,229697,230001,230293,230574,230846,231108,231363,231611,231852,232086,232313,232533,232746,232952
2,Algeria,201425,201685,201937,202181,202417,202645,202866,203080,203288,203490,203685,203875,204059,204238,204411,204579,204742,204901,205055,205205,205350,205491,205628,205761,205889,206014,206135,206253,206367,206477,206584,206688,206789,206887,206982,207075,207164,207251,207335,207417,207497,207574,207648,207721,207791,207860,207926,207990,208053,208113,208172,208229,208285,208338,208390,208441,208490,208538,208584,208629,208672,208715,208756,208795,208834,208871,208908,208943,208977,209010,209043,209074,209104,209134,209162,209190,209217,209243,209268,209293,209317,209340,209362,209384,209405,209426,209446,209465,209484,209503,209522,209541,209560,209579,209598,209617
3,Andorra,15124,15130,15137,15144,15151,15158,15165,15172,15180,15188,15196,15204,15212,15220,15229,15238,15246,15255,15264,15273,15283,15293,15303,15313,15323,15334,15345,15356,15367,15378,15390,15402,15414,15426,15439,15452,15466,15479,15493,15507,15522,15536,15551,15566,15581,15597,15613,15629,15646,15663,15680,15698,15716,15734,15753,15772,15792,15811,15832,15852,15873,15895,15916,15939,15961,15984,16008,16032,16056,16081,16106,16132,16158,16185,16213,16240,16268,16297,16326,16355,16385,16415,16447,16478,16510,16543,16576,16609,16643,16678,16713,16749,16785,16822,16859,16897
4,Angola,52307,52659,53019,53387,53764,54150,54546,54953,55370,55796,56234,56681,57139,57608,58089,58581,59084,59598,60125,60664,61215,61777,62353,62941,63543,64156,64784,65425,66079,66747,67429,68125,68836,69559,70299,71052,71822,72605,73409,74229,75070,75929,76810,77710,78634,79576,80543,81530,82543,83577,84637,85719,86829,87961,89123,90308,91523,92764,94036,95333,96664,98021,99412,100832,102287,103771,105293,106845,108435,110057,111719,113414,115151,116922,118736,120586,122482,124414,126393,128410,130477,132583,134740,136937,139188,141482,143830,146223,148672,151168,153722,156324,158987,161699,164475,167301
5,Antigua and Barbuda,2603,2712,2829,2952,3085,3224,3374,3532,3701,3879,4068,4267,4479,4700,4934,5178,5437,5705,5988,6280,6588,6904,7235,7575,7929,8291,8667,9048,9443,9842,10253,10667,11090,11515,11948,12379,12817,13251,13690,14123,14558,14985,15412,15830,16246,16650,17051,17439,17822,18193,18563,18936,19308,19681,20052,20423,20790,21157,21519,21880,22234,22587,22932,23274,23609,23939,24262,24579,24888,25192,25486,25775,26054,26327,26591,26848,27096,27338,27570,27796,28012,28222,28423,28618,28804,28984,29156,29321,29479,29632,29776,29916,30052,30184,30312,30436
6,Argentina,5238610,5240560,5242462,5244316,5246122,5247880,5249590,5251252,5252866,5254432,5255950,5257420,5258842,5260216,5261542,5262820,5264050,5265232,5266366,5267452,5268488,5269477,5270420,5271320,5272175,5272992,5273767,5274506,5275206,5275873,5276504,5277104,5277672,5278210,5278719,5279202,5279657,5280088,5280494,5280878,5281239,5281580,5281901,5282203,5282486,5282753,5283003,5283239,5283459,5283666,5283859,5284040,5284209,5284367,5284515,5284654,5284784,5284907,5285023,5285132,5285234,5285330,5285420,5285504,5285583,5285658,5285727,5285793,5285854,5285911,5285964,5286014,5286061,5286104,5286145,5286183,5286218,5286251,5286282,5286311,5286338,5286362,5286385,5286407,5286427,5286445,5286462,5286478,5286493,5286507,5286520,5286531,5286542,5286552,5286562,5286571
7,Armenia,253093,253787,254492,255210,255938,256679,257431,258197,258975,259767,260569,261386,262214,263056,263909,264777,265656,266549,267452,268370,269299,270241,271194,272161,273138,274129,275129,276143,277166,278202,279247,280304,281370,282448,283533,284630,285735,286850,287971,289103,290241,291388,292541,293702,294867,296041,297218,298403,299590,300783,301978,303179,304381,305588,306794,308005,309214,310427,311637,312850,314059,315270,316477,317685,318887,320090,321286,322481,323670,324856,326035,327210,328378,329542,330696,331846,332986,334121,335245,336363,337469,338569,339657,340738,341806,342867,343914,344953,345978,346994,347997,348990,349968,350937,351891,352835
8,Australia,85628,87392,89115,90797,92438,94038,95597,97115,98592,100028,101423,102777,104090,105362,106593,107783,108932,110040,111107,112133,113118,114062,114965,115827,116648,117429,118170,118871,119532,120153,120734,121275,121776,122240,122668,123063,123425,123757,124060,124336,124588,124816,125022,125209,125377,125527,125662,125782,125890,125985,126069,126143,126208,126265,126315,126359,126397,126429,126457,126482,126502,126520,126535,126548,126559,126568,126576,126582,126587,126592,126595,126598,126601,126603,126605,126607,126608,126609,126610,126611,126612,126613,126614,126615,126615,126615,126616,126616,126616,126616,126616,126616,126616,126616,126616,126616
9,Austria,722357,724720,727151,729630,732175,734766,737422,740124,742895,745716,748610,751555,754574,757644,760789,763986,767259,770583,773985,777438,780970,784555,788219,791936,795732,799583,803511,807497,811558,815677,819871,824123,828447,832831,837285,841800,846381,851025,855732,860502,865331,870225,875173,880187,885249,890379,895552,900793,906072,911419,916798,922246,927721,933265,938832,944464,950116,955830,961560,967349,973149,979004,984867,990782,996699,1002664,1008627,1014634,1020634,1026674,1032702,1038766,1044814,1050892,1056950,1063034,1069093,1075173,1081223,1087290,1093323,1099368,1105374,1111388,1117359,1123332,1129259,1135183,1141057,1146925,1152737,1158540,1164284,1170013,1175681,1181330
10,Azerbaijan,467173,469785,472366,474936,477461,479959,482397,484816,487187,489532,491822,494080,496282,498448,500559,502633,504649,506627,508545,510423,512242,514019,515738,517415,519032,520608,522125,523601,525019,526396,527717,528997,530223,531409,532543,533638,534683,535690,536650,537573,538451,539294,540095,540862,541590,542286,542944,543573,544167,544734,545268,545776,546254,546709,547136,547541,547920,548280,548616,548934,549231,549511,549772,550018,550247,550463,550663,550850,551024,551187,551338,551479,551609,551731,551843,551948,552044,552133,552215,552291,552361,552426,552485,552540,552590,552636,552678,552717,552752,552784,552814,552841,552865,552887,552908,552926
11,The Bahamas,20030,20182,20331,20477,20620,20760,20897,21031,21162,21290,21415,21537,21656,21772,21885,21995,22103,22208,22310,22410,22510,22607,22703,22797,22890,22981,23070,23158,23244,23327,23410,23490,23568,23644,23718,23790,23861,23928,23995,24058,24121,24180,24238,24294,24348,24400,24450,24498,24545,24589,24631,24672,24711,24748,24784,24818,24851,24881,24911,24939,24966,24991,25015,25037,25059,25079,25098,25116,25133,25149,25164,25179,25192,25204,25216,25227,25237,25247,25256,25264,25272,25279,25286,25292,25298,25303,25308,25313,25317,25321,25325,25328,25331,25334,25337,25340
