id,Country,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24
0,Afghanistan,156649,156675,156701,156727,156751,156775,156798,156819,156838,156857,156875,156892,156907,156922,156936,156950,156962,156974,156985,156995,157005,157014,157023,157031,157039,157046,157052,157059,157065,157070,157075,157080,157085,157089,157093,157097,157100,157103,157106,157109,157112,157114,157116,157118,157120,157122,157124,157125,157127,157128,157129,157130,157132,157133,157133,157134,157135,157136,157136,157137,157138,157138,157139,157139,157139,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140,157140
1,Albania,193856,194380,194901,195418,195931,196439,196944,197443,197937,198426,198909,199387,199859,200326,200786,201240,201688,202130,202566,202995,203417,203832,204241,204643,205038,205426,205808,206182,206549,206909,207262,207608,207946,208278,208603,208920,209231,209534,209831,210120,210403,210679,210948,211210,211466,211715,211958,212194,212424,212647,212865,213076,213281,213480,213674,213862,214044,214220,214391,214557,214718,214873,215024,215169,215310,215446,215577,215704,215827,215945,216059,216169,216275,216378,216476,216571,216662,216750,216835,216916,216994,217069,217141,217211,217277,217341,217402,217461,217517,217571,217622,217671,217719,217764,217807,217848,217888,217925,217961,217996,218028
2,Algeria,208245,208369,208495,208622,208750,208879,209010,209141,209274,209408,209543,209679,209817,209956,210096,210237,210379,210523,210668,210814,210961,211110,211260,211411,211564,211717,211873,212029,212187,212346,212506,212668,212831,212995,213161,213328,213496,213666,213837,214009,214183,214358,214535,214712,214892,215072,215255,215438,215623,215809,215997,216186,216377,216569,216762,216957,217154,217351,217551,217751,217953,218157,218362,218569,218777,218986,219197,219410,219624,219839,220056,220274,220494,220716,220939,221163,221389,221616,221845,222076,222308,222541,222776,223013,223251,223491,223732,223974,224219,224464,224712,224960,225211,225462,225716,225971,226227,226485,226745,227006,227268
3,Andorra,15929,15961,15994,16027,16060,16094,16128,16163,16198,16234,16270,16306,16343,16380,16417,16454,16492,16530,16568,16607,16645,16684,16723,16761,16800,16839,16877,16916,16954,16993,17031,17069,17107,17144,17181,17218,17255,17291,17327,17362,17397,17432,17466,17499,17533,17565,17597,17629,17660,17690,17720,17749,17778,17806,17834,17861,17887,17913,17938,17963,17987,18010,18033,18055,18077,18098,18118,18138,18158,18177,18195,18213,18230,18247,18263,18279,18294,18309,18323,18337,18351,18364,18376,18389,18400,18412,18423,18434,18444,18454,18463,18473,18482,18490,18499,18507,18515,18522,18529,18536,18543
4,Angola,64940,64960,64978,64995,65011,65025,65039,65051,65062,65072,65082,65090,65098,65105,65111,65117,65122,65127,65131,65135,65139,65142,65145,65148,65150,65152,65154,65156,65157,65159,65160,65161,65162,65163,65164,65165,65166,65166,65167,65167,65168,65168,65168,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169,65169
5,Antigua and Barbuda,4122,4125,4128,4130,4133,4135,4137,4139,4141,4142,4143,4145,4146,4147,4148,4149,4149,4150,4151,4151,4152,4152,4153,4153,4153,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154,4154
6,Argentina,5308781,5309788,5310772,5311728,5312654,5313546,5314402,5315217,5315987,5316724,5317425,5318092,5318723,5319319,5319881,5320410,5320907,5321374,5321811,5322219,5322599,5322953,5323281,5323586,5323867,5324127,5324366,5324586,5324787,5324971,5325139,5325292,5325431,5325557,5325671,5325774,5325867,5325950,5326025,5326091,5326151,5326203,5326250,5326292,5326328,5326361,5326389,5326414,5326435,5326454,5326471,5326485,5326497,5326508,5326517,5326524,5326531,5326537,5326542,5326546,5326549,5326552,5326554,5326556,5326558,5326559,5326560,5326561,5326562,5326562,5326563,5326563,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564,5326564
7,Armenia,329913,330924,331893,332826,333726,334594,335430,336234,337004,337744,338455,339139,339796,340428,341034,341615,342174,342710,343224,343718,344192,344647,345083,345501,345903,346288,346657,347011,347350,347676,347988,348287,348573,348848,349112,349364,349606,349838,350060,350273,350476,350672,350859,351038,351210,351374,351532,351683,351828,351966,352099,352226,352347,352464,352575,352682,352784,352882,352976,353066,353152,353234,353313,353389,353461,353530,353596,353660,353720,353779,353834,353887,353938,353987,354034,354079,354122,354162,354202,354239,354275,354310,354343,354374,354404,354433,354461,354487,354513,354537,354560,354582,354604,354624,354644,354662,354680,354697,354713,354729,354744
8,Australia,192845,193884,194886,195850,196773,197652,198484,199264,199987,200672,201318,201925,202496,203029,203528,203993,204429,204835,205214,205567,205895,206199,206482,206744,206987,207211,207419,207610,207786,207949,208098,208236,208362,208477,208583,208680,208768,208849,208923,208990,209051,209106,209157,209202,209244,209281,209315,209345,209372,209397,209419,209439,209457,209473,209488,209500,209512,209522,209531,209539,209546,209553,209558,209563,209568,209572,209575,209578,209581,209583,209585,209587,209588,209590,209591,209592,209593,209594,209594,209595,209595,209595,209596,209596,209596,209596,209597,209597,209597,209597,209597,209597,209597,209597,209597,209597,209597,209597,209597,209597,209597
9,Austria,981904,993808,1005782,1017770,1029719,1041579,1053313,1064881,1076250,1087371,1098207,1108723,1118892,1128687,1138090,1147080,1155646,1163776,1171465,1178713,1185521,1191893,1197839,1203367,1208490,1213224,1217583,1221585,1225248,1228591,1231631,1234389,1236884,1239133,1241155,1242968,1244588,1246033,1247317,1248455,1249461,1250347,1251126,1251809,1252405,1252925,1253376,1253767,1254104,1254395,1254644,1254858,1255040,1255195,1255326,1255437,1255531,1255609,1255675,1255730,1255775,1255813,1255844,1255870,1255891,1255908,1255922,1255933,1255942,1255950,1255955,1255960,1255964,1255967,1255969,1255971,1255972,1255973,1255974,1255975,1255975,1255975,1255976,1255976,1255976,1255976,1255976,1255976,1255976,1255976,1255976,1255976,1255976,1255976,1255976,1255976,1255976,1255976,1255976,1255976,1255976
