147043,82324,30830,2495,7705,29600,21715,1600,4343,846813,0,55339,9806,33115,355474,1011537,894045,121712,7351,2532,12324,748,1073,481,662,2083,85340,190854,129033,26370,2063,12862,2834,215854,2600,267837,12932,114814,0,7018,48759,45582,7782,2970,1900,60686,10546,0,2628,473,1709,1254,931,14658,106641,0,118426,5055,3545,880,3460,3402,2770,26126,141720,0,220158,2290,1930,26033,10052,0,462,1593,941,1616,0,600,83,23567,0,34661,2100,1560,81,3982,7861,14,226666,81,0,540,718,108645,5948,22789,297640,0,481726,164713,11675,126043,1710,303,163,527861,169,191,344,136157,3401,39,2824,2002,326,52,4315,85,673,1043,1259,854,262,172,0,45,172,102,210,123,10,97,0,32,70,23,346,215660,128,119,1252,2692,517,0,634,2491,927,59,324,578,19,64,74,368,176,75,131,100,15,50,322,205,853,16,0,454,0,0,0,0,0,0,0,0,0,0,0
325528,101797,144031,401823,120783,121644,345847,3749,378627,865875,56100,0,654677,7598551,420252,107096,180608,73444,1118654,649567,631969,1301900,334606,955586,1807898,134807,28093,202489,121886,6411,3195055,44179,138622,73974,10253,48504,79906,4700,0,9442,1609,7972,10246,32825,216972,84058,8304,0,2063058,982,186580,58143,723,151949,54215,0,11431,112371,4678376,13460,18050,2210,722956,166441,67526,0,51435,36887,58004,2802,190894,19,30945,9585,501,1063,0,14400,1092,11516,0,51042,104677,908695,400,3320,44997,6672,635423,1280,0,1402,1806,573537,1424265,115701,346367,0,98901,119090,52325,441173,4364,579,420,1677296,13211,11498,502,433111,1048,140,190451,152871,359501,1732,204438,103,1218,27256,1987,36915,735,1165,0,9942,152,10992,15449,121,20,226,0,546,32169,395,65792,152784,1251,518,63105,87121,251,0,29817,70466,14208,55353,631,272,7524,325,1113,140,4858,94,14324,113,5335,286,12742,65037,82647,43,0,14161,33,0,0,0,0,0,0,0,0,0,0
405872,1383357,1549988,5936,573211,359039,359666,111558,18157,110981,10268,652934,0,143508,147242,21029,74526,21321,33747,9992,2679,41643,915,43720,246237,6480,5521,36432,22037,30920,8080,18536,649,15890,132,37644,3450,1422,0,255,2478,969,17163,48220,6609,22144,850,0,244495,1186,1309,204,2176,343258,9288,0,1646,8920,926428,1658,1959,3125,23630,2404,2444,0,13893,1128,81,1459,20169,378,1549,5164,1136,3998,0,37,1700,9614,0,2170,3072,10031,32,293,9044,78513,1272784,194,0,3598,8529,1810402,17587,2124810,66346,0,33985,7902,191318,35253,63,146,165,220625,976,2267,1405,50442,472,966,3158,1670,2369,237,2961,96,1800,2339,1155,895,2615,1713,0,953,377,1111,350,156,18,450,0,71,2279,3834,885,64672,245,487,91,1647,1281,0,349,2794,1469,958,68,2127,370,128,3821,116,1267,425,9975,258,53,41552,242,99,989,7,0,1757,0,0,0,0,0,0,0,0,0,0,0
1653448,350754,1732216,544540,1320556,687306,637541,48724,857366,504228,34500,7679793,143508,0,368538,69008,171897,82858,100618,19650,92347,1376186,214959,355659,1151299,13593,9889,161000,78857,103795,45510,44535,37848,48171,450,37385,26689,3487,319,9166,2514,5246,74709,133776,184774,64412,5367,0,1165520,11497,7202,5085,1433,457129,31430,0,6412,21600,3905148,6071,8273,8975,60581,40800,26027,0,60706,3717,2713,4154,164956,148123,5051,11676,8382,8460,0,11897,3024,7488,0,16431,233558,541110,654,1562,18000,12010,3058857,1259,0,5016,7852,1050447,117773,306987,392277,0,73017,80432,79480,287060,560,881,237,1703090,19231,8509,2657,99988,1193,843,35452,48849,30307,1801,118356,460,1421,12992,2412,23130,5695,3688,7331,4970,861,1029,10599,531,41,1477,0,475,3503,1712,48237,153268,2380,2923,1277,92902,2681,0,30962,141585,30281,3387,1207,1100,861,936,7718,1348,7194,422,10326,117,965,4589,7204,656,48322,298,0,22004,3,0,0,0,0,0,0,0,0,0,0
285681,523130,107979,11149,61977,860084,761873,8261,110613,12812672,339566,434513,136293,391928,0,795154,8312278,2300706,379519,99672,33101,33500,3043,16698,29694,132698,1284670,3856475,4615269,560853,101112,675776,44230,2225464,72694,439183,1594204,91763,0,53207,52015,223108,314308,77545,59665,845362,216574,0,56872,46651,30038,22423,126916,107405,1026636,0,108693,716428,192665,112516,217586,107953,41835,298339,1001132,0,2030899,297169,434226,623389,130891,0,13608,87818,44263,110427,0,556024,3599,820152,0,447933,87844,70027,7052,800969,76152,478,3910405,13913,0,4469,39415,712502,124612,342097,13125731,0,1113426,1518684,35797,1192956,357693,11714,4488,10015141,5266,18322,4574,822502,170067,208,43580,19876,5819,2238,61792,2604,17822,29496,9751,33360,1462,72201,0,3628,9426,1659,2629,1039,376,276,0,1519,8667,1033,18154,2510506,3760,719,1094,48709,3727,0,5710,47199,4371,1836,2037,6435,1631,7925,786,5155,11614,1962,7221,21133,1384,524,3573,4934,9012,74,0,7482,2,0,0,0,0,0,0,0,0,0,0
254396,54223,22632,2414,15524,66494,38377,3080,16622,1557063,1001334,107846,21469,66661,788108,0,1807446,264361,24472,43160,93162,1618,4800,1167,2915,5078,201595,425801,248591,43837,9339,30674,7456,307248,112979,1316858,90624,119838,0,10785,116595,141115,17529,7626,4332,88465,34512,0,7689,2140,4897,5670,3109,20172,156988,0,131651,35450,9086,1788,7243,17840,19106,43034,302417,0,974329,12780,105759,11072,42457,0,1135,9164,6342,6734,0,1373,278,69624,0,53601,9789,7483,317,9818,45358,67,828048,343,0,3479,1473,108878,78549,20396,789213,0,1186755,207078,19804,118212,4462,2370,318,1824661,1361,770,1019,233671,14963,74,4078,13097,4257,275,16256,204,1711,2295,1449,3036,1498,762,0,79,974,89,1948,501,196,43,0,176,246,35,2406,435809,171,795,6217,13541,1425,0,1873,8106,2398,1351,3883,722,80,844,204,1570,549,133,840,490,95,105,1337,4522,7014,109,0,1813,2,0,0,0,0,0,0,0,0,0,0
158300,555269,53592,9966,32586,474172,88744,5865,18798,18595180,839234,191609,74105,179099,8295162,1777774,0,3827207,109808,56343,9649,10053,760,10135,33390,559485,190469,4085902,1329708,491535,71507,520605,24329,493475,26878,1756602,706367,77375,0,29333,145624,166256,731542,13646,24434,2679802,311613,0,39882,264789,9259,19961,278465,51755,3716117,0,76140,1034976,91363,78386,501306,169164,34033,167351,480079,0,1062250,72091,5673,10383,72705,0,6266,412313,59381,183539,0,105154,1003,137410,0,288171,18635,12647,56375,15380,41258,189,2802510,1862,0,1894,48834,395776,48073,248280,17051584,0,1759283,575433,36365,1197717,28402,94584,38728,29950378,2142,7703,4349,452296,228923,144,24308,8257,2624,3282,26458,410,92677,13089,6047,6381,1992,136765,0,2413,26609,32424,1185,753,221,119,0,624,1678,41283,4780,4437445,1123,607,88,13401,2398,0,3536,17698,1658,544,19292,2099,616,13703,396,32195,3244,1331,10996,37575,991,248,1758,72,3797,67,0,4774,0,0,0,0,0,0,0,0,0,0,0
123984,80435,32678,7193,21711,120433,63536,18367,15325,2289513,122934,75738,21892,82858,2286208,257985,3822724,0,123511,33190,10095,3108,3107,2096,6748,77133,193068,612865,590260,134939,15985,77718,11578,676287,32083,126514,279497,32821,21495,5677,32280,63588,67916,13199,9101,404978,320785,0,9755,7523,3409,14716,53050,50668,816988,0,68801,848954,17219,25181,11554,18821,11338,43391,324365,0,485499,107004,6610,74803,57310,1620,20878,18559,12369,20077,0,66868,5529,84794,0,163454,5873,4266,1636,47169,66607,280,575508,6078,0,2202,5480,214304,20762,38096,5340223,0,397525,275819,30252,139267,7974,2671,349,1916337,39472,10917,6380,464462,28473,88,4711,13426,1414,8192,12585,611,5233,11988,11747,3247,525,2735,6385,2187,1854,1368,15083,263,125,2252,0,1017,5481,266,1769,3986486,6298,3354,612,11159,708,0,2761,16118,1833,745,5301,1338,918,1025,276,3135,2263,1047,3074,62593,2986,357,1447,226,8127,393,0,1864,2,0,0,0,0,0,0,0,0,0,0
33989,23663,7311,2452,56700,76995,26586,811,5676,1023458,7816,1171816,33747,100618,378772,25949,109706,132366,0,272168,63766,110756,1793,78936,1207685,67768,5137,168184,150745,243417,9843,12688,19245,81696,809,15543,20122,1812,106,53993,181,1525,7690,3993,62282,8612,2060,0,430274,1608,3391,6043,1576,45382,8300,0,2374,61926,5317922,3080,2891,2206,375931,431730,20422,0,15187,63016,2180,1662,29054,18,2830,3554,780,1812,0,26755,1305,5400,0,6983,3948,11707,260,1792,27062,416,301375,853,0,148,346,262309,7455,19881,161883,0,37413,59422,2009,125659,457,140,62,548398,1229,2699,506,219492,300,11,7623,14260,304670,945,22130,7,313,10634,812,745,205,1522,0,1735,106,1680,1820,2,0,19,0,378,1101,1050,853,68175,594,395,7409,12081,190,0,1027,1255,2525,6472,321,62,7365,262,1024,114,547,57,2124,283,871,26,1531,4422,7234,342,0,1566,9,0,0,0,0,0,0,0,0,0,0
11701,2289,1896,1835,11694,104953,83140,276,14276,216008,3108,647876,16309,19373,103268,44536,58323,34831,272134,0,495126,31925,959,21022,208785,21203,2604,58245,18359,622,6318,19993,1494,77108,445,8704,10969,542,0,4840,174,781,1918,426,46181,4297,1557,0,111489,435,904,18831,396,5627,7047,0,710,18466,494030,5667,1407,506,299317,6766,5589,0,7327,25283,856,947,4844,1,4535,2329,233,185,0,374,1570,1796,0,8461,2842,22539,606,651,114890,41,202259,1533,0,85,1781,27527,51572,2276,243512,0,51654,15188,811,30378,2053,226,22,96813,5963,31352,41,349928,858,1,2275,53363,10693,2874,7924,133,104,10013,113,558,241,9571,0,8144,71,1824,575,31,34,10,0,470,11978,2742,621,28274,4294,2956,664,2967,18,0,495,505,3750,941,1843,23,464,4,156,17,851,81,7586,60,558,17,260,189,2003,7,0,1812,7318,0,0,0,0,0,0,0,0,0,0
8819,2511,1163,2664,32386,14706,18808,163,4792,113906,6141,625125,3511,93425,34400,85514,8891,6727,64046,482582,0,17649,1787,91443,61456,3571,1109,11935,12406,569,57844,916,5632,5342,1365,25350,6171,177,0,2007,14,129,191,1008,476,3610,229,0,23794,106,29766,1506,57,4724,1386,0,134,2365,112732,71,85,338,221330,11016,3382,0,2453,5170,1522,172,7307,0,100,406,47,521,0,277,7,422,0,1708,1202,11074,30,631,6421,30,93258,23,0,12,58,63119,520519,13160,36963,0,39732,8934,427,25686,480,47,14,151981,17,184,21,836571,35,0,2030,1478,4978,2,4086,2,2,479,36,19,58,289,0,9,9,126,38,0,0,0,0,7,9,6,279,26010,33,23,582,1077,0,0,597,50,47,217,2,13,41,1,905,9,58,4,3,0,31,1,361,431,3704,1,0,124,83012,0,0,0,0,0,0,0,0,0,0
131850,2790,6913,13480,40318,32413,24966,154,45404,60071,846,1307011,35289,1345765,33849,1653,10159,3061,108147,32030,19170,0,1323,100829,71988,5173,1602,131799,5441,195,350460,764,5659,3153,96,1588,2337,498,0,192,34,353,248,803,1493,3355,545,0,111108,96,1935,647,12,32960,1608,0,300,13669,204826,157,88,25,53080,1639,1489,0,2779,13505,2800,351,8973,0,305,278,31,77,0,388,10,465,0,839,3947,282466,3,224,2103,520,77552,12,0,39,80,24182,62288,2906,22241,0,2229,1928,1298,4244,50,28,15,209185,112,96,15,28789,100,5,564,15937,15194,8,7921,1,22,308,31,310,105,324,0,75,25,141,730,10,1,2,0,16,14,21,294,12032,27,2,410,33616,13,0,401,328,105,262,21,10,40,2,15,12,57,0,49,3,7,1,139,671,5092,2,0,111,12290,0,0,0,0,0,0,0,0,0,0
2126,1711,286,931,443,7189,7392,91,2924,36395,882,328619,992,215899,4566,4320,800,3091,1626,1111,1814,1249,0,416,2020,20,364,1893,1854,60,35248,128,447,760,397,4707,560,172,0,48,14,107,25,701,48,886,119,0,1430,35,4172,426,17,416,130,0,51,224,29745,46,31,11,1009,1758,355,0,426,40,374,52,1138,0,22,115,7,27,0,214,2,54,0,420,134,1029,12,69,145,52,34111,6,0,40,30,8892,56753,688,4883,0,4467,400,111,7792,133,19,11,38078,14,25,14,50372,4,1,1369,155,708,6,776,0,1,73,10,47,3,0,0,2,10,50,16,0,0,0,0,19,3,0,75,7057,0,14,345,312,4,0,1495,25,64,65,5,0,1,6,51,3,15,14,1,0,2,15,120,535,578,0,0,24,0,0,0,0,0,0,0,0,0,0,0
41680,5421,4973,10574,15381,6217,3202,131,21509,28575,534,950769,38893,354472,17758,1179,11092,1959,74671,20547,93324,103853,458,0,214045,1609,563,7588,5180,211,90692,605,3943,4744,196,857,1087,188,0,329,130,181,252,704,504,4255,176,0,283257,18,3068,486,77,20602,1223,0,210,11021,9909506,77,92,56,46388,1986,1036,0,1164,3954,4714,292,3790,0,114,401,33,33,0,353,10,370,0,655,2691,73800,1,234,4475,72,69505,12,0,43,120,11619,83990,3037,21470,0,1936,1909,477,9787,59,8,3,88244,6,65,49,126303,104,2,1094,6923,7433,3,2765,4,17,392,31,1065,133,163,0,37,16,84,23,7,5,2,0,1,8,4,204,8013,5,7,482,1022,6,0,176,362,61,957,15,18,22,0,15,7,68,2,64,7,10,2,163,106,295,1,0,155,66,0,0,0,0,0,0,0,0,0,0
75912,4252,12324,32596,21029,48654,15166,827,91267,97635,885,1785722,246237,1151299,44089,3051,35810,6748,1223310,207814,61629,70629,3096,208885,0,2932,1309,20376,19204,373,170529,678,6354,8097,532,1455,6452,164,31,577,71,208,2481,2898,2058,3455,189,0,190613,470,2304,3168,58,16415,2231,0,218,31294,4664882,452,176,159,279568,5518,2709,0,3178,11847,21729,755,6429,498,1392,966,78,65,0,762,217,866,0,6479,6966,149454,18,848,7375,100,187230,110,0,209,104,31890,146677,17348,45811,0,5269,10015,1128,5857,117,22,7,185813,57,556,62,369152,67,9,825,23355,14521,138,1688,1,18,3219,21,657,130,255,337,49,14,491,60,1,0,1,0,13,12,65,191,19395,811,8,698,2613,21,0,764,576,73,558,71,181,160,1,48,40,1414,5,62,1,158,3,473,337,1118,11,0,488,44275,0,0,0,0,0,0,0,0,0,0
4861,2035,749,250,11508,107819,1030,31,150,63635,2268,132086,5440,12834,135296,5625,560513,76187,68137,21384,3636,4990,26,1622,2914,0,1300,118383,12452,78,1377,897,143,5564,53,2148,2733,98,0,219,33,208,1054,251,1309,2023,2548,0,15886,128,300,34,74,2738,45930,0,391,279897,59645,5777,225,100,27390,4412,4522,0,5027,2622039,400,361,4922,0,1333,180,13,156,0,32,165,5420,0,1495,1053,1197,3,109,414,18,46799,1799,0,2,87,135116,1909,9936,3466218,0,4917,2732,2881,13338,72,54,6,134217,339,3455,2,409236,1046,11,187,967,2733,422,1190,0,17,795,190,196,29,203,0,711,3,6322,301,1,0,0,0,50,1069,157,105,8235,354,97,17,1312,2,0,66,522,253,249,90,9,750,3,2,21,226,3,1066,85,3710,7,326,53,442,1,0,256,0,0,0,0,0,0,0,0,0,0,0
7588,123888,7670,284,3696,117455,153009,84,1883,2377780,86058,28525,5261,10510,1284670,203129,193419,193068,5114,2535,1196,1566,365,794,1312,1349,0,247262,1363024,57735,876,51129,1228,51880,42890,165195,121628,22895,0,12998,2805,37611,2393,26423,1460,71161,9641,0,6639,104,1820,1135,505,3926,29044,0,9468,1625,4862,180,3274,1166,1404,69464,521896,0,777523,915,419093,1451482,15249,0,315,696,241,542,0,409874,135,6208,0,86896,736,229,55,2756,3660,92,358585,99,0,139,985,123664,2413,386412,345654,0,115645,741969,936,117419,1028,27,101,840822,61,553,270,52308,1633,90,2551,182,290,33,592,19,433,634,382,314,306,189,0,185,90,38,124,108,47,30,0,24,661,142,185,144518,40,41,20,543,148,0,486,362,112,67,20,434,26,34,30,72,114,20,1039,67,15,195,101,17,155,4,0,119,0,0,0,0,0,0,0,0,0,0,0
284087,246883,101428,9989,30833,241613,223549,10903,51921,5133178,186537,208337,35915,199018,3856475,416270,4049828,615139,163510,58178,12614,128527,1874,8104,20158,117332,247262,0,1653391,280309,14212,157607,14066,759386,188664,191406,125385,25723,0,13063,70409,34205,57251,17514,12985,308632,95553,0,20024,11007,7800,7810,51908,66220,1421813,0,48823,232436,72247,17806,30953,20689,19088,86968,344480,0,353399,88303,53159,59880,95754,13,13180,29674,17495,19654,0,37823,2659,84061,0,99097,49579,7130,2587,19167,110214,245,1368185,3671,0,4116,7586,179227,34544,314665,6807833,0,438754,261721,32853,351616,9387,4863,1427,4493867,5104,8626,2883,951660,55287,135,13176,9277,4771,2189,29561,329,4329,6826,12408,13833,1032,3824,0,1581,3660,972,3567,586,84,243,0,1105,1948,301,3200,962017,2228,797,683,19624,2094,0,4556,55697,3987,704,2120,4849,1407,1103,917,3256,6317,1524,3471,13748,1711,562,4067,521,6293,148,0,2689,0,0,0,0,0,0,0,0,0,0,0
105363,229657,17593,3547,12130,143062,161626,2178,15483,14804927,126838,121203,22175,79694,4615269,254890,1329708,590260,144794,15731,15074,5563,2452,4947,18002,12457,1363024,1653391,0,184158,8406,102317,15532,513545,22461,160824,437226,34149,0,32201,18786,44940,30919,28154,9180,133106,77616,0,14888,2164,8115,13002,20810,19394,175904,0,49991,33573,109524,1888,12041,6312,15889,124111,1583825,0,939264,24568,33847,462860,48976,1,789,6431,3775,5046,0,299250,209,57030,0,285128,27545,3689,782,28887,59786,105,901408,538,0,3109,2056,797461,50435,284719,1203128,0,415119,1090958,15745,321394,32442,814,380,1377806,481,768,1912,806277,27440,24,15021,3257,1386,126,10779,264,1268,2583,3224,10262,597,1499,0,474,1349,256,488,372,30,60,0,169,199,72,2841,642309,171,330,105,6559,1218,0,3485,18933,1236,172,459,778,129,315,233,921,664,126,945,1559,274,193,949,63,2297,46,0,660,0,0,0,0,0,0,0,0,0,0,0
187828,41327,29885,7292,7466,138600,41998,11577,16031,710603,26097,6472,30920,103795,572125,44607,498076,138594,243417,562,572,147,63,251,281,51,57735,276001,184158,0,108,69080,106444,177331,9793,26551,278369,6071,484,35628,8818,44812,64641,9046,11549,33625,6226,0,1403,6939,26134,10769,2632,1456,44360,0,25439,33318,730,703,36804,25470,132418,426445,208660,0,252569,1470,3137,68849,50732,227,1379,20668,19793,18158,0,38224,366,19521,0,192202,6389,72,1879,6191,271374,1,1363552,286,0,778,11989,162097,185,41112,632477,0,61258,222266,17177,632944,44745,293,614,615889,1313,1867,1035,368195,9810,27,16619,20033,259,198,10211,115,7039,4647,1231,4189,589,2504,1277,666,3102,5,1553,44,3,131,0,218,1038,885,16745,332293,330,409,5,23774,251,0,4021,1808,1521,65,68,1013,248,1481,308,2857,588,108,2856,37,97,412,4830,1882,4590,50,0,770,0,0,0,0,0,0,0,0,0,0,0
