id,Country,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20
0,Afghanistan,57612,57680,57751,57821,57892,57964,58037,58109,58178,58249,58316,58380,58444,58505,58566,58623,58678,58733,58782,58832,58875,58917,58956,58989,59021,59046,59067,59085,59098,59106,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108,59108
1,Albania,129307,129507,129703,129896,130084,130268,130448,130622,130792,130958,131118,131275,131428,131576,131719,131857,131990,132118,132240,132358,132471,132580,132683,132783,132879,132970,133058,133141,133221,133298,133371,133442,133510,133574,133635,133694,133750,133803,133856,133905,133953,133998,134040,134083,134124,134162,134199,134235,134271,134304,134336,134367,134398,134428,134456,134483,134510,134537,134562,134587,134612,134636,134660,134682,134706,134726,134749,134769,134792,134812,134832,134853,134873,134893,134913,134931,134950,134969,134988,135007,135024,135043,135060,135078,135095,135114,135130,135147,135164,135181,135198,135216,135235,135254,135274,135293
2,Algeria,119323,119448,119574,119701,119830,119958,120090,120222,120357,120492,120629,120767,120907,121050,121195,121341,121489,121639,121791,121945,122102,122260,122422,122584,122750,122919,123089,123263,123438,123616,123797,123981,124168,124358,124551,124748,124947,125149,125354,125563,125776,125993,126212,126435,126664,126895,127131,127370,127614,127863,128117,128374,128636,128903,129174,129452,129733,130021,130313,130610,130913,131223,131537,131858,132186,132519,132858,133204,133557,133916,134282,134655,135036,135424,135820,136224,136635,137054,137482,137918,138363,138817,139279,139750,140231,140722,141222,141732,142251,142781,143318,143867,144425,144995,145574,146165
3,Andorra,12712,12741,12768,12794,12819,12844,12868,12891,12913,12934,12955,12976,12994,13013,13031,13050,13067,13083,13099,13115,13130,13145,13159,13172,13184,13198,13210,13221,13232,13243,13254,13264,13275,13285,13295,13304,13313,13322,13331,13339,13347,13355,13363,13370,13377,13384,13390,13398,13404,13409,13415,13421,13427,13432,13438,13443,13447,13452,13457,13461,13466,13471,13475,13479,13483,13487,13491,13494,13497,13500,13504,13507,13511,13513,13516,13518,13521,13524,13526,13528,13531,13533,13536,13537,13540,13542,13543,13545,13547,13548,13549,13551,13551,13551,13553,13553
4,Angola,24122,24221,24320,24420,24519,24618,24715,24813,24911,25008,25105,25203,25297,25395,25488,25580,25669,25754,25835,25913,25988,26058,26122,26185,26240,26290,26336,26376,26409,26436,26456,26469,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475,26475
5,Antigua and Barbuda,1213,1216,1219,1222,1224,1227,1230,1233,1235,1238,1241,1243,1246,1249,1253,1254,1257,1260,1262,1265,1267,1270,1272,1275,1277,1280,1282,1285,1287,1290,1292,1295,1297,1300,1302,1304,1307,1310,1313,1316,1318,1321,1323,1327,1330,1332,1335,1339,1342,1344,1347,1350,1352,1356,1359,1362,1365,1367,1370,1373,1376,1379,1382,1385,1388,1391,1394,1397,1400,1403,1406,1408,1411,1414,1417,1420,1423,1425,1428,1431,1434,1436,1439,1442,1445,1447,1450,1453,1455,1458,1461,1463,1466,1467,1468,1468
6,Argentina,2658628,2675962,2693384,2710878,2728398,2745932,2763554,2781389,2799537,2817812,2836179,2854645,2873154,2891704,2910267,2928800,2947252,2965829,2984638,3003679,3022955,3042461,3062199,3082165,3102359,3122779,3143424,3164291,3185379,3206687,3228210,3249950,3271900,3294061,3316429,3339001,3361775,3384747,3407916,3431275,3454825,3478561,3502477,3526574,3550845,3575287,3599897,3624670,3649603,3674690,3699929,3725314,3750842,3776507,3802307,3828235,3854285,3880456,3906741,3933135,3959632,3986230,4012921,4039700,4066563,4093504,4120517,4147596,4174736,4201931,4229176,4256463,4283789,4311146,4338527,4365928,4393342,4420762,4448182,4475596,4502998,4530380,4557736,4585062,4612348,4639588,4666777,4693907,4720972,4747972,4774907,4801778,4828586,4855330,4882012,4908630
7,Armenia,207103,207856,208602,209340,210070,210794,211506,212209,212909,213609,214309,215005,215692,216371,217041,217701,218350,218983,219609,220228,220839,221441,222035,222621,223200,223771,224335,224894,225448,225997,226538,227073,227599,228116,228627,229131,229628,230118,230600,231076,231544,232005,232459,232907,233348,233782,234210,234633,235050,235460,235864,236263,236655,237042,237423,237796,238165,238526,238883,239231,239576,239913,240246,240572,240893,241208,241518,241823,242124,242418,242708,242992,243272,243546,243814,244077,244336,244590,244838,245082,245320,245553,245781,246006,246225,246441,246651,246857,247058,247256,247448,247637,247822,248002,248178,248351
8,Australia,29499,29508,29518,29526,29537,29548,29557,29568,29580,29592,29604,29617,29629,29643,29656,29671,29685,29701,29717,29734,29751,29770,29788,29808,29828,29849,29871,29895,29917,29943,29968,29995,30023,30051,30082,30112,30145,30179,30213,30249,30286,30326,30365,30408,30452,30497,30543,30592,30643,30696,30749,30806,30863,30924,30986,31050,31117,31187,31258,31332,31409,31488,31570,31656,31745,31835,31930,32027,32129,32233,32340,32452,32567,32686,32809,32936,33068,33205,33345,33491,33641,33796,33956,34122,34293,34469,34652,34840,35035,35235,35444,35659,35881,36111,36348,36592
9,Austria,589299,591579,593810,595998,598140,600237,602292,604305,606276,608208,610100,611953,613768,615548,617295,619007,620688,622338,623959,625540,627079,628576,630031,631447,632822,634158,635455,636712,637933,639116,640263,641376,642453,643495,644502,645476,646416,647323,648200,649045,649860,650645,651402,652129,652832,653506,654156,654783,655386,655967,656526,657063,657581,658080,658561,659025,659472,659903,660320,660721,661109,661485,661846,662196,662534,662861,663176,663482,663777,664065,664343,664612,664874,665128,665375,665615,665849,666075,666297,666512,666722,666927,667128,667324,667515,667702,667886,668066,668241,668415,668584,668752,668915,669077,669236,669391
