id,Country,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13
0,GM01,11883,11917,11952,11989,12026,12064,12103,12143,12184,12225,12268,12311,12354,12398,12441,12486,12530,12575,12620,12665,12711,12756,12802,12847,12893,12938,12984,13030,13075,13121,13166,13212,13257,13302,13347,13392,13437,13481,13525,13569,13613,13656,13699,13742,13784,13826,13867,13908,13949,13990,14029,14069,14108,14146,14184,14222,14259,14295,14331,14367,14402,14436,14470,14504,14536,14569,14600,14632,14662,14692,14722,14751,14779,14807,14835,14862,14888,14914,14939,14964,14988,15011,15035,15057,15079,15101,15122,15143,15163,15183,15202,15221,15239,15257,15275,15292,15309,15325,15341,15356,15371,15386
1,GM02,17817,17895,17975,18059,18143,18228,18313,18399,18485,18572,18658,18743,18827,18908,18988,19066,19142,19216,19289,19362,19435,19506,19576,19645,19713,19780,19845,19909,19972,20034,20094,20154,20212,20269,20326,20381,20435,20488,20540,20591,20641,20690,20738,20785,20830,20875,20919,20963,21005,21046,21086,21126,21164,21202,21239,21275,21310,21345,21379,21411,21444,21475,21506,21536,21565,21594,21621,21649,21675,21701,21727,21751,21776,21799,21822,21844,21866,21888,21909,21929,21949,21968,21987,22005,22023,22040,22057,22074,22090,22106,22121,22136,22151,22165,22179,22192,22206,22218,22231,22243,22255,22266
2,GM03,554,555,556,558,559,561,562,564,565,567,569,571,573,575,577,579,582,584,586,588,591,593,595,597,599,601,604,606,608,610,612,614,616,618,620,622,624,626,628,630,632,634,636,637,639,641,643,645,647,648,650,652,654,655,657,659,660,662,664,665,667,669,670,672,673,675,676,678,679,681,682,684,685,687,688,689,691,692,694,695,696,697,699,700,701,703,704,705,706,708,709,710,711,712,713,715,716,717,718,719,720,721
3,GM04,1898,1900,1902,1904,1907,1909,1911,1914,1916,1919,1922,1924,1927,1930,1933,1935,1938,1941,1944,1946,1949,1952,1954,1957,1960,1962,1965,1968,1970,1973,1975,1978,1980,1983,1985,1988,1990,1993,1995,1998,2000,2002,2005,2007,2009,2012,2014,2016,2018,2021,2023,2025,2027,2029,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050,2052,2054,2056,2058,2060,2062,2064,2066,2067,2069,2071,2073,2075,2076,2078,2080,2081,2083,2085,2086,2088,2090,2091,2093,2094,2096,2098,2099,2101,2102,2104,2105,2106,2108,2109,2111,2112,2113
4,GM05,8201,8215,8230,8245,8260,8276,8293,8310,8328,8346,8365,8383,8402,8421,8440,8460,8479,8498,8517,8536,8554,8573,8591,8609,8627,8645,8663,8680,8698,8715,8733,8750,8767,8784,8801,8818,8835,8851,8867,8884,8900,8916,8932,8947,8963,8978,8994,9009,9024,9039,9054,9068,9083,9097,9112,9126,9140,9154,9167,9181,9194,9208,9221,9234,9247,9260,9272,9285,9297,9310,9322,9334,9346,9357,9369,9381,9392,9403,9414,9425,9436,9447,9458,9468,9478,9489,9499,9509,9519,9529,9538,9548,9557,9567,9576,9585,9594,9603,9611,9620,9629,9637
5,GM06,6412,6427,6442,6457,6473,6490,6508,6527,6546,6567,6588,6610,6633,6658,6683,6709,6736,6763,6792,6820,6848,6877,6906,6935,6964,6993,7021,7050,7079,7107,7136,7164,7193,7221,7250,7278,7307,7335,7363,7392,7420,7448,7476,7504,7532,7560,7588,7616,7644,7671,7699,7727,7754,7781,7809,7836,7863,7890,7917,7944,7971,7997,8024,8051,8077,8103,8129,8155,8181,8207,8233,8259,8284,8310,8335,8360,8385,8410,8435,8459,8484,8508,8533,8557,8581,8605,8628,8652,8675,8699,8722,8745,8768,8791,8813,8836,8858,8880,8902,8924,8946,8968
6,GM07,19134,19175,19218,19263,19310,19358,19409,19461,19515,19570,19628,19689,19752,19818,19888,19960,20036,20114,20193,20273,20355,20437,20520,20603,20687,20771,20853,20935,21016,21095,21173,21251,21327,21402,21477,21550,21622,21693,21764,21833,21901,21968,22034,22099,22163,22226,22288,22349,22409,22468,22526,22583,22639,22694,22748,22801,22853,22905,22955,23004,23053,23101,23147,23193,23238,23282,23326,23368,23410,23451,23491,23530,23568,23606,23643,23679,23715,23750,23784,23817,23850,23882,23913,23944,23974,24003,24032,24060,24088,24115,24141,24167,24192,24217,24241,24265,24288,24310,24333,24354,24375,24396
7,GM08,4302,4310,4319,4328,4338,4348,4358,4369,4379,4390,4402,4414,4427,4440,4455,4470,4486,4503,4520,4537,4555,4573,4591,4609,4628,4646,4664,4682,4700,4718,4736,4754,4772,4790,4808,4826,4844,4862,4880,4898,4916,4934,4952,4970,4987,5005,5023,5041,5058,5076,5094,5111,5129,5146,5164,5181,5198,5215,5232,5250,5267,5283,5300,5317,5334,5350,5367,5383,5400,5416,5432,5448,5464,5480,5496,5512,5528,5543,5558,5574,5589,5604,5619,5634,5649,5664,5678,5693,5707,5721,5735,5749,5763,5777,5791,5804,5818,5831,5844,5857,5870,5883
8,GM09,1124,1127,1129,1132,1136,1139,1143,1147,1152,1157,1163,1168,1175,1181,1188,1196,1204,1212,1220,1229,1237,1245,1252,1260,1268,1276,1283,1291,1298,1306,1313,1321,1328,1336,1343,1350,1357,1364,1371,1378,1385,1392,1398,1405,1412,1418,1424,1431,1437,1443,1449,1455,1461,1467,1473,1479,1485,1490,1496,1501,1507,1512,1517,1522,1527,1532,1537,1542,1547,1551,1556,1561,1565,1569,1574,1578,1582,1586,1590,1594,1598,1602,1606,1609,1613,1616,1620,1623,1627,1630,1633,1636,1639,1642,1645,1648,1651,1654,1657,1660,1662,1665
9,GM10,1805,1808,1811,1814,1817,1821,1824,1828,1832,1836,1840,1844,1848,1853,1858,1863,1867,1873,1878,1883,1888,1893,1898,1903,1908,1913,1918,1923,1928,1933,1938,1943,1948,1953,1958,1963,1968,1973,1978,1983,1987,1992,1997,2002,2007,2012,2016,2021,2026,2030,2035,2040,2044,2049,2054,2058,2063,2067,2072,2076,2081,2085,2090,2094,2099,2103,2107,2112,2116,2120,2124,2128,2133,2137,2141,2145,2149,2153,2157,2161,2165,2169,2173,2177,2180,2184,2188,2192,2195,2199,2203,2206,2210,2214,2217,2221,2224,2227,2231,2234,2238,2241
