id,Country,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27
35,"Congo (Kinshasa)",5731,6629,7590,8581,9615,10690,11808,12971,14179,15435,16739,18093,19500,20959,22472
36,"Costa Rica",2212,2847,3663,4706,6034,7712,9816,12426,15624,19480,24042,29320,35269,41779,48676
37,"Cote d'Ivoire",7690,11853,18694,30120,48839,79030,126690,198705,300937,432980,582371,725643,840209,917647,963627
38,"Croatia",2299,2499,3435,7723,25720,79427,146376,173097,178504,179412,179559,179583,179587,179587,179587
39,"Diamond Princess",712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
40,"Cuba",2323,2376,2420,2456,2484,2508,2526,2541,2553,2563,2571,2578,2583,2587,2590
41,"Cyprus",985,985,985,985,985,985,985,985,985,985,985,985,985,985,985
42,"Czechia",10588,11498,13026,15575,19782,26596,37313,53403,75935,104559,136670,167954,194440,214284,227814
43,"Denmark",12680,13019,13405,13842,14337,14894,15520,16220,16999,17861,18811,19849,20976,22190,23488
44,"Djibouti",4592,4655,4687,4703,4711,4715,4717,4718,4719,4719,4719,4719,4719,4719,4719
45,"Dominican Republic",26041,29566,33280,37223,41366,45682,50142,54708,59343,64002,68644,73226,77706,82049,86221
46,"Ecuador",50964,55398,60046,64868,69814,74826,79847,84819,89682,94387,98888,103147,107137,110840,114246
47,"Egypt",55244,66070,76932,87869,98833,109807,120767,131687,142545,153317,163982,174518,184904,195121,205152
48,"El Salvador",4596,5642,6892,8374,10114,12136,14458,17086,20013,23216,26651,30260,33966,37688,41339
49,"Equatorial Guinea",1728,2031,2362,2688,3010,3328,3640,3945,4241,4527,4802,5066,5318,5558,5785
50,"Eritrea",171,285,441,654,943,1338,1873,2598,3574,4881,6618,8902,11864,15636,20331
51,"Estonia",1981,1983,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984
52,"Eswatini",685,949,1307,1792,2446,3315,4450,5903,7712,9888,12399,15163,18048,20895,23555
53,"Ethiopia",4327,5040,5532,5872,6108,6270,6383,6461,6514,6551,6577,6595,6607,6615,6621
54,"Fiji",18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
55,"Finland",7144,7167,7179,7184,7187,7188,7188,7189,7189,7189,7189,7189,7189,7189,7189
56,"France",197671,201253,205162,209415,214031,219026,224418,230218,236438,243082,250154,257650,265561,273871,282558
57,"Gabon",4748,6513,9166,13405,19674,28278,39195,51140,62302,71074,76948,80451,82381,83397,83919
58,"Gambia",40,68,143,347,893,2339,6049,14818,31973,55412,74915,85201,89323,90786,91282
59,"Georgia",909,946,976,1000,1019,1035,1047,1057,1066,1072,1078,1082,1085,1088,1090
60,"Germany",190988,193475,195973,198234,200333,202276,204069,205728,207260,208675,209981,211186,212298,213324,214270
61,"Ghana",13835,15965,18024,20013,21929,23771,25536,27226,28839,30376,31838,33226,34541,35785,36960
62,"Greece",3287,3507,3810,4229,4807,5600,6686,8169,10180,12888,16496,21239,27361,35081,44534
63,"Guatemala",13683,18614,25201,33919,45311,60094,78950,102548,131381,165531,204518,247127,291454,335177,376004
64,"Guinea",5029,5497,5992,6498,7018,7554,8103,8667,9246,9838,10444,11064,11698,12344,13002
65,"Guyana",200,348,919,2995,9216,20199,28218,30890,31514,31647,31674,31680,31681,31681,31681
66,"Haiti",5249,6105,6898,7609,8254,8836,9361,9835,10262,10646,10992,11303,11582,11833,12059
67,"Holy See",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
68,"Honduras",12446,17931,26049,37869,54425,76463,103856,135117,167450,197618,223144,242995,257436,267435,274124
69,"Hungary",4084,4086,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087,4087
70,"Iceland",1817,1832,1859,1912,2012,2202,2551,3170,4193,5700,7576,9463,10987,12007,12607
71,"India",421689,524475,643957,782433,942598,1127364,1339863,1583413,1861440,2177385,2534567,2936012,3384249,3881065,4427254
72,"Indonesia",46236,55681,66782,79898,95363,113573,134984,160114,189545,223930,263987,310494,364280,426203,497126
73,"Iran",205166,222570,240251,257962,275652,293249,310669,327844,344703,361182,377225,392780,407803,422259,436118
74,"Iraq",30515,43439,59650,79636,103752,132112,164462,200101,237882,276324,313832,348953,380586,408092,431283
75,"Ireland",25395,25478,25551,25615,25671,25720,25763,25801,25834,25863,25888,25910,25929,25946,25961
76,"Israel",20927,23622,27638,33498,41788,53017,67361,84355,102763,120841,136942,150067,160008,167123,172009
77,"Italy",238377,239484,240283,240875,241307,241624,241856,242026,242151,242242,242309,242358,242394,242421,242440
78,"Jamaica",672,819,1252,2517,6109,15548,35915,65235,88879,100159,104152,105407,105787,105900,105934
79,"Japan",17779,18229,18726,19275,19882,20553,21294,22113,23016,24014,25115,26331,27671,29148,30776
80,"Jordan",1039,1142,1236,1329,1420,1509,1595,1680,1762,1843,1921,1998,2072,2145,2216
81,"Kazakhstan",17684,21967,28009,36740,49087,66330,90123,122021,163476,215024,275533,341821,408780,470785,523460
82,"Kenya",4714,6088,7792,9903,12514,15737,19705,24575,30527,37770,46531,57055,69590,84372,101598
83,"Korea, South",12475,12869,13314,13817,14385,15027,15749,16563,17479,18507,19660,20950,22393,24001,25790
84,"Kuwait",39670,42871,45532,47681,49381,50701,51713,52480,53057,53488,53810,54048,54224,54355,54451
85,"Kyrgyzstan",2999,4261,6433,10421,17537,29736,50113,81432,124056,172504,215679,245351,261682,269453,272879
86,"Latvia",1114,1126,1138,1150,1161,1171,1181,1190,1198,1206,1213,1220,1227,1233,1239
87,"Lebanon",1532,1600,1654,1697,1731,1758,1780,1798,1812,1823,1832,1839,1845,1849,1853
88,"Liberia",633,861,1184,1643,2292,3202,4470,6217,8584,11726,15781,20824,26819,33570,40720
89,"Liechtenstein",82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
90,"Lithuania",1804,1842,1875,1906,1934,1960,1984,2006,2026,2045,2062,2077,2091,2104,2116
91,"Luxembourg",4114,4178,4273,4408,4601,4870,5240,5730,6354,7109,7966,8871,9755,10556,11233
92,"Madagascar",1508,1728,1952,2174,2395,2616,2836,3054,3272,3489,3705,3920,4135,4348,4559
93,"Malaysia",8552,8596,8616,8626,8631,8633,8634,8635,8635,8635,8635,8635,8635,8635,8635
94,"Maldives",2187,2319,2443,2558,2662,2758,2845,2923,2994,3057,3114,3165,3210,3251,3286
95,"Malta",669,691,713,736,758,781,805,828,852,875,899,923,946,970,993
96,"Mauritania",3020,4876,7696,11859,17751,25605,35274,46057,56819,66417,74142,79857,83825,86458,88154
97,"Mauritius",337,337,337,337,337,337,337,337,337,337,337,337,337,337,337
98,"Mexico",180807,221303,269323,325412,389802,462271,542030,627674,717227,808295,898308,984802,1065681,1139400,1205035
99,"Moldova",14429,18170,23143,29580,37710,47468,58588,70473,82265,93117,102380,109767,115335,119346,122141
100,"Monaco",99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
101,"Mongolia",206,211,215,219,222,224,226,227,228,229,230,231,231,232,232
102,"Montenegro",379,742,3268,14581,26689,28862,29051,29066,29067,29067,29067,29067,29067,29067,29067
103,"Morocco",10036,12504,17854,29340,53676,103728,200636,367815,605054,861217,1066866,1196360,1266113,1300611,1316962
104,"Namibia",53,129,431,1620,6144,21254,55084,88925,103332,107452,108518,108786,108853,108869,108873
105,"Nepal",9398,14380,21480,31510,45550,64962,91333,126315,171280,226773,291900,363934,438519,510601,575729
106,"Netherlands",49938,50922,51828,52686,53494,54252,54964,55632,56259,56846,57396,57911,58392,58842,59262
107,"New Zealand",1511,1523,1547,1595,1694,1894,2301,3122,4766,8000,14144,25080,42432,65402,89304
108,"Nicaragua",1956,2491,3095,3774,4532,5375,6308,7335,8458,9678,10994,12401,13894,15463,17095
109,"Niger",1027,1057,1085,1108,1128,1145,1159,1171,1182,1190,1198,1204,1210,1214,1218
110,"Nigeria",20504,26072,33108,42056,53409,67790,85982,108940,137835,174077,219335,275547,344893,429732,532470
111,"North Macedonia",5154,6369,7653,8980,10316,11630,12889,14070,15152,16123,16980,17723,18358,18896,19345
112,"Norway",8763,8903,9075,9281,9528,9824,10180,10605,11112,11716,12435,13285,14289,15468,16847
113,"Oman",29430,34964,39690,43564,46631,48994,50774,52095,53063,53766,54273,54638,54898,55085,55218
114,"Pakistan",183621,225580,267582,309356,350588,390974,430234,468121,504424,538975,571646,602351,631041,657706,682363
115,"Panama",25813,31921,38814,46500,54893,63541,72212,80512,88122,94852,100579,105308,109109,112097,114406
116,"Papua New Guinea",8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
117,"Paraguay",1368,1465,1551,1631,1706,1774,1838,1897,1952,2002,2049,2092,2133,2170,2204
118,"Peru",255217,276517,292276,303734,311955,317794,321912,324803,326825,328236,329219,329903,330378,330708,330938
119,"Philippines",29466,32830,35970,38902,41641,44196,46580,48802,50874,52804,54602,56277,57835,59286,60635
120,"Poland",32073,34631,37052,39339,41494,43521,45424,47208,48877,50437,51892,53247,54508,55680,56768
121,"Portugal",39198,42020,45277,49000,53206,57897,63054,68633,74566,80762,87111,93489,99773,105845,111605
122,"Qatar",87600,93493,97339,99710,101133,101961,102440,102713,102869,102958,103009,103037,103053,103063,103068
123,"Romania",24053,26755,30249,34737,40449,47634,56538,67373,80266,95205,111989,130199,149222,168317,186732
124,"Russia",583858,634897,680614,721089,756554,787348,813878,836579,855891,872239,886019,897594,907287,915385,922135
125,"Rwanda",703,847,1008,1189,1391,1618,1871,2153,2469,2821,3213,3649,4133,4671,5266
126,"Saint Lucia",19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
127,"Saint Vincent and the Grenadines",29,30,31,32,33,33,33,34,34,34,34,34,34,34,34
128,"San Marino",697,698,699,699,699,699,699,699,699,699,699,699,699,699,699
129,"Saudi Arabia",160524,202042,252624,312120,378688,449244,519804,586349,645702,696046,736949,769029,793498,811766,825187
130,"Senegal",5873,6713,7626,8600,9650,10777,11984,13278,14662,16142,17721,19403,21194,23096,25114
131,"Serbia",12879,13558,14373,15347,16506,17875,19481,21347,23492,25930,28661,31675,34946,38429,42066
132,"Seychelles",11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
133,"Singapore",42023,43088,43804,44282,44602,44814,44955,45048,45111,45152,45179,45197,45209,45217,45222
134,"Slovakia",1590,1673,1846,2208,2962,4526,7736,14183,26580,48529,82131,123355,161729,189022,204851
135,"Slovenia",1523,1583,1713,1995,2602,3889,6537,11647,20392,32615,45523,55625,61835,65119,66721
136,"Somalia",2753,2831,2869,2889,2898,2903,2906,2907,2907,2908,2908,2908,2908,2908,2908
137,"South Africa",95601,125456,159383,197063,237827,280687,324417,367683,409199,447879,482935,513917,540694,563392,582318
138,"Spain",246282,248809,251437,254161,256979,259887,262880,265952,269098,272311,275582,278903,282267,285662,289081
139,"Sri Lanka",1969,2034,2091,2141,2185,2223,2257,2287,2313,2335,2355,2373,2388,2402,2414
140,"Sudan",8784,10651,12934,15720,19108,23218,28181,34146,41275,49735,59692,71298,84672,99886,116935
141,"Suriname",328,459,608,775,961,1164,1384,1619,1865,2119,2376,2632,2882,3123,3351
142,"Sweden",60716,70980,82823,95961,110094,124750,139389,153472,166533,178241,188419,197032,204157,209939,214560
143,"Switzerland",31289,31507,31769,32090,32480,32953,33527,34222,35062,36075,37292,38749,40487,42550,44983
144,"Tanzania",509,509,509,509,509,509,509,509,509,509,509,509,509,509,509
145,"Thailand",3150,3161,3170,3176,3181,3184,3186,3188,3190,3191,3191,3192,3192,3193,3193
146,"Togo",566,598,631,663,693,723,752,781,808,835,861,886,911,935,958
147,"Trinidad and Tobago",124,133,144,162,191,235,305,412,579,838,1237,1846,2769,4144,6143
148,"Tunisia",1170,1311,1615,2267,3662,6631,12863,25582,50093,92455,153241,220089,274519,308682,326670
149,"Turkey",188291,201395,217299,237356,262289,292900,330652,376545,431905,497992,575670,665578,767621,880874,1003483
150,"Uganda",772,815,846,866,880,890,896,900,903,905,906,907,908,908,908
151,"Ukraine",37446,44127,52161,61757,73125,86459,101920,119611,139544,161620,185604,211124,237679,264677,291483
152,"United Arab Emirates",44847,47058,48930,50500,51811,52898,53796,54536,55143,55641,56047,56379,56649,56869,57048
153,"United Kingdom",280006,287265,294721,302341,310095,317949,325868,333814,341750,349639,357444,365131,372667,380021,387168
154,"Uruguay",854,856,857,858,858,858,859,859,859,859,859,859,859,859,859
155,"US",2278800,2501332,2764777,3065449,3394553,3738604,4081325,4406575,4701271,4957217,5171421,5345175,5482567,5589023,5670216
156,"Uzbekistan",6302,7813,9775,12351,15684,20021,25645,32906,42264,54255,69532,88849,113030,142930,179334
157,"Venezuela",3823,4747,5802,7002,8366,9914,11667,13649,15885,18400,21220,24373,27884,31777,36075
158,"Vietnam",359,462,957,3303,14429,66707,302222,1186511,2997412,4186706,4473121,4521746,4529408,4530606,4530793
159,"Zambia",1473,1615,1733,1843,1943,2034,2116,2191,2259,2320,2376,2427,2473,2514,2552
160,"Zimbabwe",516,662,839,1045,1287,1570,1903,2293,2750,3285,3911,4643,5497,6494,7656
161,"Dominica",18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
162,"Grenada",23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
163,"Mozambique",701,786,842,879,904,920,931,939,943,947,949,950,951,952,952
164,"Syria",195,219,241,262,281,300,317,334,350,365,379,392,405,416,428
165,"Timor-Leste",24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
166,"Belize",23,24,26,28,29,30,31,32,33,34,34,35,35,36,36
167,"Laos",19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
168,"Libya",544,608,650,677,694,705,713,717,720,722,723,724,725,725,725
169,"West Bank and Gaza",805,2336,10415,46600,132481,188764,200440,202063,202274,202301,202305,202305,202305,202305,202305
170,"Guinea-Bissau",1569,1677,1795,1923,2063,2215,2381,2560,2755,2965,3191,3434,3694,3973,4269
171,"Mali",1957,2033,2072,2092,2102,2107,2110,2111,2112,2112,2113,2113,2113,2113,2113
172,"Saint Kitts and Nevis",15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
173,"Kosovo",1532,1677,1799,1919,2033,2140,2242,2338,2429,2514,2595,2671,2743,2810,2874
174,"Burma",299,381,572,1018,2058,4476,10092,23054,52580,117840,252859,497048,844922,1198028,1448194
175,"MS Zaandam",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
176,"Botswana",108,243,619,1669,4542,12019,29154,58426,87816,102865,107439,108561,108820,108879,108892
177,"Burundi",110,131,156,183,212,244,279,317,359,404,454,509,568,633,703
178,"Sierra Leone",1360,1601,1881,2209,2591,3037,3556,4159,4860,5671,6609,7690,8931,10352,11972
179,"Malawi",652,760,865,965,1061,1154,1243,1328,1410,1489,1565,1637,1707,1774,1838
180,"South Sudan",1937,2111,2245,2340,2412,2465,2505,2534,2555,2571,2583,2591,2598,2602,2606
181,"Western Sahara",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
182,"Sao Tome and Principe",717,789,845,893,934,969,998,1022,1043,1059,1074,1085,1095,1103,1110
183,"Yemen",1005,1407,1856,2422,3143,4007,5097,6442,8098,10153,12683,15803,19645,24359,30137
