id,Country,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27
0,"Washington",1544119,1546778,1549446,1552123,1554810,1557507,1560214,1562931,1565734,1568548,1571374,1574210,1577058,1579917,1582786,1585756,1588740,1591737,1594747,1597771,1600809,1603861,1607021,1610196,1613386,1616592,1619814,1623050,1626302,1629668,1633051,1636449,1639864,1643293,1646738,1650198,1653777,1657371,1660980,1664603,1668239,1671888,1675550,1679333,1683128,1686935,1690751,1694577,1698411,1702251,1706215,1710184,1714158,1718136,1722116,1726098,1730079,1734180,1738279,1742374,1746465,1750550,1754626,1758694,1762876,1767045,1771202,1775344,1779471,1783580,1787670,1791865,1796038,1800188,1804314,1808414,1812487,1816532,1820671,1824778,1828853,1832894,1836902,1840873,1844809,1848827,1852804,1856742,1860639,1864495,1868309,1872081,1875923,1879719,1883470,1887175,1890834,1894447,1898014,1901640,1905217
1,"Illinois",3244842,3251761,3258572,3265231,3271693,3277914,3283850,3289459,3296120,3302403,3308281,3313735,3318754,3323336,3327487,3332636,3337285,3341449,3345155,3348430,3351303,3353807,3357058,3359917,3362430,3364635,3366567,3368260,3369745,3371574,3373175,3374581,3375821,3376919,3377895,3378766,3379740,3380599,3381361,3382041,3382652,3383202,3383699,3384216,3384678,3385093,3385467,3385805,3386111,3386388,3386669,3386922,3387150,3387357,3387546,3387717,3387874,3388030,3388171,3388300,3388418,3388525,3388623,3388713,3388803,3388884,3388959,3389027,3389090,3389148,3389201,3389254,3389302,3389347,3389388,3389426,3389461,3389493,3389525,3389554,3389582,3389607,3389630,3389652,3389672,3389692,3389710,3389727,3389743,3389758,3389772,3389785,3389798,3389810,3389821,3389831,3389841,3389850,3389858,3389867,3389875
2,"California",9407983,9417735,9427346,9436777,9445991,9454952,9463621,9471966,9481416,9490584,9499455,9508018,9516265,9524193,9531803,9539869,9547572,9554916,9561909,9568560,9574881,9580887,9587200,9593164,9598796,9604113,9609131,9613866,9618336,9622981,9627348,9631453,9635315,9638950,9642372,9645597,9648933,9652066,9655010,9657779,9660387,9662845,9665165,9667559,9669812,9671936,9673940,9675834,9677627,9679325,9681074,9682727,9684293,9685779,9687190,9688532,9689810,9691125,9692376,9693568,9694705,9695792,9696831,9697827,9698852,9699833,9700774,9701677,9702546,9703381,9704187,9705018,9705818,9706590,9707337,9708059,9708758,9709436,9710137,9710817,9711477,9712119,9712744,9713353,9713947,9714563,9715164,9715752,9716326,9716890,9717442,9717983,9718547,9719100,9719644,9720179,9720706,9721227,9721740,9722275,9722804
3,"Arizona",2038129,2039252,2040408,2041600,2042828,2044097,2045408,2046767,2048206,2049692,2051227,2052813,2054451,2056144,2057892,2059738,2061643,2063609,2065637,2067728,2069882,2072099,2074437,2076843,2079317,2081861,2084473,2087153,2089901,2092788,2095746,2098772,2101867,2105028,2108253,2111539,2114977,2118477,2122034,2125646,2129308,2133018,2136771,2140674,2144616,2148590,2152592,2156616,2160658,2164711,2168898,2173088,2177275,2181453,2185617,2189760,2193877,2198099,2202284,2206428,2210525,2214570,2218560,2222490,2226488,2230417,2234272,2238052,2241752,2245372,2248909,2252481,2255963,2259355,2262654,2265862,2268978,2272003,2275038,2277977,2280823,2283574,2286235,2288805,2291287,2293765,2296153,2298454,2300670,2302804,2304858,2306834,2308799,2310687,2312501,2314244,2315918,2317526,2319070,2320601,2322069
4,"Massachusetts",1835665,1837932,1840112,1842195,1844171,1846032,1847773,1849387,1852032,1854212,1856129,1857872,1859483,1860991,1862413,1864071,1865780,1867455,1869059,1870581,1872019,1873377,1875165,1876645,1878004,1879311,1880590,1881847,1883079,1884710,1886397,1887972,1889415,1890747,1891994,1893173,1894782,1896306,1897856,1899390,1900850,1902204,1903447,1905413,1907157,1908683,1910064,1911334,1912508,1913595,1915598,1917375,1918911,1920231,1921394,1922448,1923426,1925328,1926960,1928386,1929655,1930799,1931848,1932824,1934614,1936158,1937516,1938741,1939869,1940921,1941910,1943598,1945087,1946430,1947661,1948804,1949878,1950894,1952555,1954044,1955407,1956674,1957863,1958987,1960056,1961763,1963316,1964748,1966084,1967341,1968533,1969668,1971465,1973109,1974631,1976050,1977382,1978640,1979833,1981721,1983443
5,"Wisconsin",1652368,1654850,1657359,1659896,1662464,1665064,1667698,1670368,1673167,1676002,1678874,1681784,1684732,1687718,1690743,1693934,1697169,1700450,1703777,1707151,1710571,1714039,1717699,1721413,1725181,1729002,1732877,1736805,1740788,1744990,1749251,1753570,1757948,1762382,1766872,1771418,1776209,1781059,1785966,1790930,1795947,1801017,1806136,1811522,1816959,1822445,1827977,1833553,1839168,1844820,1850751,1856718,1862717,1868745,1874796,1880869,1886957,1893328,1899711,1906104,1912501,1918898,1925291,1931675,1938336,1944982,1951611,1958218,1964799,1971351,1977869,1984649,1991388,1998084,2004733,2011333,2017879,2024370,2031102,2037772,2044376,2050913,2057381,2063777,2070099,2076641,2083104,2089484,2095782,2101996,2108125,2114169,2120410,2126560,2132618,2138583,2144456,2150236,2155923,2161787,2167553
6,"Texas",6888680,6891958,6895164,6898289,6901326,6904265,6907099,6909819,6912806,6915700,6918500,6921206,6923819,6926343,6928782,6931395,6933917,6936352,6938703,6940973,6943168,6945290,6947546,6949722,6951823,6953852,6955812,6957709,6959543,6961485,6963362,6965176,6966932,6968632,6970279,6971876,6973565,6975201,6976787,6978327,6979822,6981277,6982692,6984187,6985641,6987057,6988437,6989783,6991097,6992381,6993738,6995064,6996362,6997632,6998876,7000097,7001294,7002562,7003808,7005033,7006237,7007424,7008593,7009746,7010970,7012177,7013370,7014550,7015716,7016872,7018016,7019234,7020441,7021639,7022829,7024011,7025187,7026355,7027603,7028845,7030082,7031315,7032544,7033771,7034994,7036303,7037611,7038918,7040223,7041528,7042832,7044136,7045537,7046938,7048341,7049745,7051151,7052557,7053964,7055478,7056995
7,"Nebraska",485409,485749,486094,486444,486800,487162,487531,487906,488293,488686,489086,489494,489910,490333,490764,491211,491667,492133,492608,493092,493588,494094,494619,495156,495706,496268,496843,497432,498034,498661,499303,499962,500636,501327,502036,502763,503520,504296,505093,505911,506750,507612,508496,509418,510365,511338,512336,513362,514415,515497,516625,517784,518975,520198,521454,522743,524067,525448,526866,528321,529815,531348,532920,534533,536213,537936,539703,541513,543367,545265,547208,549229,551297,553412,555573,557780,560034,562333,564720,567153,569633,572157,574726,577339,579993,582739,585527,588354,591220,594121,597057,600025,603084,606171,609286,612425,615586,618766,621962,625239,628528
8,"Utah",943368,944196,945064,945976,946934,947942,949005,950127,951340,952617,953961,955376,956863,958427,960070,961848,963717,965679,967736,969891,972146,974503,977048,979706,982478,985364,988363,991475,994697,998158,1001735,1005423,1009218,1013114,1017103,1021177,1025516,1029934,1034420,1038963,1043550,1048169,1052807,1057691,1062574,1067443,1072285,1077084,1081830,1086509,1091371,1096144,1100817,1105379,1109824,1114144,1118333,1122630,1126780,1130778,1134623,1138315,1141855,1145245,1148683,1151961,1155084,1158055,1160880,1163563,1166112,1168676,1171102,1173397,1175567,1177620,1179560,1181396,1183235,1184969,1186605,1188150,1189608,1190986,1192288,1193592,1194822,1195984,1197082,1198120,1199103,1200034,1200970,1201855,1202694,1203490,1204246,1204964,1205648,1206338,1206996
9,"Oregon",747341,748871,750423,751998,753597,755223,756877,758561,760300,762069,763867,765696,767557,769449,771374,773367,775394,777458,779557,781693,783867,786079,788369,790700,793072,795486,797942,800441,802983,805616,808294,811018,813789,816607,819472,822385,825399,828463,831577,834740,837953,841216,844529,847953,851429,854956,858533,862160,865836,869561,873405,877300,881242,885231,889267,893347,897471,901719,906011,910343,914716,919126,923572,928052,932657,937293,941960,946654,951374,956118,960882,965765,970665,975581,980509,985448,990395,995346,1000406,1005467,1010526,1015581,1020630,1025670,1030698,1035821,1040928,1046016,1051084,1056129,1061150,1066143,1071217,1076260,1081269,1086244,1091182,1096082,1100942,1105867,1110748
