id,Country,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31
0,Afghanistan,69130,69625,70152,70716,71320,71965,72655,73389,74172,75007,75895,76842,77850,78926,80073,81300,82610,84008,85497,87086,88778,90581,92503,94551,96733,99059,101536,104174,106985,109977,113161,116549,120154,123990,128069,132405,137019,141922,147134,152673,158559,164810,171450,178500,185985,193930,202362,211306,220796,230860,241531,252845,264835,277540,290999,305253,320344,336319,353224,371108,390023,410021,431157,453491,477078,501983,528268,555999,585243,616069,648551,682755,718761,756643,796474,838333,882296,928443,976849,1027590,1080741,1136377,1194568,1255383,1318888,1385144,1454205,1526124,1600945,1678706,1759434,1843155,1929877,2019605,2112326,2208021
1,Albania,132285,132300,132314,132328,132341,132354,132366,132377,132388,132398,132407,132417,132425,132433,132440,132447,132454,132460,132466,132471,132477,132480,132486,132490,132494,132499,132502,132505,132509,132512,132514,132517,132519,132523,132525,132526,132528,132529,132531,132532,132534,132535,132536,132537,132539,132540,132541,132542,132542,132543,132544,132545,132545,132547,132547,132548,132549,132549,132549,132549,132549,132549,132549,132549,132549,132549,132549,132549,132549,132549,132549,132550,132550,132550,132550,132551,132551,132551,132551,132551,132551,132552,132552,132552,132553,132553,132553,132553,132553,132553,132553,132553,132553,132553,132553,132553
2,Algeria,128198,128404,128614,128828,129046,129268,129493,129723,129959,130199,130445,130696,130954,131216,131485,131759,132042,132331,132626,132930,133239,133558,133884,134220,134563,134916,135277,135647,136029,136419,136819,137231,137653,138087,138532,138988,139457,139937,140432,140939,141458,141993,142541,143104,143681,144274,144883,145508,146149,146806,147481,148175,148885,149614,150363,151131,151918,152727,153556,154406,155278,156172,157090,158030,158995,159984,160998,162038,163104,164196,165317,166464,167642,168849,170084,171351,172649,173978,175341,176737,178167,179632,181132,182671,184244,185857,187508,189198,190931,192705,194523,196383,198289,200240,202237,204281
3,Andorra,13693,13693,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694,13694
4,Angola,33944,34186,34424,34660,34894,35125,35354,35579,35802,36022,36239,36454,36666,36875,37082,37285,37486,37685,37881,38074,38265,38453,38638,38822,39002,39179,39355,39528,39697,39865,40030,40192,40353,40510,40665,40816,40966,41113,41257,41399,41539,41676,41810,41942,42072,42199,42324,42446,42565,42683,42797,42909,43018,43126,43231,43334,43434,43532,43627,43720,43809,43898,43983,44067,44148,44227,44302,44376,44448,44517,44583,44648,44710,44770,44828,44883,44936,44986,45035,45081,45124,45167,45206,45243,45277,45310,45340,45368,45394,45418,45440,45459,45476,45490,45502,45513
5,Antigua and Barbuda,1259,1259,1259,1259,1259,1259,1259,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1262,1262,1262,1262,1262,1262,1262,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1264,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265,1265
6,Argentina,3702422,3722489,3742319,3761851,3781045,3799860,3818218,3836104,3853485,3870172,3886137,3901391,3915914,3929742,3942902,3955382,3967155,3978214,3988555,3998173,4007065,4015227,4022655,4029348,4035307,4040536,4045129,4049109,4052483,4055263,4057462,4059090,4060164,4060697,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707,4060707
7,Armenia,222513,222612,222707,222796,222882,222964,223040,223112,223180,223244,223306,223362,223416,223466,223515,223561,223605,223646,223685,223722,223756,223789,223821,223851,223879,223905,223931,223954,223977,223998,224019,224038,224056,224074,224090,224106,224119,224133,224146,224159,224169,224181,224190,224199,224208,224217,224225,224233,224240,224246,224253,224258,224264,224269,224273,224277,224281,224285,224288,224291,224294,224298,224301,224304,224305,224309,224311,224313,224315,224317,224318,224321,224321,224323,224324,224326,224327,224328,224328,224330,224331,224331,224331,224332,224332,224333,224333,224333,224334,224334,224335,224335,224335,224336,224336,224337
8,Australia,30083,30092,30101,30112,30122,30133,30144,30155,30168,30180,30193,30207,30221,30234,30249,30264,30279,30296,30313,30330,30348,30365,30384,30405,30426,30445,30466,30488,30510,30533,30557,30581,30604,30629,30655,30682,30709,30736,30765,30794,30823,30853,30884,30917,30949,30981,31015,31048,31084,31119,31156,31192,31230,31268,31307,31346,31386,31427,31468,31511,31553,31596,31640,31684,31729,31775,31821,31867,31914,31961,32009,32057,32106,32155,32205,32255,32305,32356,32407,32459,32510,32563,32615,32668,32720,32773,32827,32880,32934,32988,33041,33095,33150,33204,33258,33312
9,Austria,643709,644140,644553,644945,645314,645662,645990,646300,646589,646861,647116,647353,647575,647782,647975,648153,648317,648467,648606,648731,648845,648949,649041,649126,649200,649266,649323,649370,649410,649444,649469,649490,649504,649512,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515,649515
