id,Country,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14
0,"Washington",434783,435869,436974,438100,439236,440381,441530,442680,443827,444976,446124,447269,448408,449538,450659,451769,452867,453951,455019,456070,457102,458113,459104,460073,461017,461938,462833,463702,464544,465359,466146,466904,467635,468336,469009,469654,470270,470857,471417,471949,472453,472931,473383,473809,474211,474589,474943,475275,475585,475875,476144,476395,476627,476843,477041,477225,477394,477549,477691,477821,477939,478047,478146,478235,478315,478388,478454,478513,478566,478614,478656,478694,478728,478758,478784,478807,478828,478846,478862,478876,478888,478899,478908,478916,478923,478929,478934,478938,478942,478945,478948,478950,478952,478954,478955,478956,478957,478958,478959,478959,478960,478960,478961,478961,478961,478961,478961,478961,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962,478962
1,"Illinois",1380178,1381175,1382133,1383054,1383941,1384799,1385630,1386434,1387213,1387968,1388699,1389402,1390074,1390715,1391328,1391914,1392477,1393018,1393537,1394037,1394517,1394976,1395416,1395836,1396237,1396618,1396981,1397327,1397656,1397970,1398270,1398555,1398826,1399085,1399329,1399562,1399782,1399990,1400187,1400373,1400550,1400716,1400874,1401022,1401163,1401295,1401419,1401536,1401647,1401750,1401847,1401938,1402023,1402103,1402178,1402248,1402314,1402375,1402432,1402485,1402534,1402581,1402623,1402663,1402700,1402735,1402766,1402796,1402823,1402848,1402872,1402893,1402913,1402931,1402948,1402964,1402978,1402991,1403003,1403014,1403024,1403033,1403041,1403049,1403056,1403062,1403068,1403073,1403078,1403082,1403086,1403090,1403093,1403096,1403098,1403101,1403103,1403105,1403106,1403108,1403109,1403110,1403111,1403112,1403113,1403114,1403115,1403115,1403116,1403116,1403117,1403117,1403117,1403118,1403118,1403118,1403118,1403118,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403119,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120,1403120
2,"California",3787911,3789119,3790318,3791506,3792676,3793823,3794947,3796046,3797125,3798182,3799216,3800224,3801205,3802160,3803088,3803989,3804862,3805708,3806525,3807314,3808074,3808806,3809509,3810185,3810832,3811452,3812045,3812610,3813149,3813662,3814149,3814612,3815050,3815465,3815856,3816226,3816573,3816901,3817208,3817496,3817765,3818017,3818252,3818471,3818674,3818863,3819039,3819201,3819351,3819489,3819616,3819733,3819841,3819939,3820029,3820112,3820187,3820255,3820317,3820373,3820424,3820470,3820512,3820549,3820583,3820613,3820640,3820664,3820685,3820705,3820722,3820737,3820750,3820762,3820772,3820781,3820790,3820797,3820803,3820808,3820813,3820817,3820821,3820824,3820826,3820829,3820831,3820832,3820834,3820835,3820836,3820837,3820838,3820838,3820839,3820839,3820840,3820840,3820840,3820841,3820841,3820841,3820841,3820841,3820841,3820841,3820841,3820841,3820841,3820841,3820841,3820841,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842,3820842
3,"Arizona",879909,880497,881085,881676,882266,882854,883439,884021,884598,885171,885739,886301,886856,887404,887943,888473,888995,889506,890007,890498,890976,891444,891899,892341,892771,893188,893592,893982,894359,894722,895072,895408,895730,896039,896334,896617,896886,897142,897385,897617,897835,898043,898238,898423,898596,898759,898912,899056,899190,899315,899431,899540,899641,899734,899820,899900,899974,900041,900104,900161,900213,900261,900304,900344,900380,900413,900442,900469,900493,900515,900534,900552,900568,900581,900594,900605,900615,900624,900631,900638,900644,900649,900654,900658,900661,900665,900667,900670,900672,900673,900675,900676,900677,900678,900679,900680,900680,900681,900681,900681,900682,900682,900682,900682,900682,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683,900683
4,"Massachusetts",706559,706874,707174,707455,707720,707972,708211,708439,708656,708862,709059,709247,709425,709592,709748,709895,710034,710164,710287,710404,710514,710618,710716,710809,710895,710976,711052,711123,711189,711251,711310,711364,711415,711463,711507,711549,711587,711623,711657,711688,711716,711743,711768,711791,711812,711832,711850,711867,711882,711897,711910,711922,711933,711943,711952,711961,711969,711976,711983,711989,711994,711999,712004,712008,712012,712015,712018,712021,712024,712026,712028,712030,712032,712033,712035,712036,712037,712038,712039,712040,712040,712041,712041,712042,712042,712043,712043,712043,712044,712044,712044,712044,712045,712045,712045,712045,712045,712045,712045,712045,712045,712045,712045,712045,712045,712045,712045,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046,712046
5,"Wisconsin",674003,674314,674613,674902,675182,675453,675717,675972,676219,676459,676692,676917,677130,677334,677528,677715,677895,678068,678235,678396,678551,678699,678841,678977,679106,679229,679346,679458,679565,679667,679765,679858,679947,680031,680111,680187,680259,680327,680392,680453,680512,680567,680619,680668,680714,680758,680800,680839,680875,680910,680942,680973,681001,681028,681054,681077,681099,681120,681139,681158,681174,681190,681205,681218,681231,681243,681254,681264,681274,681282,681290,681298,681305,681311,681317,681323,681328,681332,681336,681340,681344,681347,681350,681353,681355,681358,681360,681362,681363,681365,681366,681368,681369,681370,681371,681372,681373,681373,681374,681375,681375,681376,681376,681376,681377,681377,681377,681377,681378,681378,681378,681378,681378,681378,681378,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379,681379
6,"Texas",2952311,2954019,2955707,2957385,2959020,2960613,2962174,2963704,2965196,2966652,2968072,2969450,2970788,2972086,2973345,2974562,2975739,2976875,2977969,2979022,2980034,2981006,2981937,2982829,2983682,2984496,2985272,2986012,2986714,2987382,2988015,2988614,2989181,2989716,2990221,2990696,2991143,2991563,2991956,2992325,2992669,2992991,2993290,2993569,2993829,2994069,2994292,2994499,2994690,2994866,2995028,2995177,2995314,2995439,2995554,2995659,2995755,2995842,2995922,2995994,2996059,2996119,2996172,2996221,2996264,2996303,2996338,2996370,2996398,2996423,2996446,2996466,2996484,2996500,2996514,2996526,2996537,2996547,2996555,2996562,2996569,2996575,2996580,2996584,2996588,2996591,2996594,2996596,2996598,2996600,2996602,2996603,2996604,2996605,2996606,2996607,2996607,2996608,2996608,2996609,2996609,2996609,2996610,2996610,2996610,2996610,2996610,2996610,2996610,2996610,2996610,2996610,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611,2996611
7,"Nebraska",223304,223364,223421,223475,223527,223576,223622,223667,223709,223749,223788,223824,223858,223891,223921,223950,223977,224003,224027,224050,224071,224091,224110,224128,224144,224160,224174,224188,224201,224212,224223,224234,224243,224252,224260,224268,224275,224281,224287,224293,224298,224303,224307,224311,224315,224318,224321,224324,224327,224329,224331,224333,224335,224337,224338,224340,224341,224342,224343,224344,224345,224346,224346,224347,224348,224348,224349,224349,224349,224350,224350,224350,224350,224351,224351,224351,224351,224351,224351,224351,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352,224352
8,"Utah",405659,405900,406134,406363,406586,406806,407021,407233,407442,407647,407848,408045,408237,408421,408601,408776,408947,409113,409275,409434,409588,409738,409884,410026,410163,410295,410423,410547,410667,410783,410895,411004,411109,411211,411308,411403,411493,411580,411664,411744,411821,411895,411966,412035,412100,412163,412223,412280,412334,412386,412436,412483,412529,412572,412612,412651,412688,412723,412757,412788,412818,412846,412873,412898,412922,412944,412965,412985,413004,413021,413038,413053,413068,413081,413094,413106,413117,413128,413137,413146,413155,413163,413170,413177,413183,413189,413194,413199,413204,413208,413212,413216,413219,413222,413225,413227,413230,413232,413234,413236,413237,413239,413240,413241,413242,413243,413244,413245,413246,413247,413247,413248,413248,413249,413249,413249,413250,413250,413250,413250,413251,413251,413251,413251,413251,413251,413251,413251,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252,413252
9,"Oregon",200632,201023,201405,201780,202149,202507,202855,203191,203516,203830,204134,204428,204710,204982,205242,205492,205731,205960,206178,206386,206584,206771,206950,207119,207278,207429,207571,207705,207831,207949,208060,208163,208260,208350,208433,208511,208584,208650,208712,208769,208822,208870,208915,208956,208993,209027,209058,209087,209112,209136,209157,209176,209193,209209,209223,209235,209246,209256,209265,209273,209280,209287,209292,209297,209302,209305,209309,209312,209314,209316,209318,209320,209322,209323,209324,209325,209326,209326,209327,209328,209328,209328,209329,209329,209329,209329,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330,209330
