id,Region,2020-02-22,2020-02-29,2020-03-07,2020-03-14,2020-03-21,2020-03-28,2020-04-04,2020-04-11,2020-04-18,2020-04-25,2020-05-02,2020-05-09,2020-05-16,2020-05-23,2020-05-30,2020-06-06,2020-06-13,2020-06-20,2020-06-27,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22
0,Washington,0,0,0,1.22876201044298,1.20081945817186,1.10081202387815,1.16106792279926,1.33100468623744,0.824363197599554,0.847637318148027,1.06419923234426,1.08619964779515,0.989011652815688,0.830782202840389,0.990812324331253,1.20747103709055,1.02108167144812,1.19559272910876,1.15445950016002,1.0781340054111,1.31557107991587,1.13272204268866,0.987642555255588,0.988428677555532,0.955997513935214,0.877932856642647,0.920370311403554,0.855227298875617,0.960165541408249,0.909527569030839,0.998370263267953,1.08831761525582,1.09150892603796,1.0949038333531,1.04098424679388,1.03209762774356,1.28465476444823,1.05365741473429,0.972153221574573,0.98874289555794,1.16533241513087,0.939823752190189,1.1304530431337,0.883793618360216,0.930688094524525,0.828027798658844,1.06223789195345,1.025654279496,0.992834253366537,0.910476841231686,0.869541644344943,0.854518049456689,0.896867328144261,0.971284247843161,0.914832789126557,0.967668834719161,1.0372615607819,1.06092073739471,1.40803444771045,1.07209919783331,1.22957914799461,1.12951664034855,0.967558005149704,0.965827097118437,0.983556659178684,0.821616764801334
1,Illinois,0,0,0,0.618105103892838,1.32004623871708,1.28088293470599,1.11506639704305,1.07431600722264,1.01394615468018,0.993389112996804,1.08590809445134,1.01980879513235,0.980546769583317,0.981561519608722,0.889551635325179,0.895073198946988,0.844021216648149,0.723997777654575,0.983280312870143,1.08222450110539,1.25051270357603,1.03630269200255,1.11155293383185,1.04984107879426,1.14000504089835,1.01546985554512,1.08883027950333,1.00442942358574,1.00221169866678,1.01335595048858,0.997557049856556,1.04097283575394,1.00638505444718,1.05905148412157,1.05701809994827,0.992538578556623,1.04835497977714,1.00378857989783,1.08089113621502,1.15585042446339,0.948033216468602,0.920450117255456,0.984078299622406,0.832845751491548,0.853240708192065,0.96705981948577,1.10645421920669,0.968780110358972,0.885044325824661,0.776140671187456,0.886606634684613,0.933638284475777,0.901562410874685,0.933500747084375,0.985793556341982,0.958736034348818,1.03893378111402,1.06036717521395,1.06908350969929,1.05748566709573,1.01160581426165,0.922975326016829,0.957552684456268,0.870415356471533,0.744790963279621,0.923537785518474
2,California,0.317016658414184,0.937179917279058,1.18263105497947,1.15072187944876,1.08479316397039,1.11304847662171,1.14554107433641,1.08998291559656,0.995830667570833,1.07729214903433,0.94260800048483,1.0784036403268,1.01145171863878,1.09276287876638,1.06621895009364,1.06815032221647,1.10553522223811,1.05966934580743,1.07103224149816,1.08015590631747,1.16021116827647,1.26153708939381,0.98927662730209,0.949735561965286,0.902853917464983,1.05918702041245,0.896096733557687,0.859949146831962,0.901465857809792,0.906205837952021,1.00507332632506,1.00674061041406,1.0026313461361,1.00547739550167,0.987191384148384,1.11161776928725,1.11250798691278,1.08216072082788,1.05630477740734,1.02222118159204,1.07636134198344,1.11570242202313,1.0954871419351,1.10798497267621,1.1032560341294,1.0173229144266,1.03355630927424,1.02369445359579,0.875274549178238,0.679541237547876,0.875671829900241,0.876857392122814,0.460735742069657,0.911977582958393,0.946316127277694,0.800050635716121,0.89210198088424,0.935757838438222,0.968304187782934,1.01070179404224,1.04937080028062,0.936191825276239,0.923114336061318,0.999908075941653,0.925264053478077,0.934050926377047
3,Arizona,0,0,0,0.673848353860443,1.10546488914204,1.3224618908097,1.1644367160414,1.03625420645699,1.38177268949613,1.02806077753915,1.09315619296029,1.08502247651129,1.03614007280418,0.978942881000709,1.13121400302648,1.10323141600311,0.961728511228437,1.30640708937963,1.23790011865777,1.04163761216767,0.952805538185889,0.949228547480013,0.910946233338338,0.934271957060842,0.854302090304226,0.590085431371075,0.713948005815414,0.910109936252157,0.968936066479526,0.890109117017825,1.17480263761557,0.98929664458245,0.965786917411703,1.08402453186947,1.22280216354674,1.04186430728676,1.10871198220139,1.24591431832367,1.10191511795708,1.16844720341012,1.08268096688167,1.03614958961517,1.04221794376761,1.03281473745141,0.99433453852158,1.00587785608567,1.13063084588298,1.05679495403665,0.95052174033437,0.782649207114233,0.656659410932284,0.864316698205129,0.848104999557865,0.925977146548471,0.922077599071666,0.888034802097912,0.738316909564763,0.918799911084887,1.09507207604436,1.26648608898351,0.976964417053635,1.07532683768502,1.04034342225845,1.00145628157557,0.911794375812917,0.91279924855568
4,Massachusetts,7.78222174877212e-87,0.115858229888827,1.27199512713921e-86,1.31189474880652,1.20666393442428,1.17329746490286,1.11066312171711,1.06408110436512,1.02924390377856,1.32146989546023,0.943278696705547,0.888685670946133,0.695584816284901,0.892585129134207,0.797310939039303,0.566226529849395,0.672049372175915,0.865641254994365,0.982438426663537,0.914070121839419,1.07428174658737,1.14683237321347,1.01909431114113,1.021234282864,0.954705956695547,0.968222373821677,0.968590415581821,0.982809921195651,0.979801702740911,0.97968026662016,1.09757768755931,1.14484431836728,1.09858970496533,1.06644520245499,1.04397622124787,0.971936769449845,1.09512314089624,1.24912624523182,1.08089086464501,0.99574909173912,1.02293781992624,1.15737961413358,1.42295024349814,1.00309387876105,0.972244715787384,1.0203880250965,1.10174509933752,1.0614520338278,0.933988367889009,0.75093303749907,0.938734262761498,0.950212618014388,0.925914233254955,0.949775829835479,0.939364996861389,0.984948296152503,1.04914360406911,1.17139293376971,1.13003248295952,0.93847112061444,0.934791179356823,0.930846004205992,0.949144123558367,0.908143868060446,0.910269846851791,0.937877672247349
5,Wisconsin,0,0,0,0,1.41166664626767,1.24122025090252,1.10122351945691,0.976587456829263,1.10490954924307,0.685915170142356,1.78450457988946,1.25015429859224,1.01150232968294,1.1683737055326,1.08222577470822,0.921686070623632,0.908508511355875,1.01808860217758,1.12263233070465,1.09275697305338,1.07310126326203,1.07619585179452,1.14707251135612,0.996500171364614,1.0072114375931,0.994159452258714,0.961883237146816,1.0113407169834,1.04331895072289,1.35823349248107,1.08347702125081,1.1250183136938,1.08530188980066,1.10999854495533,1.01074496147184,1.0276590961868,1.10310839019184,1.22021834827669,1.18234841228196,1.00023439218368,0.89583610829809,0.865854375589059,0.980433728710122,0.932288769015938,0.876598550359492,0.949189659613957,1.05574479365611,0.949573115703005,0.873530530403271,0.832099925968703,0.846164551006362,0.693872935734328,0.908645857868694,0.920411707235214,0.942000589895665,0.918029075433181,0.991399776383017,1.07229455185952,1.19698090690066,1.06163107808947,0.988466706374282,0.910616122861234,0.945283678155964,0.958533579854911,0.915591530103768,0.932430795252351
6,Texas,0,0,0,1.26185064731,1.23474711270404,1.29699664972521,1.19028839316303,1.07881357943367,1.41405165734102,1.36286583174353,1.03750663382603,1.09842558173037,1.05302889213947,0.977162302817377,0.98754293524098,1.11984957035024,1.18081319221251,1.10944950972981,0.947657008803108,0.928634986506554,1.09364874651164,1.07149808046434,1.0318891274571,0.945313769142239,0.88700385297702,0.951345596617246,0.943742025800798,0.725088751167703,0.855563107127211,0.862593334489984,1.04545326251041,0.981157120406234,1.04952962501655,1.03052259232895,0.998765411592517,1.06602211740948,1.16977021740254,1.08097887067275,1.10960188828549,0.957736659038297,0.95356132179122,1.03369070238233,1.19445976159273,1.01895798356248,0.90224725884509,1.02087995252796,1.05889717980895,1.12028235105492,0.923686116594617,0.89955765595765,0.972210415909076,0.875758899745378,0.725184739408386,0.944490744680146,0.971675328433109,0.860886085608116,0.825251506375515,0.933364645021729,0.932441202177754,0.973311262188673,0.989160653255358,0.964312753698953,0.949947400305293,0.926332552378964,0.869530565369093,0.924409646939829
7,Nebraska,0,0,0,0,0.947784764759471,1.00639957354085,1.09371070036688,1.13200764368738,1.07144401782077,1.11934059656447,1.17395802199258,1.05389489365647,1.12385736907391,1.08646715199687,1.00769719783992,0.957764325400879,0.84507166595665,0.835941120447359,0.990413165554994,0.99609167189067,1.04000245802872,1.06787202930986,1.03775351122057,1.01957660879795,1.00603133202717,0.991004455735248,0.927272307660955,1.00037647197918,1.08589558419328,0.992362520055582,1.24416676964498,1.03477518684365,1.0185859520066,1.00542188009816,1.02348036787183,1.05809050094358,1.09580356069371,1.08685738384549,1.08775846895249,1.02118915962512,0.893321722857991,1.04170684188151,0.93464270318606,0.893764688212767,0.889077715846018,0.960673822141088,0.984796833197955,0.945968908920415,0.843728159845564,0.863105813360448,0.854778444846675,0.927864922262253,0.913316325643828,1.02309860667584,1.02384552396105,0.994179332664054,0.977228663722584,1.06520127558136,1.04751703295015,0.995833283019776,1.01190381764525,1.02868214754398,0.864828923536757,0.817556316298186,0.888270123206658,0.686340567100479
8,Utah,0,0,0,0,1.12004050917219,1.16243418108528,1.14502848296849,1.40669993892709,1.44880041515462,1.03059758250425,1.02286563872913,1.02636577338217,0.987437534414008,1.0944697998696,1.09574726462697,1.0861092636034,1.11742738931992,0.993058433348985,1.12460880358641,1.09431971887471,1.05370244294794,1.08073896836893,1.00687890999246,0.928894651999675,0.908448963094294,0.888042144153923,1.00288063347451,1.01017419815196,1.03948561619646,1.09998902962397,1.03860408028308,0.93492065840907,1.08465157206875,1.15797555382221,1.10553496416451,1.15815865719239,1.368851454481,1.09871776050676,1.13187967609163,1.20571111311095,0.943148252721979,1.02215081952294,1.01723821086042,0.940504034303956,0.958407231955458,0.994464252125359,1.22613370533803,0.992720449712982,0.805311309093422,0.823811299994372,0.919092031615339,0.917120794546135,0.823771581583115,0.948159014765712,0.819696944061799,0.918047289088956,0.9347682621557,0.958783616496895,0.868329303236635,0.952085952983182,0.991580851313131,0.999058726363367,0.99860767296424,0.973681317644421,0.979083332017393,0.903090991492761
9,Oregon,0,0,0,0.893360225762133,1.22605712731423,1.26119582870989,1.12692909356692,0.966035097791362,1.01496772435385,1.29442309463883,1.00676909028979,1.1073971442736,0.983685055314516,0.844715307820564,0.828063658421205,1.06937943765387,1.01339694282511,1.07842623748448,1.22663332347241,1.13624552439998,1.27134741778674,1.08790518157408,1.00821855832733,1.01966089369322,0.981713557383516,0.976978509059836,0.984185648937611,0.978358296589867,1.00412242365806,0.977052402353422,1.01300529273076,1.09003030249901,1.01439143318711,1.13786040711809,1.01991873949959,0.942897893821937,1.15449939355013,1.07145162280172,1.10419481402491,1.08393562680604,1.0693435983347,1.28670654067426,0.996667191804348,0.951619719535389,0.924134471369912,1.02997529997829,1.09537492089425,1.02966540598345,0.87827809092136,0.850236533529211,0.986378940578253,0.884588736763879,0.819528409284134,0.977908094792969,0.843341883181509,0.973152791727463,0.990800443626649,1.12432103031562,1.05505712050654,1.08921307921888,1.08836062230361,1.06023988736648,0.977542106561966,0.976177340326824,0.874119585897583,0.913021326646195
