,from_city,from_country,to_city,to_country,num_flights
12335,Zhengzhou,China,Guilin,China,6
12336,Zhengzhou,China,Lanzhou,China,4
12338,Zhengzhou,China,Mianyang,China,2
12339,Zhengzhou,China,Nanning,China,4
12340,Zhengzhou,China,Beijing,China,3
12341,Zhengzhou,China,Shenyang,China,3
12342,Zhengzhou,China,Shenzhen,China,4
12343,Zhengzhou,China,Qingdao,China,5
12344,Zhengzhou,China,Jinan,China,2
12345,Zhengzhou,China,Tianjin,China,4
12346,Zhengzhou,China,Xiamen,China,5
12347,Zhengzhou,China,Xining,China,5
12348,Changchun,China,Guangzhou,China,3
12349,Changchun,China,Chengdu,China,2
12350,Changchun,China,Yinchuan,China,2
12351,Changchun,China,Beijing,China,5
12352,Changchun,China,Shenzhen,China,2
12353,Changchun,China,Qingdao,China,5
12354,Changchun,China,Wuhan,China,3
12355,Changchun,China,Yantai,China,3
12356,Chaoyang,China,Beijing,China,2
12357,Chifeng,China,Beijing,China,4
12358,Changzhi,China,Chengdu,China,2
12362,Chongqing,China,Jiuzhaigou,China,3
12363,Chongqing,China,Guiyang,China,5
12364,Chongqing,China,Guilin,China,6
12366,Chongqing,China,Qingdao,China,3
12367,Chongqing,China,Wenzhou,China,5
12368,Chongqing,China,Wuyishan,China,2
12369,Chongqing,China,Xiamen,China,5
12370,Chongqing,China,Yangzhou,China,2
12371,Chongqing,China,Zhuhai,China,3
12377,Changcha,China,Hefei,China,3
12378,Changcha,China,Beijing,China,7
12379,Changcha,China,Jinan,China,4
12381,Chengdu,China,Aksu,China,2
12383,Chengdu,China,Bangda,China,2
12384,Chengdu,China,Changchun,China,2
12385,Chengdu,China,Changzhi,China,2
12386,Chengdu,China,Changzhou,China,3
12387,Chengdu,China,Fuzhou,China,4
12389,Chengdu,China,Harbin,China,2
12390,Chengdu,China,Jingdezhen,China,2
12391,Chengdu,China,Kashi,China,2
12393,Chengdu,China,Korla,China,2
12395,Chengdu,China,Guilin,China,5
12397,Chengdu,China,Ninbo,China,3
12400,Chengdu,China,Shantou,China,3
12401,Chengdu,China,Yulin,China,2
12402,Chengdu,China,Yuncheng,China,2
12403,Chengdu,China,Yining,China,2
12404,Chengdu,China,Yiwu,China,2
12405,Chengdu,China,Yantai,China,3
12406,Chengdu,China,Zhanjiang,China,2
12407,Chengdu,China,Zhuhai,China,2
12409,Changzhou,China,Guangzhou,China,3
12410,Changzhou,China,Chengdu,China,3
12411,Changzhou,China,Beijing,China,5
12412,Changzhou,China,Shenyang,China,3
12413,Changzhou,China,Shenzhen,China,4
12414,Datong,China,Beijing,China,4
12415,Dazhou,China,Guangzhou,China,2
12416,Dazhou,China,Kunming,China,2
12417,Dazhou,China,Beijing,China,2
12418,Dazhou,China,Shenzhen,China,2
12419,Dandong,China,Beijing,China,2
12421,Dalian,China,Zhengzhou,China,6
12423,Dalian,China,Hefei,China,3
12428,Dalian,China,Nanjing,China,5
12430,Dalian,China,Beijing,China,6
12431,Dalian,China,Shenzhen,China,3
12432,Dalian,China,Qingdao,China,5
12433,Dalian,China,Taiyuan,China,4
12434,Dalian,China,Wuxi,China,2
12435,Dalian,China,Xi'an,China,5
12436,Daqing,China,Beijing,China,3
12437,Dongsheng,China,Beijing,China,4
12438,Dongsheng,China,Taiyuan,China,2
12441,Dayong,China,Beijing,China,3
12446,Fuzhou,China,Chengdu,China,4
12447,Fuzhou,China,Haikou,China,5
12448,Fuzhou,China,Jingdezhen,China,2
12449,Fuzhou,China,Guilin,China,4
12450,Fuzhou,China,Nanjing,China,8
12451,Fuzhou,China,Beijing,China,5
12452,Fuzhou,China,Jinan,China,5
12453,Fuzhou,China,Wuxi,China,2
12454,Fuzhou,China,Zhuhai,China,4
12461,Fuyang,China,Beijing,China,2
12469,Guangyuan,China,Guangzhou,China,2
12470,Guangyuan,China,Hangzhou,China,2
12471,Guangyuan,China,Beijing,China,2
12472,Guangyuan,China,Shenzhen,China,2
12473,Haikou,China,Guangzhou,China,5
12474,Haikou,China,Zhengzhou,China,5
12475,Haikou,China,Fuzhou,China,5
12476,Haikou,China,Nanjing,China,5
12477,Haikou,China,Beijing,China,5
12478,Haikou,China,Shenzhen,China,4
12479,Haikou,China,Tianjin,China,2
12480,Hohhot,China,Guangzhou,China,4
12481,Hohhot,China,Hangzhou,China,4
12482,Hohhot,China,Hailar,China,5
12483,Hohhot,China,Beijing,China,6
12484,Hohhot,China,Shanghai,China,4
12485,Hohhot,China,Shenyang,China,3
12486,Hohhot,China,Jinan,China,4
12487,Hohhot,China,Wuhan,China,3
12488,Hefei,China,Guangzhou,China,5
12489,Hefei,China,Changcha,China,3
12490,Hefei,China,Dalian,China,3
12492,Hefei,China,Guiyang,China,2
12494,Hefei,China,Beijing,China,3
12495,Hefei,China,Shenzhen,China,4
12496,Hefei,China,Qingdao,China,4
12497,Hefei,China,Xiamen,China,7
12498,Hangzhou,China,Beihai,China,2
12499,Hangzhou,China,Guangzhou,China,10
12500,Hangzhou,China,Guangyuan,China,2
12501,Hangzhou,China,Hohhot,China,4
12504,Hangzhou,China,Yinchuan,China,2
12505,Hangzhou,China,Quanzhou,China,4
12507,Hangzhou,China,Lanzhou,China,4
12508,Hangzhou,China,Lijiang,China,5
12510,Hangzhou,China,Nanning,China,4
12512,Hangzhou,China,Beijing,China,8
12514,Hangzhou,China,Qingdao,China,9
12515,Hangzhou,China,Jinan,China,4
12516,Hangzhou,China,Xi'an,China,7
12517,Hangzhou,China,Xiamen,China,5
12518,Hangzhou,China,Yuncheng,China,2
12519,Hangzhou,China,Yantai,China,2
12528,Hailar,China,Hohhot,China,5
12530,Hailar,China,Beijing,China,7
12531,Ulanhot,China,Beijing,China,4
12532,Hami,China,Korla,China,2
12533,Hami,China,Beijing,China,2
12537,Harbin,China,Guangzhou,China,3
12538,Harbin,China,Chengdu,China,2
12539,Harbin,China,Beijing,China,8
12540,Harbin,China,Shenzhen,China,3
12541,Harbin,China,Qingdao,China,6
12542,Harbin,China,Taiyuan,China,2
12543,Harbin,China,Yantai,China,5
12544,Zhoushan,China,Quanzhou,China,4
12546,Hotan,China,Urumqi,China,6
12547,Huangyan,China,Guangzhou,China,3
12548,Huangyan,China,Beijing,China,2
12549,Huangyan,China,Shenzhen,China,2
12550,Huangyan,China,Zhuhai,China,2
12562,Yinchuan,China,Changchun,China,2
12563,Yinchuan,China,Hangzhou,China,2
12564,Yinchuan,China,Beijing,China,7
12565,Yinchuan,China,Shanghai,China,5
12566,Yinchuan,China,Shijiazhuang,China,2
12567,Yinchuan,China,Jinan,China,2
12568,Yinchuan,China,Urumqi,China,4
12569,Yinchuan,China,Wuhan,China,4
12570,Yinchuan,China,Xi'an,China,6
12571,Yinchuan,China,Xining,China,2
12575,Jingdezhen,China,Guangzhou,China,2
12576,Jingdezhen,China,Chengdu,China,2
12577,Jingdezhen,China,Fuzhou,China,2
12578,Jingdezhen,China,Beijing,China,2
12579,Jingdezhen,China,Shanghai,China,2
12580,Jingdezhen,China,Shenzhen,China,2
12581,Jingdezhen,China,Xi'an,China,2
12582,Jingdezhen,China,Xiamen,China,2
12584,Jiujiang,China,Beijing,China,2
12585,Jiujiang,China,Xiamen,China,2
12586,Quanzhou,China,Guangzhou,China,4
12587,Quanzhou,China,Hangzhou,China,4
12588,Quanzhou,China,Zhoushan,China,4
12589,Quanzhou,China,Shenzhen,China,4
12590,Jiamusi,China,Beijing,China,3
12591,Jinzhou,China,Qingdao,China,2
12592,Quzhou,China,Shenzhen,China,2
12593,Quzhou,China,Xiamen,China,2
12594,Jiuzhaigou,China,Guangzhou,China,2
12595,Jiuzhaigou,China,Chongqing,China,3
12596,Jiuzhaigou,China,Shanghai,China,3
12597,Kashi,China,Chengdu,China,2
12599,Nanchang,China,Guangzhou,China,5
12600,Nanchang,China,Guiyang,China,3
12601,Nanchang,China,Beijing,China,6
12602,Nanchang,China,Shanghai,China,5
12603,Nanchang,China,Shenzhen,China,5
12604,Nanchang,China,Qingdao,China,3
12605,Nanchang,China,Jinan,China,3
12606,Nanchang,China,Zhuhai,China,3
12612,Kunming,China,Dazhou,China,2
12614,Kunming,China,Shenzhen,China,6
12615,Kunming,China,Tianjin,China,3
12616,Kunming,China,Wenzhou,China,3
12617,Kunming,China,Yuncheng,China,2
12618,Ganzhou,China,Beijing,China,3
12619,Korla,China,Chengdu,China,2
12620,Korla,China,Hami,China,2
12623,Guiyang,China,Guangzhou,China,4
12624,Guiyang,China,Zhengzhou,China,7
12625,Guiyang,China,Chongqing,China,5
12626,Guiyang,China,Hefei,China,2
12627,Guiyang,China,Nanchang,China,3
12628,Guiyang,China,Beijing,China,4
12629,Guiyang,China,Shenzhen,China,5
12630,Guiyang,China,Jinan,China,2
12631,Guiyang,China,Wuhan,China,5
12632,Guiyang,China,Xi'an,China,8
12633,Guiyang,China,Xiamen,China,3
12634,Guiyang,China,Zhuhai,China,3
12635,Guilin,China,Zhengzhou,China,6
12636,Guilin,China,Chongqing,China,6
12637,Guilin,China,Chengdu,China,5
12638,Guilin,China,Fuzhou,China,4
12639,Guilin,China,Ninbo,China,4
12640,Guilin,China,Nanjing,China,4
12641,Guilin,China,Beijing,China,5
12642,Guilin,China,Shenzhen,China,3
12643,Guilin,China,Xi'an,China,6
12645,Lanzhou,China,Zhengzhou,China,4
12646,Lanzhou,China,Hangzhou,China,3
12647,Lanzhou,China,Beijing,China,5
12648,Lanzhou,China,Jinan,China,4
12649,Lanzhou,China,Taiyuan,China,4
12650,Lanzhou,China,Xi'an,China,6
12651,Lanzhou,China,Yuncheng,China,2
12652,Lijiang,China,Hangzhou,China,5
12653,Lijiang,China,Beijing,China,4
12655,Lhasa,China,Beijing,China,2
12656,Linyi,China,Guangzhou,China,2
12657,Linyi,China,Shenyang,China,2
12658,Liuzhou,China,Beijing,China,2
12659,Luzhou,China,Guangzhou,China,2
12662,Mudanjiang,China,Beijing,China,4
12677,Mianyang,China,Zhengzhou,China,2
12678,Mianyang,China,Beijing,China,2
12679,Mianyang,China,Shenzhen,China,2
12685,Qiqihar,China,Beijing,China,5
12686,Ninbo,China,Chengdu,China,3
12687,Ninbo,China,Guilin,China,4
12689,Ninbo,China,Beijing,China,7
12690,Ninbo,China,Qingdao,China,5
12693,Nanjing,China,Guangzhou,China,6
12694,Nanjing,China,Dalian,China,5
12695,Nanjing,China,Fuzhou,China,8
12697,Nanjing,China,Haikou,China,5
12698,Nanjing,China,Guilin,China,4
12700,Nanjing,China,Nanning,China,3
12701,Nanjing,China,Beijing,China,4
12702,Nanjing,China,Shenzhen,China,5
12703,Nanjing,China,Qingdao,China,3
12704,Nanjing,China,Taiyuan,China,3
12705,Nanjing,China,Xi'an,China,6
12706,Nanjing,China,Xiamen,China,8
12707,Nanjing,China,Yantai,China,3
12708,Nanning,China,Guangzhou,China,3
12709,Nanning,China,Zhengzhou,China,4
12710,Nanning,China,Hangzhou,China,4
12712,Nanning,China,Nanjing,China,3
12713,Nanning,China,Beijing,China,4
12714,Nanning,China,Sanya,China,4
12715,Nanning,China,Xiamen,China,6
12716,Nanning,China,Zhuhai,China,3
12727,Beijing,China,Baotou,China,5
12728,Beijing,China,Beihai,China,2
12731,Beijing,China,Guangzhou,China,6
12732,Beijing,China,Zhengzhou,China,3
12733,Beijing,China,Changchun,China,5
12734,Beijing,China,Chaoyang,China,2
12735,Beijing,China,Chifeng,China,4
12739,Beijing,China,Changcha,China,7
12741,Beijing,China,Changzhou,China,5
12742,Beijing,China,Datong,China,4
12743,Beijing,China,Dazhou,China,2
12744,Beijing,China,Dandong,China,2
12746,Beijing,China,Dalian,China,6
12747,Beijing,China,Daqing,China,3
12748,Beijing,China,Dongsheng,China,4
12751,Beijing,China,Dayong,China,3
12755,Beijing,China,Fuzhou,China,5
12757,Beijing,China,Fuyang,China,2
12760,Beijing,China,Guangyuan,China,2
12761,Beijing,China,Haikou,China,5
12762,Beijing,China,Hohhot,China,6
12763,Beijing,China,Hefei,China,3
12764,Beijing,China,Hangzhou,China,8
12767,Beijing,China,Hailar,China,7
12768,Beijing,China,Ulanhot,China,4
12769,Beijing,China,Hami,China,2
12772,Beijing,China,Harbin,China,8
12773,Beijing,China,Huangyan,China,2
12776,Beijing,China,Yinchuan,China,8
12778,Beijing,China,Jingdezhen,China,2
12780,Beijing,China,Jiujiang,China,2
12781,Beijing,China,Jiamusi,China,3
12783,Beijing,China,Nanchang,China,6
12785,Beijing,China,Ganzhou,China,3
12786,Beijing,China,Guiyang,China,4
12787,Beijing,China,Guilin,China,5
12789,Beijing,China,Lanzhou,China,5
12790,Beijing,China,Lijiang,China,4
12791,Beijing,China,Lhasa,China,2
12792,Beijing,China,Liuzhou,China,2
12794,Beijing,China,Mudanjiang,China,4
12796,Beijing,China,Mianyang,China,2
12800,Beijing,China,Qiqihar,China,5
12801,Beijing,China,Ninbo,China,7
12802,Beijing,China,Nanjing,China,4
12803,Beijing,China,Nanning,China,4
12806,Beijing,China,Shanghai,China,15
12809,Beijing,China,Bayannur,China,2
12812,Beijing,China,Shenyang,China,4
12815,Beijing,China,Shantou,China,3
12817,Beijing,China,Sanya,China,4
12818,Beijing,China,Shenzhen,China,6
12820,Beijing,China,Qingdao,China,5
12821,Beijing,China,Tongliao,China,3
12823,Beijing,China,Jinan,China,2
12824,Beijing,China,Huangshan,China,2
12825,Beijing,China,Taiyuan,China,3
12827,Beijing,China,Urumqi,China,4
12830,Beijing,China,Wenzhou,China,6
12831,Beijing,China,Wuhai,China,5
12832,Beijing,China,Wuhan,China,5
12833,Beijing,China,Wuxi,China,3
12834,Beijing,China,Xiangfan,China,4
12835,Beijing,China,Xilinhot,China,4
12836,Beijing,China,Xi'an,China,5
12837,Beijing,China,Xiamen,China,8
12838,Beijing,China,Xining,China,5
12839,Beijing,China,Yibin,China,2
12840,Beijing,China,Yuncheng,China,2
12841,Beijing,China,Yichun,China,2
12842,Beijing,China,Yichang,China,4
12843,Beijing,China,Yiwu,China,3
12844,Beijing,China,Yanji,China,3
12845,Beijing,China,Yantai,China,4
12846,Beijing,China,Yancheng,China,2
12847,Beijing,China,Yangzhou,China,2
12848,Beijing,China,Zhanjiang,China,4
12849,Beijing,China,Zhuhai,China,3
12850,Beijing,China,Zunyi,China,3
12857,Shanghai,China,Hohhot,China,4
12858,Shanghai,China,Yinchuan,China,6
12860,Shanghai,China,Jiuzhaigou,China,3
12861,Shanghai,China,Nanchang,China,5
12867,Shanghai,China,Beijing,China,15
12871,Shanghai,China,Wenzhou,China,6
12872,Shanghai,China,Yantai,China,7
12876,Bayannur,China,Beijing,China,2
12881,Shanghai,China,Jingdezhen,China,2
12882,Shanghai,China,Jinan,China,4
12883,Shanghai,China,Tianjin,China,10
12884,Shenyang,China,Zhengzhou,China,3
12885,Shenyang,China,Changzhou,China,3
12887,Shenyang,China,Hohhot,China,3
12888,Shenyang,China,Linyi,China,2
12891,Shenyang,China,Beijing,China,4
12892,Shenyang,China,Jinan,China,5
12893,Shenyang,China,Wenzhou,China,2
12894,Shenyang,China,Wuhan,China,3
12895,Shenyang,China,Wuxi,China,2
12899,Shijiazhuang,China,Yinchuan,China,2
12900,Shijiazhuang,China,Qingdao,China,4
12901,Shijiazhuang,China,Yantai,China,2
12903,Shantou,China,Chengdu,China,3
12904,Shantou,China,Beijing,China,3
12907,Sanya,China,Nanning,China,4
12908,Sanya,China,Beijing,China,4
12909,Sanya,China,Shenzhen,China,4
12910,Sanya,China,Taiyuan,China,2
12911,Sanya,China,Wuxi,China,2
12912,Sanya,China,Xiamen,China,5
12914,Shenzhen,China,Zhengzhou,China,4
12915,Shenzhen,China,Changchun,China,2
12916,Shenzhen,China,Changzhou,China,4
12917,Shenzhen,China,Dazhou,China,2
12918,Shenzhen,China,Dalian,China,3
12919,Shenzhen,China,Guangyuan,China,2
12920,Shenzhen,China,Haikou,China,4
12921,Shenzhen,China,Hefei,China,4
12922,Shenzhen,China,Harbin,China,3
12923,Shenzhen,China,Huangyan,China,2
12924,Shenzhen,China,Jingdezhen,China,2
12925,Shenzhen,China,Quanzhou,China,4
12926,Shenzhen,China,Quzhou,China,2
12927,Shenzhen,China,Nanchang,China,5
12928,Shenzhen,China,Kunming,China,6
12929,Shenzhen,China,Guiyang,China,5
12930,Shenzhen,China,Guilin,China,3
12931,Shenzhen,China,Mianyang,China,2
12932,Shenzhen,China,Nanjing,China,5
12933,Shenzhen,China,Beijing,China,6
12935,Shenzhen,China,Sanya,China,4
12936,Shenzhen,China,Qingdao,China,4
12937,Shenzhen,China,Jinan,China,4
12938,Shenzhen,China,Taiyuan,China,4
12939,Shenzhen,China,Wenzhou,China,4
12940,Shenzhen,China,Wuhan,China,4
12941,Shenzhen,China,Wuxi,China,4
12942,Shenzhen,China,Xiangfan,China,3
12943,Shenzhen,China,Xi'an,China,5
12944,Shenzhen,China,Xiamen,China,4
12945,Shenzhen,China,Yibin,China,2
12946,Shenzhen,China,Yuncheng,China,2
12947,Shenzhen,China,Yichun,China,2
12948,Shenzhen,China,Yichang,China,3
12949,Shenzhen,China,Yantai,China,2
12950,Shenzhen,China,Zhanjiang,China,2
12952,Qingdao,China,Guangzhou,China,5
12953,Qingdao,China,Zhengzhou,China,5
12954,Qingdao,China,Changchun,China,5
12955,Qingdao,China,Chongqing,China,3
12956,Qingdao,China,Dalian,China,5
12957,Qingdao,China,Hefei,China,4
12958,Qingdao,China,Hangzhou,China,9
12959,Qingdao,China,Harbin,China,6
12960,Qingdao,China,Jinzhou,China,2
12961,Qingdao,China,Nanchang,China,3
12963,Qingdao,China,Ninbo,China,5
12964,Qingdao,China,Nanjing,China,3
12966,Qingdao,China,Beijing,China,5
12967,Qingdao,China,Shijiazhuang,China,4
12968,Qingdao,China,Shenzhen,China,4
12969,Qingdao,China,Tianjin,China,3
12970,Qingdao,China,Taiyuan,China,4
12971,Qingdao,China,Wenzhou,China,4
12972,Qingdao,China,Wuyishan,China,2
12973,Qingdao,China,Xi'an,China,7
12974,Qingdao,China,Xiamen,China,4
12975,Qingdao,China,Yuncheng,China,2
12976,Qingdao,China,Yanji,China,3
12977,Tongliao,China,Beijing,China,3
12980,Jinan,China,Guangzhou,China,5
12981,Jinan,China,Zhengzhou,China,2
12982,Jinan,China,Changcha,China,4
12983,Jinan,China,Fuzhou,China,5
12984,Jinan,China,Hohhot,China,4
12985,Jinan,China,Hangzhou,China,4
12987,Jinan,China,Yinchuan,China,2
12988,Jinan,China,Nanchang,China,3
12990,Jinan,China,Guiyang,China,2
12991,Jinan,China,Lanzhou,China,4
12992,Jinan,China,Beijing,China,2
12993,Jinan,China,Shanghai,China,4
12994,Jinan,China,Shenyang,China,5
12995,Jinan,China,Shenzhen,China,4
12996,Jinan,China,Taiyuan,China,2
12997,Jinan,China,Urumqi,China,4
12998,Jinan,China,Wenzhou,China,2
12999,Jinan,China,Wuhan,China,4
13000,Jinan,China,Xiamen,China,4
13001,Jinan,China,Yantai,China,2
13002,Tianjin,China,Baotou,China,3
13003,Tianjin,China,Zhengzhou,China,4
13004,Tianjin,China,Haikou,China,2
13007,Tianjin,China,Kunming,China,3
13008,Tianjin,China,Shanghai,China,10
13009,Tianjin,China,Qingdao,China,3
13010,Tianjin,China,Yuncheng,China,2
13011,Huangshan,China,Beijing,China,2
13012,Taiyuan,China,Baotou,China,2
13013,Taiyuan,China,Dalian,China,4
13014,Taiyuan,China,Dongsheng,China,2
13015,Taiyuan,China,Harbin,China,2
13016,Taiyuan,China,Lanzhou,China,4
13018,Taiyuan,China,Nanjing,China,3
13019,Taiyuan,China,Beijing,China,3
13020,Taiyuan,China,Sanya,China,2
13021,Taiyuan,China,Shenzhen,China,4
13022,Taiyuan,China,Qingdao,China,4
13023,Taiyuan,China,Jinan,China,2
13024,Taiyuan,China,Urumqi,China,3
13026,Urumqi,China,Hotan,China,6
13027,Urumqi,China,Yinchuan,China,4
13028,Urumqi,China,Beijing,China,4
13029,Urumqi,China,Jinan,China,4
13030,Urumqi,China,Taiyuan,China,3
13031,Urumqi,China,Yuncheng,China,2
13032,Yulin,China,Chengdu,China,2
13036,Wenzhou,China,Guangzhou,China,6
13037,Wenzhou,China,Chongqing,China,5
13038,Wenzhou,China,Kunming,China,3
13039,Wenzhou,China,Beijing,China,6
13040,Wenzhou,China,Shanghai,China,6
13041,Wenzhou,China,Shenyang,China,2
13042,Wenzhou,China,Shenzhen,China,4
13043,Wenzhou,China,Qingdao,China,4
13044,Wenzhou,China,Jinan,China,2
13045,Wenzhou,China,Xi'an,China,5
13046,Wenzhou,China,Zhuhai,China,2
13047,Wuhai,China,Beijing,China,5
13048,Wuhan,China,Changchun,China,3
13050,Wuhan,China,Hohhot,China,3
13052,Wuhan,China,Yinchuan,China,4
13053,Wuhan,China,Guiyang,China,5
13055,Wuhan,China,Beijing,China,5
13056,Wuhan,China,Shenyang,China,3
13057,Wuhan,China,Shenzhen,China,4
13058,Wuhan,China,Jinan,China,4
13059,Wuhan,China,Wuxi,China,2
13060,Wuhan,China,Xiamen,China,8
13061,Wuhan,China,Xining,China,2
13062,Wuhan,China,Yantai,China,3
13063,Wuyishan,China,Guangzhou,China,2
13064,Wuyishan,China,Chongqing,China,2
13065,Wuyishan,China,Qingdao,China,2
13066,Wuyishan,China,Xiamen,China,3
13067,Wuxi,China,Guangzhou,China,4
13068,Wuxi,China,Dalian,China,2
13069,Wuxi,China,Fuzhou,China,2
13070,Wuxi,China,Beijing,China,3
13071,Wuxi,China,Shenyang,China,2
13072,Wuxi,China,Sanya,China,2
13073,Wuxi,China,Shenzhen,China,4
13074,Wuxi,China,Wuhan,China,2
13075,Wuxi,China,Xi'an,China,3
13076,Wuxi,China,Xiamen,China,3
13077,Wanxian,China,Guangzhou,China,2
13078,Xiangfan,China,Beijing,China,4
13079,Xiangfan,China,Shenzhen,China,3
13080,Xilinhot,China,Beijing,China,4
13081,Xi'an,China,Guangzhou,China,5
13082,Xi'an,China,Dalian,China,6
13083,Xi'an,China,Hangzhou,China,7
13084,Xi'an,China,Yinchuan,China,6
13085,Xi'an,China,Jingdezhen,China,2
13086,Xi'an,China,Guiyang,China,8
13087,Xi'an,China,Guilin,China,7
13088,Xi'an,China,Lanzhou,China,6
13089,Xi'an,China,Nanjing,China,6
13090,Xi'an,China,Beijing,China,5
13091,Xi'an,China,Shenzhen,China,5
13092,Xi'an,China,Qingdao,China,7
13093,Xi'an,China,Wenzhou,China,5
13094,Xi'an,China,Wuxi,China,3
13095,Xi'an,China,Yantai,China,2
13096,Xi'an,China,Yangzhou,China,2
13097,Xiamen,China,Guangzhou,China,6
13099,Xiamen,China,Zhengzhou,China,5
13100,Xiamen,China,Chongqing,China,5
13101,Xiamen,China,Hefei,China,7
13102,Xiamen,China,Hangzhou,China,5
13103,Xiamen,China,Jingdezhen,China,2
13104,Xiamen,China,Jiujiang,China,2
13105,Xiamen,China,Quzhou,China,2
13106,Xiamen,China,Guiyang,China,3
13108,Xiamen,China,Nanjing,China,9
13109,Xiamen,China,Nanning,China,6
13111,Xiamen,China,Beijing,China,8
13112,Xiamen,China,Sanya,China,5
13113,Xiamen,China,Shenzhen,China,4
13114,Xiamen,China,Qingdao,China,4
13115,Xiamen,China,Jinan,China,4
13116,Xiamen,China,Wuhan,China,7
13117,Xiamen,China,Wuyishan,China,3
13118,Xiamen,China,Wuxi,China,3
13119,Xiamen,China,Yangzhou,China,2
13120,Xiamen,China,Zhuhai,China,4
13121,Xining,China,Zhengzhou,China,5
13122,Xining,China,Beijing,China,5
13123,Xining,China,Wuhan,China,2
13124,Yibin,China,Guangzhou,China,2
13125,Yibin,China,Beijing,China,2
13126,Yibin,China,Shenzhen,China,2
13127,Yuncheng,China,Guangzhou,China,2
13128,Yuncheng,China,Chengdu,China,2
13129,Yuncheng,China,Hangzhou,China,2
13130,Yuncheng,China,Kunming,China,2
13131,Yuncheng,China,Lanzhou,China,2
13132,Yuncheng,China,Beijing,China,2
13133,Yuncheng,China,Shenzhen,China,2
13134,Yuncheng,China,Qingdao,China,2
13135,Yuncheng,China,Tianjin,China,2
13136,Yuncheng,China,Urumqi,China,2
13137,Yichun,China,Beijing,China,2
13138,Yichun,China,Shenzhen,China,2
13139,Yichang,China,Beijing,China,4
13140,Yichang,China,Shenzhen,China,3
13141,Yining,China,Chengdu,China,2
13142,Yiwu,China,Chengdu,China,2
13143,Yiwu,China,Beijing,China,3
13145,Yanji,China,Beijing,China,3
13146,Yanji,China,Qingdao,China,3
13147,Yantai,China,Guangzhou,China,3
13148,Yantai,China,Changchun,China,3
13149,Yantai,China,Chengdu,China,3
13150,Yantai,China,Hangzhou,China,2
13151,Yantai,China,Harbin,China,5
13153,Yantai,China,Nanjing,China,3
13154,Yantai,China,Beijing,China,4
13155,Yantai,China,Shanghai,China,7
13156,Yantai,China,Shijiazhuang,China,2
13157,Yantai,China,Shenzhen,China,2
13158,Yantai,China,Jinan,China,2
13159,Yantai,China,Wuhan,China,3
13160,Yantai,China,Xi'an,China,2
13161,Yancheng,China,Beijing,China,2
13162,Yangzhou,China,Chongqing,China,2
13163,Yangzhou,China,Beijing,China,2
13164,Yangzhou,China,Xi'an,China,2
13165,Yangzhou,China,Xiamen,China,2
13166,Zhanjiang,China,Chengdu,China,2
13167,Zhanjiang,China,Beijing,China,4
13168,Zhanjiang,China,Shenzhen,China,2
13169,Zhuhai,China,Chongqing,China,3
13170,Zhuhai,China,Chengdu,China,2
13171,Zhuhai,China,Fuzhou,China,4
13172,Zhuhai,China,Huangyan,China,2
13173,Zhuhai,China,Nanchang,China,3
13174,Zhuhai,China,Guiyang,China,3
13175,Zhuhai,China,Nanning,China,3
13176,Zhuhai,China,Beijing,China,3
13177,Zhuhai,China,Wenzhou,China,2
13178,Zhuhai,China,Xiamen,China,4
13179,Zunyi,China,Beijing,China,3
13643,Altay,China,Urumqi,China,2
13644,Xingyi,China,Guangzhou,China,1
13646,Aksu,China,Urumqi,China,4
13654,Anshan,China,Beijing,China,1
13655,Anqing,China,Guangzhou,China,1
13657,Anshun,China,Guangzhou,China,1
13658,Baotou,China,Zhengzhou,China,2
13659,Baotou,China,Changcha,China,1
13660,Baotou,China,Chengdu,China,1
13661,Baotou,China,Shenyang,China,1
13662,Baotou,China,Shijiazhuang,China,3
13663,Baotou,China,Urumqi,China,1
13664,Baotou,China,Wuhan,China,1
13665,Bijie,China,Guangzhou,China,1
13666,Bijie,China,Shenzhen,China,1
13667,Beihai,China,Guangzhou,China,1
13668,Beihai,China,Zhengzhou,China,1
13669,Beihai,China,Chongqing,China,2
13670,Beihai,China,Changcha,China,1
13671,Beihai,China,Kunming,China,2
13672,Beihai,China,Shijiazhuang,China,1
13683,Baoshan,China,Kunming,China,2
13684,Guangzhou,China,Xingyi,China,1
13687,Guangzhou,China,Anqing,China,1
13688,Guangzhou,China,Anshun,China,1
13689,Guangzhou,China,Bijie,China,1
13690,Guangzhou,China,Beihai,China,1
13693,Guangzhou,China,Changde,China,1
13695,Guangzhou,China,Changzhi,China,1
13697,Guangzhou,China,Changcha,China,1
13701,Guangzhou,China,Shangri-La,China,1
13702,Guangzhou,China,Dalian,China,1
13705,Guangzhou,China,Dayong,China,1
13706,Guangzhou,China,Fuzhou,China,3
13707,Guangzhou,China,Fuyang,China,1
13710,Guangzhou,China,Handan,China,1
13711,Guangzhou,China,Zhijiang,China,1
13713,Guangzhou,China,Liping,China,1
13715,Guangzhou,China,Qianjiang,China,1
13716,Guangzhou,China,Jiujiang,China,1
13717,Guangzhou,China,Jining,China,1
13718,Guangzhou,China,Chizhou,China,1
13720,Guangzhou,China,Ganzhou,China,1
13722,Guangzhou,China,Guilin,China,1
13725,Guangzhou,China,Lanzhou,China,2
13726,Guangzhou,China,Luoyang,China,1
13727,Guangzhou,China,Lianyungang,China,1
