forecast_date,target,target_end_date,location,location_name,type,quantile,value
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,point,NA,11282
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.01,1405
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.025,3287
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.05,4501
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.1,5474
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.15,6060
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.2,6880
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.25,7724
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.3,8163
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.35,8790
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.4,9575
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.45,9851
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.5,11282
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.55,11588
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.6,12301
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.65,13150
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.7,14148
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.75,20465
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.8,23710
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.85,24110
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.9,25047
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.95,30024
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.975,30300
2022-01-16,1 wk ahead inc case,2022-01-22,PL72,PL72,quantile,0.99,33058
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,point,NA,330082
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.01,320205
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.025,322087
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.05,323301
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.1,324274
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.15,324860
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.2,325680
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.25,326524
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.3,326963
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.35,327590
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.4,328375
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.45,328651
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.5,330082
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.55,330388
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.6,331101
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.65,331950
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.7,332948
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.75,339265
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.8,342510
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.85,342910
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.9,343847
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.95,348824
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.975,349100
2022-01-16,1 wk ahead cum case,2022-01-22,PL72,PL72,quantile,0.99,351858
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,point,NA,12098
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.01,0
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.025,1120
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.05,1814
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.1,3438
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.15,3986
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.2,4064
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.25,4799
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.3,5564
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.35,7090
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.4,9871
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.45,10592
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.5,12098
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.55,13336
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.6,13473
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.65,15220
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.7,17656
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.75,18629
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.8,21143
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.85,27737
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.9,28495
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.95,32679
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.975,33310
2022-01-16,2 wk ahead inc case,2022-01-29,PL72,PL72,quantile,0.99,34412
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,point,NA,342180
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.01,330082
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.025,331202
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.05,331896
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.1,333520
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.15,334068
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.2,334146
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.25,334881
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.3,335646
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.35,337172
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.4,339953
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.45,340674
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.5,342180
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.55,343418
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.6,343555
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.65,345302
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.7,347738
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.75,348711
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.8,351225
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.85,357819
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.9,358577
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.95,362761
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.975,363392
2022-01-16,2 wk ahead cum case,2022-01-29,PL72,PL72,quantile,0.99,364494
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,point,NA,14706
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.01,1075
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.025,2782
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.05,3265
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.1,4159
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.15,5618
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.2,6166
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.25,7221
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.3,8165
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.35,10776
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.4,12198
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.45,13278
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.5,14706
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.55,15390
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.6,17800
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.65,19712
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.7,20307
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.75,22102
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.8,23088
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.85,29400
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.9,31116
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.95,35243
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.975,35578
2022-01-16,3 wk ahead inc case,2022-02-05,PL72,PL72,quantile,0.99,37311
2022-01-16,3 wk ahead cum case,2022-02-05,PL72,PL72,point,NA,356886
2022-01-16,3 wk ahead cum case,2022-02-05,PL72,PL72,quantile,0.01,343255
2022-01-16,3 wk ahead cum case,2022-02-05,PL72,PL72,quantile,0.025,344962
2022-01-16,3 wk ahead cum case,2022-02-05,PL72,PL72,quantile,0.05,345445
2022-01-16,3 wk ahead cum case,2022-02-05,PL72,PL72,quantile,0.1,346339
2022-01-16,3 wk ahead cum case,2022-02-05,PL72,PL72,quantile,0.15,347798
