52,59,66,73,80,87,94,101,108,115,122,129,136,143,150,157,164,171,178,185,192,199,206,213,220,227,234,241,248,255,262,269,276,283,290,297,304,311,318
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
381.09,362.73,145.75,98.271,72.293,72.262,70.511,69.06,66.656,65.625,61.47,59.17,57.052,56.009,46.357,41.859,37.13,33.547,33.511,31.671,30.17,26.808,21.962,15.27,9.0601,7.6743,7.1868,6.861,6.6495,6.2989,6.0771,5.6196,5.3102,5.1231,5.015,4.5385,4.3599,4.2966,4.2861
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
115.94,109.4,49.572,31.48,25.855,22.942,20.46,18.417,16.918,15.831,14.836,13.956,12.866,11.602,10.073,8.471,7.041,6.0116,5.2217,4.7074,4.3528,4.0987,3.9012,3.7705,3.665,3.5629,3.4789,3.3782,3.2745,3.2012,3.1305,3.0553,2.9774,2.8999,2.8053,2.689,2.5699,2.4847,2.415
