id,Country,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18
0,Afghanistan,57492,57563,57639,57714,57793,57873,57955,58041,58130,58221,58314,58412,58512,58614,58721,58830,58943,59061,59182,59307,59436,59570,59708,59850,59997,60148,60305,60467,60634,60806,60985,61169,61359,61554,61757,61965,62180,62402,62632,62870,63114,63366,63627,63893,64168,64449,64736,65030,65331,65637,65949,66267,66591,66921,67257,67599,67948,68302,68662,69027,69399,69777,70160,70549,70943,71343,71748,72158,72574,72992,73417,73846,74279,74715,75156,75599,76044,76492,76942,77394,77846,78300,78753,79205,79657,80105,80550,80994,81430,81862,82291,82716,83138,83559,83981,84402
1,Albania,128959,129170,129374,129571,129761,129943,130119,130290,130455,130614,130770,130919,131064,131205,131342,131472,131598,131717,131829,131936,132036,132133,132223,132307,132386,132462,132532,132598,132659,132714,132768,132816,132862,132904,132943,132978,133010,133039,133067,133090,133112,133132,133149,133164,133177,133189,133199,133208,133215,133220,133226,133228,133231,133233,133233,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234,133234
2,Algeria,118975,119094,119214,119336,119458,119581,119706,119831,119958,120086,120216,120347,120479,120611,120745,120882,121020,121159,121300,121441,121585,121730,121876,122025,122174,122327,122480,122636,122793,122952,123114,123277,123441,123609,123778,123949,124122,124298,124475,124656,124837,125023,125210,125399,125593,125786,125984,126184,126387,126593,126801,127012,127227,127443,127663,127887,128113,128343,128576,128812,129051,129294,129540,129790,130044,130301,130563,130827,131097,131370,131647,131928,132212,132502,132796,133093,133396,133703,134015,134332,134652,134978,135309,135646,135987,136332,136685,137041,137405,137772,138146,138526,138909,139299,139693,140093
3,Andorra,12641,12674,12704,12734,12762,12789,12815,12840,12866,12888,12911,12932,12955,12974,12993,13012,13030,13048,13064,13080,13096,13112,13127,13140,13153,13166,13180,13192,13203,13215,13227,13238,13247,13257,13268,13277,13287,13295,13303,13310,13318,13325,13331,13338,13344,13348,13352,13356,13359,13363,13366,13368,13369,13371,13371,13373,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374,13374
4,Angola,23841,23941,24044,24150,24258,24370,24484,24604,24725,24852,24982,25116,25254,25396,25542,25693,25845,26002,26161,26325,26492,26663,26837,27016,27200,27387,27578,27774,27975,28180,28390,28605,28826,29051,29281,29517,29758,30005,30257,30515,30778,31048,31324,31605,31893,32188,32489,32798,33113,33435,33765,34101,34445,34797,35157,35525,35901,36285,36678,37079,37490,37908,38336,38775,39221,39678,40144,40622,41109,41607,42115,42634,43164,43706,44259,44824,45401,45991,46592,47206,47833,48473,49127,49793,50474,51169,51878,52602,53341,54099,54876,55673,56492,57334,58200,59091
5,Antigua and Barbuda,1201,1203,1205,1206,1208,1210,1212,1214,1215,1216,1217,1218,1219,1220,1220,1221,1222,1222,1222,1223,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1225,1226,1226,1226,1227,1227,1228,1228,1228,1229,1229,1229,1230,1230,1230,1231,1231,1231,1231,1231,1231,1231,1231,1231,1231,1232,1232,1232,1232,1232,1232,1232,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1233,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234
6,Argentina,2604157,2622380,2641068,2660468,2680668,2701707,2723595,2746350,2770113,2794795,2820400,2846959,2874500,2903067,2932710,2963407,2995197,3028126,3062228,3097537,3134081,3171890,3211034,3251538,3293450,3336808,3381652,3428023,3475957,3525499,3576680,3629533,3684090,3740383,3798440,3858290,3919951,3983372,4048564,4115539,4184313,4254892,4327285,4401497,4477525,4555369,4635019,4716464,4799688,4884672,4971391,5059814,5149909,5241635,5334951,5429807,5526151,5623926,5723068,5823513,5925191,6028028,6131947,6236867,6342704,6449371,6556778,6664836,6773449,6882523,6991961,7101667,7211544,7321493,7431418,7541224,7650812,7760091,7868967,7977352,8085157,8192295,8298688,8404253,8508917,8612607,8715254,8816794,8917151,9016276,9114231,9210958,9306404,9400521,9493266,9584600
7,Armenia,205128,205944,206760,207573,208382,209181,209967,210746,211517,212281,213036,213781,214511,215232,215947,216661,217373,218084,218795,219509,220225,220936,221642,222343,223039,223729,224412,225086,225751,226408,227055,227697,228331,228963,229593,230222,230852,231482,232111,232739,233367,233991,234610,235224,235832,236435,237031,237620,238203,238780,239353,239923,240490,241057,241623,242190,242756,243321,243885,244448,245009,245566,246118,246665,247208,247746,248278,248808,249333,249857,250378,250898,251418,251937,252458,252975,253493,254009,254524,255035,255544,256049,256551,257048,257543,258033,258521,259008,259491,259976,260458,260942,261426,261911,262394,262878
8,Australia,29469,29475,29483,29489,29496,29502,29509,29515,29519,29524,29529,29535,29539,29544,29549,29554,29559,29563,29568,29573,29578,29582,29586,29592,29595,29599,29602,29606,29610,29614,29616,29621,29623,29628,29632,29635,29640,29643,29648,29652,29655,29659,29662,29666,29669,29673,29676,29680,29683,29687,29691,29696,29699,29703,29707,29712,29715,29719,29723,29728,29731,29736,29740,29744,29747,29752,29757,29760,29765,29769,29775,29780,29784,29789,29793,29798,29803,29807,29812,29818,29823,29828,29833,29838,29843,29848,29853,29858,29863,29869,29874,29880,29886,29893,29900,29907
9,Austria,584205,586456,588642,590762,592819,594820,596766,598673,600560,602417,604246,606049,607823,609569,611278,612934,614553,616136,617688,619212,620712,622178,623608,625000,626350,627659,628926,630152,631335,632480,633589,634664,635708,636719,637698,638645,639556,640434,641278,642091,642872,643624,644348,645044,645713,646357,646976,647571,648140,648688,649213,649716,650199,650662,651107,651534,651943,652336,652712,653073,653419,653750,654069,654375,654667,654948,655217,655477,655725,655965,656194,656416,656629,656833,657031,657220,657403,657579,657749,657913,658073,658226,658375,658520,658660,658796,658927,659056,659181,659302,659420,659536,659649,659759,659867,659973
