id,Country,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24
0,Afghanistan,176743,176911,177072,177233,177392,177550,177706,177860,178012,178161,178308,178453,178596,178737,178875,179012,179147,179279,179410,179539,179666,179791,179914,180036,180156,180274,180390,180505,180618,180729,180839,180948,181054,181160,181263,181366,181466,181566,181664,181760,181856,181950,182042,182133,182224,182312,182400,182486,182571,182655,182738,182820,182900,182980,183058,183135,183212,183287,183361,183434,183506,183578,183648,183717,183785,183853,183919,183985,184050,184114,184177,184239,184301,184361,184421,184480,184538,184596,184653,184709,184764,184818,184872,184926,184978,185030,185081,185131,185181,185231,185279,185327,185374,185421,185467,185513,185558,185602,185647,185690,185734
1,Albania,272804,272849,272887,272925,272961,272996,273029,273060,273089,273116,273141,273164,273186,273207,273226,273243,273260,273275,273290,273303,273316,273328,273339,273349,273358,273367,273376,273384,273391,273398,273404,273410,273416,273421,273426,273430,273435,273439,273442,273446,273449,273452,273455,273458,273460,273463,273465,273467,273469,273471,273472,273474,273475,273477,273478,273479,273480,273482,273483,273483,273484,273485,273486,273487,273487,273488,273489,273489,273490,273490,273490,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491
2,Algeria,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496,265496
3,Andorra,38794,38799,38801,38802,38804,38805,38806,38807,38808,38808,38809,38809,38810,38810,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811,38811
4,Angola,98985,99005,99025,99046,99067,99088,99109,99131,99154,99176,99200,99223,99247,99271,99296,99322,99347,99373,99400,99427,99454,99482,99511,99539,99569,99598,99628,99659,99690,99721,99753,99786,99818,99852,99885,99919,99954,99988,100024,100059,100096,100132,100169,100206,100244,100282,100321,100359,100399,100438,100478,100518,100559,100600,100641,100682,100724,100766,100808,100850,100893,100936,100979,101022,101065,101109,101152,101196,101240,101283,101327,101370,101414,101457,101501,101544,101587,101630,101673,101715,101757,101799,101841,101883,101924,101964,102005,102045,102084,102124,102162,102201,102239,102276,102313,102350,102386,102422,102457,102492,102527
5,Antigua and Barbuda,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470,7470
6,Argentina,8985836,8989492,8992661,8995728,8998697,9001601,9004348,9006946,9009402,9011722,9013916,9015997,9017968,9019837,9021612,9023302,9024913,9026455,9027935,9029348,9030700,9031997,9033242,9034441,9035596,9036713,9037788,9038827,9039832,9040805,9041749,9042653,9043484,9044287,9045037,9045743,9046423,9047079,9047711,9048322,9048909,9049477,9050026,9050557,9051070,9051568,9052050,9052517,9052970,9053410,9053837,9054252,9054656,9055049,9055431,9055803,9056165,9056518,9056863,9057199,9057527,9057848,9058161,9058467,9058766,9059059,9059347,9059628,9059904,9060174,9060439,9060699,9060954,9061205,9061451,9061693,9061931,9062164,9062394,9062620,9062842,9063060,9063275,9063487,9063695,9063899,9064100,9064298,9064493,9064684,9064872,9065056,9065237,9065415,9065589,9065760,9065927,9066090,9066251,9066411,9066569
7,Armenia,422155,422213,422258,422302,422343,422383,422419,422451,422480,422506,422529,422550,422568,422585,422600,422613,422625,422635,422645,422653,422661,422668,422674,422679,422684,422688,422691,422695,422698,422700,422703,422705,422706,422708,422710,422711,422712,422713,422714,422715,422715,422716,422716,422717,422717,422718,422718,422718,422718,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719,422719
8,Australia,3763166,3796442,3823997,3849142,3872475,3895874,3917840,3938509,3958091,3976868,3995166,4013336,4030603,4047130,4063084,4078621,4093881,4108980,4124008,4138746,4153107,4165907,4178427,4189197,4199382,4209212,4218658,4227759,4236549,4245056,4253308,4261327,4269134,4276716,4284097,4291296,4298332,4305222,4311982,4318624,4325144,4331556,4337873,4344108,4350273,4356377,4362431,4368434,4374396,4380327,4386237,4392134,4398026,4403922,4409823,4415737,4421672,4427635,4433634,4439674,4445763,4451905,4458109,4464380,4470726,4477151,4483662,4490264,4496966,4503776,4510698,4517737,4524898,4532186,4539606,4547169,4554879,4562741,4570755,4578926,4587254,4595741,4604399,4613228,4622226,4631388,4640711,4650190,4659816,4669601,4679532,4689596,4699774,4710054,4720419,4730852,4741357,4751922,4762495,4773094,4783741
9,Austria,3283855,3320871,3350386,3378414,3405022,3431417,3456213,3479577,3501728,3522924,3543425,3563489,3582535,3600727,3618209,3635104,3651507,3667488,3683094,3698234,3712985,3727404,3741536,3755412,3769057,3782486,3795663,3808608,3821337,3833857,3846174,3858290,3870206,3881900,3893375,3904629,3915663,3926475,3937063,3947427,3957550,3967433,3977075,3986477,3995467,4004166,4012639,4020875,4028878,4036652,4044201,4051528,4058640,4065541,4072203,4078630,4082433,4085437,4088292,4091007,4093591,4096037,4098354,4100552,4102640,4104623,4106510,4108306,4110008,4111622,4113156,4114613,4116000,4117320,4118579,4119775,4120913,4121998,4123031,4124018,4124961,4125863,4126723,4127545,4128330,4129082,4129802,4130492,4131154,4131789,4132397,4132980,4133540,4134078,4134595,4135093,4135570,4136030,4136479,4136919,4137351
