id,Country,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17
0,Afghanistan,157508,157575,157618,157664,157713,157763,157816,157871,157928,157988,158049,158112,158177,158244,158313,158384,158457,158533,158610,158690,158773,158859,158947,159038,159133,159230,159331,159436,159543,159655,159770,159889,160012,160140,160271,160407,160547,160692,160841,160996,161155,161320,161491,161666,161848,162036,162230,162431,162638,162852,163073,163301,163537,163781,164033,164293,164562,164840,165127,165423,165729,166046,166373,166710,167059,167420,167792,168176,168574,168984,169408,169846,170299,170767,171249,171748,172264,172796,173346,173915,174502,175108,175734,176381,177050,177740,178453,179190,179951,180737,181549,182388,183255,184150,185074,186024,186994,187981,188979,189986,190998
1,Albania,202295,202096,202406,202709,203005,203293,203574,203848,204115,204375,204627,204873,205112,205344,205569,205789,206002,206208,206409,206604,206794,206977,207155,207328,207495,207657,207814,207966,208114,208256,208394,208528,208657,208782,208903,209019,209132,209241,209346,209448,209546,209641,209733,209821,209906,209989,210068,210144,210218,210289,210358,210424,210488,210549,210609,210666,210721,210773,210824,210873,210921,210966,211010,211052,211093,211132,211169,211206,211240,211274,211306,211337,211367,211396,211423,211450,211475,211500,211523,211546,211568,211589,211609,211628,211647,211665,211682,211698,211714,211729,211744,211758,211772,211785,211797,211809,211821,211832,211843,211855,211866
2,Algeria,211859,212109,212319,212534,212755,212981,213212,213450,213693,213943,214199,214461,214730,215005,215288,215577,215874,216178,216489,216808,217135,217471,217814,218166,218527,218896,219275,219662,220060,220466,220883,221310,221747,222195,222654,223123,223604,224097,224601,225117,225646,226187,226741,227308,227889,228483,229092,229714,230352,231004,231672,232355,233054,233769,234501,235249,236015,236799,237601,238421,239260,240118,240995,241893,242810,243749,244708,245690,246693,247719,248767,249839,250935,252055,253200,254370,255566,256788,258037,259313,260617,261948,263309,264699,266119,267570,269051,270565,272110,273688,275299,276944,278624,280339,282090,283871,285678,287505,289345,291196,293053
3,Andorra,18815,19276,19586,19914,20259,20618,20990,21372,21763,22162,22565,22970,23401,23850,24304,24759,25214,25665,26112,26553,26986,27410,27824,28225,28613,28987,29347,29692,30022,30337,30635,30918,31184,31435,31670,31891,32097,32289,32543,32791,33022,33236,33437,33623,33798,33962,34116,34259,34392,34515,34628,34731,34824,34909,34986,35055,35117,35173,35223,35269,35310,35348,35382,35412,35440,35465,35487,35508,35527,35544,35559,35573,35585,35596,35606,35614,35622,35629,35635,35641,35646,35650,35654,35658,35661,35664,35667,35669,35672,35674,35675,35677,35678,35680,35681,35682,35683,35683,35684,35685,35686
4,Angola,65301,65319,65337,65355,65373,65391,65410,65427,65445,65463,65481,65498,65516,65533,65550,65567,65584,65601,65618,65634,65651,65667,65683,65699,65715,65731,65746,65762,65777,65792,65807,65822,65837,65852,65866,65881,65895,65909,65923,65937,65950,65964,65977,65990,66004,66017,66030,66042,66055,66067,66080,66092,66104,66116,66128,66140,66151,66163,66174,66185,66196,66207,66218,66229,66240,66250,66261,66271,66281,66291,66301,66311,66321,66330,66340,66350,66359,66368,66377,66386,66395,66404,66413,66422,66430,66439,66447,66455,66463,66472,66480,66488,66495,66503,66511,66518,66526,66533,66541,66548,66556
5,Antigua and Barbuda,4148,4148,4149,4150,4150,4151,4151,4152,4152,4153,4153,4154,4154,4154,4154,4155,4155,4155,4155,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156,4156
6,Argentina,5346242,5348565,5350789,5353021,5355258,5357497,5359735,5361970,5364198,5366418,5368626,5370820,5372999,5375159,5377301,5379420,5381517,5383587,5385632,5387649,5389637,5391596,5393525,5395423,5397288,5399120,5400920,5402687,5404421,5406121,5407788,5409420,5411019,5412584,5414116,5415615,5417082,5418515,5419916,5421285,5422623,5423929,5425205,5426451,5427666,5428853,5430011,5431141,5432243,5433318,5434366,5435388,5436385,5437357,5438304,5439227,5440127,5441004,5441858,5442691,5443503,5444293,5445063,5445814,5446545,5447257,5447950,5448626,5449284,5449925,5450549,5451157,5451749,5452326,5452887,5453434,5453967,5454486,5454991,5455483,5455963,5456429,5456884,5457327,5457758,5458178,5458586,5458985,5459373,5459750,5460118,5460477,5460826,5461166,5461497,5461820,5462137,5462450,5462759,5463065,5463370
7,Armenia,341058,341228,341535,341825,342099,342359,342604,342835,343053,343258,343453,343636,343809,343972,344125,344270,344406,344534,344655,344769,344876,344976,345071,345160,345243,345322,345396,345465,345530,345592,345649,345703,345753,345801,345845,345887,345926,345962,345996,346029,346059,346087,346113,346138,346161,346183,346203,346222,346239,346256,346272,346286,346300,346312,346324,346335,346346,346355,346364,346373,346381,346388,346395,346401,346407,346413,346418,346423,346428,346432,346436,346440,346443,346447,346450,346452,346455,346458,346460,346462,346464,346466,346468,346469,346471,346472,346474,346475,346476,346477,346478,346479,346480,346481,346481,346482,346483,346483,346484,346485,346485
8,Australia,222260,242513,253007,266209,284572,310547,346587,395144,458672,539621,640446,761768,904212,1068400,1254955,1464502,1697664,1955063,2227900,2507376,2784692,3051048,3297645,3515683,3696363,3843695,3961690,4054356,4125704,4179744,4220487,4251941,4275364,4292012,4303142,4310010,4313872,4315985,4317605,4318801,4319639,4320187,4320513,4320684,4320767,4320832,4320879,4320912,4320933,4320946,4320952,4320955,4320957,4320959,4320960,4320961,4320961,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962,4320962
9,Austria,1207336,1237230,1252425,1269578,1288556,1309224,1331450,1355099,1380037,1406131,1433246,1460999,1489008,1516888,1544256,1570730,1595926,1619461,1641327,1661515,1680019,1696830,1711939,1725341,1737025,1747141,1755836,1763259,1769557,1774878,1779371,1783184,1786386,1789047,1791238,1793029,1794489,1795689,1796698,1797538,1798227,1798788,1799239,1799603,1799898,1800146,1800351,1800519,1800655,1800765,1800852,1800923,1800982,1801032,1801072,1801104,1801130,1801151,1801168,1801182,1801194,1801203,1801211,1801217,1801222,1801226,1801230,1801232,1801235,1801237,1801238,1801239,1801240,1801241,1801242,1801242,1801243,1801243,1801243,1801243,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244,1801244
