id,Country,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03
0,Afghanistan,56384,56421,56459,56499,56541,56583,56627,56672,56720,56768,56819,56872,56927,56982,57041,57102,57164,57228,57295,57365,57438,57512,57589,57668,57751,57837,57925,58017,58112,58211,58314,58418,58529,58641,58759,58881,59007,59137,59272,59413,59557,59708,59863,60024,60190,60364,60542,60728,60920,61119,61324,61537,61759,61988,62225,62470,62725,62987,63261,63543,63837,64139,64454,64779,65116,65464,65826,66201,66589,66990,67406,67838,68285,68747,69226,69722,70237,70770,71321,71893,72485,73098,73733,74390,75072,75779,76509,77268,78052,78865,79708,80581,81485,82422,83394,84400
1,Albania,124723,125138,125544,125941,126327,126705,127075,127434,127786,128129,128463,128788,129106,129413,129714,130005,130290,130568,130839,131104,131363,131618,131867,132112,132352,132587,132817,133043,133263,133481,133694,133905,134110,134313,134511,134705,134897,135085,135269,135452,135631,135806,135978,136147,136314,136478,136638,136796,136952,137105,137255,137403,137547,137690,137832,137969,138104,138238,138368,138498,138625,138751,138873,138994,139113,139230,139344,139458,139569,139678,139786,139892,139996,140099,140200,140300,140398,140493,140588,140681,140774,140863,140952,141040,141126,141211,141295,141376,141457,141537,141617,141694,141771,141848,141922,141996
2,Algeria,117061,117196,117330,117464,117598,117730,117864,117996,118129,118261,118394,118526,118658,118790,118922,119052,119183,119314,119444,119574,119705,119834,119965,120095,120222,120351,120481,120609,120738,120867,120994,121122,121250,121377,121505,121632,121759,121886,122011,122138,122265,122390,122515,122642,122767,122892,123017,123142,123267,123391,123516,123640,123764,123887,124011,124134,124259,124381,124504,124626,124749,124872,124995,125116,125239,125360,125481,125604,125724,125845,125967,126086,126207,126327,126448,126568,126687,126808,126927,127047,127166,127285,127403,127521,127640,127759,127876,127995,128113,128230,128348,128467,128584,128702,128820,128940
3,Andorra,11944,12002,12062,12121,12183,12246,12310,12377,12444,12513,12584,12658,12731,12808,12885,12965,13044,13126,13210,13294,13380,13468,13559,13649,13743,13837,13933,14032,14131,14233,14335,14441,14546,14654,14764,14874,14986,15100,15213,15329,15446,15565,15685,15806,15928,16051,16178,16306,16436,16568,16701,16836,16975,17114,17254,17398,17543,17690,17840,17990,18143,18298,18454,18612,18773,18935,19098,19263,19430,19599,19769,19942,20115,20291,20467,20646,20826,21007,21191,21376,21563,21752,21942,22136,22329,22525,22723,22921,23121,23323,23525,23728,23934,24140,24348,24560
4,Angola,22182,22244,22309,22374,22443,22512,22584,22656,22730,22804,22878,22954,23030,23107,23186,23265,23345,23427,23509,23595,23682,23770,23861,23955,24050,24149,24248,24349,24452,24555,24660,24767,24874,24983,25094,25207,25322,25438,25558,25681,25806,25933,26064,26197,26333,26471,26612,26755,26901,27048,27197,27349,27503,27660,27820,27982,28148,28318,28490,28667,28847,29031,29219,29409,29604,29802,30004,30208,30418,30629,30844,31064,31286,31513,31745,31982,32222,32468,32719,32974,33236,33501,33772,34048,34330,34616,34907,35203,35505,35811,36123,36442,36767,37098,37435,37778
5,Antigua and Barbuda,1136,1148,1160,1171,1182,1193,1203,1214,1225,1235,1245,1255,1266,1276,1286,1297,1306,1317,1327,1336,1346,1356,1366,1376,1385,1396,1405,1416,1426,1436,1446,1457,1467,1477,1487,1498,1509,1521,1531,1540,1552,1564,1576,1587,1599,1610,1622,1634,1646,1658,1671,1683,1696,1708,1722,1734,1747,1761,1774,1786,1801,1814,1828,1842,1855,1870,1884,1899,1912,1927,1941,1957,1972,1987,2001,2017,2033,2048,2063,2079,2096,2110,2126,2143,2158,2174,2190,2208,2224,2241,2259,2280,2300,2321,2345,2369
6,Argentina,2332765,2344728,2357038,2369748,2382923,2396636,2410916,2425691,2440921,2456667,2472953,2489795,2507209,2525209,2543798,2562985,2582795,2603240,2624331,2646085,2668509,2691619,2715425,2739946,2765192,2791175,2817907,2845404,2873675,2902734,2932591,2963261,2994753,3027079,3060251,3094277,3129169,3164937,3201591,3239137,3277586,3316946,3357224,3398425,3440558,3483626,3527635,3572589,3618490,3665342,3713148,3761904,3811615,3862278,3913891,3966451,4019952,4074395,4129767,4186067,4243282,4301405,4360426,4420331,4481112,4542750,4605233,4668541,4732662,4797573,4863256,4929692,4996854,5064714,5133223,5202357,5272086,5342386,5413223,5484570,5556390,5628656,5701331,5774384,5847776,5921476,5995445,6069647,6144043,6218598,6293272,6368025,6442820,6517618,6592378,6667060
7,Armenia,191491,192687,193910,195160,196439,197754,199107,200499,201922,203392,204902,206459,208063,209715,211418,213174,214987,216860,218795,220794,222863,225001,227215,229497,231851,234278,236783,239367,242034,244787,247630,250563,253589,256712,259937,263262,266693,270230,273877,277637,281510,285500,289608,293832,298176,302639,307221,311926,316750,321697,326766,331953,337262,342690,348235,353896,359673,365570,371582,377710,383948,390292,396739,403284,409922,416647,423454,430337,437289,444304,451374,458492,465648,472837,480051,487279,494513,501746,508966,516167,523339,530474,537560,544592,551558,558452,565264,571991,578630,585173,591610,597937,604167,610298,616319,622225
8,Australia,29304,29316,29329,29341,29353,29366,29377,29388,29400,29412,29423,29434,29447,29458,29470,29482,29493,29506,29518,29530,29542,29555,29567,29579,29591,29604,29615,29627,29640,29652,29665,29678,29690,29703,29716,29729,29742,29756,29768,29781,29795,29807,29821,29833,29846,29858,29872,29884,29897,29910,29924,29937,29950,29963,29976,29990,30004,30017,30031,30043,30058,30071,30084,30097,30112,30125,30139,30153,30168,30180,30195,30209,30224,30238,30253,30267,30282,30296,30310,30325,30339,30353,30367,30382,30397,30411,30425,30440,30454,30470,30485,30499,30516,30532,30549,30568
9,Austria,542542,545998,549482,553002,556570,560198,563880,567614,571385,575196,579045,582926,586843,590800,594802,598847,602943,607086,611278,615516,619797,624121,628487,632897,637352,641857,646411,651019,655681,660394,665162,669980,674849,679770,684742,689767,694848,699986,705181,710434,715746,721117,726547,732035,737581,743186,748853,754578,760366,766217,772129,778106,784146,790251,796418,802648,808943,815301,821724,828214,834767,841388,848074,854827,861635,868502,875426,882407,889443,896536,903685,910889,918146,925458,932825,940242,947714,955236,962806,970428,978099,985816,993586,1001412,1009294,1017231,1025223,1033266,1041361,1049505,1057698,1065939,1074230,1082569,1090958,1099396
