id,Country,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15
0,Afghanistan,151563,151967,152361,152746,153118,153485,153843,154194,154536,154872,155198,155518,155829,156135,156432,156723,157006,157284,157554,157819,158076,158329,158574,158814,159047,159276,159498,159715,159927,160133,160334,160531,160722,160908,161090,161267,161439,161607,161771,161931,162085,162237,162384,162528,162667,162803,162935,163064,163189,163311,163429,163545,163657,163766,163872,163975,164075,164173,164267,164360,164449,164536,164621,164703,164782,164860,164935,165008,165079,165148,165215,165280,165343,165404,165463,165521,165576,165631,165683,165734,165783,165831,165878,165923,165966,166009,166050,166090,166128,166165,166201,166236,166270,166303,166335,166365
1,Albania,134761,134984,135226,135500,135799,136134,136494,136895,137326,137807,138326,138908,139540,140255,141027,141895,142831,143879,145007,146268,147624,149141,150773,152598,154561,156755,159113,161744,164565,167708,171074,174817,178819,183265,188011,193274,198884,205090,211690,218976,226702,235206,244199,254067,264466,275838,287778,300783,314378,329120,344456,361000,378146,396506,415732,435858,457173,479075,502404,526203,551367,576836,603551,630358,658234,685949,714506,742622,771311,799269,827512,854745,881977,907959,933677,958139,981950,1005555,1029269,1052599,1075855,1098555,1121008,1142754,1164098,1184612,1204596,1223658,1242094,1259554,1276324,1292099,1307153,1321226,1334576,1346984
2,Algeria,185042,186676,188313,189941,191569,193184,194796,196392,197982,199552,201114,202653,204181,205684,207172,208634,210078,211493,212889,214254,215597,216908,218195,219449,220677,221871,223039,224172,225277,226346,227388,228394,229371,230313,231226,232104,232954,233769,234556,235310,236036,236729,237396,238031,238640,239220,239774,240301,240803,241279,241732,242160,242567,242951,243314,243656,243980,244283,244570,244838,245091,245326,245548,245754,245948,246128,246296,246452,246597,246731,246856,246972,247079,247178,247269,247353,247430,247501,247566,247626,247681,247731,247776,247818,247856,247891,247922,247950,247976,248000,248022,248042,248060,248076,248090,248102
3,Andorra,14908,14928,14948,14968,14988,15007,15025,15044,15062,15080,15097,15115,15132,15148,15165,15181,15197,15212,15228,15243,15257,15272,15286,15300,15314,15327,15340,15353,15366,15379,15391,15403,15415,15427,15438,15449,15460,15471,15482,15493,15504,15514,15524,15534,15544,15554,15563,15572,15581,15590,15598,15606,15615,15623,15631,15639,15647,15654,15661,15669,15676,15683,15690,15697,15704,15711,15717,15723,15729,15735,15741,15747,15753,15759,15765,15770,15775,15780,15785,15790,15795,15800,15805,15809,15813,15818,15822,15826,15830,15834,15838,15842,15846,15850,15854,15858
4,Angola,44174,44333,44494,44655,44817,44981,45145,45311,45477,45644,45812,45982,46152,46323,46496,46669,46843,47019,47195,47373,47551,47731,47911,48093,48276,48460,48644,48831,49018,49206,49395,49586,49777,49970,50164,50359,50555,50752,50950,51150,51351,51553,51755,51960,52165,52372,52580,52789,52999,53211,53423,53637,53852,54069,54286,54506,54726,54947,55170,55394,55619,55846,56074,56303,56534,56766,56999,57234,57469,57707,57945,58185,58426,58670,58913,59159,59406,59654,59904,60155,60408,60662,60917,61174,61433,61693,61954,62217,62482,62749,63018,63289,63562,63837,64114,64393
5,Antigua and Barbuda,1372,1383,1396,1409,1424,1440,1457,1475,1494,1515,1538,1562,1588,1616,1646,1678,1712,1749,1788,1831,1875,1924,1975,2031,2091,2157,2228,2305,2387,2478,2574,2679,2792,2915,3045,3188,3340,3506,3681,3873,4076,4297,4530,4784,5051,5341,5646,5976,6322,6695,7085,7505,7942,8411,8897,9416,9953,10523,11110,11730,12365,13033,13712,14423,15142,15889,16640,17416,18190,18985,19772,20574,21363,22161,22941,23724,24483,25241,25970,26692,27382,28074,28759,29462,30154,30861,31553,32256,32941,33633,34303,34977,35626,36275,36897,37516
6,Argentina,5066253,5076889,5087382,5097732,5107941,5118009,5127938,5137726,5147375,5156882,5166246,5175461,5184525,5193428,5202165,5210726,5219122,5227353,5235416,5243311,5251037,5258593,5265977,5273189,5280227,5287090,5293779,5300292,5306630,5312793,5318784,5324602,5330249,5335727,5341034,5346175,5351150,5355960,5360608,5365096,5369426,5373600,5377622,5381493,5385217,5388796,5392233,5395532,5398695,5401725,5404627,5407402,5410055,5412588,5415006,5417311,5419507,5421597,5423585,5425474,5427268,5428970,5430583,5432111,5433557,5434923,5436214,5437433,5438581,5439664,5440683,5441641,5442541,5443385,5444178,5444920,5445615,5446265,5446872,5447439,5447968,5448460,5448918,5449344,5449740,5450108,5450448,5450764,5451056,5451325,5451574,5451804,5452016,5452211,5452390,5452554
7,Armenia,233400,233709,234024,234344,234669,234998,235333,235673,236020,236372,236731,237094,237463,237838,238219,238605,238997,239395,239799,240208,240624,241044,241471,241903,242342,242785,243235,243690,244151,244617,245090,245567,246050,246538,247032,247531,248036,248545,249061,249580,250106,250635,251171,251710,252255,252803,253357,253915,254478,255044,255616,256190,256770,257352,257939,258528,259122,259719,260320,260922,261529,262138,262750,263364,263981,264599,265221,265844,266469,267095,267724,268353,268984,269615,270249,270882,271516,272151,272786,273422,274059,274696,275334,275972,276610,277249,277886,278525,279162,279799,280435,281070,281704,282338,282969,283600
8,Australia,38165,38537,38918,39305,39700,40101,40511,40926,41351,41781,42218,42660,43107,43559,44016,44477,44941,45408,45878,46350,46824,47298,47773,48247,48722,49195,49668,50137,50606,51070,51533,51991,52446,52895,53340,53779,54212,54639,55059,55471,55877,56274,56664,57045,57418,57781,58136,58480,58817,59142,59459,59765,60063,60349,60627,60894,61152,61399,61638,61866,62085,62295,62495,62686,62869,63043,63209,63365,63515,63656,63790,63916,64035,64148,64254,64353,64447,64534,64616,64693,64765,64832,64894,64952,65006,65055,65102,65144,65184,65220,65254,65285,65313,65339,65363,65384
9,Austria,665885,666570,667273,667996,668737,669501,670282,671088,671914,672764,673632,674526,675439,676378,677338,678327,679338,680377,681439,682531,683646,684791,685961,687163,688389,689649,690934,692253,693598,694979,696386,697830,699301,700810,702347,703922,705526,707170,708843,710556,712300,714085,715900,717758,719646,721578,723541,725549,727588,729672,731787,733949,736143,738383,740655,742974,745325,747724,750155,752634,755146,757705,760297,762937,765609,768329,771081,773881,776713,779593,782503,785462,788450,791487,794552,797665,800806,803994,807209,810471,813758,817091,820449,823852,827277,830747,834238,837772,841326,844921,848535,852189,855859,859568,863292,867052
