forecast_date,target,target_end_date,location,type,quantile,value
2022-09-11,1 wk ahead inc case,2022-09-17,AT,quantile,0.010,16366
2022-09-11,1 wk ahead inc case,2022-09-17,BE,quantile,0.010,8498
2022-09-11,1 wk ahead inc case,2022-09-17,BG,quantile,0.010,2416
2022-09-11,1 wk ahead inc case,2022-09-17,HR,quantile,0.010,297
2022-09-11,1 wk ahead inc case,2022-09-17,CY,quantile,0.010,1651
2022-09-11,1 wk ahead inc case,2022-09-17,CZ,quantile,0.010,12200
2022-09-11,1 wk ahead inc case,2022-09-17,DK,quantile,0.010,6014
2022-09-11,1 wk ahead inc case,2022-09-17,EE,quantile,0.010,589
2022-09-11,1 wk ahead inc case,2022-09-17,FI,quantile,0.010,2643
2022-09-11,1 wk ahead inc case,2022-09-17,FR,quantile,0.010,104904
2022-09-11,1 wk ahead inc case,2022-09-17,DE,quantile,0.010,192797
2022-09-11,1 wk ahead inc case,2022-09-17,GR,quantile,0.010,36145
2022-09-11,1 wk ahead inc case,2022-09-17,HU,quantile,0.010,9265
2022-09-11,1 wk ahead inc case,2022-09-17,IS,quantile,0.010,268
2022-09-11,1 wk ahead inc case,2022-09-17,IE,quantile,0.010,1752
2022-09-11,1 wk ahead inc case,2022-09-17,IT,quantile,0.010,103770
2022-09-11,1 wk ahead inc case,2022-09-17,LV,quantile,0.010,4720
2022-09-11,1 wk ahead inc case,2022-09-17,LI,quantile,0.010,101
2022-09-11,1 wk ahead inc case,2022-09-17,LT,quantile,0.010,5174
2022-09-11,1 wk ahead inc case,2022-09-17,LU,quantile,0.010,0
2022-09-11,1 wk ahead inc case,2022-09-17,MT,quantile,0.010,122
2022-09-11,1 wk ahead inc case,2022-09-17,NL,quantile,0.010,7093
2022-09-11,1 wk ahead inc case,2022-09-17,NO,quantile,0.010,512
2022-09-11,1 wk ahead inc case,2022-09-17,PL,quantile,0.010,23586
2022-09-11,1 wk ahead inc case,2022-09-17,PT,quantile,0.010,14395
2022-09-11,1 wk ahead inc case,2022-09-17,RO,quantile,0.010,8505
2022-09-11,1 wk ahead inc case,2022-09-17,SK,quantile,0.010,0
2022-09-11,1 wk ahead inc case,2022-09-17,SI,quantile,0.010,11001
2022-09-11,1 wk ahead inc case,2022-09-17,ES,quantile,0.010,12964
2022-09-11,1 wk ahead inc case,2022-09-17,SE,quantile,0.010,4291
2022-09-11,1 wk ahead inc case,2022-09-17,CH,quantile,0.010,12562
2022-09-11,1 wk ahead inc case,2022-09-17,GB,quantile,0.010,27108
2022-09-11,2 wk ahead inc case,2022-09-24,AT,quantile,0.010,12954
2022-09-11,2 wk ahead inc case,2022-09-24,BE,quantile,0.010,7698
2022-09-11,2 wk ahead inc case,2022-09-24,BG,quantile,0.010,1789
2022-09-11,2 wk ahead inc case,2022-09-24,HR,quantile,0.010,525
2022-09-11,2 wk ahead inc case,2022-09-24,CY,quantile,0.010,1512
2022-09-11,2 wk ahead inc case,2022-09-24,CZ,quantile,0.010,12285
2022-09-11,2 wk ahead inc case,2022-09-24,DK,quantile,0.010,18849
2022-09-11,2 wk ahead inc case,2022-09-24,EE,quantile,0.010,451
2022-09-11,2 wk ahead inc case,2022-09-24,FI,quantile,0.010,1443
2022-09-11,2 wk ahead inc case,2022-09-24,FR,quantile,0.010,98060
2022-09-11,2 wk ahead inc case,2022-09-24,DE,quantile,0.010,189561
2022-09-11,2 wk ahead inc case,2022-09-24,GR,quantile,0.010,29485
2022-09-11,2 wk ahead inc case,2022-09-24,HU,quantile,0.010,8126
2022-09-11,2 wk ahead inc case,2022-09-24,IS,quantile,0.010,256
2022-09-11,2 wk ahead inc case,2022-09-24,IE,quantile,0.010,1594
2022-09-11,2 wk ahead inc case,2022-09-24,IT,quantile,0.010,93095
2022-09-11,2 wk ahead inc case,2022-09-24,LV,quantile,0.010,4298
2022-09-11,2 wk ahead inc case,2022-09-24,LI,quantile,0.010,104
2022-09-11,2 wk ahead inc case,2022-09-24,LT,quantile,0.010,4794
2022-09-11,2 wk ahead inc case,2022-09-24,LU,quantile,0.010,0
2022-09-11,2 wk ahead inc case,2022-09-24,MT,quantile,0.010,111
2022-09-11,2 wk ahead inc case,2022-09-24,NL,quantile,0.010,6499
2022-09-11,2 wk ahead inc case,2022-09-24,NO,quantile,0.010,431
2022-09-11,2 wk ahead inc case,2022-09-24,PL,quantile,0.010,23497
2022-09-11,2 wk ahead inc case,2022-09-24,PT,quantile,0.010,15050
2022-09-11,2 wk ahead inc case,2022-09-24,RO,quantile,0.010,5820
2022-09-11,2 wk ahead inc case,2022-09-24,SK,quantile,0.010,0
2022-09-11,2 wk ahead inc case,2022-09-24,SI,quantile,0.010,11518
