id,Country,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23
0,Afghanistan,55540,55571,55600,55628,55656,55684,55710,55737,55761,55786,55810,55832,55856,55878,55898,55919,55940,55959,55978,55996,56015,56034,56050,56067,56083,56099,56115,56129,56145,56160,56173,56186,56199,56214,56226,56237,56251,56261,56274,56285,56296,56307,56316,56327,56336,56347,56355,56364,56373,56382,56392,56401,56409,56417,56424,56433,56440,56447,56455,56461,56468,56474,56481,56487,56494,56499,56506,56512,56516,56522,56528,56534,56538,56544,56548,56553,56557,56562,56566,56571,56575,56579,56582,56586,56590,56594,56597,56601,56605,56608,56613,56618,56625,56632,56641,56651
1,Albania,95726,96935,98163,99406,100664,101935,103224,104526,105846,107183,108540,109920,111325,112759,114220,115710,117227,118772,120345,121943,123566,125214,126885,128580,130300,132044,133815,135615,137442,139297,141188,143110,145068,147065,149097,151169,153277,155424,157611,159832,162090,164387,166719,169089,171497,173943,176428,178955,181524,184136,186792,189494,192241,195037,197879,200769,203706,206689,209718,212794,215916,219083,222296,225555,228862,232214,235614,239063,242561,246109,249706,253354,257051,260798,264594,268439,272333,276274,280264,284298,288377,292504,296674,300890,305149,309454,313801,318192,322628,327107,331631,336199,340810,345462,350155,354890
2,Algeria,111247,111522,111802,112081,112362,112647,112933,113222,113515,113810,114108,114408,114711,115018,115326,115638,115953,116269,116589,116912,117238,117567,117897,118232,118569,118911,119253,119599,119949,120301,120659,121018,121379,121745,122114,122486,122860,123239,123621,124006,124395,124787,125181,125580,125983,126388,126798,127211,127628,128048,128472,128899,129331,129766,130204,130647,131094,131543,131998,132456,132917,133383,133853,134327,134805,135287,135773,136263,136757,137255,137758,138266,138777,139293,139812,140336,140865,141399,141937,142479,143026,143577,144133,144694,145260,145829,146405,146984,147569,148159,148754,149352,149955,150561,151172,151787
3,Andorra,10583,10626,10667,10709,10751,10790,10830,10868,10906,10942,10978,11013,11049,11082,11115,11147,11180,11212,11242,11272,11301,11330,11358,11385,11412,11439,11465,11491,11516,11540,11564,11588,11611,11634,11656,11677,11698,11718,11739,11759,11778,11797,11817,11834,11854,11870,11888,11905,11921,11937,11954,11969,11984,11999,12013,12028,12041,12056,12069,12082,12094,12107,12119,12132,12144,12156,12167,12177,12189,12199,12210,12220,12230,12239,12248,12258,12267,12277,12285,12295,12303,12310,12320,12327,12335,12343,12350,12358,12366,12373,12381,12389,12398,12408,12418,12431
4,Angola,20400,20438,20475,20513,20551,20589,20626,20665,20703,20742,20779,20818,20856,20895,20932,20970,21008,21046,21084,21122,21160,21198,21236,21275,21313,21351,21389,21427,21466,21503,21542,21579,21617,21654,21692,21730,21767,21805,21843,21880,21919,21956,21994,22032,22070,22107,22144,22182,22221,22257,22295,22332,22370,22408,22444,22481,22518,22556,22593,22630,22667,22704,22741,22778,22815,22851,22888,22925,22962,22998,23035,23073,23109,23146,23181,23219,23255,23291,23328,23365,23400,23437,23473,23509,23545,23581,23617,23653,23689,23725,23761,23797,23832,23867,23903,23939
5,Antigua and Barbuda,525,558,593,631,672,715,761,810,864,921,982,1049,1120,1198,1282,1371,1467,1571,1683,1804,1934,2073,2224,2386,2559,2746,2948,3164,3395,3645,3912,4200,4508,4837,5191,5569,5972,6403,6859,7345,7863,8419,9011,9640,10308,11015,11761,12547,13370,14234,15134,16071,17043,18050,19087,20153,21244,22358,23491,24635,25788,26946,28103,29254,30397,31527,32636,33726,34791,35826,36832,37810,38755,39668,40547,41393,42205,42983,43728,44441,45122,45797,46477,47156,47828,48503,49184,49867,50546,51212,51866,52503,53120,53725,54325,54920
6,Argentina,2039124,2045919,2052618,2059238,2065785,2072255,2078670,2085016,2091303,2097531,2103681,2109746,2115725,2121612,2127428,2133177,2138859,2144477,2150033,2155523,2160949,2166310,2171602,2176826,2181980,2187068,2192092,2197051,2201949,2206789,2211569,2216291,2220953,2225559,2230105,2234594,2239025,2243398,2247713,2251975,2256181,2260334,2264436,2268484,2272481,2276425,2280319,2284162,2287954,2291696,2295391,2299037,2302636,2306187,2309695,2313155,2316570,2319940,2323265,2326545,2329783,2332978,2336132,2339242,2342313,2345342,2348332,2351281,2354193,2357064,2359896,2362692,2365450,2368171,2370855,2373504,2376118,2378697,2381240,2383750,2386225,2388667,2391076,2393453,2395798,2398111,2400393,2402644,2404865,2407056,2409218,2411352,2413455,2415529,2417575,2419590
7,Armenia,169597,169781,169967,170155,170348,170544,170743,170946,171151,171361,171574,171791,172010,172233,172460,172690,172925,173165,173408,173655,173907,174162,174421,174684,174953,175224,175500,175781,176066,176356,176649,176946,177249,177558,177870,178185,178506,178832,179163,179499,179839,180184,180532,180887,181246,181611,181980,182354,182734,183117,183508,183902,184301,184707,185116,185531,185952,186377,186809,187245,187688,188134,188587,189045,189509,189978,190453,190933,191419,191911,192407,192911,193419,193933,194453,194980,195511,196047,196591,197140,197694,198254,198821,199394,199972,200555,201146,201742,202343,202952,203567,204187,204812,205443,206082,206727
8,Australia,28912,28918,28924,28931,28937,28943,28950,28956,28962,28969,28976,28981,28988,28994,29000,29007,29014,29021,29028,29034,29041,29048,29055,29061,29067,29075,29081,29088,29094,29101,29107,29114,29120,29127,29134,29140,29147,29154,29161,29167,29174,29181,29187,29194,29201,29207,29214,29221,29228,29234,29241,29248,29255,29262,29269,29276,29283,29290,29298,29304,29312,29318,29326,29332,29339,29347,29354,29361,29369,29376,29382,29390,29397,29404,29411,29418,29426,29433,29440,29447,29454,29461,29468,29475,29482,29489,29496,29503,29510,29517,29524,29531,29538,29545,29552,29560
9,Austria,437874,439462,441070,442702,444361,446052,447774,449526,451299,453099,454926,456781,458666,460577,462517,464483,466477,468500,470552,472630,474737,476870,479031,481223,483439,485685,487958,490258,492585,494940,497322,499732,502169,504632,507122,509641,512184,514755,517355,519980,522630,525308,528012,530741,533496,536277,539082,541914,544769,547650,550553,553481,556432,559407,562406,565425,568470,571535,574622,577730,580860,584011,587182,590374,593586,596815,600064,603333,606619,609923,613245,616582,619938,623309,626696,630098,633515,636947,640391,643851,647324,650807,654305,657813,661333,664863,668404,671954,675514,679081,682659,686243,689834,693434,697039,700649
10,Azerbaijan,232491,232641,232791,232939,233086,233233,233380,233528,233674,233820,233966,234112,234256,234401,234544,234687,234829,234971,235112,235254,235395,235537,235679,235819,235960,236101,236240,236381,236519,236659,236798,236937,237075,237214,237351,237489,237626,237764,237901,238038,238174,238310,238446,238580,238716,238851,238985,239120,239253,239387,239520,239653,239786,239918,240051,240184,240314,240446,240576,240707,240837,240967,241097,241226,241355,241483,241612,241739,241868,241995,242121,242248,242375,242501,242626,242752,242876,243001,243125,243248,243371,243495,243618,243741,243864,243985,244106,244227,244348,244469,244589,244708,244828,244947,245066,245186
11,The Bahamas,8383,8387,8392,8398,8403,8408,8414,8420,8425,8431,8436,8444,8450,8456,8464,8470,8478,8485,8492,8501,8509,8518,8526,8535,8544,8553,8562,8572,8582,8591,8603,8613,8624,8636,8646,8658,8670,8682,8694,8707,8719,8732,8745,8759,8772,8787,8800,8815,8830,8845,8861,8875,8892,8907,8924,8940,8957,8974,8991,9009,9026,9045,9063,9082,9101,9121,9140,9161,9179,9201,9221,9244,9264,9286,9307,9329,9352,9375,9399,9422,9447,9470,9495,9519,9544,9571,9596,9623,9649,9676,9703,9729,9757,9783,9811,9838
12,Bahrain,115057,115823,116594,117370,118152,118940,119735,120532,121327,122124,122921,123722,124520,125316,126111,126904,127703,128512,129328,130156,130992,131840,132695,133562,134435,135317,136205,137101,138002,138911,139827,140752,141690,142640,143603,144584,145582,146599,147638,148700,149784,150892,152023,153178,154357,155557,156780,158026,159294,160588,161905,163248,164616,166014,167439,168894,170380,171896,173445,175025,176635,178277,179950,181652,183382,185140,186927,188740,190579,192443,194334,196250,198190,200156,202146,204159,206193,208249,210327,212422,214536,216665,218808,220964,223132,225308,227492,229681,231877,234075,236274,238475,240674,242874,245073,247272
13,Bangladesh,541877,542306,542733,543167,543601,544041,544484,544928,545379,545833,546294,546760,547230,547707,548185,548665,549150,549637,550128,550623,551121,551623,552126,552633,553145,553660,554177,554698,555220,555746,556275,556806,557340,557875,558414,558956,559499,560045,560594,561144,561695,562250,562807,563366,563926,564489,565053,565619,566187,566758,567330,567901,568478,569054,569631,570211,570792,571374,571960,572544,573133,573719,574309,574900,575492,576084,576680,577274,577872,578470,579067,579667,580268,580871,581473,582077,582681,583286,583893,584500,585107,585717,586326,586936,587546,588158,588770,589382,589996,590610,591224,591839,592453,593071,593687,594305
14,Barbados,2457,2556,2660,2771,2890,3016,3152,3296,3450,3614,3788,3974,4172,4382,4605,4843,5094,5360,5644,5944,6261,6597,6954,7331,7728,8149,8592,9061,9555,10076,10623,11201,11806,12445,13115,13820,14557,15330,16142,16991,17876,18805,19772,20780,21831,22924,24063,25245,26470,27742,29057,30417,31823,33271,34763,36298,37876,39493,41150,42846,44576,46342,48138,49964,51817,53694,55592,57507,59438,61382,63332,65288,67244,69206,71177,73156,75141,77127,79115,81096,83073,85041,86996,88936,90858,92760,94641,96495,98323,100121,101888,103622,105322,106985,108610,110195
