id,Country,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30
0,Afghanistan,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152960,152961,152963,152966,152969,152971,152974,152976,152978,152980,152981,152982,152984,152985,152986,152987,152988,152989,152989,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990,152990
1,Albania,143174,143845,144538,145273,146032,146832,147655,148522,149414,150353,151318,152332,153371,154463,155581,156754,157952,159208,160488,161829,163195,164622,166073,167588,169126,170729,172354,174044,175754,177531,179326,181188,183065,185009,186966,188988,191021,193118,195222,197388,199557,201787,204016,206302,208583,210919,213245,215623,217985,220395,222786,225198,227607,230001,232403,234768,237137,239464,241790,244070,246344,248568,250782,252944,255091,257182,259255,261271,263264,265199,267109,268959,270781,272543,274275,275947,277587,279167,280715,282203,283658,285055,286418,287724,288996,290213,291397,292527,293625,294671,295685,296651,297585,298473,299331,300145
2,Algeria,194186,194313,194437,194558,194676,194791,194903,195012,195118,195221,195321,195418,195512,195603,195691,195776,195858,195937,196013,196086,196156,196223,196287,196348,196406,196461,196513,196562,196608,196651,196691,196728,196762,196793,196821,196846,196869,196889,196908,196924,196939,196952,196964,196974,196983,196992,196999,197006,197012,197017,197021,197025,197029,197032,197034,197036,197038,197040,197042,197043,197044,197045,197046,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047,197047
3,Andorra,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025,15025
4,Angola,46929,47072,47215,47359,47504,47649,47795,47941,48088,48235,48383,48532,48681,48831,48982,49134,49286,49438,49591,49745,49900,50055,50211,50367,50524,50682,50840,50999,51159,51320,51481,51643,51805,51968,52132,52296,52461,52627,52793,52959,53126,53294,53462,53632,53802,53972,54143,54315,54487,54660,54834,55008,55183,55359,55535,55712,55889,56067,56246,56425,56605,56786,56967,57149,57331,57514,57698,57883,58067,58253,58439,58627,58814,59002,59191,59381,59571,59762,59953,60145,60338,60531,60725,60920,61115,61311,61507,61705,61902,62098,62293,62487,62680,62872,63063,63253
5,Antigua and Barbuda,1598,1605,1612,1619,1626,1633,1640,1647,1654,1661,1667,1674,1681,1688,1694,1701,1708,1715,1721,1728,1734,1741,1747,1754,1760,1766,1773,1779,1785,1791,1797,1804,1810,1816,1822,1828,1833,1839,1845,1851,1856,1862,1868,1873,1879,1884,1890,1895,1900,1906,1911,1916,1921,1926,1931,1936,1941,1946,1950,1955,1960,1964,1969,1973,1978,1982,1987,1991,1995,1999,2003,2008,2012,2016,2019,2023,2027,2031,2035,2038,2042,2045,2049,2052,2056,2059,2062,2066,2069,2072,2075,2078,2081,2084,2087,2090
6,Argentina,5167733,5171482,5175137,5178698,5182165,5185538,5188817,5192002,5195093,5198090,5200993,5203802,5206517,5209138,5211665,5214098,5216437,5218682,5220833,5222890,5224853,5226722,5228497,5230178,5231765,5233263,5234675,5236007,5237261,5238442,5239552,5240596,5241577,5242498,5243362,5244172,5244931,5245640,5246303,5246918,5247491,5248023,5248518,5248976,5249401,5249794,5250158,5250494,5250805,5251091,5251355,5251597,5251821,5252026,5252215,5252387,5252546,5252691,5252823,5252944,5253055,5253156,5253247,5253331,5253407,5253476,5253538,5253595,5253646,5253692,5253734,5253772,5253806,5253837,5253865,5253890,5253912,5253932,5253950,5253966,5253980,5253993,5254004,5254014,5254023,5254031,5254038,5254044,5254050,5254054,5254056,5254056,5254056,5254056,5254056,5254056
7,Armenia,240261,240728,241208,241697,242198,242709,243232,243765,244312,244868,245437,246017,246610,247214,247832,248460,249104,249758,250423,251098,251783,252478,253183,253898,254624,255358,256104,256858,257623,258397,259181,259974,260777,261588,262410,263239,264078,264925,265782,266645,267519,268399,269288,270183,271088,271998,272916,273840,274772,275709,276653,277602,278557,279517,280483,281452,282427,283405,284388,285374,286364,287355,288351,289348,290348,291348,292352,293355,294360,295364,296370,297374,298379,299382,300385,301385,302385,303381,304376,305367,306357,307341,308324,309301,310275,311243,312209,313167,314122,315069,316012,316948,317878,318801,319718,320626
8,Australia,49935,50453,50972,51498,52025,52557,53088,53623,54157,54693,55226,55761,56291,56821,57346,57870,58386,58901,59407,59910,60404,60893,61372,61845,62307,62763,63207,63643,64067,64483,64887,65281,65662,66034,66392,66741,67077,67402,67714,68016,68305,68584,68850,69106,69350,69583,69805,70017,70218,70409,70590,70762,70924,71078,71222,71358,71485,71606,71718,71823,71921,72013,72099,72179,72252,72321,72384,72443,72497,72547,72593,72636,72674,72710,72742,72770,72795,72816,72834,72850,72863,72875,72884,72892,72899,72905,72910,72914,72917,72920,72922,72924,72926,72927,72928,72929
9,Austria,683219,684472,685777,687117,688510,689941,691428,692955,694540,696167,697856,699589,701387,703231,705144,707106,709124,711205,713330,715519,717757,720060,722415,724838,727316,729864,732470,735148,737888,740703,743583,746540,749565,752670,755847,759106,762440,765859,769356,772940,776606,780360,784200,788130,792149,796258,800459,804753,809142,813623,818203,822876,827650,832515,837485,842544,847712,852967,858333,863782,869346,874988,880748,886580,892533,898550,904688,910885,917201,923572,930058,936594,943241,949932,956730,963566,970502,977470,984532,991618,998791,1005980,1013249,1020524,1027872,1035217,1042625,1050022,1057472,1064901,1072375,1079818,1087296,1094733,1102194,1109606
