id,Country,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01
0,"Washington",1773927,1775517,1777024,1778442,1779765,1780990,1782111,1783129,1784308,1785393,1786391,1787308,1788150,1788925,1789640,1790414,1791119,1791764,1792354,1792897,1793396,1793856,1794342,1794785,1795190,1795562,1795903,1796218,1796508,1796812,1797090,1797346,1797582,1797800,1798002,1798190,1798383,1798562,1798728,1798881,1799024,1799157,1799282,1799410,1799529,1799640,1799744,1799842,1799934,1800020,1800109,1800191,1800269,1800343,1800412,1800478,1800541,1800605,1800665,1800723,1800778,1800831,1800881,1800929,1800979,1801027,1801074,1801118,1801161,1801203,1801244,1801287,1801329,1801370,1801410,1801449,1801488,1801527,1801568,1801609,1801649,1801690,1801730,1801771,1801811,1801856,1801901,1801946,1801993,1802040,1802088,1802137,1802192,1802248,1802307,1802367,1802430,1802495,1802563,1802641,1802722
1,"Illinois",3657772,3660479,3663083,3665591,3668006,3670335,3672582,3674749,3677328,3679733,3681968,3684032,3685929,3687662,3689234,3690860,3692432,3693944,3695392,3696771,3698079,3699310,3700649,3701868,3702985,3704014,3704969,3705861,3706700,3707620,3708496,3709322,3710098,3710822,3711497,3712125,3712800,3713426,3714011,3714560,3715080,3715572,3716039,3716544,3717020,3717466,3717885,3718278,3718648,3718997,3719370,3719723,3720057,3720374,3720675,3720962,3721234,3721524,3721798,3722057,3722303,3722536,3722758,3722971,3723198,3723414,3723620,3723817,3724004,3724183,3724354,3724537,3724710,3724877,3725036,3725188,3725335,3725476,3725626,3725770,3725908,3726040,3726168,3726290,3726408,3726535,3726657,3726774,3726887,3726997,3727102,3727205,3727315,3727421,3727524,3727624,3727720,3727814,3727906,3728003,3728099
2,"California",11018223,11028057,11037636,11046968,11056064,11064932,11073577,11082005,11090933,11099566,11107894,11115905,11123589,11130936,11137936,11144963,11151789,11158417,11164850,11171087,11177129,11182974,11188944,11194670,11200166,11205444,11210518,11215403,11220113,11224925,11229581,11234083,11238433,11242633,11246688,11250600,11254579,11258414,11262113,11265686,11269141,11272484,11275722,11279028,11282228,11285323,11288319,11291219,11294027,11296748,11299527,11302220,11304832,11307369,11309832,11312227,11314555,11316936,11319249,11321499,11323688,11325819,11327895,11329919,11331990,11334010,11335981,11337904,11339782,11341618,11343412,11345252,11347050,11348809,11350532,11352219,11353872,11355494,11357158,11358790,11360392,11361965,11363510,11365029,11366524,11368060,11369571,11371059,11372524,11373968,11375391,11376796,11378242,11379668,11381077,11382469,11383844,11385205,11386550,11387937,11389310
3,"Arizona",2237208,2239200,2241204,2243221,2245251,2247298,2249362,2251444,2253570,2255712,2257870,2260046,2262238,2264448,2266676,2268940,2271221,2273517,2275830,2278158,2280501,2282859,2285252,2287660,2290081,2292516,2294963,2297422,2299893,2302398,2304914,2307439,2309975,2312519,2315072,2317633,2320225,2322823,2325427,2328037,2330651,2333269,2335890,2338539,2341190,2343841,2346493,2349145,2351796,2354445,2357116,2359785,2362449,2365109,2367763,2370411,2373052,2375711,2378361,2381003,2383634,2386254,2388863,2391460,2394070,2396667,2399249,2401817,2404369,2406904,2409423,2411951,2414460,2416951,2419423,2421875,2424307,2426718,2429134,2431527,2433899,2436247,2438573,2440876,2443155,2445435,2447690,2449921,2452127,2454308,2456463,2458593,2460721,2462824,2464900,2466950,2468974,2470972,2472944,2474912,2476853
4,"Massachusetts",1996454,1997709,1998937,2000136,2001304,2002439,2003538,2004600,2005695,2006758,2007790,2008789,2009757,2010693,2011600,2012528,2013426,2014295,2015136,2015949,2016736,2017497,2018275,2019028,2019755,2020458,2021137,2021795,2022431,2023080,2023708,2024315,2024902,2025469,2026017,2026548,2027091,2027616,2028124,2028616,2029092,2029554,2030002,2030460,2030904,2031335,2031752,2032158,2032552,2032935,2033326,2033707,2034077,2034436,2034787,2035129,2035462,2035802,2036134,2036458,2036774,2037083,2037385,2037680,2037982,2038278,2038567,2038850,2039128,2039401,2039668,2039943,2040212,2040477,2040737,2040993,2041245,2041494,2041749,2042000,2042249,2042494,2042736,2042975,2043212,2043456,2043697,2043936,2044173,2044409,2044642,2044874,2045114,2045352,2045590,2045826,2046062,2046296,2046530,2046773,2047016
5,"Wisconsin",1820325,1821983,1823637,1825285,1826929,1828567,1830200,1831826,1833461,1835091,1836716,1838335,1839950,1841559,1843163,1844778,1846388,1847994,1849595,1851192,1852785,1854374,1855974,1857571,1859163,1860751,1862336,1863918,1865495,1867085,1868671,1870253,1871832,1873408,1874981,1876551,1878132,1879711,1881287,1882860,1884430,1885998,1887563,1889140,1890714,1892286,1893854,1895420,1896983,1898544,1900117,1901688,1903256,1904822,1906386,1907947,1909505,1911077,1912646,1914213,1915778,1917341,1918902,1920461,1922033,1923602,1925169,1926735,1928298,1929859,1931419,1932991,1934561,1936130,1937697,1939262,1940825,1942387,1943961,1945533,1947103,1948672,1950238,1951803,1953365,1954941,1956514,1958086,1959656,1961224,1962790,1964354,1965932,1967508,1969083,1970655,1972226,1973795,1975362,1976943,1978522
6,"Texas",7784774,7793019,7801056,7808871,7816449,7823774,7830833,7837607,7844424,7850933,7857130,7863011,7868576,7873824,7878756,7883888,7888657,7893071,7897138,7900871,7904282,7907385,7910894,7914054,7916886,7919409,7921643,7923612,7925347,7927487,7929425,7931183,7932781,7934237,7935569,7936796,7938077,7939255,7940342,7941349,7942287,7943164,7943988,7944801,7945557,7946261,7946919,7947536,7948115,7948660,7949192,7949689,7950156,7950595,7951008,7951396,7951763,7952120,7952456,7952772,7953070,7953351,7953616,7953866,7954111,7954342,7954560,7954766,7954960,7955144,7955318,7955489,7955651,7955804,7955949,7956086,7956216,7956340,7956461,7956577,7956686,7956790,7956888,7956982,7957071,7957159,7957243,7957322,7957398,7957471,7957539,7957605,7957670,7957733,7957792,7957849,7957903,7957955,7958005,7958055,7958103
7,"Nebraska",526597,527159,527733,528320,528920,529534,530162,530804,531478,532166,532870,533588,534321,535068,535831,536624,537431,538252,539086,539933,540793,541663,542565,543476,544397,545326,546263,547205,548153,549130,550110,551092,552075,553057,554037,555014,556016,557013,558002,558984,559956,560917,561867,562836,563791,564731,565655,566563,567452,568324,569209,570075,570920,571744,572547,573328,574088,574858,575605,576330,577032,577712,578370,579006,579649,580270,580869,581446,582003,582540,583057,583580,584082,584566,585031,585478,585908,586321,586739,587140,587525,587895,588250,588591,588919,589251,589571,589877,590173,590457,590730,590994,591262,591519,591768,592008,592240,592465,592682,592902,593114
8,"Utah",1023669,1024236,1024796,1025347,1025889,1026421,1026943,1027453,1027965,1028466,1028955,1029432,1029897,1030350,1030791,1031234,1031664,1032080,1032482,1032869,1033243,1033603,1033970,1034322,1034659,1034981,1035289,1035583,1035863,1036152,1036427,1036689,1036937,1037173,1037397,1037609,1037828,1038035,1038232,1038419,1038596,1038765,1038925,1039085,1039237,1039381,1039517,1039646,1039769,1039886,1040000,1040107,1040209,1040306,1040398,1040484,1040566,1040645,1040720,1040791,1040858,1040921,1040981,1041037,1041091,1041142,1041190,1041236,1041278,1041318,1041356,1041392,1041426,1041458,1041488,1041516,1041542,1041566,1041590,1041612,1041633,1041652,1041670,1041687,1041703,1041718,1041732,1041745,1041758,1041769,1041780,1041790,1041800,1041809,1041817,1041825,1041833,1041839,1041846,1041852,1041858
9,"Oregon",873151,873895,874625,875343,876046,876735,877408,878065,878718,879358,879983,880594,881191,881775,882345,882911,883463,884003,884530,885045,885548,886039,886526,887001,887464,887917,888359,888790,889211,889628,890035,890432,890820,891199,891568,891928,892286,892634,892975,893307,893631,893947,894256,894563,894862,895154,895439,895718,895990,896255,896519,896777,897028,897274,897514,897749,897978,898206,898429,898647,898859,899068,899271,899471,899669,899863,900052,900238,900420,900597,900772,900945,901115,901281,901444,901604,901761,901914,902067,902217,902364,902508,902650,902789,902925,903061,903195,903326,903455,903581,903706,903828,903950,904070,904188,904304,904418,904531,904641,904752,904860
