forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,point,NA,10458
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.01,978
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.025,6929
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.05,7617
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.1,8234
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.15,8624
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.2,8843
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.25,8958
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.3,9450
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.35,10078
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.4,10118
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.45,10304
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.5,10458
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.55,10689
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.6,11019
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.65,11331
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.7,11453
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.75,11820
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.8,11948
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.85,12253
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.9,13087
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.95,14920
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.975,15452
2021-03-24,1 wk ahead inc case,2021-03-27,GM01,GM01,quantile,0.99,16239
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,point,NA,353623
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.01,344143
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.025,350094
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.05,350782
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.1,351399
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.15,351789
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.2,352008
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.25,352123
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.3,352615
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.35,353243
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.4,353283
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.45,353469
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.5,353623
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.55,353854
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.6,354184
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.65,354496
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.7,354618
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.75,354985
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.8,355113
2021-03-24,1 wk ahead cum case,2021-03-27,GM01,GM01,quantile,0.85,355418
