id,Country,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02
0,Afghanistan,152960,152992,153023,153053,153082,153110,153137,153163,153188,153212,153235,153257,153278,153298,153317,153336,153355,153374,153393,153412,153431,153450,153469,153488,153507,153525,153541,153556,153570,153584,153596,153608,153619,153629,153639,153648,153656,153664,153672,153679,153685,153691,153697,153702,153707,153711,153716,153720,153723,153727,153730,153733,153736,153739,153741,153743,153745,153747,153749,153751,153753,153754,153756,153757,153758,153759,153760,153761,153762,153763,153764,153765,153766,153767,153768,153769,153770,153770,153771,153772,153773,153774,153775,153775,153776,153777,153778,153779,153779,153779,153779,153780,153780,153780,153780,153780
1,Albania,144847,145723,146634,147619,148649,149763,150926,152181,153491,154903,156373,157956,159601,161369,163204,165173,167213,169397,171656,174071,176563,179222,181959,184874,187869,191051,194312,197769,201303,205040,208850,212869,216956,221254,225613,230184,234806,239639,244511,249588,254690,259991,265300,270798,276285,281948,287580,293373,299115,304998,310810,316744,322584,328526,334353,340260,346032,351863,357541,363255,368801,374364,379743,385120,390304,395467,400429,405356,410076,414748,419210,423614,427808,431935,435855,439701,443345,446912,450282,453573,456675,459696,462539,465301,467894,470408,472764,475043,477245,479370,481418,483389,485283,487100,488840,490503
2,Algeria,195162,195645,196113,196566,197004,197427,197835,198228,198606,198972,199326,199667,199998,200317,200626,200924,201213,201491,201761,202021,202273,202516,202752,202979,203199,203411,203617,203815,204007,204192,204371,204544,204712,204873,205030,205181,205327,205468,205605,205737,205864,205987,206107,206222,206333,206440,206544,206645,206742,206836,206926,207014,207099,207181,207260,207336,207410,207482,207551,207618,207682,207744,207805,207863,207919,207974,208026,208077,208126,208174,208220,208264,208307,208348,208388,208427,208465,208501,208536,208569,208602,208634,208664,208694,208722,208750,208776,208802,208827,208851,208874,208896,208917,208937,208956,208975
3,Andorra,15025,15040,15055,15070,15084,15099,15113,15128,15142,15156,15170,15184,15198,15211,15225,15239,15252,15265,15278,15292,15305,15317,15330,15343,15356,15368,15380,15393,15405,15417,15429,15441,15453,15464,15476,15488,15499,15510,15522,15533,15544,15555,15565,15576,15587,15597,15608,15618,15629,15639,15649,15659,15669,15678,15688,15698,15707,15717,15726,15736,15745,15754,15763,15772,15781,15789,15798,15807,15815,15824,15832,15840,15848,15857,15865,15873,15880,15888,15896,15904,15911,15919,15926,15933,15941,15948,15955,15962,15969,15976,15983,15990,15997,16004,16011,16019
4,Angola,47168,47410,47661,47917,48181,48452,48732,49018,49314,49617,49929,50249,50580,50918,51267,51624,51993,52371,52761,53160,53572,53993,54429,54874,55334,55804,56290,56787,57300,57824,58366,58920,59492,60077,60681,61299,61937,62589,63262,63951,64662,65388,66138,66905,67697,68506,69341,70195,71076,71977,72906,73857,74837,75839,76873,77930,79021,80135,81285,82460,83672,84910,86188,87493,88839,90215,91634,93083,94577,96104,97679,99287,100945,102638,104384,106167,108005,109882,111817,113792,115828,117907,120049,122235,124489,126789,129158,131577,134069,136611,139230,141902,144627,147405,150236,153120
5,Antigua and Barbuda,1651,1694,1740,1792,1847,1907,1972,2042,2118,2201,2291,2390,2498,2616,2745,2886,3039,3205,3386,3582,3794,4025,4274,4544,4837,5152,5492,5858,6251,6673,7124,7606,8121,8667,9248,9862,10512,11195,11913,12663,13446,14259,15102,15970,16864,17776,18707,19651,20621,21603,22612,23626,24659,25687,26726,27751,28777,29778,30772,31732,32674,33577,34455,35287,36089,36844,37564,38236,38872,39461,40014,40523,40997,41438,41843,42227,42578,42909,43211,43496,43753,43995,44214,44419,44605,44777,44933,45078,45216,45353,45489,45623,45755,45885,46013,46139
6,Argentina,5173531,5179584,5185480,5191219,5196801,5202226,5207494,5212605,5217559,5222356,5226996,5231479,5235805,5239974,5244012,5247898,5251657,5255271,5258763,5262117,5265353,5268458,5271450,5274318,5277078,5279720,5282260,5284689,5287021,5289248,5291384,5293422,5295374,5297234,5299014,5300707,5302326,5303864,5305333,5306727,5308057,5309317,5310518,5311655,5312737,5313760,5314732,5315650,5316522,5317344,5318123,5318858,5319554,5320208,5320828,5321410,5321959,5322475,5322962,5323419,5323849,5324252,5324632,5324986,5325320,5325631,5325924,5326197,5326453,5326691,5326914,5327122,5327317,5327498,5327666,5327823,5327969,5328105,5328231,5328348,5328457,5328558,5328652,5328739,5328820,5328894,5328963,5329028,5329087,5329142,5329193,5329240,5329283,5329323,5329360,5329394
7,Armenia,241336,241917,242516,243129,243761,244409,245079,245765,246473,247197,247944,248708,249495,250300,251130,251977,252851,253744,254663,255603,256570,257559,258575,259616,260683,261776,262895,264043,265216,266420,267648,268910,270196,271518,272862,274245,275650,277096,278565,280075,281608,283184,284784,286427,288094,289805,291540,293321,295125,296976,298851,300773,302717,304710,306726,308791,310877,313013,315171,317378,319606,321884,324182,326530,328897,331313,333748,336232,338733,341283,343848,346461,349089,351764,354451,357185,359930,362719,365518,368360,371209,374101,376997,379933,382872,385850,388828,391843,394856,397903,400945,403982,407014,410041,413063,416080
8,Australia,52611,53822,55077,56396,57760,59190,60666,62214,63814,65496,67231,69046,70914,72866,74869,76957,79096,81322,83597,85961,88375,90877,93427,96067,98751,101522,104334,107231,110165,113182,116231,119359,122513,125743,128993,132313,135646,139044,142502,145983,149560,153155,156843,160543,164331,168125,172002,175878,179832,183777,187796,191798,195866,199910,204015,208086,212210,216293,220421,224500,228615,232674,236760,240782,244823,248793,252774,256675,260579,264398,268211,271932,275640,279250,282840,286328,289787,293141,296461,299671,302841,305900,308913,311814,314664,317401,320084,322654,325167,327568,329910,332142,334264,336276,338178,339970
9,Austria,685956,687603,689329,691119,693014,694976,697051,699198,701467,703815,706295,708861,711573,714383,717355,720436,723696,727078,730654,734364,738286,742356,746659,751127,755849,760755,765939,771328,777022,782942,789195,795698,802563,809702,817237,825075,833342,841944,851012,860446,870385,880724,891609,902929,914837,927217,940229,953750,967947,982689,998152,1014197,1031007,1048432,1066665,1085544,1105271,1125669,1146950,1168923,1191810,1215400,1239927,1265158,1291341,1318219,1346052,1374557,1404010,1434096,1465109,1496701,1529185,1562177,1596010,1630264,1665293,1700638,1736680,1772919,1809760,1846667,1884070,1921399,1959109,1996599,2034348,2071729,2109243,2146014,2182042,2217327,2251869,2285668,2318724,2351037
