id,Country,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19
0,Afghanistan,137853,139368,140882,142394,143905,145414,146921,148425,149928,151428,152926,154420,155912,157401,158887,160369,161848,163323,164795,166262,167726,169185,170640,172090,173536,174977,176413,177844,179270,180691,182106,183515,184919,186317,187709,189095,190475,191848,193215,194576,195930,197277,198618,199951,201277,202597,203908,205213,206510,207800,209082,210356,211622,212881,214132,215374,216609,217835,219053,220262,221464,222656,223841,225016,226183,227342,228491,229632,230764,231887,233001,234106,235202,236289,237367,238436,239496,240546,241588,242620,243643,244656,245660,246655,247641,248617,249584,250542,251490,252429,253359,254280,255192,256095,256989,257874
1,Albania,132647,132657,132667,132678,132689,132700,132712,132724,132737,132750,132763,132777,132791,132806,132822,132838,132854,132872,132889,132907,132926,132946,132966,132987,133008,133030,133053,133077,133101,133126,133152,133179,133206,133235,133264,133294,133325,133357,133390,133424,133459,133495,133532,133570,133609,133650,133691,133734,133778,133823,133869,133916,133965,134015,134067,134120,134174,134230,134287,134346,134406,134468,134531,134596,134662,134730,134800,134872,134945,135020,135097,135175,135256,135338,135422,135508,135596,135686,135778,135872,135968,136066,136167,136269,136374,136480,136589,136700,136813,136929,137047,137167,137290,137414,137542,137671
2,Algeria,151103,151854,152627,153421,154239,155081,155948,156839,157755,158698,159668,160666,161692,162748,163835,164952,166101,167284,168500,169751,171038,172362,173723,175124,176564,178045,179569,181136,182747,184405,186109,187862,189664,191518,193424,195384,197400,199472,201603,203793,206046,208362,210743,213190,215707,218294,220953,223686,226496,229383,232352,235402,238537,241760,245071,248473,251970,255562,259253,263046,266942,270945,275057,279280,283619,288075,292651,297351,302178,307134,312223,317448,322812,328319,333971,339773,345729,351840,358112,364547,371150,377925,384874,392003,399314,406813,414502,422387,430471,438758,447253,455960,464883,474026,483394,492992
3,Andorra,14273,14303,14334,14366,14400,14436,14474,14514,14556,14600,14646,14695,14746,14800,14857,14916,14978,15044,15113,15185,15260,15340,15423,15510,15601,15697,15797,15901,16011,16125,16244,16368,16498,16633,16774,16921,17074,17233,17398,17569,17746,17930,18121,18318,18522,18733,18950,19173,19404,19641,19884,20134,20390,20651,20919,21193,21471,21755,22044,22337,22634,22935,23239,23547,23857,24168,24482,24797,25112,25427,25743,26057,26370,26682,26991,27297,27601,27901,28197,28489,28776,29058,29335,29607,29872,30132,30386,30633,30873,31107,31335,31555,31769,31976,32176,32370
4,Angola,40631,40750,40869,40990,41111,41234,41357,41481,41606,41732,41859,41987,42115,42245,42375,42506,42639,42772,42906,43041,43177,43314,43452,43590,43730,43871,44013,44155,44299,44443,44589,44736,44883,45032,45182,45332,45484,45637,45790,45945,46101,46258,46416,46575,46735,46896,47058,47221,47386,47551,47718,47885,48054,48224,48395,48567,48741,48915,49091,49267,49445,49624,49804,49986,50168,50352,50537,50723,50911,51099,51289,51480,51672,51866,52060,52256,52453,52652,52851,53052,53255,53458,53663,53869,54076,54285,54495,54706,54919,55133,55348,55565,55783,56002,56223,56445
5,Antigua and Barbuda,1268,1269,1270,1271,1272,1273,1274,1275,1276,1277,1278,1280,1281,1282,1283,1285,1286,1288,1290,1292,1294,1296,1299,1301,1304,1306,1309,1313,1316,1320,1324,1328,1332,1337,1342,1347,1353,1359,1366,1373,1380,1388,1396,1405,1415,1425,1436,1448,1460,1473,1487,1502,1517,1534,1552,1570,1590,1611,1634,1658,1683,1709,1738,1768,1799,1833,1868,1906,1945,1987,2031,2078,2127,2179,2233,2290,2350,2413,2479,2548,2620,2695,2773,2854,2938,3025,3115,3208,3304,3403,3505,3610,3718,3829,3943,4060
6,Argentina,4737213,4744437,4751496,4758390,4765119,4771683,4778082,4784316,4790385,4796289,4802028,4807602,4813011,4818255,4823334,4828248,4832997,4837581,4842000,4846254,4850343,4854267,4858026,4861620,4865049,4868313,4871412,4874346,4877115,4879719,4882158,4884432,4886541,4888485,4890264,4891878,4893327,4894625,4895785,4896819,4897737,4898551,4899270,4899904,4900462,4900950,4901377,4901749,4902078,4902370,4902628,4902856,4903056,4903233,4903387,4903523,4903641,4903744,4903834,4903911,4903979,4904037,4904087,4904130,4904168,4904199,4904227,4904250,4904269,4904286,4904300,4904312,4904323,4904331,4904338,4904344,4904349,4904353,4904357,4904360,4904362,4904364,4904366,4904367,4904368,4904369,4904370,4904371,4904372,4904373,4904373,4904374,4904374,4904374,4904374,4904375
7,Armenia,227111,227249,227388,227528,227670,227814,227959,228105,228253,228402,228553,228704,228856,229009,229162,229316,229473,229631,229792,229954,230119,230286,230456,230627,230801,230977,231156,231337,231520,231706,231894,232084,232277,232472,232670,232870,233073,233278,233486,233696,233909,234124,234342,234563,234786,235012,235241,235472,235706,235942,236182,236423,236668,236916,237166,237419,237674,237933,238194,238458,238725,238994,239267,239542,239820,240101,240384,240671,240960,241252,241547,241845,242146,242449,242755,243065,243377,243691,244009,244329,244653,244979,245307,245639,245973,246310,246650,246993,247338,247686,248037,248391,248747,249105,249465,249827
8,Australia,31771,31836,31903,31972,32043,32116,32191,32269,32348,32430,32514,32600,32689,32779,32872,32967,33065,33165,33267,33371,33477,33586,33697,33811,33926,34044,34164,34286,34411,34537,34666,34797,34930,35065,35201,35340,35481,35624,35768,35914,36062,36212,36363,36515,36669,36825,36982,37140,37299,37460,37621,37784,37947,38111,38276,38442,38608,38775,38942,39109,39276,39444,39612,39779,39947,40114,40281,40448,40614,40780,40945,41109,41272,41435,41596,41756,41916,42074,42230,42386,42540,42692,42843,42992,43140,43286,43430,43572,43712,43850,43986,44120,44252,44382,44510,44636
9,Austria,653001,653205,653415,653634,653859,654093,654334,654583,654840,655105,655378,655659,655948,656245,656551,656864,657186,657516,657854,658199,658553,658915,659284,659661,660045,660437,660836,661242,661654,662073,662499,662931,663369,663812,664261,664715,665174,665637,666105,666576,667051,667529,668010,668493,668979,669466,669955,670444,670935,671425,671915,672405,672894,673381,673867,674350,674831,675310,675785,676256,676724,677187,677645,678099,678548,678990,679428,679859,680283,680701,681112,681516,681913,682303,682684,683058,683424,683782,684132,684473,684806,685131,685447,685755,686054,686344,686626,686900,687164,687421,687669,687909,688140,688364,688579,688786
