id,Country,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08
0,"Washington",427494,428273,429026,429743,430424,431069,431675,432243,432791,433309,433798,434257,434689,435095,435476,435834,436168,436481,436773,437045,437297,437532,437750,437952,438139,438312,438471,438617,438752,438875,438989,439092,439187,439273,439352,439424,439489,439547,439601,439649,439692,439731,439766,439798,439826,439851,439874,439894,439912,439928,439942,439954,439965,439975,439983,439991,439997,440003,440008,440013,440016,440020,440023,440025,440027,440029,440031,440032,440033,440034,440035,440036,440037,440037,440038,440038,440038,440039,440039,440039,440039,440039,440039,440039,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040,440040
1,"Illinois",1374479,1375824,1377138,1378423,1379672,1380880,1382047,1383175,1384264,1385316,1386330,1387304,1388240,1389136,1389995,1390817,1391601,1392350,1393062,1393739,1394382,1394992,1395569,1396115,1396629,1397115,1397571,1398000,1398402,1398779,1399132,1399461,1399768,1400053,1400319,1400565,1400793,1401004,1401199,1401378,1401543,1401695,1401835,1401962,1402079,1402185,1402282,1402370,1402450,1402523,1402588,1402648,1402701,1402749,1402793,1402831,1402866,1402897,1402925,1402949,1402971,1402991,1403008,1403023,1403036,1403048,1403058,1403067,1403075,1403082,1403088,1403093,1403098,1403102,1403105,1403108,1403111,1403113,1403115,1403116,1403118,1403119,1403120,1403121,1403121,1403122,1403123,1403123,1403123,1403124,1403124,1403124,1403124,1403124,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125,1403125
2,"California",3776346,3777529,3778680,3779795,3780875,3781921,3782929,3783895,3784832,3785734,3786602,3787436,3788237,3789004,3789737,3790440,3791111,3791752,3792362,3792944,3793496,3794021,3794519,3794991,3795438,3795860,3796258,3796634,3796988,3797321,3797633,3797926,3798201,3798458,3798698,3798923,3799131,3799326,3799507,3799674,3799830,3799974,3800107,3800230,3800343,3800447,3800543,3800631,3800712,3800786,3800853,3800915,3800971,3801022,3801068,3801110,3801149,3801183,3801214,3801242,3801268,3801290,3801311,3801329,3801346,3801360,3801373,3801385,3801395,3801404,3801413,3801420,3801426,3801432,3801437,3801441,3801445,3801448,3801451,3801454,3801456,3801458,3801459,3801461,3801462,3801463,3801464,3801465,3801466,3801466,3801467,3801467,3801468,3801468,3801468,3801468,3801469,3801469,3801469,3801469,3801469,3801469,3801469,3801469,3801469,3801469,3801469,3801469,3801469,3801469,3801469,3801469,3801469,3801469,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470,3801470
3,"Arizona",876411,876953,877488,878017,878538,879050,879552,880044,880528,881003,881468,881925,882372,882808,883234,883650,884056,884451,884837,885212,885577,885932,886277,886611,886935,887250,887554,887848,888132,888407,888672,888927,889173,889409,889637,889855,890065,890266,890459,890644,890820,890989,891150,891303,891449,891588,891721,891847,891966,892079,892186,892288,892384,892474,892560,892641,892717,892788,892855,892918,892977,893033,893084,893133,893178,893220,893259,893296,893330,893362,893391,893418,893443,893467,893488,893508,893526,893543,893558,893573,893586,893598,893608,893618,893627,893636,893643,893650,893656,893662,893667,893672,893676,893680,893683,893686,893689,893691,893694,893696,893697,893699,893700,893702,893703,893704,893705,893705,893706,893707,893707,893708,893708,893708,893709,893709,893709,893709,893710,893710,893710,893710,893710,893710,893710,893710,893710,893710,893710,893710,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711,893711
4,"Massachusetts",704796,705308,705807,706294,706767,707224,707666,708092,708500,708892,709269,709630,709975,710305,710619,710918,711203,711473,711729,711971,712199,712415,712618,712808,712987,713154,713311,713457,713593,713720,713837,713946,714046,714139,714225,714304,714376,714442,714503,714558,714609,714654,714696,714734,714768,714798,714826,714851,714873,714893,714911,714927,714941,714953,714964,714974,714983,714990,714997,715003,715008,715012,715016,715020,715022,715025,715027,715029,715030,715032,715033,715034,715035,715036,715036,715037,715037,715037,715038,715038,715038,715038,715038,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039,715039
5,"Wisconsin",672266,672682,673085,673479,673863,674236,674599,674953,675298,675635,675963,676279,676584,676879,677163,677437,677701,677957,678204,678442,678671,678891,679104,679307,679503,679690,679870,680041,680206,680363,680513,680657,680794,680924,681048,681167,681279,681386,681488,681584,681675,681762,681843,681921,681994,682063,682128,682189,682247,682301,682352,682400,682444,682487,682526,682563,682597,682629,682660,682688,682714,682738,682760,682781,682801,682819,682835,682851,682865,682878,682890,682901,682912,682921,682930,682938,682945,682952,682958,682963,682969,682973,682977,682981,682985,682988,682991,682993,682996,682998,683000,683001,683003,683004,683006,683007,683008,683009,683009,683010,683011,683011,683012,683012,683013,683013,683013,683014,683014,683014,683014,683014,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015,683015
6,"Texas",2940679,2942330,2943935,2945505,2947036,2948521,2949961,2951358,2952714,2954032,2955303,2956530,2957715,2958859,2959964,2961031,2962060,2963053,2964009,2964930,2965815,2966666,2967483,2968267,2969019,2969740,2970430,2971091,2971723,2972327,2972904,2973455,2973980,2974481,2974958,2975412,2975844,2976254,2976643,2977012,2977363,2977695,2978009,2978306,2978587,2978852,2979102,2979338,2979561,2979770,2979967,2980152,2980326,2980489,2980642,2980785,2980919,2981044,2981161,2981270,2981372,2981467,2981556,2981638,2981715,2981786,2981852,2981913,2981969,2982021,2982070,2982115,2982156,2982194,2982229,2982261,2982290,2982318,2982343,2982365,2982386,2982405,2982423,2982439,2982453,2982466,2982479,2982489,2982499,2982508,2982517,2982524,2982531,2982537,2982542,2982547,2982551,2982555,2982559,2982562,2982565,2982568,2982570,2982572,2982574,2982575,2982577,2982578,2982579,2982580,2982581,2982582,2982582,2982583,2982584,2982584,2982585,2982585,2982585,2982585,2982586,2982586,2982586,2982586,2982586,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587,2982587
7,"Nebraska",222884,222948,223008,223063,223111,223155,223196,223233,223267,223298,223326,223351,223374,223394,223413,223430,223445,223459,223471,223482,223492,223501,223509,223516,223522,223528,223533,223537,223541,223545,223548,223550,223553,223555,223557,223558,223560,223561,223562,223563,223564,223565,223565,223566,223566,223567,223567,223567,223567,223568,223568,223568,223568,223568,223568,223568,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569,223569
8,"Utah",404246,404525,404799,405069,405335,405599,405860,406117,406370,406620,406865,407105,407337,407564,407787,408006,408220,408431,408637,408840,409037,409229,409417,409599,409777,409949,410117,410280,410440,410595,410745,410892,411033,411171,411304,411432,411556,411676,411792,411904,412013,412117,412218,412315,412408,412498,412584,412666,412746,412822,412895,412965,413031,413095,413157,413215,413271,413324,413374,413422,413468,413512,413553,413592,413630,413665,413698,413730,413760,413788,413815,413840,413864,413886,413907,413927,413945,413962,413979,413994,414008,414021,414034,414046,414056,414066,414076,414084,414093,414100,414107,414113,414119,414125,414130,414135,414139,414143,414146,414150,414153,414156,414158,414161,414163,414165,414166,414168,414169,414171,414172,414173,414174,414175,414176,414176,414177,414178,414178,414179,414179,414179,414180,414180,414180,414180,414181,414181,414181,414181,414181,414181,414181,414181,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182,414182
9,"Oregon",198356,198827,199281,199718,200143,200557,200962,201358,201742,202118,202483,202835,203173,203497,203809,204110,204402,204684,204957,205221,205477,205723,205960,206187,206405,206614,206814,207006,207191,207368,207538,207701,207858,208007,208150,208286,208416,208540,208658,208770,208877,208979,209076,209169,209256,209340,209419,209494,209564,209631,209695,209755,209811,209865,209915,209963,210008,210050,210090,210127,210162,210195,210225,210254,210281,210307,210330,210352,210373,210392,210410,210427,210442,210457,210470,210482,210494,210505,210514,210524,210532,210540,210547,210554,210560,210565,210570,210575,210579,210583,210587,210590,210593,210596,210599,210601,210603,210605,210607,210608,210610,210611,210612,210613,210614,210615,210616,210616,210617,210617,210618,210618,210619,210619,210619,210620,210620,210620,210620,210620,210621,210621,210621,210621,210621,210621,210621,210621,210621,210621,210621,210621,210621,210621,210621,210621,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622,210622
