forecast_date,target,target_end_date,location,location_name,type,quantile,value
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,point,NA,1104
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.01,630
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.025,666
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.05,701
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.1,746
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.15,793
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.2,842
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.25,886
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.3,889
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.35,899
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.4,950
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.45,1026
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.5,1104
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.55,1230
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.6,1341
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.65,1367
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.7,1413
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.75,1747
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.8,1927
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.85,2100
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.9,2201
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.95,2263
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.975,2347
2022-09-24,1 wk ahead inc case,2022-10-01,PL72,PL72,quantile,0.99,2682
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,point,NA,433070
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.01,432596
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.025,432632
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.05,432667
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.1,432712
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.15,432759
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.2,432808
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.25,432852
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.3,432855
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.35,432865
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.4,432916
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.45,432992
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.5,433070
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.55,433196
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.6,433307
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.65,433333
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.7,433379
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.75,433713
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.8,433893
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.85,434066
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.9,434167
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.95,434229
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.975,434313
2022-09-24,1 wk ahead cum case,2022-10-01,PL72,PL72,quantile,0.99,434648
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,point,NA,988
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.01,312
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.025,334
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.05,352
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.1,425
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.15,465
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.2,544
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.25,641
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.3,658
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.35,700
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.4,745
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.45,837
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.5,988
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.55,1021
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.6,1180
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.65,1260
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.7,1327
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.75,1451
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.8,1607
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.85,1794
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.9,1848
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.95,1972
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.975,2089
2022-09-24,2 wk ahead inc case,2022-10-08,PL72,PL72,quantile,0.99,2346
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,point,NA,434058
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.01,433382
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.025,433404
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.05,433422
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.1,433495
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.15,433535
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.2,433614
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.25,433711
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.3,433728
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.35,433770
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.4,433815
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.45,433907
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.5,434058
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.55,434091
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.6,434250
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.65,434330
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.7,434397
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.75,434521
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.8,434677
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.85,434864
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.9,434918
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.95,435042
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.975,435159
2022-09-24,2 wk ahead cum case,2022-10-08,PL72,PL72,quantile,0.99,435416
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,point,NA,864
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.01,54
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.025,189
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.05,357
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.1,492
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.15,525
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.2,539
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.25,548
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.3,562
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.35,740
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.4,770
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.45,825
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.5,864
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.55,878
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.6,882
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.65,912
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.7,921
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.75,958
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.8,983
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.85,1192
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.9,1367
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.95,1433
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.975,1566
2022-09-24,3 wk ahead inc case,2022-10-15,PL72,PL72,quantile,0.99,1864
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,point,NA,434922
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.01,434112
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.025,434247
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.05,434415
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.1,434550
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.15,434583
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.2,434597
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.25,434606
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.3,434620
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.35,434798
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.4,434828
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.45,434883
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.5,434922
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.55,434936
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.6,434940
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.65,434970
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.7,434979
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.75,435016
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.8,435041
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.85,435250
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.9,435425
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.95,435491
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.975,435624
2022-09-24,3 wk ahead cum case,2022-10-15,PL72,PL72,quantile,0.99,435922
2022-09-24,4 wk ahead inc case,2022-10-22,PL72,PL72,point,NA,918
2022-09-24,4 wk ahead inc case,2022-10-22,PL72,PL72,quantile,0.01,340
2022-09-24,4 wk ahead inc case,2022-10-22,PL72,PL72,quantile,0.025,356
2022-09-24,4 wk ahead inc case,2022-10-22,PL72,PL72,quantile,0.05,378
