id,Country,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31,2023-01-01
0,Afghanistan,7796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,Albania,3589,3590,3590,3591,3591,3592,3592,3593,3593,3594,3594,3594,3595,3595,3595,3596,3596,3596,3596,3597,3597,3597,3597,3597,3598,3598,3598,3598,3598,3598,3598,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3599,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601,3601
2,Algeria,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879,6879
3,Andorra,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
4,Angola,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917
5,Antigua and Barbuda,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145
6,Argentina,129855,129861,129866,129871,129876,129881,129885,129890,129894,129898,129902,129906,129909,129913,129916,129920,129923,129926,129929,129932,129934,129937,129939,129942,129944,129946,129949,129951,129953,129955,129957,129959,129961,129962,129964,129966,129968,129969,129971,129973,129974,129976,129978,129979,129981,129982,129984,129985,129986,129988,129989,129991,129992,129993,129995,129996,129997,129999,130000,130001,130002,130004,130005,130006,130008,130009,130010,130011,130013,130014,130015,130016,130018,130019,130020,130021,130023,130024,130025,130027,130028,130029,130031,130032,130033,130035,130036,130037,130039,130040,130042,130043,130045,130046,130048,130050,130051,130053,130054,130056,130058
7,Armenia,8679,8682,8685,8687,8690,8693,8696,8699,8701,8704,8707,8710,8713,8715,8718,8721,8724,8727,8730,8733,8736,8739,8741,8744,8747,8750,8753,8756,8759,8762,8765,8768,8771,8774,8777,8780,8783,8785,8788,8791,8794,8797,8800,8803,8806,8809,8811,8814,8817,8820,8823,8826,8829,8832,8834,8837,8840,8843,8846,8849,8852,8854,8857,8860,8863,8866,8869,8872,8874,8877,8880,8883,8886,8889,8891,8894,8897,8900,8904,8907,8911,8915,8918,8922,8926,8930,8934,8937,8941,8945,8949,8953,8957,8962,8966,8970,8974,8978,8983,8987,8991
8,Australia,14925,14954,14982,15009,15035,15060,15084,15107,15129,15150,15171,15191,15211,15230,15249,15268,15285,15303,15320,15337,15353,15369,15385,15400,15416,15431,15446,15461,15476,15491,15505,15520,15535,15550,15565,15580,15596,15611,15627,15643,15660,15677,15694,15712,15730,15748,15768,15787,15808,15829,15851,15873,15896,15920,15946,15972,15999,16027,16061,16097,16135,16174,16215,16258,16303,16350,16399,16450,16504,16560,16618,16678,16740,16805,16872,16941,17012,17086,17161,17238,17317,17398,17480,17564,17649,17736,17823,17911,18000,18090,18180,18270,18361,18453,18544,18635,18727,18818,18910,19001,19092
9,Austria,20707,20711,20716,20720,20724,20728,20731,20735,20738,20742,20745,20748,20751,20754,20758,20761,20765,20769,20773,20777,20782,20787,20792,20797,20803,20809,20815,20821,20828,20834,20841,20848,20855,20863,20871,20879,20887,20895,20904,20913,20922,20931,20941,20951,20961,20972,20983,20994,21005,21017,21030,21042,21055,21069,21083,21097,21111,21127,21142,21158,21174,21191,21209,21226,21245,21263,21283,21302,21323,21343,21365,21386,21408,21431,21454,21478,21502,21526,21551,21577,21603,21629,21655,21682,21710,21738,21766,21794,21823,21851,21880,21910,21939,21969,21998,22028,22058,22088,22118,22148,22177
