place,week_ahead,quantile,value
Washington,1,point,6033.37367240322
Washington,1,0.025,5344.81670443085
Washington,1,0.1,5357.0671754533
Washington,1,0.25,5468.46940547042
Washington,1,0.5,6242.61866843098
Washington,1,0.75,6481.93357379665
Washington,1,0.9,6718.37528918358
Washington,1,0.975,6941.30139333871
Washington,2,point,7067.76268449179
Washington,2,0.025,6233.56071886048
Washington,2,0.1,6257.79443514359
Washington,2,0.25,6552.80687641446
Washington,2,0.5,7178.24785948247
Washington,2,0.75,7561.34445005353
Washington,2,0.9,7993.50801711564
Washington,2,0.975,8406.227543585
Washington,3,point,8437.88025768613
Washington,3,0.025,7365.97823905712
Washington,3,0.1,7399.73754577048
Washington,3,0.25,8003.82965322188
Washington,3,0.5,8333.38025768613
Washington,3,0.75,9142.23018193734
Washington,3,0.9,9620.01194505661
Washington,3,0.975,10079.3120092072
Washington,4,point,10231.0433768178
Washington,4,0.025,8789.22650884674
Washington,4,0.1,8828.89064262912
Washington,4,0.25,9866.57646306418
Washington,4,0.5,9963.97654147993
Washington,4,0.75,11422.4256613171
Washington,4,0.9,11630.8960301491
Washington,4,0.975,11818.066774661
Washington,5,point,12448.7191070026
Washington,5,0.025,10529.3806293812
Washington,5,0.1,10572.3710314479
Washington,5,0.25,11808.0240366475
Washington,5,0.5,12429.699932033
Washington,5,0.75,13335.5723201539
Washington,5,0.9,14437.1965672829
Washington,5,0.975,14562.1130321745
Washington,6,point,14778.530542647
Washington,6,0.025,12502.8881570413
Washington,6,0.1,12560.6174947957
Washington,6,0.25,13842.020774462
Washington,6,0.5,14674.030542647
Washington,6,0.75,15413.5614113372
Washington,6,0.9,17433.2370584153
Washington,6,0.975,17527.9361015682
Washington,7,point,16475.6589568496
Washington,7,0.025,14395.187501929
Washington,7,0.1,14527.3672084649
Washington,7,0.25,15176.6364351334
Washington,7,0.5,15959.3466092433
Washington,7,0.75,17995.3905412247
Washington,7,0.9,18799.2409091986
Washington,7,0.975,19006.4400875801
Illinois,1,point,29668.1810674873
Illinois,1,0.025,22581.1810674873
Illinois,1,0.1,24970.0846384163
Illinois,1,0.25,26267.2476815686
Illinois,1,0.5,28825.6180749
Illinois,1,0.75,35381.9716016706
Illinois,1,0.9,35732.5426235446
Illinois,1,0.975,36755.1810674873
Illinois,2,point,57926.656519859
Illinois,2,0.025,35464.3250480392
Illinois,2,0.1,46767.1212654626
Illinois,2,0.25,49203.2735469323
Illinois,2,0.5,57735.8623442496
Illinois,2,0.75,65013.656519859
Illinois,2,0.9,74914.0366587895
Illinois,2,0.975,75559.5984169808
Illinois,3,point,84734.3787736818
Illinois,3,0.025,45587.4631809401
Illinois,3,0.1,68351.7719493476
Illinois,3,0.25,78240.2382213739
Illinois,3,0.5,81319.3888544622
Illinois,3,0.75,97624.6819679332
Illinois,3,0.9,100717.566722348
Illinois,3,0.975,104469.805497913
Illinois,4,point,71950.0311890112
Illinois,4,0.025,49916.6715813316
Illinois,4,0.1,57695.8424921068
Illinois,4,0.25,64863.0311890112
Illinois,4,0.5,72531.9803722701
Illinois,4,0.75,80181.7399822543
Illinois,4,0.9,83444.7935496666
Illinois,4,0.975,87672.9886075729
Illinois,5,point,43600.673497894
Illinois,5,0.025,27017.9575606394
Illinois,5,0.1,34691.0170966352
Illinois,5,0.25,36513.673497894
Illinois,5,0.5,44505.4863381744
Illinois,5,0.75,50687.673497894
Illinois,5,0.9,54873.5406143011
Illinois,5,0.975,57071.0330939889
Illinois,6,point,28020.0104744215
Illinois,6,0.025,19171.4292410715
Illinois,6,0.1,22345.7419734173
Illinois,6,0.25,23167.9004404168
Illinois,6,0.5,26935.133882625
Illinois,6,0.75,30201.7750715755
Illinois,6,0.9,35107.0104744215
Illinois,6,0.975,52896.0103983763
Illinois,7,point,21954.0563013055
Illinois,7,0.025,14867.0563013055
Illinois,7,0.1,17734.7604105319
Illinois,7,0.25,18697.8702784025
Illinois,7,0.5,21005.4262974598
Illinois,7,0.75,21679.4077444514
Illinois,7,0.9,29041.0563013055
Illinois,7,0.975,45722.3451622641
California,1,point,52557.0858074529
California,1,0.025,47339.0858074529
California,1,0.1,51666.8170978539
California,1,0.25,51718.6413697219
California,1,0.5,52643.8478605654
California,1,0.75,53386.4543445911
California,1,0.9,53446.5710737482
California,1,0.975,57775.0858074529
California,2,point,59586.3041992567
California,2,0.025,54368.3041992567
California,2,0.1,56897.8008412141
California,2,0.25,57086.4524030555
California,2,0.5,59274.8644861672
California,2,0.75,62466.4700610563
California,2,0.9,62649.2884393279
California,2,0.975,64804.3041992567
California,3,point,66823.9902236954
California,3,0.025,61605.9902236954
California,3,0.1,62025.2670637257
California,3,0.25,62371.1649715798
California,3,0.5,66086.6095590964
California,3,0.75,72034.9192552198
California,3,0.9,72319.6481648786
California,3,0.975,72522.6112610083
California,4,point,73782.933559281
California,4,0.025,66711.8707792982
California,4,0.1,66878.1339151431
California,4,0.25,67456.5110027995
California,4,0.5,72724.2723083403
California,4,0.75,81275.559137607
California,4,0.9,81817.0723597622
California,4,0.975,82145.4101182632
California,5,point,79819.9919035711
California,5,0.025,70711.6156273
California,5,0.1,70919.5251494749
California,5,0.25,71740.3263237812
California,5,0.5,78635.7198541071
California,5,0.75,89212.0484730229
California,5,0.9,90046.6734600216
California,5,0.975,90529.2250108663
California,6,point,84264.8573718584
California,6,0.025,73587.6827318668
California,6,0.1,73823.079743173
California,6,0.25,74894.3070542309
California,6,0.5,83168.8202269599
California,6,0.75,94877.3400096726
California,6,0.9,96033.8852882786
California,6,0.975,96683.0229498502
California,7,point,86570.0012819935
California,7,0.025,74917.881130537
California,7,0.1,75206.8744502515
California,7,0.25,76505.821612373
California,7,0.5,85691.5532753319
California,7,0.75,97658.8915920239
California,7,0.9,99119.4467871534
California,7,0.975,99923.5313506294
Arizona,1,point,13530.0570106146
Arizona,1,0.025,11831.2696567201
Arizona,1,0.1,11869.0122390247
Arizona,1,0.25,11947.6666741637
Arizona,1,0.5,14258.5309023019
Arizona,1,0.75,14409.9617247204
Arizona,1,0.9,14457.8741146696
Arizona,1,0.975,14479.8533447757
Arizona,2,point,14835.898348782
Arizona,2,0.025,13064.587918981
Arizona,2,0.1,13149.5891671742
Arizona,2,0.25,13367.5713419784
Arizona,2,0.5,15442.3105834597
Arizona,2,0.75,15789.0480189286
Arizona,2,0.9,15890.5170501594
Arizona,2,0.975,15937.5154565494
Arizona,3,point,16206.3178053062
Arizona,3,0.025,14336.8083618851
Arizona,3,0.1,14477.9513940399
Arizona,3,0.25,14903.6747326115
Arizona,3,0.5,16653.601777991
Arizona,3,0.75,17269.5376955159
Arizona,3,0.9,17428.4904247571
Arizona,3,0.975,17497.2704042643
Arizona,4,point,17600.4264232654
Arizona,4,0.025,15605.2614987725
Arizona,4,0.1,15808.9646468302
Arizona,4,0.25,16517.860887113
Arizona,4,0.5,17850.1775750818
Arizona,4,0.75,18811.4303257531
Arizona,4,0.9,19032.8451039146
Arizona,4,0.975,19120.2017694954
Arizona,5,point,18981.0634592084
Arizona,5,0.025,16834.8895782297
Arizona,5,0.1,17102.1178608048
Arizona,5,0.25,18173.2431857991
Arizona,5,0.5,19036.1162487734
Arizona,5,0.75,20381.7842761795
Arizona,5,0.9,20668.0747407696
Arizona,5,0.975,20769.0821952033
Arizona,6,point,20324.4178349399
Arizona,6,0.025,18066.683763775
Arizona,6,0.1,18361.4806808953
Arizona,6,0.25,19768.5397160528
Arizona,6,0.5,20112.9178349399
Arizona,6,0.75,21933.2005765764
Arizona,6,0.9,22286.7484167332
Arizona,6,0.975,22394.8451019479
Arizona,7,point,21565.7935033945
Arizona,7,0.025,19154.2398614162
Arizona,7,0.1,19527.8573179522
Arizona,7,0.25,20620.5561097926
Arizona,7,0.5,21423.7028782503
Arizona,7,0.75,23305.007192919
Arizona,7,0.9,23807.4468593502
Arizona,7,0.975,23930.5047636628
Massachusetts,1,point,6712.40168235467
Massachusetts,1,0.025,6114.70432330528
Massachusetts,1,0.1,6136.12563594943
Massachusetts,1,0.25,6274.9506141576
Massachusetts,1,0.5,6678.46144944243
Massachusetts,1,0.75,7089.22881068848
Massachusetts,1,0.9,7398.93064509099
Massachusetts,1,0.975,7401.10995517159
Massachusetts,2,point,9070.76110468732
Massachusetts,2,0.025,7730.18474665098
Massachusetts,2,0.1,7771.16094088135
Massachusetts,2,0.25,8025.28301576618
Massachusetts,2,0.5,8528.47496937202
Massachusetts,2,0.75,9936.63878019247
Massachusetts,2,0.9,10958.8790874227
Massachusetts,2,0.975,10975.3319832524
Massachusetts,3,point,12669.2065804467
Massachusetts,3,0.025,9103.01384168258
Massachusetts,3,0.1,9830.86444023903
