place,week_ahead,quantile,value
Washington,1,point,89.1210798203534
Washington,1,0.01,60.054428138701
Washington,1,0.025,62.5633567101297
Washington,1,0.05,80.1258567101304
Washington,1,0.1,84.6225438151032
Washington,1,0.15,84.6225438151218
Washington,1,0.2,84.6225438151505
Washington,1,0.25,84.7448294041023
Washington,1,0.3,86.8832855565961
Washington,1,0.35,86.8832855566075
Washington,1,0.4,86.8832855566197
Washington,1,0.45,89.0292899094034
Washington,1,0.5,89.0292899094038
Washington,1,0.55,89.0292899094075
Washington,1,0.6,90.2170294744819
Washington,1,0.65,91.4047690395673
Washington,1,0.7,91.4047690395819
Washington,1,0.75,91.404769039591
Washington,1,0.8,93.6655107810275
Washington,1,0.85,93.6655107810584
Washington,1,0.9,93.6655107810784
Washington,1,0.95,104.19728528156
Washington,1,0.975,114.947285281559
Washington,1,0.99,116.482999567273
Washington,2,point,78.7197214684781
Washington,2,0.01,49.6530697868257
Washington,2,0.025,52.1619983582544
Washington,2,0.05,69.7244983582551
Washington,2,0.1,74.7462114743867
Washington,2,0.15,74.746211474403
Washington,2,0.2,74.7462114744249
Washington,2,0.25,74.7462114744449
Washington,2,0.3,76.743101105465
Washington,2,0.35,76.7431011054728
Washington,2,0.4,76.743101105485
Washington,2,0.45,78.6386443962729
Washington,2,0.5,78.6386443962747
Washington,2,0.55,78.6386443962765
Washington,2,0.6,79.6877623819227
Washington,2,0.65,80.7368803675763
Washington,2,0.7,80.736880367589
Washington,2,0.75,80.7368803676
Washington,2,0.8,82.7337699986128
Washington,2,0.85,82.7337699986415
Washington,2,0.9,82.7337699986583
Washington,2,0.95,93.7959269296844
Washington,2,0.975,104.545926929684
Washington,2,0.99,106.081641215398
Washington,3,point,70.1584519765038
Washington,3,0.01,41.0918002948514
Washington,3,0.025,43.6007288662801
Washington,3,0.05,61.1632288662808
Washington,3,0.1,65.7822015602527
Washington,3,0.15,66.2478883674794
Washington,3,0.2,66.9564394318304
Washington,3,0.25,67.5214355883672
Washington,3,0.3,67.8178159600211
Washington,3,0.35,68.3698218139207
Washington,3,0.4,69.1892050995157
Washington,3,0.45,69.4344625862182
Washington,3,0.5,69.6977683894711
Washington,3,0.55,70.6160498757617
Washington,3,0.6,71.0619790272212
Washington,3,0.65,71.3471154421022
Washington,3,0.7,72.1453391917712
Washington,3,0.75,72.805912683662
Washington,3,0.8,73.111765183141
Washington,3,0.85,73.5562523914691
Washington,3,0.9,74.2933970122158
Washington,3,0.95,85.2346574377101
Washington,3,0.975,95.9846574377097
Washington,3,0.99,97.5203717234239
