id,Country,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26
0,"Washington",415705,416985,418241,419481,420700,421899,423081,424243,425403,426554,427690,428812,429921,431015,432097,433147,434175,435184,436175,437147,438102,439041,439964,440868,441751,442614,443456,444276,445075,445852,446610,447348,448067,448766,449446,450107,450748,451368,451969,452549,453110,453652,454175,454680,455168,455638,456090,456525,456943,457344,457729,458098,458451,458788,459111,459420,459715,459996,460264,460519,460761,460991,461210,461417,461613,461799,461975,462141,462298,462446,462585,462716,462839,462954,463063,463164,463259,463348,463431,463509,463581,463648,463710,463768,463822,463872,463918,463960,463999,464036,464069,464100,464128,464153,464177,464198,464218,464236,464252,464267,464281,464293,464304,464314,464323,464331,464338,464345,464350,464356,464360,464364,464368,464371,464374,464377,464379,464381,464383,464384,464386,464387,464388,464389,464389,464390,464391,464391,464392,464392,464392,464392,464393,464393,464393,464393,464393,464393,464393,464393,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394,464394
1,"Illinois",1356299,1358307,1360257,1362146,1363969,1365730,1367433,1369082,1370667,1372189,1373650,1375050,1376390,1377671,1378893,1380056,1381163,1382213,1383209,1384152,1385043,1385883,1386674,1387418,1388117,1388771,1389383,1389955,1390489,1390985,1391446,1391874,1392270,1392636,1392974,1393285,1393572,1393834,1394075,1394295,1394496,1394679,1394845,1394996,1395133,1395257,1395368,1395469,1395559,1395640,1395713,1395778,1395836,1395887,1395933,1395974,1396010,1396041,1396069,1396094,1396115,1396134,1396151,1396165,1396177,1396188,1396198,1396206,1396213,1396219,1396224,1396228,1396232,1396235,1396238,1396240,1396242,1396244,1396245,1396246,1396247,1396248,1396249,1396249,1396250,1396250,1396250,1396251,1396251,1396251,1396251,1396251,1396251,1396251,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252,1396252
2,"California",3760303,3762156,3764001,3765842,3767674,3769495,3771307,3773103,3774872,3776619,3778342,3780039,3781708,3783346,3784951,3786521,3788054,3789549,3791005,3792420,3793794,3795124,3796411,3797653,3798850,3800002,3801108,3802169,3803183,3804153,3805078,3805958,3806794,3807587,3808337,3809046,3809714,3810343,3810934,3811488,3812007,3812491,3812942,3813361,3813751,3814111,3814445,3814752,3815036,3815296,3815534,3815752,3815951,3816133,3816297,3816447,3816582,3816704,3816814,3816913,3817001,3817080,3817151,3817214,3817270,3817319,3817363,3817402,3817436,3817465,3817491,3817514,3817534,3817551,3817566,3817579,3817590,3817600,3817608,3817615,3817621,3817626,3817630,3817634,3817637,3817639,3817641,3817643,3817645,3817646,3817647,3817648,3817648,3817649,3817649,3817650,3817650,3817650,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651,3817651
3,"Arizona",869472,870145,870809,871466,872111,872744,873365,873978,874578,875165,875739,876298,876844,877375,877892,878393,878879,879349,879804,880243,880666,881073,881464,881839,882198,882542,882870,883183,883481,883764,884032,884287,884527,884754,884969,885170,885360,885537,885703,885859,886004,886139,886264,886381,886489,886589,886681,886766,886844,886916,886982,887042,887097,887147,887192,887233,887271,887305,887335,887363,887387,887409,887429,887447,887463,887477,887489,887500,887510,887519,887526,887533,887539,887544,887548,887552,887555,887558,887561,887563,887565,887566,887568,887569,887570,887571,887571,887572,887573,887573,887573,887574,887574,887574,887574,887574,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575,887575
4,"Massachusetts",697872,698673,699446,700192,700912,701605,702272,702914,703533,704129,704698,705244,705767,706269,706751,707212,707653,708076,708480,708865,709233,709584,709918,710236,710539,710826,711100,711359,711606,711839,712061,712270,712468,712655,712831,712998,713154,713302,713441,713571,713694,713809,713916,714017,714112,714200,714282,714359,714430,714496,714558,714616,714669,714718,714764,714806,714845,714881,714914,714945,714973,714999,715023,715044,715064,715082,715099,715114,715128,715140,715151,715162,715171,715179,715187,715194,715200,715206,715211,715215,715219,715223,715226,715229,715231,715233,715235,715237,715239,715240,715241,715242,715243,715244,715245,715245,715246,715246,715247,715247,715247,715248,715248,715248,715248,715248,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249,715249
5,"Wisconsin",666401,666958,667498,668025,668536,669029,669507,669969,670413,670841,671252,671646,672024,672387,672733,673063,673377,673677,673961,674231,674487,674729,674958,675174,675377,675568,675748,675916,676073,676221,676358,676486,676606,676717,676819,676914,677002,677084,677159,677228,677291,677349,677402,677451,677495,677536,677573,677606,677636,677664,677689,677711,677731,677749,677765,677780,677793,677804,677815,677824,677832,677839,677846,677851,677856,677861,677865,677868,677871,677873,677876,677878,677879,677881,677882,677883,677884,677885,677886,677886,677887,677887,677887,677888,677888,677888,677888,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889,677889
6,"Texas",2917219,2919529,2921770,2923962,2926096,2928173,2930191,2932149,2934040,2935871,2937644,2939363,2941029,2942648,2944214,2945720,2947173,2948573,2949922,2951220,2952468,2953668,2954819,2955923,2956982,2957997,2958969,2959898,2960786,2961633,2962441,2963211,2963944,2964642,2965305,2965934,2966532,2967098,2967635,2968142,2968622,2969075,2969503,2969906,2970286,2970643,2970979,2971295,2971591,2971868,2972128,2972371,2972598,2972810,2973008,2973192,2973364,2973523,2973671,2973809,2973936,2974054,2974163,2974264,2974357,2974442,2974521,2974594,2974661,2974722,2974778,2974829,2974876,2974919,2974958,2974994,2975027,2975056,2975083,2975107,2975129,2975149,2975167,2975184,2975198,2975211,2975223,2975234,2975243,2975252,2975260,2975266,2975272,2975278,2975283,2975287,2975291,2975294,2975297,2975300,2975302,2975304,2975306,2975307,2975309,2975310,2975311,2975312,2975313,2975313,2975314,2975314,2975315,2975315,2975316,2975316,2975316,2975316,2975317,2975317,2975317,2975317,2975317,2975317,2975317,2975317,2975317,2975317,2975317,2975317,2975317,2975317,2975317,2975317,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318,2975318
7,"Nebraska",221500,221656,221807,221954,222096,222232,222365,222492,222614,222731,222843,222950,223052,223150,223242,223330,223414,223493,223568,223639,223706,223769,223828,223884,223936,223985,224030,224073,224112,224149,224183,224215,224244,224271,224296,224319,224340,224359,224377,224393,224408,224421,224434,224445,224455,224464,224472,224479,224486,224492,224497,224502,224506,224510,224514,224517,224519,224522,224524,224525,224527,224528,224530,224531,224532,224533,224533,224534,224534,224535,224535,224536,224536,224536,224536,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537,224537
8,"Utah",400559,400866,401166,401458,401743,402021,402291,402554,402809,403056,403295,403525,403748,403963,404169,404368,404558,404741,404916,405083,405242,405394,405538,405676,405806,405930,406046,406157,406261,406359,406451,406538,406619,406695,406766,406833,406895,406952,407006,407056,407102,407144,407184,407220,407253,407284,407312,407338,407362,407383,407403,407421,407437,407452,407465,407477,407488,407498,407507,407514,407522,407528,407534,407539,407543,407547,407551,407554,407557,407559,407561,407563,407565,407566,407567,407569,407569,407570,407571,407572,407572,407573,407573,407573,407574,407574,407574,407574,407574,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575,407575
9,"Oregon",191774,192435,193080,193708,194319,194911,195486,196044,196583,197104,197605,198088,198552,198998,199425,199833,200223,200595,200949,201286,201605,201907,202193,202464,202718,202958,203183,203394,203592,203777,203950,204110,204260,204398,204527,204646,204755,204857,204950,205035,205113,205185,205251,205310,205365,205414,205458,205499,205535,205568,205598,205624,205648,205669,205688,205705,205720,205733,205745,205756,205765,205773,205780,205786,205791,205796,205800,205804,205807,205810,205812,205814,205816,205817,205818,205819,205820,205821,205822,205822,205823,205823,205823,205823,205824,205824,205824,205824,205824,205824,205824,205824,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825,205825
