place,week_ahead,quantile,value
Washington,1,point,3512.43854549188
Washington,1,0.025,2408.43854549188
Washington,1,0.1,2408.43854549188
Washington,1,0.25,3506.60150395753
Washington,1,0.5,3507.12313466822
Washington,1,0.75,3523.66231409437
Washington,1,0.9,4616.43854549188
Washington,1,0.975,4616.43854549188
Washington,2,point,3438.87685965472
Washington,2,0.025,2334.87685965472
Washington,2,0.1,2334.87685965472
Washington,2,0.25,3426.81260195165
Washington,2,0.5,3427.4761952993
Washington,2,0.75,3462.55718466314
Washington,2,0.9,4542.87685965472
Washington,2,0.975,4542.87685965472
Washington,3,point,3409.98038299286
Washington,3,0.025,2305.98038299286
Washington,3,0.1,2305.98038299286
Washington,3,0.25,3390.47349535068
Washington,3,0.5,3392.15926709515
Washington,3,0.75,3447.53216329264
Washington,3,0.9,4513.98038299286
Washington,3,0.975,4513.98038299286
Washington,4,point,3422.49296044113
Washington,4,0.025,2318.49296044113
Washington,4,0.1,2318.49296044113
Washington,4,0.25,3394.07902281499
Washington,4,0.5,3397.63183691446
Washington,4,0.75,3475.95797220222
Washington,4,0.9,4526.49296044113
Washington,4,0.975,4526.49296044113
Washington,5,point,3471.81408003666
Washington,5,0.025,2367.81408003666
Washington,5,0.1,2367.81408003666
Washington,5,0.25,3433.93047612743
Washington,5,0.5,3437.87225963245
Washington,5,0.75,3542.8530113427
Washington,5,0.9,4575.81408003666
Washington,5,0.975,4575.81408003666
Washington,6,point,3556.39501517688
Washington,6,0.025,2452.39501517688
Washington,6,0.1,2452.39501517688
Washington,6,0.25,3501.02889453131
Washington,6,0.5,3529.97461500647
Washington,6,0.75,3637.99151345622
Washington,6,0.9,4660.39501517688
Washington,6,0.975,4660.39501517688
Washington,7,point,3664.16381606708
Washington,7,0.025,2560.16381606708
Washington,7,0.1,2560.16381606708
Washington,7,0.25,3595.66546355188
Washington,7,0.5,3626.03876436665
Washington,7,0.75,3770.61098728166
Washington,7,0.9,4768.16381606708
Washington,7,0.975,4768.16381606708
Illinois,1,point,13735.7658128389
Illinois,1,0.025,12893.2658128389
Illinois,1,0.1,12893.2658128389
Illinois,1,0.25,13720.8932457715
Illinois,1,0.5,13739.9169170503
Illinois,1,0.75,13749.7255592374
Illinois,1,0.9,14578.2658128389
Illinois,1,0.975,14578.2658128389
Illinois,2,point,14012.6648198015
Illinois,2,0.025,13170.1648198015
Illinois,2,0.1,13170.1648198015
Illinois,2,0.25,13976.8146897675
Illinois,2,0.5,14023.6727368375
Illinois,2,0.75,14041.3389400467
Illinois,2,0.9,14855.1648198015
Illinois,2,0.975,14855.1648198015
Illinois,3,point,14090.0197882437
Illinois,3,0.025,13247.5197882437
Illinois,3,0.1,13247.5197882437
Illinois,3,0.25,14031.6746466854
Illinois,3,0.5,14104.4358571819
Illinois,3,0.75,14133.9551292304
Illinois,3,0.9,14932.5197882437
Illinois,3,0.975,14932.5197882437
Illinois,4,point,13990.5955379794
Illinois,4,0.025,13148.0955379794
Illinois,4,0.1,13148.0955379794
Illinois,4,0.25,13915.2495686002
Illinois,4,0.5,14001.7109710765
Illinois,4,0.75,14049.8388343579
Illinois,4,0.9,14833.0955379794
Illinois,4,0.975,14833.0955379794
Illinois,5,point,13736.165354288
Illinois,5,0.025,12893.665354288
Illinois,5,0.1,12893.665354288
Illinois,5,0.25,13655.5358904726
Illinois,5,0.5,13742.3978897897
Illinois,5,0.75,13810.0314535326
Illinois,5,0.9,14578.665354288
Illinois,5,0.975,14578.665354288
Illinois,6,point,13328.4029860032
Illinois,6,0.025,12485.9029860032
Illinois,6,0.1,12485.9029860032
Illinois,6,0.25,13258.5283501246
Illinois,6,0.5,13342.5722671724
Illinois,6,0.75,13416.1973807439
Illinois,6,0.9,14170.9029860032
Illinois,6,0.975,14170.9029860032
Illinois,7,point,12739.2415469077
Illinois,7,0.025,11896.7415469077
Illinois,7,0.1,11896.7415469077
Illinois,7,0.25,12688.7641138253
Illinois,7,0.5,12728.5572188352
Illinois,7,0.75,12809.6027070004
Illinois,7,0.9,13581.7415469077
Illinois,7,0.975,13581.7415469077
California,1,point,22314.8664444364
California,1,0.025,21400.8664444364
California,1,0.1,21400.8664444364
California,1,0.25,22306.7681753747
California,1,0.5,22318.0670484304
California,1,0.75,22323.396489596
California,1,0.9,23228.8664444364
California,1,0.975,23228.8664444364
California,2,point,22557.9956483671
California,2,0.025,21643.9956483671
California,2,0.1,21643.9956483671
California,2,0.25,22537.6505001634
California,2,0.5,22559.4370859582
California,2,0.75,22569.6883521415
California,2,0.9,23471.9956483671
California,2,0.975,23471.9956483671
California,3,point,22857.985154803
California,3,0.025,21943.985154803
California,3,0.1,21943.985154803
California,3,0.25,22841.2981195878
California,3,0.5,22853.5185389146
California,3,0.75,22879.5604537241
California,3,0.9,23771.985154803
California,3,0.975,23771.985154803
California,4,point,23014.9147241186
California,4,0.025,22100.9147241186
California,4,0.1,22100.9147241186
California,4,0.25,22972.0774454176
California,4,0.5,23027.5821754858
California,4,0.75,23048.9611730967
California,4,0.9,23928.9147241186
California,4,0.975,23928.9147241186
California,5,point,22733.342936349
California,5,0.025,21819.342936349
California,5,0.1,21819.342936349
