forecast_date,target,target_end_date,location,type,quantile,value
2022-10-30,1 wk ahead inc case,2022-11-05,AT,quantile,0.010,25341
2022-10-30,1 wk ahead inc case,2022-11-05,BE,quantile,0.010,1144
2022-10-30,1 wk ahead inc case,2022-11-05,BG,quantile,0.010,3795
2022-10-30,1 wk ahead inc case,2022-11-05,CY,quantile,0.010,2821
2022-10-30,1 wk ahead inc case,2022-11-05,CZ,quantile,0.010,2314
2022-10-30,1 wk ahead inc case,2022-11-05,DK,quantile,0.010,7037
2022-10-30,1 wk ahead inc case,2022-11-05,EE,quantile,0.010,1012
2022-10-30,1 wk ahead inc case,2022-11-05,FI,quantile,0.010,14303
2022-10-30,1 wk ahead inc case,2022-11-05,FR,quantile,0.010,225760
2022-10-30,1 wk ahead inc case,2022-11-05,DE,quantile,0.010,319031
2022-10-30,1 wk ahead inc case,2022-11-05,GR,quantile,0.010,53910
2022-10-30,1 wk ahead inc case,2022-11-05,HU,quantile,0.010,8350
2022-10-30,1 wk ahead inc case,2022-11-05,IS,quantile,0.010,186
2022-10-30,1 wk ahead inc case,2022-11-05,IE,quantile,0.010,1963
2022-10-30,1 wk ahead inc case,2022-11-05,IT,quantile,0.010,197247
2022-10-30,1 wk ahead inc case,2022-11-05,LV,quantile,0.010,2958
2022-10-30,1 wk ahead inc case,2022-11-05,LI,quantile,0.010,59
2022-10-30,1 wk ahead inc case,2022-11-05,LT,quantile,0.010,2323
2022-10-30,1 wk ahead inc case,2022-11-05,LU,quantile,0.010,1685
2022-10-30,1 wk ahead inc case,2022-11-05,MT,quantile,0.010,159
2022-10-30,1 wk ahead inc case,2022-11-05,NL,quantile,0.010,17361
2022-10-30,1 wk ahead inc case,2022-11-05,NO,quantile,0.010,493
2022-10-30,1 wk ahead inc case,2022-11-05,PL,quantile,0.010,2869
2022-10-30,1 wk ahead inc case,2022-11-05,PT,quantile,0.010,1049
2022-10-30,1 wk ahead inc case,2022-11-05,RO,quantile,0.010,2598
2022-10-30,1 wk ahead inc case,2022-11-05,SK,quantile,0.010,2034
2022-10-30,1 wk ahead inc case,2022-11-05,SI,quantile,0.010,5776
2022-10-30,1 wk ahead inc case,2022-11-05,ES,quantile,0.010,26291
2022-10-30,1 wk ahead inc case,2022-11-05,SE,quantile,0.010,3603
2022-10-30,1 wk ahead inc case,2022-11-05,CH,quantile,0.010,26677
2022-10-30,1 wk ahead inc case,2022-11-05,GB,quantile,0.010,38208
2022-10-30,2 wk ahead inc case,2022-11-12,AT,quantile,0.010,20766
2022-10-30,2 wk ahead inc case,2022-11-12,BE,quantile,0.010,389
2022-10-30,2 wk ahead inc case,2022-11-12,BG,quantile,0.010,3765
2022-10-30,2 wk ahead inc case,2022-11-12,CY,quantile,0.010,2732
2022-10-30,2 wk ahead inc case,2022-11-12,CZ,quantile,0.010,1576
2022-10-30,2 wk ahead inc case,2022-11-12,DK,quantile,0.010,7531
2022-10-30,2 wk ahead inc case,2022-11-12,EE,quantile,0.010,984
2022-10-30,2 wk ahead inc case,2022-11-12,FI,quantile,0.010,15514
2022-10-30,2 wk ahead inc case,2022-11-12,FR,quantile,0.010,239697
2022-10-30,2 wk ahead inc case,2022-11-12,DE,quantile,0.010,309078
2022-10-30,2 wk ahead inc case,2022-11-12,GR,quantile,0.010,52550
2022-10-30,2 wk ahead inc case,2022-11-12,HU,quantile,0.010,8239
2022-10-30,2 wk ahead inc case,2022-11-12,IS,quantile,0.010,192
2022-10-30,2 wk ahead inc case,2022-11-12,IE,quantile,0.010,1891
2022-10-30,2 wk ahead inc case,2022-11-12,IT,quantile,0.010,199386
2022-10-30,2 wk ahead inc case,2022-11-12,LV,quantile,0.010,2772
2022-10-30,2 wk ahead inc case,2022-11-12,LI,quantile,0.010,68
2022-10-30,2 wk ahead inc case,2022-11-12,LT,quantile,0.010,2145
2022-10-30,2 wk ahead inc case,2022-11-12,LU,quantile,0.010,1729
2022-10-30,2 wk ahead inc case,2022-11-12,MT,quantile,0.010,158
2022-10-30,2 wk ahead inc case,2022-11-12,NL,quantile,0.010,18062
2022-10-30,2 wk ahead inc case,2022-11-12,NO,quantile,0.010,506
2022-10-30,2 wk ahead inc case,2022-11-12,PL,quantile,0.010,2179
2022-10-30,2 wk ahead inc case,2022-11-12,PT,quantile,0.010,1184
2022-10-30,2 wk ahead inc case,2022-11-12,RO,quantile,0.010,2339
2022-10-30,2 wk ahead inc case,2022-11-12,SK,quantile,0.010,1880
2022-10-30,2 wk ahead inc case,2022-11-12,SI,quantile,0.010,5335
2022-10-30,2 wk ahead inc case,2022-11-12,ES,quantile,0.010,26933
2022-10-30,2 wk ahead inc case,2022-11-12,SE,quantile,0.010,3820
2022-10-30,2 wk ahead inc case,2022-11-12,CH,quantile,0.010,27064
2022-10-30,2 wk ahead inc case,2022-11-12,GB,quantile,0.010,41895
2022-10-30,3 wk ahead inc case,2022-11-19,AT,quantile,0.010,16853
2022-10-30,3 wk ahead inc case,2022-11-19,BE,quantile,0.010,477
2022-10-30,3 wk ahead inc case,2022-11-19,BG,quantile,0.010,3780
2022-10-30,3 wk ahead inc case,2022-11-19,CY,quantile,0.010,2655
2022-10-30,3 wk ahead inc case,2022-11-19,CZ,quantile,0.010,938
2022-10-30,3 wk ahead inc case,2022-11-19,DK,quantile,0.010,7883
2022-10-30,3 wk ahead inc case,2022-11-19,EE,quantile,0.010,950
2022-10-30,3 wk ahead inc case,2022-11-19,FI,quantile,0.010,16929
2022-10-30,3 wk ahead inc case,2022-11-19,FR,quantile,0.010,258867
2022-10-30,3 wk ahead inc case,2022-11-19,DE,quantile,0.010,302388
2022-10-30,3 wk ahead inc case,2022-11-19,GR,quantile,0.010,50752
2022-10-30,3 wk ahead inc case,2022-11-19,HU,quantile,0.010,8209
2022-10-30,3 wk ahead inc case,2022-11-19,IS,quantile,0.010,185
2022-10-30,3 wk ahead inc case,2022-11-19,IE,quantile,0.010,1838
