forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,point,NA,85
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.01,34
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.025,42
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.05,50
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.1,57
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.15,60
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.2,66
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.25,70
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.3,75
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.35,78
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.4,81
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.45,83
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.5,85
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.55,86
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.6,88
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.65,90
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.7,94
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.75,98
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.8,102
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.85,104
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.9,108
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.95,115
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.975,124
2021-06-23,1 wk ahead inc case,2021-06-26,PL72,PL72,quantile,0.99,132
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,point,NA,213149
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.01,213098
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.025,213106
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.05,213114
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.1,213121
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.15,213124
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.2,213130
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.25,213134
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.3,213139
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.35,213142
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.4,213145
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.45,213147
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.5,213149
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.55,213150
2021-06-23,1 wk ahead cum case,2021-06-26,PL72,PL72,quantile,0.6,213152
