id,Country,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09
0,Afghanistan,127464,129673,131915,134191,136501,138846,141226,143641,146092,148578,151101,153660,156256,158889,161559,164267,167014,169799,172622,175485,178387,181328,184309,187331,190393,193496,196640,199825,203051,206320,209630,212983,216378,219816,223297,226821,230388,233999,237654,241352,245095,248882,252713,256589,260510,264475,268485,272540,276641,280786,284977,289213,293495,297822,302194,306612,311075,315583,320137,324736,329381,334071,338805,343585,348410,353279,358193,363152,368155,373202,378293,383427,388605,393826,399091,404397,409747,415138,420571,426045,431561,437117,442713,448350,454025,459740,465493,471284,477113,482979,488881,494819,500793,506803,512849,518931
1,Albania,132544,132547,132550,132553,132556,132559,132562,132565,132568,132570,132573,132576,132578,132580,132583,132585,132587,132589,132591,132593,132595,132597,132599,132601,132602,132604,132606,132607,132609,132610,132612,132613,132614,132616,132617,132618,132619,132620,132621,132623,132624,132624,132625,132626,132627,132628,132629,132630,132630,132631,132632,132632,132633,132634,132634,132635,132635,132636,132636,132637,132637,132638,132638,132639,132639,132639,132640,132640,132640,132641,132641,132641,132642,132642,132642,132642,132643,132643,132643,132643,132643,132644,132644,132644,132644,132644,132644,132644,132645,132645,132645,132645,132645,132645,132645,132645
2,Algeria,142447,142879,143315,143756,144201,144650,145103,145561,146023,146491,146962,147438,147919,148405,148895,149391,149891,150396,150906,151421,151941,152466,152996,153531,154072,154618,155169,155725,156287,156855,157428,158006,158590,159180,159776,160377,160984,161597,162216,162841,163472,164109,164752,165401,166057,166719,167387,168062,168743,169430,170125,170826,171533,172248,172969,173697,174432,175174,175923,176680,177443,178214,178992,179777,180570,181371,182179,182994,183817,184648,185487,186334,187189,188051,188922,189801,190688,191584,192488,193400,194321,195250,196188,197135,198091,199055,200028,201011,202002,203003,204012,205031,206060,207098,208145,209202
3,Andorra,13991,14001,14011,14022,14032,14044,14055,14067,14079,14091,14104,14117,14130,14143,14157,14171,14185,14199,14214,14229,14244,14259,14274,14290,14305,14321,14337,14353,14369,14385,14401,14417,14433,14449,14465,14481,14496,14512,14528,14543,14559,14574,14589,14604,14619,14633,14648,14662,14675,14689,14702,14715,14728,14740,14753,14764,14776,14787,14798,14809,14819,14829,14838,14848,14856,14865,14873,14881,14889,14896,14903,14910,14916,14923,14928,14934,14939,14944,14949,14954,14958,14962,14966,14970,14973,14976,14979,14982,14985,14987,14989,14992,14994,14996,14997,14999
4,Angola,39375,39500,39624,39747,39869,39989,40109,40227,40345,40461,40577,40691,40805,40917,41029,41139,41248,41357,41464,41570,41676,41780,41883,41986,42087,42187,42287,42385,42482,42579,42674,42769,42862,42955,43046,43137,43227,43316,43403,43490,43576,43661,43745,43829,43911,43992,44073,44152,44231,44309,44386,44462,44537,44612,44685,44758,44830,44901,44971,45040,45108,45176,45243,45309,45374,45439,45502,45565,45627,45689,45749,45809,45868,45926,45984,46041,46097,46152,46207,46261,46314,46366,46418,46469,46520,46570,46619,46667,46715,46762,46808,46853,46897,46940,46982,47023
5,Antigua and Barbuda,1265,1265,1265,1266,1266,1266,1266,1267,1267,1267,1267,1268,1268,1269,1269,1269,1270,1270,1271,1271,1272,1272,1273,1274,1275,1275,1276,1277,1278,1279,1280,1281,1282,1283,1284,1286,1287,1288,1290,1292,1293,1295,1297,1299,1301,1304,1306,1308,1311,1314,1317,1320,1323,1327,1330,1334,1338,1342,1347,1351,1356,1362,1367,1373,1379,1385,1392,1399,1406,1414,1422,1430,1439,1449,1458,1469,1479,1491,1502,1515,1528,1541,1556,1571,1586,1602,1619,1637,1656,1676,1697,1719,1742,1766,1791,1817
6,Argentina,4574340,4590420,4606122,4621446,4636392,4650960,4665150,4678962,4692396,4705452,4718130,4730430,4742352,4753896,4765062,4775850,4786260,4796292,4805946,4815222,4824120,4832640,4840782,4848546,4855932,4862940,4869570,4875822,4881709,4887245,4892442,4897315,4901876,4906139,4910117,4913824,4917274,4920478,4923450,4926202,4928748,4931097,4933263,4935257,4937089,4938769,4940309,4941716,4943002,4944173,4945239,4946208,4947087,4947883,4948602,4949251,4949836,4950363,4950835,4951259,4951638,4951976,4952278,4952547,4952786,4952998,4953186,4953352,4953498,4953627,4953740,4953839,4953926,4954003,4954072,4954134,4954189,4954239,4954283,4954323,4954358,4954390,4954418,4954444,4954466,4954486,4954504,4954519,4954531,4954540,4954546,4954551,4954555,4954560,4954566,4954573
7,Armenia,225661,225766,225873,225981,226090,226202,226315,226429,226545,226663,226782,226903,227026,227151,227277,227405,227534,227666,227799,227934,228071,228210,228351,228494,228638,228785,228933,229083,229236,229390,229547,229705,229866,230029,230193,230360,230530,230701,230874,231050,231228,231408,231591,231775,231962,232152,232343,232538,232734,232933,233134,233338,233544,233753,233964,234177,234394,234612,234833,235057,235284,235513,235744,235979,236215,236455,236697,236942,237190,237440,237693,237949,238208,238469,238733,239000,239270,239543,239818,240096,240377,240661,240948,241238,241530,241825,242124,242425,242729,243036,243346,243658,243974,244292,244614,244938
8,Australia,30861,30908,30957,31007,31059,31113,31168,31225,31285,31346,31409,31474,31541,31610,31681,31754,31829,31907,31986,32068,32152,32238,32327,32417,32510,32605,32703,32803,32905,33009,33115,33224,33335,33449,33564,33682,33802,33924,34049,34175,34304,34435,34568,34703,34839,34978,35119,35262,35406,35552,35700,35850,36001,36153,36307,36463,36620,36778,36937,37098,37259,37422,37585,37749,37914,38080,38246,38413,38580,38747,38914,39082,39250,39417,39585,39752,39919,40086,40252,40418,40583,40747,40910,41073,41234,41394,41554,41712,41868,42024,42178,42330,42481,42630,42778,42924
9,Austria,650901,650941,650980,651018,651055,651091,651126,651160,651193,651225,651256,651286,651315,651343,651370,651396,651421,651445,651468,651490,651511,651531,651550,651568,651585,651601,651616,651630,651643,651655,651666,651676,651685,651693,651701,651708,651715,651721,651726,651731,651736,651740,651744,651748,651751,651754,651757,651759,651761,651763,651765,651767,651768,651770,651771,651772,651773,651774,651775,651776,651777,651778,651779,651780,651781,651782,651782,651783,651784,651785,651785,651785,651786,651787,651788,651789,651790,651790,651790,651790,651791,651792,651792,651792,651792,651792,651792,651792,651792,651792,651792,651792,651792,651792,651793,651793
10,Azerbaijan,336557,336632,336708,336784,336862,336940,337018,337098,337177,337257,337337,337418,337498,337579,337661,337742,337823,337904,337985,338066,338147,338227,338307,338387,338466,338545,338623,338701,338778,338854,338930,339004,339078,339151,339223,339295,339365,339434,339502,339569,339635,339700,339763,339825,339886,339946,340005,340062,340118,340172,340226,340278,340328,340378,340426,340472,340517,340561,340604,340645,340685,340724,340762,340798,340833,340866,340899,340930,340960,340989,341017,341043,341069,341094,341117,341140,341161,341182,341201,341220,341238,341255,341271,341286,341301,341315,341328,341341,341352,341364,341374,341384,341393,341402,341411,341419
11,The Bahamas,12889,12933,12977,13021,13066,13112,13159,13207,13257,13307,13358,13411,13464,13519,13575,13632,13690,13749,13809,13870,13933,13996,14061,14127,14194,14262,14331,14401,14472,14545,14618,14693,14768,14845,14923,15001,15081,15162,15244,15326,15410,15495,15580,15667,15754,15842,15931,16021,16112,16203,16295,16388,16482,16576,16670,16766,16862,16958,17055,17152,17250,17348,17447,17546,17645,17744,17844,17944,18044,18144,18244,18344,18444,18544,18644,18744,18844,18943,19043,19142,19241,19339,19437,19535,19632,19729,19825,19921,20016,20110,20204,20297,20390,20482,20573,20663
12,Bahrain,266685,266759,266831,266901,266969,267035,267099,267161,267221,267279,267335,267389,267441,267491,267539,267585,267629,267671,267711,267749,267785,267819,267851,267881,267909,267935,267959,267981,268001,268019,268035,268049,268062,268073,268084,268094,268102,268110,268117,268124,268130,268135,268140,268145,268149,268152,268156,268159,268161,268164,268166,268168,268170,268171,268173,268174,268175,268176,268177,268178,268179,268180,268181,268181,268182,268183,268184,268184,268184,268185,268186,268186,268186,268187,268187,268187,268187,268187,268187,268187,268187,268187,268188,268188,268188,268188,268188,268188,268188,268188,268188,268188,268188,268188,268188,268188
