id,Country,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04
0,Afghanistan,72977,74163,75438,76809,78284,79874,81579,83405,85355,87436,89654,92027,94577,97317,100262,103425,106817,110450,114341,118508,122968,127742,132852,138323,144183,150459,157180,164375,172076,180316,189130,198559,208640,219421,230949,243273,256447,270528,285576,301655,318831,337174,356762,377674,399993,423811,449223,476329,505234,536053,568900,603900,641183,680885,723148,768123,815968,866843,920921,978379,1039401,1104178,1172906,1245788,1323035,1404858,1491475,1583113,1679989,1782338,1890384,2004354,2124475,2250968,2384049,2523926,2670799,2824853,2986262,3155180,3331741,3516059,3708218,3908274,4116254,4332146,4555903,4787436,5026613,5273259,5527150,5788014,6055531,6329332,6609003,6894030
1,Albania,132337,132353,132369,132384,132399,132412,132425,132437,132449,132460,132471,132481,132491,132500,132509,132518,132525,132533,132540,132548,132554,132560,132567,132572,132578,132583,132588,132592,132596,132600,132604,132608,132611,132615,132618,132622,132624,132627,132630,132633,132636,132638,132641,132643,132645,132647,132648,132651,132653,132655,132657,132659,132660,132662,132664,132666,132666,132668,132669,132670,132671,132672,132672,132675,132675,132677,132677,132678,132678,132680,132681,132682,132683,132684,132685,132686,132687,132689,132690,132691,132692,132693,132694,132695,132697,132698,132699,132700,132701,132702,132703,132704,132704,132705,132705,132705
2,Algeria,129218,129517,129823,130136,130457,130787,131125,131472,131830,132194,132570,132955,133349,133754,134169,134595,135032,135480,135940,136410,136894,137390,137899,138420,138955,139504,140068,140645,141238,141847,142470,143109,143764,144437,145127,145834,146561,147305,148069,148852,149655,150480,151324,152191,153080,153992,154926,155886,156869,157878,158911,159973,161061,162175,163320,164493,165696,166930,168196,169492,170823,172187,173585,175020,176491,177997,179543,181129,182754,184421,186129,187880,189675,191515,193403,195337,197320,199352,201435,203571,205760,208003,210302,212659,215074,217549,220086,222685,225349,228078,230875,233740,236676,239684,242766,245923
3,Andorra,13729,13747,13767,13787,13808,13829,13851,13873,13896,13919,13943,13967,13992,14018,14044,14071,14098,14126,14155,14186,14219,14252,14287,14324,14363,14402,14444,14487,14530,14578,14625,14676,14727,14783,14838,14898,14957,15021,15087,15154,15226,15297,15375,15452,15534,15620,15708,15800,15893,15991,16093,16197,16305,16419,16534,16654,16778,16906,17040,17176,17318,17464,17616,17770,17932,18096,18268,18444,18624,18810,19002,19198,19402,19610,19824,20042,20268,20498,20736,20978,21226,21480,21740,22006,22278,22554,22838,23126,23418,23718,24022,24332,24646,24966,25290,25618
4,Angola,34752,35109,35469,35832,36198,36570,36945,37327,37716,38109,38510,38918,39334,39760,40191,40632,41078,41533,41994,42463,42936,43419,43908,44405,44910,45422,45942,46472,47011,47560,48117,48685,49264,49853,50452,51062,51682,52315,52957,53610,54274,54948,55634,56333,57042,57764,58497,59245,60006,60781,61569,62372,63188,64021,64867,65729,66606,67499,68408,69331,70271,71229,72202,73191,74199,75225,76270,77332,78413,79515,80636,81777,82938,84120,85324,86549,87795,89064,90355,91669,93005,94367,95751,97161,98594,100053,101538,103050,104588,106151,107741,109358,111000,112668,114363,116083
5,Antigua and Barbuda,1260,1260,1261,1262,1263,1264,1265,1265,1266,1267,1268,1269,1270,1270,1271,1272,1274,1274,1275,1276,1277,1278,1280,1282,1283,1284,1285,1286,1287,1289,1290,1291,1292,1293,1294,1296,1297,1298,1299,1300,1301,1303,1304,1305,1306,1307,1309,1310,1311,1312,1313,1315,1316,1317,1318,1319,1320,1322,1323,1324,1325,1326,1327,1329,1330,1331,1332,1333,1334,1336,1337,1338,1339,1340,1341,1342,1344,1345,1346,1347,1348,1349,1350,1351,1352,1354,1355,1356,1357,1358,1359,1360,1362,1365,1369,1374
6,Argentina,3817139,3852784,3888850,3925336,3962222,3999493,4037162,4075224,4113600,4152360,4191562,4231219,4271349,4311961,4353035,4394533,4436481,4478880,4521726,4565013,4608735,4652881,4697443,4742418,4787795,4833565,4879716,4926232,4973098,5020299,5067820,5115642,5163745,5212111,5260717,5309904,5359698,5410108,5461137,5512787,5565063,5617962,5671482,5725617,5780363,5835708,5891640,5948147,6005214,6062826,6120965,6179615,6238759,6298379,6358458,6418977,6479921,6541267,6603000,6665099,6727542,6790312,6853383,6916735,6980344,7044185,7108235,7172467,7236857,7301377,7366003,7430709,7495470,7560259,7625051,7689821,7754545,7819200,7883758,7948198,8012497,8076631,8140575,8204308,8267809,8331054,8394022,8456691,8519042,8581055,8642708,8703999,8764931,8825503,8885718,8945582
7,Armenia,222778,222898,223015,223126,223236,223342,223448,223549,223647,223741,223833,223923,224010,224094,224176,224255,224332,224406,224479,224549,224617,224684,224748,224810,224871,224929,224987,225043,225096,225148,225198,225248,225295,225342,225387,225430,225473,225513,225554,225592,225630,225666,225701,225736,225769,225802,225833,225863,225893,225921,225949,225977,226003,226028,226053,226077,226100,226123,226145,226167,226188,226206,226226,226244,226263,226282,226299,226315,226332,226348,226362,226377,226391,226406,226420,226434,226445,226458,226470,226482,226493,226504,226514,226526,226536,226547,226556,226565,226575,226584,226594,226603,226612,226622,226632,226642
8,Australia,30124,30140,30157,30176,30195,30215,30236,30257,30279,30303,30329,30355,30382,30410,30439,30470,30502,30535,30570,30606,30643,30682,30722,30763,30807,30851,30897,30945,30995,31045,31099,31154,31210,31268,31328,31391,31454,31519,31587,31656,31727,31801,31876,31953,32033,32114,32198,32283,32370,32460,32552,32646,32741,32839,32939,33042,33145,33251,33360,33471,33582,33698,33813,33932,34052,34174,34298,34424,34552,34683,34813,34947,35081,35219,35357,35497,35638,35782,35926,36073,36220,36368,36519,36670,36822,36975,37130,37285,37442,37599,37757,37915,38075,38235,38395,38558
9,Austria,645152,645624,646084,646531,646965,647388,647800,648199,648585,648960,649324,649678,650021,650354,650678,650992,651295,651591,651877,652154,652424,652686,652939,653185,653424,653655,653879,654096,654306,654511,654708,654899,655084,655263,655438,655606,655770,655928,656080,656229,656373,656513,656648,656779,656906,657028,657147,657263,657375,657483,657588,657689,657789,657883,657975,658064,658151,658234,658316,658394,658471,658544,658615,658685,658752,658816,658879,658939,658998,659055,659110,659163,659214,659265,659314,659360,659406,659450,659492,659533,659573,659613,659650,659687,659722,659756,659789,659821,659852,659882,659911,659940,659967,659993,660018,660042
