place,week_ahead,quantile,value
Washington,1,point,4989.91242096317
Washington,1,0.025,4495.91242096317
Washington,1,0.1,4757.68000502093
Washington,1,0.25,4791.59390914219
Washington,1,0.5,4808.17658662191
Washington,1,0.75,5301.76022582711
Washington,1,0.9,5515.11110469012
Washington,1,0.975,5520.46581232594
Washington,2,point,4969.63201232616
Washington,2,0.025,4475.63201232616
Washington,2,0.1,4639.42468335852
Washington,2,0.25,4720.89806028327
Washington,2,0.5,4762.37472298089
Washington,2,0.75,5230.4952381716
Washington,2,0.9,5689.95209582348
Washington,2,0.975,5699.05238186452
Washington,3,point,4881.63594556571
Washington,3,0.025,4387.63594556571
Washington,3,0.1,4460.81085263472
Washington,3,0.25,4597.7695401914
Washington,3,0.5,4668.68189254473
Washington,3,0.75,5107.47360967795
Washington,3,0.9,5729.95038002543
Washington,3,0.975,5744.80235696887
Washington,4,point,4738.47560795398
Washington,4,0.025,4200.78435776453
Washington,4,0.1,4244.47560795398
Washington,4,0.25,4436.13262722536
Washington,4,0.5,4537.5589098311
Washington,4,0.75,4946.34377210216
Washington,4,0.9,5647.04663207685
Washington,4,0.975,5667.85592454416
Washington,5,point,4555.08768547049
Washington,5,0.025,3954.16784640914
Washington,5,0.1,4061.08768547049
Washington,5,0.25,4249.33570731606
Washington,5,0.5,4379.57674630149
Washington,5,0.75,4760.10541105435
Washington,5,0.9,5469.95173039776
Washington,5,0.975,5497.62573138252
Washington,6,point,4346.49538063442
Washington,6,0.025,3702.27075702301
Washington,6,0.1,3849.99886942992
Washington,6,0.25,4049.31980034336
Washington,6,0.5,4203.94663090422
Washington,6,0.75,4560.03532252879
Washington,6,0.9,5222.28542991949
Washington,6,0.975,5257.638444816
Washington,7,point,4126.66903742806
Washington,7,0.025,3455.68702709954
Washington,7,0.1,3627.6468413412
Washington,7,0.25,3845.38647882256
Washington,7,0.5,4015.22502044751
Washington,7,0.75,4355.15423855981
Washington,7,0.9,4932.68340981181
Washington,7,0.975,4986.11317965272
Illinois,1,point,12673.2699172802
Illinois,1,0.025,10442.7699172802
Illinois,1,0.1,12220.9255201132
Illinois,1,0.25,12259.3047059842
Illinois,1,0.5,12337.6075389525
Illinois,1,0.75,13153.6762328146
Illinois,1,0.9,13234.4587947149
Illinois,1,0.975,14903.7699172802
Illinois,2,point,12134.6338936348
Illinois,2,0.025,9904.13389363478
Illinois,2,0.1,11597.8158518043
Illinois,2,0.25,11669.6495445629
Illinois,2,0.5,11780.7657672847
Illinois,2,0.75,12650.8390745954
Illinois,2,0.9,12805.05863705
Illinois,2,0.975,14365.1338936348
Illinois,3,point,11639.3168986077
Illinois,3,0.025,9408.81689860767
Illinois,3,0.1,10984.9516717992
Illinois,3,0.25,11088.1627985351
Illinois,3,0.5,11213.7235719408
Illinois,3,0.75,12244.2909694
Illinois,3,0.9,12486.5312298876
Illinois,3,0.975,13869.8168986077
Illinois,4,point,11219.602937123
Illinois,4,0.025,8989.10293712305
Illinois,4,0.1,10397.201236798
Illinois,4,0.25,10521.7024240361
Illinois,4,0.5,10671.4842672646
Illinois,4,0.75,11985.9538701477
Illinois,4,0.9,12322.01239827
Illinois,4,0.975,13450.102937123
Illinois,5,point,10915.8572048739
Illinois,5,0.025,8685.35720487393
Illinois,5,0.1,9853.36568754772
Illinois,5,0.25,9969.41566728544
Illinois,5,0.5,10194.1271477244
Illinois,5,0.75,11944.3656454943
Illinois,5,0.9,12371.76401634
Illinois,5,0.975,13146.3572048739
Illinois,6,point,10774.0596467671
Illinois,6,0.025,8543.55964676711
Illinois,6,0.1,9379.72181399167
Illinois,6,0.25,9487.56930408254
Illinois,6,0.5,9775.44122196361
Illinois,6,0.75,12185.6161629967
Illinois,6,0.9,12727.3958204403
Illinois,6,0.975,13004.5596467671
Illinois,7,point,10865.5412992296
Illinois,7,0.025,8635.04129922963
Illinois,7,0.1,9057.91073652171
Illinois,7,0.25,9162.16994018597
Illinois,7,0.5,9503.70929092169
Illinois,7,0.75,12771.36137708
Illinois,7,0.9,13415.6850268987
Illinois,7,0.975,13599.0907999724
California,1,point,46971.2863003683
California,1,0.025,46644.7863003683
California,1,0.1,46732.6773196533
California,1,0.25,46831.754096454
California,1,0.5,46984.3333475497
California,1,0.75,47028.0222555911
California,1,0.9,47234.4967998024
California,1,0.975,47297.7863003683
California,2,point,44844.5697232521
California,2,0.025,43718.9735496864
California,2,0.1,43853.0332443072
California,2,0.25,44343.9250045847
California,2,0.5,44953.1598315462
California,2,0.75,45378.9137818292
California,2,0.9,45442.0486224741
California,2,0.975,45446.1682216432
California,3,point,42573.701415262
California,3,0.025,40631.0542270299
California,3,0.1,40810.8181835059
California,3,0.25,41472.5608301088
California,3,0.5,42900.201415262
California,3,0.75,43512.4793288447
California,3,0.9,43602.2577722613
California,3,0.975,43629.236382829
California,4,point,40237.1804312512
California,4,0.025,37709.6787596624
California,4,0.1,37920.812471211
California,4,0.25,38713.3737579901
California,4,0.5,40641.1955797356
California,4,0.75,41473.9605206735
California,4,0.9,41581.6927427137
California,4,0.975,41639.5959508531
California,5,point,37899.2533971144
California,5,0.025,35000.2840207368
California,5,0.1,35230.3068971671
California,5,0.25,36118.1800627559
California,5,0.5,38351.7641879953
California,5,0.75,39335.6729078013
California,5,0.9,39462.170835292
California,5,0.975,39540.7984995767
California,6,point,35593.0979735215
California,6,0.025,32505.7445113473
California,6,0.1,32744.1428933199
California,6,0.25,33708.9546479024
California,6,0.5,36035.198621694
California,6,0.75,37144.5732056182
California,6,0.9,37289.2612698833
California,6,0.975,37376.7431918886
California,7,point,33347.7027998378
California,7,0.025,30195.042103393
California,7,0.1,30433.4808820765
California,7,0.25,31460.6430637855
California,7,0.5,33750.5669438224
California,7,0.75,34958.4583112039
California,7,0.9,35112.2936515389
California,7,0.975,35204.3106373139
Arizona,1,point,4969.04998989886
Arizona,1,0.025,4362.04998989886
Arizona,1,0.1,4751.19670011988
Arizona,1,0.25,4757.86182558606
Arizona,1,0.5,4764.99259661511
Arizona,1,0.75,5385.42142664571
Arizona,1,0.9,5396.06722693006
Arizona,1,0.975,5576.04998989886
Arizona,2,point,4706.23575325409
Arizona,2,0.025,4099.23575325409
Arizona,2,0.1,4459.86347646685
Arizona,2,0.25,4471.6215807728
Arizona,2,0.5,4484.77945213486
Arizona,2,0.75,5163.25883015175
Arizona,2,0.9,5184.01962147979
Arizona,2,0.975,5313.23575325409
Arizona,3,point,4474.97311217766
Arizona,3,0.025,3867.97311217766
Arizona,3,0.1,4198.54132113419
Arizona,3,0.25,4215.37176183029
Arizona,3,0.5,4233.24803518737
Arizona,3,0.75,4980.49739539088
Arizona,3,0.9,5012.60359258624
Arizona,3,0.975,5081.97311217766
Arizona,4,point,4272.26283404435
Arizona,4,0.025,3665.26283404435
Arizona,4,0.1,3959.71376225213
Arizona,4,0.25,3981.05650025839
Arizona,4,0.5,4002.35303226998
Arizona,4,0.75,4835.18477226538
Arizona,4,0.9,4879.26283404435
Arizona,4,0.975,4885.13975517824
Arizona,5,point,4096.39248054773
Arizona,5,0.025,3489.39248054773
Arizona,5,0.1,3740.99388412293
Arizona,5,0.25,3766.09180771234
Arizona,5,0.5,3789.76438888162
Arizona,5,0.75,4703.62463751761
Arizona,5,0.9,4761.71275182813
Arizona,5,0.975,4797.19168650219
Arizona,6,point,3941.716083548
Arizona,6,0.025,3334.716083548
Arizona,6,0.1,3540.37418473186
Arizona,6,0.25,3567.31571589899
Arizona,6,0.5,3593.68279150268
Arizona,6,0.75,4627.27494864864
Arizona,6,0.9,4700.81664721505
Arizona,6,0.975,4738.76448093727
Arizona,7,point,3807.21996328754
Arizona,7,0.025,3200.21996328754
Arizona,7,0.1,3357.38700103061
Arizona,7,0.25,3386.49170204345
Arizona,7,0.5,3415.61692077667
Arizona,7,0.75,4575.28688968159
Arizona,7,0.9,4665.3599613593
Arizona,7,0.975,4704.03640587209
Massachusetts,1,point,16192.6410335607
Massachusetts,1,0.025,13500.4399151229
Massachusetts,1,0.1,13524.4898543428
Massachusetts,1,0.25,14570.0294069406
Massachusetts,1,0.5,16366.978338758
Massachusetts,1,0.75,18668.34892692
Massachusetts,1,0.9,19024.4571840379
Massachusetts,1,0.975,19058.6497474294
Massachusetts,2,point,20259.8636687779
Massachusetts,2,0.025,14488.1942794393
Massachusetts,2,0.1,14593.1171971743
Massachusetts,2,0.25,16658.733231816
Massachusetts,2,0.5,20738.5282669868
Massachusetts,2,0.75,24417.6434245808
Massachusetts,2,0.9,26857.6450945821
Massachusetts,2,0.975,27140.1911619618
Massachusetts,3,point,22168.6690002476
Massachusetts,3,0.025,14597.9441228583
Massachusetts,3,0.1,14802.9882065351
Massachusetts,3,0.25,17597.8422605935
Massachusetts,3,0.5,23183.6690002476
Massachusetts,3,0.75,23903.0434183823
Massachusetts,3,0.9,31760.4705311169
Massachusetts,3,0.975,32545.6037070006
Massachusetts,4,point,20079.4305971734
Massachusetts,4,0.025,13896.8170694555
Massachusetts,4,0.1,14174.6452362975
Massachusetts,4,0.25,17136.5302555128
Massachusetts,4,0.5,18870.1271029543
Massachusetts,4,0.75,22236.4480644832
Massachusetts,4,0.9,27969.0440925781
Massachusetts,4,0.975,29191.3119912436
Massachusetts,5,point,15811.7166260305
Massachusetts,5,0.025,11110.330656447
Massachusetts,5,0.1,12411.7544605664
Massachusetts,5,0.25,13152.0604224633
Massachusetts,5,0.5,16204.4018657352
Massachusetts,5,0.75,17663.009127981
Massachusetts,5,0.9,19352.868024278
Massachusetts,5,0.975,20511.6826944542
Massachusetts,6,point,11819.6110352578
Massachusetts,6,0.025,7002.64404876623
Massachusetts,6,0.1,9481.74804476915
Massachusetts,6,0.25,11361.8061131597
Massachusetts,6,0.5,11820.3702503308
Massachusetts,6,0.75,12834.6110352578
Massachusetts,6,0.9,13803.0748563528
Massachusetts,6,0.975,14243.3427093294
