place,week_ahead,quantile,value
Washington,1,point,5711.1315885269
Washington,1,0.025,4560.6315885269
Washington,1,0.1,4560.6315885269
Washington,1,0.25,5450.29338550917
Washington,1,0.5,5684.94305590144
Washington,1,0.75,6006.37745882105
Washington,1,0.9,6861.6315885269
Washington,1,0.975,6861.6315885269
Washington,2,point,3621.05504236246
Washington,2,0.025,2470.55504236246
Washington,2,0.1,2470.55504236246
Washington,2,0.25,3296.14445351949
Washington,2,0.5,3616.2177433169
Washington,2,0.75,3972.49585605203
Washington,2,0.9,4771.55504236246
Washington,2,0.975,4771.55504236246
Washington,3,point,2335.7876904383
Washington,3,0.025,1185.2876904383
Washington,3,0.1,1185.2876904383
Washington,3,0.25,2040.70227467059
Washington,3,0.5,2338.22548810323
Washington,3,0.75,2649.34614872653
Washington,3,0.9,3486.2876904383
Washington,3,0.975,3486.2876904383
Washington,4,point,1603.32970329995
Washington,4,0.025,452.82970329995
Washington,4,0.1,452.82970329995
Washington,4,0.25,1351.45381460362
Washington,4,0.5,1602.21161087113
Washington,4,0.75,1870.72040080279
Washington,4,0.9,2753.82970329995
Washington,4,0.975,2753.82970329995
Washington,5,point,1202.83201706712
Washington,5,0.025,52.3320170671213
Washington,5,0.1,52.3320170671213
Washington,5,0.25,981.295364379417
Washington,5,0.5,1190.49434281047
Washington,5,0.75,1442.7842221309
Washington,5,0.9,2353.33201706712
Washington,5,0.975,2353.33201706712
Washington,6,point,994.937168471903
Washington,6,0.025,0
Washington,6,0.1,0
Washington,6,0.25,789.446277469629
Washington,6,0.5,969.184532042826
Washington,6,0.75,1224.55928778602
Washington,6,0.9,2145.4371684719
Washington,6,0.975,2145.4371684719
Washington,7,point,908.749610349303
Washington,7,0.025,0
Washington,7,0.1,0
Washington,7,0.25,704.441862881184
Washington,7,0.5,888.527964260895
Washington,7,0.75,1127.8613498474
Washington,7,0.9,2059.2496103493
Washington,7,0.975,2059.2496103493
Illinois,1,point,16232.5224030763
Illinois,1,0.025,15449.5387713029
Illinois,1,0.1,15763.0474304926
Illinois,1,0.25,15839.0224030763
Illinois,1,0.5,16367.4434776511
Illinois,1,0.75,16626.0224030763
Illinois,1,0.9,16818.2600257893
Illinois,1,0.975,16948.6294021164
Illinois,2,point,12216.9938289628
Illinois,2,0.025,11201.2585597071
Illinois,2,0.1,11699.405920809
Illinois,2,0.25,11799.6224690099
Illinois,2,0.5,12129.7307075355
Illinois,2,0.75,12610.4938289628
Illinois,2,0.9,12991.9919903811
Illinois,2,0.975,13148.4767731852
Illinois,3,point,8574.60653814875
Illinois,3,0.025,7510.78662555804
Illinois,3,0.1,8042.0578449165
Illinois,3,0.25,8148.30590675779
Illinois,3,0.5,8455.57229875214
Illinois,3,0.75,8968.10653814875
Illinois,3,0.9,9374.43450389588
Illinois,3,0.975,9540.41121811606
Illinois,4,point,5994.71310486406
Illinois,4,0.025,5060.05799221899
Illinois,4,0.1,5508.16649237582
Illinois,4,0.25,5600.86041716623
Illinois,4,0.5,5891.11393438559
Illinois,4,0.75,6388.21310486406
Illinois,4,0.9,6687.80251281881
Illinois,4,0.975,6854.07369372994
Illinois,5,point,4409.50671690889
Illinois,5,0.025,3593.16960906843
Illinois,5,0.1,3973.72300612484
Illinois,5,0.25,4023.82745715184
Illinois,5,0.5,4307.80266467715
Illinois,5,0.75,4803.00671690889
Illinois,5,0.9,4998.22123418138
Illinois,5,0.975,5145.53105011489
Illinois,6,point,3230.24217612907
Illinois,6,0.025,2545.53675449872
Illinois,6,0.1,2807.62163396603
Illinois,6,0.25,2897.04944255436
Illinois,6,0.5,3140.41132720513
Illinois,6,0.75,3623.74217612907
Illinois,6,0.9,3700.65840155561
Illinois,6,0.975,3847.3254597378
Illinois,7,point,2472.40393463088
Illinois,7,0.025,1901.79909127206
Illinois,7,0.1,2061.19345029499
Illinois,7,0.25,2178.86825374933
Illinois,7,0.5,2404.72924278956
Illinois,7,0.75,2840.4898528019
Illinois,7,0.9,2876.81423477745
Illinois,7,0.975,2975.00693609659
California,1,point,63450.105315498
California,1,0.025,59195.2181873936
California,1,0.1,59705.9804361135
California,1,0.25,60013.8561149039
California,1,0.5,60769.3359376304
California,1,0.75,68080.0392698696
California,1,0.9,70370.0445334461
California,1,0.975,70553.8692733422
California,2,point,53650.2703923219
California,2,0.025,47300.1226397045
California,2,0.1,47987.9859410105
California,2,0.25,48577.3564020395
California,2,0.5,49980.4047828237
California,2,0.75,59653.3766174814
California,2,0.9,64257.6888770061
California,2,0.975,64602.8043675255
California,3,point,44527.6164632916
California,3,0.025,36926.1257198136
California,3,0.1,37606.9892849918
California,3,0.25,38284.8619010067
California,3,0.5,40335.5433183197
California,3,0.75,51437.0173545662
California,3,0.9,57647.3587258076
California,3,0.975,58099.8909583762
California,4,point,36753.9321195438
California,4,0.025,28733.8629471231
California,4,0.1,29420.6548271267
California,4,0.25,30188.9527993929
California,4,0.5,32441.0869433252
California,4,0.75,43868.2048333935
California,4,0.9,50622.6779282073
California,4,0.975,51112.39229564
California,5,point,30438.4408634199
California,5,0.025,22856.1661181524
California,5,0.1,23414.734044092
California,5,0.25,24173.8241446242
California,5,0.5,26230.253023051
California,5,0.75,37265.3777335336
California,5,0.9,43713.5674084242
California,5,0.975,44174.3819000106
California,6,point,25317.5649222688
California,6,0.025,18292.7277811673
California,6,0.1,18767.7304729452
California,6,0.25,19533.2843582509
California,6,0.5,21318.3698648137
California,6,0.75,31773.4241485574
California,6,0.9,37574.3029296227
California,6,0.975,37957.4669588581
California,7,point,21371.7438105603
California,7,0.025,14985.5070794374
California,7,0.1,15367.1720222337
California,7,0.25,16122.8116726121
California,7,0.5,17595.9173314701
California,7,0.75,27455.3298993631
California,7,0.9,32465.1171641001
California,7,0.975,32744.8763380535
Arizona,1,point,10451.4281296736
Arizona,1,0.025,8581.92812967357
Arizona,1,0.1,8581.92812967357
Arizona,1,0.25,10416.3724302179
Arizona,1,0.5,10435.7708638692
Arizona,1,0.75,10502.2294429028
Arizona,1,0.9,12320.9281296736
Arizona,1,0.975,12320.9281296736
Arizona,2,point,10249.4378150722
Arizona,2,0.025,8379.93781507222
Arizona,2,0.1,8379.93781507222
Arizona,2,0.25,10164.022361449
Arizona,2,0.5,10209.7893642639
Arizona,2,0.75,10374.7625652156
Arizona,2,0.9,12118.9378150722
Arizona,2,0.975,12118.9378150722
Arizona,3,point,10009.8704551793
Arizona,3,0.025,8140.37045517926
Arizona,3,0.1,8140.37045517926
Arizona,3,0.25,9861.96903760731
Arizona,3,0.5,9934.71590464935
Arizona,3,0.75,10233.0915144677
Arizona,3,0.9,11879.3704551793
Arizona,3,0.975,11879.3704551793
Arizona,4,point,9734.82550689676
Arizona,4,0.025,7865.32550689676
Arizona,4,0.1,7865.32550689676
Arizona,4,0.25,9516.82728537498
Arizona,4,0.5,9613.06516097672
Arizona,4,0.75,10075.1217533858
Arizona,4,0.9,11604.3255068968
Arizona,4,0.975,11604.3255068968
Arizona,5,point,9428.60126027351
Arizona,5,0.025,7559.10126027351
Arizona,5,0.1,7559.10126027351
Arizona,5,0.25,9134.34700821247
Arizona,5,0.5,9252.0518036508
Arizona,5,0.75,9900.53521014098
Arizona,5,0.9,11298.1012602735
Arizona,5,0.975,11298.1012602735
Arizona,6,point,9095.59950710626
Arizona,6,0.025,7226.09950710626
Arizona,6,0.1,7226.09950710626
Arizona,6,0.25,8721.71487516351
Arizona,6,0.5,8858.19002367975
Arizona,6,0.75,9708.85130327009
Arizona,6,0.9,10965.0995071063
Arizona,6,0.975,10965.0995071063
Arizona,7,point,8740.85971099335
Arizona,7,0.025,6871.35971099335
Arizona,7,0.1,6871.35971099335
Arizona,7,0.25,8286.63956794143
Arizona,7,0.5,8438.74523535185
Arizona,7,0.75,9500.21120082773
Arizona,7,0.9,10610.3597109933
Arizona,7,0.975,10610.3597109933
Massachusetts,1,point,7941.25627129476
Massachusetts,1,0.025,7777.69075863063
Massachusetts,1,0.1,7788.02185707898
Massachusetts,1,0.25,7804.75627129476
Massachusetts,1,0.5,7915.88289410016
Massachusetts,1,0.75,8064.04189638258
Massachusetts,1,0.9,8082.9729738269
Massachusetts,1,0.975,8129.92329661618
Massachusetts,2,point,7048.2394575689
