id,Country,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21
0,Afghanistan,57721,57826,57934,58047,58164,58285,58413,58546,58684,58826,58976,59132,59295,59466,59644,59831,60027,60232,60449,60674,60911,61161,61422,61696,61986,62289,62607,62944,63297,63667,64059,64470,64904,65360,65841,66347,66880,67442,68035,68660,69318,70011,70743,71516,72330,73188,74092,75046,76049,77108,78225,79401,80642,81949,83328,84784,86317,87935,89642,91441,93340,95342,97453,99680,102031,104510,107124,109882,112791,115858,119095,122509,126109,129906,133909,138132,142585,147281,152231,157451,162953,168755,174870,181316,188108,195266,202809,210754,219126,227949,237244,247008,257243,267946,279116,290751
1,Albania,129456,129684,129901,130108,130309,130504,130694,130883,131067,131247,131423,131595,131762,131923,132080,132233,132383,132532,132677,132821,132962,133102,133240,133374,133506,133636,133763,133887,134009,134131,134248,134365,134481,134594,134705,134815,134922,135027,135131,135234,135333,135431,135528,135624,135718,135811,135902,135990,136078,136165,136249,136335,136415,136496,136576,136655,136732,136807,136883,136956,137028,137099,137169,137238,137307,137373,137438,137502,137566,137628,137691,137751,137811,137868,137927,137983,138039,138095,138148,138202,138254,138305,138357,138406,138456,138504,138551,138599,138644,138690,138735,138780,138823,138867,138910,138953
2,Algeria,119486,119668,119855,120044,120237,120435,120638,120847,121059,121277,121499,121728,121959,122199,122441,122691,122946,123205,123472,123744,124022,124306,124599,124895,125200,125509,125828,126151,126483,126822,127167,127521,127884,128254,128632,129019,129413,129818,130230,130651,131082,131522,131972,132432,132900,133380,133870,134370,134881,135404,135937,136481,137038,137606,138186,138780,139384,140003,140633,141278,141936,142608,143294,143995,144709,145440,146185,146945,147721,148514,149323,150150,150992,151853,152731,153627,154542,155475,156427,157399,158392,159402,160435,161489,162563,163660,164779,165921,167087,168274,169487,170722,171983,173267,174577,175914
3,Andorra,12771,12831,12892,12953,13015,13077,13139,13203,13266,13330,13394,13458,13522,13587,13652,13718,13785,13851,13918,13985,14052,14120,14189,14257,14325,14394,14463,14532,14600,14671,14739,14809,14877,14947,15016,15085,15153,15223,15291,15359,15428,15496,15563,15629,15696,15762,15828,15894,15960,16024,16088,16152,16216,16279,16342,16404,16467,16527,16589,16648,16709,16768,16827,16884,16942,17000,17056,17112,17168,17222,17278,17330,17384,17436,17488,17540,17590,17641,17690,17740,17788,17835,17882,17929,17975,18020,18065,18109,18152,18194,18235,18273,18311,18346,18381,18414
4,Angola,24300,24456,24614,24780,24952,25127,25307,25489,25673,25862,26055,26254,26459,26669,26888,27112,27344,27582,27829,28083,28345,28618,28901,29195,29497,29807,30127,30458,30801,31156,31523,31904,32298,32706,33130,33570,34027,34501,34993,35504,36035,36588,37160,37757,38376,39020,39690,40388,41113,41869,42654,43472,44324,45212,46137,47100,48103,49148,50236,51373,52556,53790,55076,56419,57817,59275,60797,62383,64038,65765,67565,69443,71402,73445,75578,77802,80121,82542,85066,87701,90449,93315,96304,99423,102675,106068,109605,113293,117141,121151,125334,129686,134220,138970,143942,149131
5,Antigua and Barbuda,1216,1221,1227,1233,1237,1243,1249,1255,1261,1267,1273,1279,1285,1292,1297,1304,1311,1317,1324,1331,1338,1345,1351,1358,1365,1372,1379,1386,1393,1398,1405,1412,1419,1427,1434,1440,1447,1455,1462,1469,1475,1482,1490,1498,1505,1511,1519,1527,1535,1541,1549,1556,1564,1570,1578,1586,1593,1599,1607,1615,1621,1629,1637,1643,1651,1659,1667,1673,1681,1687,1695,1703,1709,1717,1725,1731,1739,1747,1753,1761,1767,1775,1781,1789,1797,1803,1811,1817,1825,1831,1839,1845,1853,1859,1867,1873
6,Argentina,2677747,2703716,2730578,2758135,2786300,2815252,2845011,2875676,2907361,2939972,2973548,3008126,3043687,3080272,3117937,3156727,3196612,3237640,3279839,3323270,3367959,3413948,3461270,3509957,3560047,3611574,3664579,3719088,3775131,3832738,3891937,3952756,4015219,4079345,4145159,4212680,4281924,4352907,4425640,4500136,4576401,4654440,4734253,4815839,4899189,4984292,5071138,5159704,5249967,5341901,5435469,5530638,5627363,5725599,5825295,5926394,6028837,6132559,6237493,6343567,6450704,6558824,6667849,6778217,6891295,7007124,7125757,7247257,7371691,7499124,7629613,7763195,7899884,8039668,8182507,8328333,8477053,8628561,8782734,8939452,9098597,9260058,9423737,9589549,9757422,9927292,10099095,10272768,10448239,10625421,10804209,10984608,11166624,11350261,11535521,11722408
7,Armenia,207973,208923,209869,210817,211768,212720,213675,214634,215595,216564,217534,218506,219476,220445,221413,222381,223343,224307,225270,226235,227200,228166,229131,230098,231066,232035,233006,233979,234955,235932,236909,237886,238862,239839,240817,241794,242771,243750,244730,245709,246690,247670,248652,249634,250616,251599,252581,253565,254549,255533,256517,257502,258488,259473,260459,261444,262429,263415,264401,265386,266373,267358,268343,269329,270315,271300,272284,273269,274253,275237,276221,277204,278185,279167,280149,281129,282109,283089,284067,285044,286021,286997,287972,288946,289918,290890,291860,292830,293799,294765,295731,296696,297659,298621,299582,300543
8,Australia,29519,29541,29562,29586,29612,29637,29667,29697,29729,29763,29799,29837,29877,29919,29965,30011,30061,30113,30167,30225,30286,30350,30416,30486,30561,30637,30720,30804,30893,30987,31086,31189,31297,31410,31528,31651,31782,31918,32059,32207,32364,32527,32696,32875,33062,33257,33460,33674,33897,34130,34373,34628,34893,35170,35461,35764,36082,36413,36758,37120,37497,37890,38302,38734,39181,39651,40140,40652,41186,41743,42325,42932,43566,44230,44919,45641,46395,47181,48003,48859,49755,50687,51661,52679,53739,54847,56003,57209,58467,59780,61153,62584,64076,65635,67260,68956
9,Austria,591347,594074,596782,599468,602133,604772,607385,609974,612536,615074,617585,620071,622536,624977,627394,629788,632162,634516,636850,639164,641455,643727,645978,648208,650417,652605,654772,656919,659045,661149,663233,665296,667334,669350,671343,673313,675261,677186,679087,680964,682819,684651,686458,688244,690006,691746,693464,695160,696834,698487,700118,701727,703316,704884,706432,707959,709467,710956,712425,713874,715304,716715,718107,719481,720836,722172,723490,724789,726071,727334,728581,729810,731021,732216,733394,734555,735699,736827,737938,739034,740114,741177,742227,743259,744277,745280,746269,747241,748201,749145,750075,750991,751893,752781,753654,754514
