id,Country,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21
0,Afghanistan,57721,57795,57869,57943,58018,58094,58169,58242,58316,58387,58456,58524,58590,58655,58717,58777,58836,58891,58946,58995,59043,59088,59127,59165,59198,59226,59251,59272,59287,59297,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301,59301
1,Albania,129456,129631,129792,129943,130087,130223,130354,130481,130605,130727,130845,130959,131067,131167,131261,131350,131433,131513,131592,131665,131732,131795,131855,131909,131958,132003,132042,132079,132111,132141,132166,132189,132209,132226,132240,132252,132260,132268,132271,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274,132274
2,Algeria,119486,119615,119745,119875,120005,120138,120272,120409,120546,120685,120824,120967,121109,121255,121401,121549,121700,121851,122005,122161,122319,122479,122642,122805,122972,123140,123312,123484,123660,123838,124018,124202,124388,124578,124769,124964,125160,125362,125565,125772,125982,126196,126412,126633,126856,127083,127315,127550,127788,128032,128278,128529,128785,129044,129308,129578,129850,130129,130412,130701,130993,131292,131595,131905,132219,132540,132867,133198,133536,133881,134231,134589,134952,135323,135700,136085,136477,136875,137281,137694,138117,138545,138984,139430,139883,140346,140818,141299,141790,142289,142798,143314,143840,144373,144916,145469
3,Andorra,12771,12801,12831,12861,12890,12918,12946,12973,12999,13025,13051,13075,13099,13122,13146,13169,13191,13213,13235,13256,13277,13297,13317,13336,13355,13375,13393,13410,13428,13446,13463,13481,13497,13514,13530,13546,13562,13579,13594,13609,13625,13640,13654,13668,13682,13695,13710,13723,13736,13748,13761,13774,13787,13799,13811,13823,13835,13847,13858,13869,13881,13892,13903,13913,13924,13935,13945,13954,13964,13974,13984,13993,14002,14011,14020,14029,14037,14046,14054,14063,14071,14079,14086,14095,14103,14109,14117,14124,14131,14138,14145,14150,14155,14162,14168,14174
4,Angola,24300,24404,24508,24612,24716,24818,24921,25024,25126,25229,25332,25432,25535,25634,25733,25830,25923,26014,26102,26188,26269,26348,26423,26494,26561,26624,26683,26736,26786,26829,26868,26901,26928,26949,26965,26972,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975,26975
5,Antigua and Barbuda,1216,1219,1223,1225,1227,1229,1232,1235,1238,1241,1244,1247,1250,1254,1255,1258,1262,1264,1267,1270,1273,1276,1278,1281,1284,1287,1290,1293,1296,1298,1301,1304,1307,1310,1313,1315,1318,1322,1325,1328,1330,1333,1337,1341,1344,1346,1350,1354,1357,1360,1363,1366,1370,1373,1377,1381,1384,1387,1391,1395,1398,1402,1406,1409,1412,1416,1420,1423,1427,1430,1434,1438,1441,1445,1449,1452,1456,1460,1463,1467,1470,1474,1477,1481,1485,1488,1492,1495,1499,1502,1506,1509,1512,1513,1514,1514
6,Argentina,2677747,2692787,2707899,2723073,2738241,2753172,2767946,2782611,2797194,2811529,2825609,2839365,2852784,2865830,2878460,2890628,2902517,2914227,2925751,2937084,2948218,2959150,2969870,2980372,2990652,3000703,3010522,3020105,3029449,3038550,3047408,3056020,3064388,3072509,3080385,3088018,3095412,3102568,3109490,3116186,3122658,3128914,3134962,3140810,3146465,3151939,3157243,3162386,3167380,3172240,3176975,3181603,3186135,3190589,3194977,3199315,3203620,3207909,3212196,3216498,3220833,3225217,3229666,3234197,3238826,3243569,3248443,3253461,3258640,3263995,3269537,3275283,3281245,3287433,3293861,3300540,3307478,3314686,3322170,3329942,3338006,3346367,3355033,3364004,3373287,3382883,3392794,3403019,3413566,3424441,3435649,3447194,3459080,3471310,3483884,3496806
7,Armenia,207973,208686,209382,210066,210743,211413,212077,212732,213381,214027,214665,215292,215906,216507,217096,217674,218236,218791,219337,219875,220405,220925,221435,221938,222430,222915,223392,223862,224328,224785,225235,225676,226108,226533,226950,227359,227761,228156,228546,228928,229305,229675,230039,230398,230749,231095,231434,231769,232097,232419,232737,233049,233357,233659,233956,234248,234535,234818,235096,235369,235638,235903,236162,236419,236671,236919,237163,237404,237640,237874,238103,238329,238550,238768,238984,239196,239405,239611,239813,240012,240208,240401,240592,240780,240965,241146,241326,241502,241678,241849,242019,242187,242351,242513,242674,242833
8,Australia,29519,29531,29541,29554,29567,29578,29593,29607,29623,29639,29656,29673,29692,29711,29732,29753,29776,29800,29825,29851,29880,29909,29939,29971,30006,30041,30080,30118,30160,30203,30250,30298,30348,30402,30457,30515,30577,30641,30708,30778,30853,30930,31011,31097,31187,31280,31378,31481,31589,31701,31819,31942,32071,32205,32346,32494,32649,32810,32979,33156,33340,33532,33735,33947,34166,34397,34637,34890,35153,35427,35714,36013,36326,36654,36994,37351,37725,38114,38521,38945,39389,39851,40334,40839,41365,41915,42489,43088,43713,44366,45049,45761,46504,47280,48089,48934
9,Austria,591347,593546,595714,597847,599938,601984,603988,605949,607870,609748,611587,613386,615150,616878,618570,620228,621857,623455,625014,626529,628001,629432,630821,632170,633479,634749,635981,637175,638331,639451,640536,641584,642598,643575,644518,645427,646305,647149,647962,648745,649497,650219,650913,651580,652220,652833,653423,653989,654533,655053,655552,656031,656490,656931,657354,657760,658149,658523,658881,659226,659557,659875,660180,660472,660753,661023,661281,661530,661769,662000,662221,662434,662639,662837,663026,663209,663385,663556,663720,663880,664032,664182,664325,664464,664599,664729,664856,664978,665098,665214,665327,665435,665543,665648,665750,665848
