id,Country,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27
0,Afghanistan,154800,154861,154920,154979,155036,155093,155148,155203,155256,155308,155359,155410,155458,155506,155553,155599,155643,155687,155729,155771,155811,155850,155888,155926,155962,155997,156031,156064,156096,156128,156158,156187,156216,156243,156270,156296,156320,156345,156368,156390,156412,156433,156453,156472,156491,156509,156526,156543,156559,156574,156589,156603,156617,156630,156642,156654,156666,156676,156687,156697,156706,156716,156724,156733,156740,156748,156755,156762,156768,156775,156780,156786,156791,156796,156801,156806,156810,156814,156818,156821,156825,156828,156831,156834,156837,156839,156842,156844,156846,156848,156850,156852,156853,156855,156856,156858
1,Albania,165864,166633,167395,168148,168894,169632,170361,171081,171791,172491,173182,173864,174536,175197,175849,176490,177121,177742,178353,178952,179542,180120,180688,181242,181785,182313,182831,183333,183825,184303,184770,185222,185664,186091,186508,186912,187305,187684,188053,188410,188756,189090,189414,189726,190028,190319,190601,190872,191134,191385,191628,191861,192086,192301,192509,192707,192899,193081,193257,193425,193587,193740,193888,194029,194164,194292,194415,194532,194643,194750,194851,194947,195039,195126,195209,195288,195363,195433,195501,195564,195625,195682,195736,195787,195835,195881,195924,195965,196003,196039,196073,196105,196135,196163,196189,196213
2,Algeria,202283,202377,202469,202559,202647,202733,202817,202899,202979,203057,203133,203207,203279,203349,203417,203483,203547,203609,203669,203727,203783,203837,203888,203936,203981,204023,204062,204099,204134,204166,204196,204225,204251,204276,204299,204320,204340,204359,204376,204392,204407,204421,204434,204446,204458,204468,204477,204486,204494,204502,204509,204515,204521,204527,204532,204536,204541,204544,204548,204551,204554,204557,204560,204562,204564,204566,204568,204569,204571,204572,204573,204574,204575,204576,204577,204578,204579,204579,204579,204579,204579,204579,204579,204579,204579,204579,204579,204579,204579,204579,204579,204579,204579,204579,204579,204579
3,Andorra,15156,15158,15160,15162,15164,15166,15168,15170,15172,15174,15176,15178,15180,15182,15184,15186,15187,15188,15189,15190,15191,15192,15193,15194,15195,15196,15197,15198,15199,15200,15201,15202,15203,15204,15205,15205,15206,15207,15207,15208,15208,15209,15209,15210,15210,15210,15210,15210,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211,15211
4,Angola,53840,54117,54395,54673,54951,55229,55508,55785,56064,56341,56618,56894,57170,57445,57720,57992,58264,58532,58800,59064,59328,59588,59847,60103,60358,60608,60858,61104,61348,61588,61827,62062,62295,62525,62752,62976,63197,63414,63630,63841,64050,64255,64458,64657,64853,65046,65236,65421,65605,65784,65961,66134,66304,66471,66634,66794,66952,67105,67256,67403,67548,67688,67826,67961,68093,68221,68347,68469,68589,68706,68820,68930,69039,69143,69246,69346,69443,69537,69629,69718,69804,69888,69970,70049,70126,70201,70273,70343,70411,70476,70540,70602,70661,70719,70774,70828
5,Antigua and Barbuda,2815,2848,2879,2911,2941,2972,3002,3031,3060,3088,3116,3143,3169,3196,3221,3246,3270,3294,3317,3339,3361,3382,3403,3423,3443,3462,3480,3498,3515,3532,3549,3564,3579,3594,3608,3622,3635,3648,3660,3672,3683,3694,3705,3715,3725,3734,3743,3751,3759,3767,3774,3781,3788,3794,3800,3805,3811,3815,3820,3824,3828,3832,3835,3838,3841,3844,3847,3849,3851,3853,3855,3857,3858,3860,3861,3862,3864,3865,3866,3867,3867,3868,3869,3869,3870,3871,3871,3871,3872,3872,3872,3872,3872,3872,3872,3873
6,Argentina,5246998,5248290,5249548,5250772,5251962,5253118,5254240,5255328,5256382,5257402,5258388,5259340,5260258,5261142,5261992,5262808,5263590,5264338,5265052,5265732,5266378,5266993,5267577,5268133,5268660,5269160,5269635,5270085,5270511,5270916,5271298,5271661,5272003,5272328,5272634,5272923,5273196,5273452,5273693,5273919,5274131,5274329,5274516,5274690,5274853,5275006,5275149,5275282,5275407,5275523,5275631,5275732,5275826,5275914,5275995,5276071,5276141,5276206,5276267,5276323,5276375,5276424,5276468,5276510,5276548,5276583,5276616,5276646,5276673,5276699,5276722,5276744,5276764,5276782,5276799,5276814,5276829,5276841,5276853,5276864,5276874,5276883,5276891,5276898,5276905,5276911,5276916,5276921,5276926,5276930,5276933,5276935,5276936,5276936,5276936,5276936
7,Armenia,255648,256190,256731,257273,257815,258358,258900,259443,259985,260528,261069,261612,262153,262694,263234,263774,264312,264851,265387,265924,266457,266991,267522,268053,268581,269108,269632,270155,270675,271194,271709,272223,272733,273242,273747,274250,274748,275245,275737,276228,276713,277193,277667,278136,278600,279058,279511,279958,280400,280836,281266,281690,282109,282522,282929,283330,283725,284114,284498,284875,285247,285613,285972,286326,286674,287016,287352,287683,288007,288326,288639,288946,289247,289542,289832,290115,290392,290663,290928,291187,291441,291688,291930,292166,292396,292621,292840,293054,293263,293467,293665,293858,294047,294230,294409,294583
8,Australia,93942,94658,95358,96042,96710,97362,97998,98618,99222,99810,100382,100938,101478,102002,102510,103002,103478,103938,104382,104810,105222,105618,105998,106362,106710,107042,107358,107658,107942,108210,108462,108698,108917,109118,109301,109466,109613,109742,109857,109959,110049,110127,110196,110256,110308,110353,110392,110425,110454,110478,110499,110517,110532,110544,110555,110563,110571,110577,110582,110586,110589,110592,110594,110596,110597,110598,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599,110599
9,Austria,730403,732146,733874,735573,737262,738925,740578,742205,743819,745406,746979,748525,750058,751563,753053,754516,755963,757382,758786,760162,761523,762855,764170,765458,766729,767973,769199,770398,771581,772735,773873,774984,776078,777145,778195,779219,780226,781208,782172,783111,784034,784932,785813,786671,787512,788330,789132,789911,790674,791415,792141,792846,793535,794204,794858,795492,796112,796713,797299,797868,798422,798959,799483,799990,800484,800962,801428,801878,802316,802740,803152,803550,803937,804310,804674,805024,805364,805692,806011,806318,806616,806903,807181,807449,807709,807958,808201,808433,808659,808875,809085,809286,809481,809668,809849,810022
