forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,point,NA,6463
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.01,3806
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.025,4210
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.05,4222
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.1,4940
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.15,5420
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.2,5727
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.25,5772
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.3,5934
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.35,6124
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.4,6248
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.45,6380
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.5,6463
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.55,6834
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.6,7173
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.65,7323
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.7,7620
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.75,8373
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.8,8902
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.85,9256
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.9,10032
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.95,10811
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.975,11168
2021-02-03,1 wk ahead inc case,2021-02-06,GM01,GM01,quantile,0.99,11168
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,point,NA,299579
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.01,296922
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.025,297326
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.05,297338
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.1,298056
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.15,298536
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.2,298843
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.25,298888
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.3,299050
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.35,299240
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.4,299364
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.45,299496
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.5,299579
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.55,299950
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.6,300289
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.65,300439
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.7,300736
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.75,301489
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.8,302018
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.85,302372
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.9,303148
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.95,303927
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.975,304284
2021-02-03,1 wk ahead cum case,2021-02-06,GM01,GM01,quantile,0.99,304284
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,point,NA,6360
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.01,1667
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.025,2385
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.05,3567
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.1,4542
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.15,5221
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.2,5598
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.25,5697
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.3,5766
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.35,6029
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.4,6056
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.45,6196
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.5,6360
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.55,6394
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.6,6881
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.65,7183
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.7,7343
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.75,7822
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.8,8260
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.85,8905
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.9,9174
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.95,9487
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.975,10296
2021-02-03,2 wk ahead inc case,2021-02-13,GM01,GM01,quantile,0.99,11097
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,point,NA,305939
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.01,301246
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.025,301964
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.05,303146
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.1,304121
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.15,304800
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.2,305177
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.25,305276
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.3,305345
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.35,305608
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.4,305635
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.45,305775
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.5,305939
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.55,305973
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.6,306460
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.65,306762
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.7,306922
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.75,307401
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.8,307839
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.85,308484
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.9,308753
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.95,309066
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.975,309875
2021-02-03,2 wk ahead cum case,2021-02-13,GM01,GM01,quantile,0.99,310676
