id,Country,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06
0,"Washington",425848,426793,427712,428598,429451,430276,431080,431866,432635,433387,434122,434840,435532,436201,436847,437470,438071,438652,439213,439756,440282,440791,441283,441757,442213,442651,443072,443475,443863,444234,444591,444933,445261,445576,445877,446164,446439,446701,446951,447189,447416,447632,447837,448032,448218,448394,448561,448719,448869,449011,449145,449272,449391,449504,449610,449710,449805,449893,449976,450055,450128,450196,450261,450321,450377,450430,450478,450524,450567,450606,450643,450677,450709,450738,450766,450791,450814,450836,450855,450874,450891,450906,450920,450933,450945,450956,450966,450976,450984,450992,450999,451005,451011,451016,451021,451025,451029,451032,451036,451038,451041,451043,451045,451047,451049,451050,451052,451053,451054,451055,451056,451057,451057,451058,451058,451059,451059,451059,451060,451060,451060,451060,451061,451061,451061,451061,451061,451061,451061,451061,451061,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062,451062
1,"Illinois",1371791,1373223,1374614,1375973,1377298,1378588,1379840,1381049,1382215,1383343,1384434,1385486,1386501,1387477,1388414,1389313,1390175,1391001,1391791,1392546,1393265,1393951,1394604,1395225,1395814,1396373,1396902,1397402,1397875,1398321,1398741,1399136,1399507,1399856,1400183,1400488,1400774,1401041,1401290,1401521,1401737,1401937,1402122,1402293,1402452,1402598,1402733,1402858,1402972,1403077,1403173,1403261,1403342,1403415,1403482,1403543,1403598,1403648,1403694,1403735,1403772,1403806,1403836,1403863,1403887,1403909,1403929,1403946,1403962,1403976,1403988,1403999,1404009,1404017,1404025,1404032,1404037,1404043,1404047,1404051,1404055,1404058,1404060,1404062,1404064,1404066,1404068,1404069,1404070,1404071,1404072,1404073,1404073,1404074,1404074,1404075,1404075,1404075,1404075,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076,1404076
2,"California",3774494,3775853,3777184,3778480,3779742,3780972,3782175,3783353,3784503,3785626,3786727,3787803,3788849,3789869,3790860,3791823,3792757,3793664,3794544,3795398,3796227,3797030,3797808,3798561,3799289,3799992,3800671,3801326,3801957,3802565,3803150,3803713,3804254,3804774,3805273,3805752,3806211,3806650,3807070,3807472,3807856,3808222,3808571,3808904,3809221,3809523,3809809,3810081,3810340,3810585,3810816,3811036,3811243,3811439,3811624,3811799,3811963,3812118,3812263,3812400,3812528,3812648,3812761,3812866,3812965,3813057,3813142,3813222,3813297,3813366,3813431,3813490,3813546,3813597,3813644,3813688,3813729,3813766,3813800,3813832,3813861,3813888,3813912,3813935,3813955,3813974,3813991,3814006,3814021,3814034,3814045,3814056,3814065,3814074,3814082,3814089,3814095,3814101,3814106,3814111,3814115,3814119,3814122,3814125,3814128,3814130,3814132,3814134,3814135,3814137,3814138,3814139,3814140,3814141,3814142,3814142,3814143,3814144,3814144,3814144,3814145,3814145,3814145,3814145,3814146,3814146,3814146,3814146,3814146,3814146,3814146,3814146,3814146,3814146,3814146,3814146,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147,3814147
3,"Arizona",875195,875740,876274,876801,877319,877827,878325,878813,879289,879755,880211,880657,881093,881517,881932,882335,882727,883108,883479,883839,884188,884527,884855,885172,885479,885776,886063,886339,886606,886862,887109,887347,887575,887794,888003,888205,888397,888581,888757,888925,889085,889237,889383,889521,889652,889776,889894,890006,890112,890212,890307,890396,890480,890559,890634,890704,890769,890831,890889,890943,890993,891040,891084,891125,891163,891199,891232,891262,891291,891317,891341,891364,891384,891403,891421,891437,891452,891465,891478,891489,891499,891509,891517,891525,891532,891539,891545,891550,891555,891559,891563,891567,891570,891573,891575,891578,891580,891582,891583,891585,891586,891587,891588,891589,891590,891591,891591,891592,891592,891593,891593,891593,891594,891594,891594,891594,891595,891595,891595,891595,891595,891595,891595,891595,891595,891595,891595,891595,891595,891595,891595,891595,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596,891596
4,"Massachusetts",703897,704441,704969,705481,705978,706460,706924,707369,707794,708201,708593,708967,709325,709665,709989,710297,710589,710866,711127,711375,711608,711827,712033,712226,712407,712577,712735,712882,713019,713146,713264,713374,713474,713567,713653,713731,713804,713870,713930,713985,714035,714080,714121,714159,714192,714223,714250,714275,714296,714316,714334,714349,714363,714375,714386,714396,714404,714412,714418,714424,714429,714433,714437,714440,714443,714446,714448,714450,714451,714452,714454,714455,714455,714456,714457,714457,714458,714458,714458,714458,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459,714459
5,"Wisconsin",671445,671892,672326,672752,673164,673565,673956,674337,674709,675072,675427,675774,676112,676437,676751,677053,677346,677629,677903,678168,678423,678670,678909,679138,679359,679572,679776,679972,680159,680339,680512,680677,680835,680986,681130,681268,681400,681525,681644,681758,681866,681968,682065,682157,682245,682328,682406,682480,682550,682616,682678,682737,682792,682844,682892,682938,682981,683021,683059,683094,683127,683158,683186,683213,683238,683261,683283,683303,683321,683338,683354,683369,683382,683395,683406,683417,683427,683436,683444,683452,683458,683465,683471,683476,683481,683485,683489,683493,683496,683499,683502,683504,683506,683508,683510,683512,683513,683515,683516,683517,683518,683519,683519,683520,683521,683521,683522,683522,683522,683523,683523,683523,683523,683524,683524,683524,683524,683524,683524,683524,683524,683524,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525,683525
6,"Texas",2938261,2940177,2942059,2943921,2945748,2947527,2949262,2950954,2952606,2954219,2955793,2957324,2958810,2960252,2961650,2963005,2964318,2965587,2966814,2967997,2969139,2970238,2971296,2972313,2973290,2974228,2975126,2975986,2976808,2977594,2978344,2979059,2979740,2980387,2981003,2981587,2982141,2982666,2983163,2983632,2984075,2984493,2984887,2985257,2985606,2985932,2986239,2986526,2986795,2987046,2987280,2987499,2987702,2987891,2988067,2988230,2988381,2988521,2988651,2988770,2988880,2988982,2989075,2989161,2989240,2989312,2989378,2989439,2989494,2989544,2989590,2989632,2989670,2989704,2989735,2989764,2989789,2989812,2989833,2989851,2989868,2989883,2989897,2989909,2989920,2989929,2989938,2989945,2989952,2989958,2989963,2989968,2989972,2989976,2989979,2989982,2989985,2989987,2989989,2989990,2989992,2989993,2989994,2989995,2989996,2989997,2989997,2989998,2989998,2989999,2989999,2989999,2990000,2990000,2990000,2990000,2990000,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001,2990001
7,"Nebraska",222780,222870,222954,223035,223111,223181,223245,223305,223361,223414,223463,223508,223550,223589,223625,223658,223689,223717,223743,223767,223789,223809,223827,223844,223859,223873,223886,223898,223908,223917,223926,223934,223941,223947,223953,223958,223962,223966,223970,223973,223976,223979,223981,223983,223985,223987,223988,223989,223990,223991,223992,223993,223994,223994,223995,223995,223995,223996,223996,223996,223997,223997,223997,223997,223997,223997,223997,223997,223997,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998,223998
8,"Utah",403684,403985,404283,404578,404870,405159,405444,405723,405998,406268,406534,406795,407052,407303,407548,407787,408021,408249,408471,408687,408897,409101,409299,409491,409676,409856,410029,410196,410357,410512,410661,410804,410941,411072,411198,411318,411433,411543,411647,411746,411841,411930,412015,412096,412172,412244,412312,412376,412436,412493,412546,412596,412643,412687,412727,412766,412801,412834,412865,412894,412920,412945,412968,412989,413008,413026,413042,413058,413071,413084,413096,413106,413116,413125,413133,413140,413147,413153,413159,413163,413168,413172,413176,413179,413182,413184,413187,413189,413191,413192,413194,413195,413196,413197,413198,413199,413200,413200,413201,413201,413202,413202,413202,413203,413203,413203,413203,413203,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204,413204
9,"Oregon",197356,197869,198366,198847,199310,199758,200194,200620,201037,201445,201843,202232,202611,202977,203329,203667,203993,204308,204613,204909,205197,205475,205745,206005,206256,206497,206729,206951,207164,207369,207567,207756,207939,208114,208283,208444,208598,208746,208887,209021,209149,209272,209388,209500,209606,209708,209804,209896,209983,210066,210144,210218,210288,210355,210418,210478,210534,210587,210638,210685,210730,210772,210811,210848,210883,210916,210946,210975,211002,211027,211051,211073,211093,211113,211130,211147,211162,211177,211190,211203,211214,211225,211234,211244,211252,211260,211267,211273,211279,211285,211290,211295,211299,211303,211307,211310,211313,211316,211318,211320,211322,211324,211326,211328,211329,211330,211331,211332,211333,211334,211335,211336,211336,211337,211337,211338,211338,211338,211339,211339,211339,211339,211339,211340,211340,211340,211340,211340,211340,211340,211340,211340,211340,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341,211341
