id,Country,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06
0,Afghanistan,75119,76289,77517,78814,80174,81599,83092,84657,86306,88051,89907,91882,93976,96187,98525,101003,103627,106406,109349,112468,115773,119280,123004,126957,131154,135612,140346,145370,150705,156369,162382,168770,175555,182763,190423,198563,207214,216408,226179,236563,247599,259328,271793,285040,299120,314083,329984,346882,364836,383912,404176,425700,448558,472830,498597,525945,554965,585750,618399,653014,689699,728567,769726,813293,859388,908133,959648,1014063,1071503,1132093,1195963,1263236,1334036,1408483,1486692,1568772,1654829,1744953,1839230,1937732,2040515,2147624,2259086,2374906,2495070,2619544,2748269,2881161,3018110,3158978,3303603,3451794,3603332,3757919,3915231,4074913
1,Albania,132360,132376,132392,132406,132420,132434,132447,132460,132471,132483,132494,132504,132514,132524,132533,132543,132552,132561,132568,132576,132584,132591,132597,132605,132611,132617,132622,132629,132634,132639,132644,132648,132653,132657,132663,132667,132671,132675,132678,132682,132685,132689,132692,132694,132696,132700,132703,132706,132709,132711,132714,132716,132719,132721,132724,132726,132728,132729,132731,132732,132733,132736,132737,132739,132740,132741,132742,132744,132746,132747,132748,132749,132750,132752,132753,132755,132756,132757,132759,132760,132762,132763,132764,132766,132767,132768,132769,132771,132772,132773,132773,132775,132775,132775,132775,132776
2,Algeria,129976,130302,130635,130975,131323,131679,132043,132414,132795,133184,133582,133990,134404,134831,135267,135713,136172,136640,137121,137614,138119,138636,139167,139711,140269,140840,141426,142026,142642,143272,143917,144580,145258,145955,146668,147399,148149,148917,149704,150511,151338,152186,153055,153946,154859,155795,156754,157738,158744,159778,160837,161922,163034,164175,165343,166541,167769,169027,170316,171639,172993,174383,175806,177264,178758,180291,181861,183471,185120,186810,188542,190316,192136,194000,195910,197867,199872,201928,204034,206191,208401,210666,212986,215364,217799,220294,222851,225469,228152,230900,233714,236597,239550,242573,245668,248834
3,Andorra,13752,13775,13798,13823,13848,13874,13902,13932,13964,13999,14036,14076,14118,14164,14214,14265,14322,14382,14446,14514,14588,14665,14748,14837,14932,15033,15139,15254,15374,15503,15640,15786,15940,16105,16279,16465,16662,16869,17091,17324,17571,17832,18109,18401,18710,19036,19377,19738,20118,20517,20937,21377,21836,22319,22824,23350,23900,24471,25067,25685,26325,26989,27674,28383,29111,29861,30631,31418,32224,33046,33884,34735,35598,36470,37351,38239,39131,40025,40921,41814,42705,43589,44466,45334,46190,47034,47863,48675,49472,50248,51006,51744,52464,53160,53838,54492
4,Angola,35140,35410,35678,35946,36213,36481,36746,37009,37272,37537,37800,38061,38323,38584,38846,39106,39366,39627,39887,40146,40405,40665,40925,41184,41444,41705,41964,42225,42484,42745,43006,43267,43529,43792,44054,44318,44581,44846,45110,45377,45642,45910,46178,46447,46717,46987,47260,47532,47806,48081,48357,48634,48913,49192,49474,49756,50039,50324,50610,50898,51186,51478,51770,52065,52360,52658,52957,53257,53559,53863,54169,54477,54787,55098,55413,55728,56046,56366,56688,57011,57338,57665,57997,58330,58665,59004,59344,59687,60033,60382,60733,61087,61445,61803,62165,62528
5,Antigua and Barbuda,1262,1263,1264,1266,1267,1267,1268,1270,1270,1271,1272,1273,1274,1275,1278,1278,1279,1280,1282,1283,1284,1286,1287,1288,1289,1290,1291,1293,1295,1296,1297,1298,1299,1301,1302,1304,1305,1306,1307,1309,1310,1311,1312,1313,1315,1317,1318,1319,1320,1322,1323,1324,1325,1326,1327,1329,1330,1331,1332,1333,1334,1336,1337,1339,1340,1341,1342,1344,1345,1346,1347,1348,1349,1350,1352,1353,1354,1355,1356,1357,1358,1359,1360,1362,1363,1364,1365,1366,1367,1368,1370,1373,1377,1382,1388,1395
6,Argentina,3884447,3924131,3964533,4005668,4047520,4090093,4133412,4177495,4222367,4268050,4314474,4361641,4409528,4458104,4507330,4557198,4607710,4658847,4710596,4762940,4815861,4869342,4923363,4977869,5032779,5088062,5143914,5200510,5257837,5315881,5374633,5434081,5494218,5555035,5616523,5678676,5741487,5804944,5869038,5933756,5999084,6065003,6131498,6198549,6266132,6334226,6402804,6471845,6541320,6611206,6681476,6752107,6823072,6894348,6965911,7037735,7109797,7182073,7254537,7327164,7399929,7472805,7545766,7618786,7691837,7764892,7837925,7910907,7983812,8056615,8129288,8201806,8274144,8346277,8418182,8489836,8561213,8632293,8703054,8773474,8843530,8913205,8982475,9051323,9119727,9187671,9255135,9322103,9388557,9454496,9519921,9584831,9649227,9713110,9776485,9839354
7,Armenia,222978,223081,223181,223278,223371,223462,223550,223635,223717,223796,223873,223948,224020,224090,224158,224225,224288,224350,224410,224466,224523,224578,224630,224681,224729,224777,224822,224866,224910,224951,224991,225030,225067,225103,225139,225172,225205,225237,225268,225297,225327,225354,225381,225406,225431,225456,225480,225501,225524,225545,225564,225585,225605,225624,225643,225659,225677,225694,225709,225725,225739,225755,225768,225783,225796,225808,225821,225834,225844,225854,225865,225876,225887,225896,225906,225913,225923,225932,225940,225948,225955,225963,225970,225977,225984,225989,225997,226002,226008,226014,226020,226025,226032,226039,226049,226058
8,Australia,30141,30156,30169,30184,30200,30214,30229,30245,30261,30278,30296,30313,30332,30351,30371,30391,30412,30433,30455,30478,30502,30526,30552,30578,30605,30632,30662,30691,30722,30754,30786,30820,30855,30892,30929,30967,31006,31047,31089,31132,31177,31223,31270,31320,31370,31421,31474,31528,31584,31642,31701,31761,31825,31888,31953,32020,32089,32159,32230,32305,32380,32457,32535,32615,32698,32780,32866,32953,33040,33131,33222,33316,33411,33506,33605,33704,33804,33908,34011,34115,34223,34330,34440,34550,34662,34774,34889,35003,35120,35236,35355,35474,35594,35715,35837,35961
9,Austria,645834,646244,646639,647024,647401,647771,648129,648478,648814,649140,649460,649769,650070,650361,650644,650916,651182,651439,651688,651928,652161,652386,652604,652813,653017,653213,653401,653583,653758,653927,654089,654246,654397,654543,654682,654816,654945,655070,655190,655305,655416,655522,655624,655723,655816,655907,655995,656078,656158,656237,656311,656382,656451,656516,656581,656641,656699,656755,656810,656861,656911,656959,657006,657050,657093,657134,657173,657212,657248,657283,657317,657350,657381,657411,657439,657468,657496,657521,657546,657571,657594,657616,657639,657659,657679,657698,657717,657735,657752,657768,657783,657798,657811,657823,657834,657844
