id,Country,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06
0,Afghanistan,75119,75544,75957,76361,76753,77129,77490,77834,78169,78493,78809,79112,79394,79647,79872,80074,80249,80395,80509,80589,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629,80629
1,Albania,132360,132371,132381,132390,132399,132408,132416,132424,132430,132438,132444,132450,132455,132461,132466,132471,132476,132481,132484,132488,132492,132496,132499,132503,132506,132509,132511,132515,132518,132521,132523,132524,132527,132528,132531,132533,132535,132537,132538,132540,132540,132542,132542,132542,132543,132544,132545,132546,132547,132547,132548,132548,132549,132549,132550,132550,132550,132550,132550,132550,132550,132551,132551,132552,132552,132552,132552,132553,132554,132554,132554,132554,132554,132555,132555,132556,132556,132556,132557,132557,132558,132558,132558,132559,132559,132559,132559,132560,132560,132560,132560,132560,132560,132560,132560,132560
2,Algeria,129976,130180,130381,130581,130780,130977,131173,131368,131562,131754,131945,132134,132320,132507,132691,132874,133058,133239,133420,133600,133779,133957,134134,134310,134485,134660,134833,135004,135175,135345,135512,135680,135845,136011,136173,136335,136496,136656,136814,136970,137125,137278,137430,137580,137730,137876,138022,138166,138307,138447,138585,138722,138855,138989,139118,139247,139373,139497,139618,139738,139855,139971,140083,140193,140299,140405,140507,140606,140702,140796,140887,140974,141059,141141,141219,141294,141366,141434,141499,141560,141617,141670,141720,141767,141808,141846,141879,141908,141933,141954,141970,141982,141990,141992,141992,141992
3,Andorra,13752,13761,13771,13782,13794,13806,13820,13834,13850,13866,13883,13903,13923,13945,13969,13993,14020,14049,14080,14113,14149,14186,14226,14269,14315,14364,14415,14471,14529,14591,14657,14728,14802,14882,14966,15056,15151,15251,15358,15470,15589,15714,15848,15988,16137,16294,16457,16631,16814,17005,17207,17418,17638,17870,18112,18364,18628,18902,19188,19485,19792,20111,20440,20781,21131,21492,21863,22242,22631,23028,23433,23845,24263,24686,25114,25546,25981,26417,26855,27292,27729,28163,28595,29023,29446,29864,30275,30679,31075,31460,31836,32201,32556,32898,33230,33549
4,Angola,35140,35333,35522,35706,35886,36062,36230,36390,36548,36703,36850,36991,37128,37258,37385,37506,37622,37734,37840,37940,38036,38129,38216,38298,38376,38451,38519,38585,38644,38700,38752,38799,38844,38884,38920,38952,38979,39004,39024,39042,39054,39065,39070,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074,39074
5,Antigua and Barbuda,1262,1262,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1264,1264,1264,1264,1265,1265,1265,1265,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1266,1267,1267,1267,1267,1267,1267,1267,1267,1267,1267,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1268,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269
6,Argentina,3884447,3911668,3938467,3964888,3990907,4016404,4041439,4066031,4090211,4114003,4137336,4160211,4182602,4204494,4225858,4246701,4267038,4286867,4306195,4325023,4343361,4361215,4378593,4395468,4411791,4427564,4442807,4457604,4471965,4485897,4499412,4512522,4525235,4537564,4549514,4561098,4572325,4583204,4593741,4603949,4613836,4623409,4632679,4641655,4650345,4658758,4666901,4674785,4682413,4689797,4696942,4703856,4710545,4717016,4723278,4729334,4735192,4740858,4746338,4751637,4756761,4761716,4766504,4771134,4775610,4779935,4784115,4788153,4792054,4795823,4799463,4802978,4806372,4809648,4812812,4815865,4818809,4821651,4824392,4827035,4829583,4832041,4834408,4836690,4838887,4841005,4843043,4845006,4846895,4848712,4850461,4852142,4853759,4855316,4856819,4858271
7,Armenia,222978,223043,223105,223164,223219,223273,223324,223373,223418,223463,223504,223545,223582,223619,223655,223689,223721,223752,223782,223809,223837,223863,223887,223912,223934,223956,223976,223996,224015,224034,224051,224068,224084,224099,224114,224128,224142,224155,224168,224180,224193,224203,224214,224224,224233,224244,224254,224261,224271,224279,224286,224295,224302,224309,224316,224322,224329,224336,224341,224348,224353,224359,224363,224369,224373,224378,224382,224388,224391,224394,224398,224402,224406,224409,224413,224415,224419,224423,224425,224428,224431,224433,224436,224438,224441,224442,224445,224446,224448,224450,224452,224452,224452,224452,224452,224452
8,Australia,30141,30144,30144,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145,30145
9,Austria,645834,646137,646422,646692,646950,647198,647432,647653,647860,648055,648240,648415,648580,648733,648879,649014,649142,649262,649373,649478,649576,649666,649751,649830,649903,649973,650035,650093,650146,650197,650242,650285,650324,650360,650392,650422,650449,650475,650499,650520,650541,650558,650575,650589,650602,650614,650626,650635,650644,650653,650660,650667,650673,650678,650684,650688,650691,650695,650698,650700,650702,650704,650706,650707,650709,650710,650711,650712,650713,650713,650714,650715,650715,650715,650715,650716,650717,650717,650717,650718,650718,650718,650719,650719,650719,650719,650719,650719,650719,650719,650719,650720,650720,650720,650720,650720
