id,Country,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19
0,Afghanistan,53775,53841,53911,53980,54048,54117,54186,54255,54323,54391,54459,54527,54594,54661,54730,54797,54865,54931,54998,55065,55132,55199,55265,55331,55398,55464,55530,55595,55660,55726,55791,55856,55922,55987,56052,56115,56180,56244,56309,56372,56437,56500,56564,56628,56692,56755,56818,56881,56944,57007,57070,57132,57195,57256,57320,57381,57443,57506,57567,57629,57689,57751,57813,57873,57934,57995,58056,58116,58176,58236,58297,58356,58416,58476,58536,58595,58655,58714,58774,58832,58891,58950,59008,59067,59126,59184,59242,59301,59359,59417,59474,59531,59588,59646,59703,59761
1,Albania,65994,66521,67052,67587,68124,68665,69204,69740,70278,70816,71354,71895,72435,72974,73513,74052,74593,75132,75672,76211,76751,77291,77829,78368,78908,79445,79983,80521,81058,81594,82131,82666,83201,83735,84268,84801,85334,85865,86395,86925,87454,87980,88507,89033,89558,90082,90603,91124,91644,92162,92680,93196,93710,94224,94737,95245,95755,96262,96768,97272,97774,98277,98776,99273,99768,100262,100755,101245,101734,102220,102705,103187,103670,104149,104624,105099,105571,106043,106512,106978,107442,107904,108364,108821,109276,109730,110181,110629,111076,111519,111962,112403,112842,113280,113718,114153
2,Algeria,103127,103350,103572,103796,104020,104245,104468,104691,104913,105135,105357,105578,105800,106021,106241,106461,106681,106900,107120,107340,107557,107776,107994,108210,108429,108646,108862,109079,109295,109509,109726,109941,110156,110370,110583,110798,111011,111223,111436,111649,111861,112073,112284,112495,112706,112917,113127,113337,113546,113755,113964,114173,114381,114589,114797,115004,115211,115418,115624,115831,116036,116241,116446,116651,116855,117059,117263,117466,117670,117873,118075,118277,118479,118681,118882,119082,119284,119483,119683,119883,120082,120281,120480,120678,120876,121074,121271,121468,121665,121862,122057,122254,122449,122644,122840,123036
3,Andorra,8868,8921,8972,9025,9077,9129,9180,9231,9280,9327,9374,9422,9468,9513,9559,9603,9646,9689,9731,9772,9813,9853,9892,9930,9968,10006,10042,10078,10112,10148,10181,10215,10248,10280,10312,10343,10373,10405,10434,10462,10491,10519,10545,10572,10598,10623,10649,10673,10697,10720,10743,10766,10788,10810,10831,10852,10872,10893,10913,10931,10950,10968,10986,11005,11021,11038,11055,11071,11086,11102,11117,11131,11147,11160,11175,11188,11201,11215,11228,11240,11252,11264,11275,11287,11297,11308,11318,11329,11339,11348,11356,11363,11368,11373,11376,11378
4,Angola,18613,18682,18752,18823,18895,18966,19038,19109,19180,19251,19322,19393,19464,19535,19606,19677,19747,19819,19890,19961,20032,20103,20173,20244,20314,20386,20457,20528,20597,20668,20739,20810,20882,20952,21024,21095,21165,21236,21307,21378,21449,21519,21589,21661,21732,21801,21873,21943,22014,22085,22156,22227,22298,22368,22439,22510,22579,22650,22720,22791,22862,22932,23003,23074,23144,23214,23285,23355,23426,23495,23566,23636,23707,23778,23848,23919,23989,24059,24130,24200,24269,24341,24411,24482,24552,24622,24692,24763,24833,24903,24973,25044,25114,25185,25256,25326
5,Antigua and Barbuda,184,186,187,189,191,193,195,198,201,203,206,209,212,215,218,222,226,229,233,237,241,246,250,255,261,266,271,277,284,290,296,303,310,317,325,333,341,349,359,368,377,387,397,407,419,430,442,454,468,481,495,509,524,539,554,570,588,605,623,643,662,682,703,725,747,770,794,819,845,871,898,926,955,986,1017,1049,1082,1116,1152,1189,1226,1266,1306,1348,1390,1434,1479,1526,1574,1625,1674,1725,1776,1827,1879,1932
6,Argentina,1770715,1779822,1789049,1798350,1807679,1816979,1826198,1835344,1844425,1853499,1862549,1871559,1880522,1889437,1898303,1907127,1915913,1924656,1933353,1942003,1950607,1959163,1967674,1976139,1984555,1992923,2001243,2009514,2017735,2025907,2034029,2042101,2050122,2058093,2066012,2073880,2081696,2089461,2097172,2104832,2112439,2119994,2127495,2134943,2142338,2149680,2156968,2164202,2171383,2178509,2185582,2192601,2199565,2206475,2213332,2220133,2226881,2233574,2240213,2246797,2253329,2259804,2266227,2272594,2278909,2285169,2291376,2297528,2303627,2309673,2315665,2321603,2327489,2333320,2339100,2344826,2350501,2356122,2361692,2367210,2372675,2378089,2383452,2388763,2394024,2399234,2404393,2409502,2414560,2419568,2424526,2429435,2434291,2439098,2443854,2448560
7,Armenia,163576,163851,164126,164407,164685,164962,165234,165504,165769,166032,166294,166554,166810,167064,167315,167564,167811,168055,168296,168536,168772,169006,169239,169469,169697,169921,170144,170365,170584,170799,171014,171225,171435,171642,171847,172050,172252,172450,172647,172842,173035,173225,173415,173601,173785,173968,174149,174328,174504,174679,174853,175023,175193,175360,175527,175690,175853,176013,176171,176328,176483,176637,176789,176939,177087,177233,177378,177523,177664,177805,177944,178081,178216,178351,178484,178614,178745,178873,179000,179126,179249,179372,179493,179612,179731,179847,179963,180077,180190,180303,180413,180523,180631,180738,180846,180951
8,Australia,28669,28679,28690,28700,28711,28721,28732,28741,28751,28762,28771,28782,28791,28801,28811,28820,28830,28839,28849,28859,28868,28879,28889,28897,28907,28917,28926,28936,28944,28953,28963,28972,28981,28989,28998,29007,29016,29025,29035,29044,29053,29060,29070,29079,29087,29096,29104,29112,29122,29130,29138,29146,29157,29165,29173,29181,29188,29196,29205,29213,29222,29229,29238,29245,29254,29261,29271,29278,29285,29294,29302,29309,29316,29324,29331,29339,29347,29355,29362,29368,29376,29384,29391,29399,29407,29413,29420,29428,29435,29444,29451,29459,29465,29471,29477,29481
9,Austria,389260,390987,392700,394402,396094,397781,399450,401100,402732,404351,405956,407547,409124,410685,412231,413763,415280,416783,418271,419745,421202,422648,424078,425494,426895,428283,429657,431016,432362,433693,435009,436313,437603,438880,440141,441391,442627,443849,445058,446253,447435,448604,449760,450904,452035,453153,454257,455350,456431,457498,458555,459598,460629,461649,462657,463652,464636,465608,466568,467517,468456,469382,470297,471203,472096,472978,473850,474711,475561,476402,477232,478052,478861,479660,480449,481230,481999,482758,483509,484251,484981,485703,486416,487121,487815,488501,489179,489847,490505,491157,491801,492436,493063,493683,494293,494896
