id,Country,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29
0,"Washington",419382,420545,421690,422820,423931,425027,426106,427164,428203,429224,430226,431210,432165,433099,434013,434907,435780,436632,437464,438275,439064,439833,440581,441307,442012,442696,443360,444002,444625,445228,445812,446375,446920,447445,447952,448440,448910,449362,449796,450214,450614,450999,451367,451720,452058,452381,452689,452984,453265,453533,453787,454030,454261,454480,454688,454885,455072,455249,455416,455574,455723,455864,455997,456122,456239,456350,456453,456551,456642,456727,456807,456882,456952,457017,457078,457134,457187,457235,457281,457323,457362,457398,457431,457462,457490,457516,457540,457562,457582,457601,457618,457634,457648,457661,457673,457684,457693,457702,457711,457718,457725,457731,457736,457741,457745,457749,457753,457756,457759,457761,457764,457766,457768,457769,457771,457772,457773,457774,457775,457776,457776,457777,457778,457778,457778,457779,457779,457779,457780,457780,457780,457780,457780,457780,457780,457780,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781,457781
1,"Illinois",1361569,1363419,1365221,1366973,1368675,1370326,1371929,1373486,1375000,1376473,1377910,1379311,1380672,1381992,1383268,1384503,1385696,1386850,1387965,1389042,1390083,1391089,1392060,1392996,1393900,1394769,1395606,1396410,1397182,1397923,1398635,1399317,1399971,1400598,1401198,1401772,1402321,1402845,1403345,1403822,1404277,1404709,1405121,1405513,1405885,1406239,1406574,1406892,1407194,1407479,1407749,1408004,1408245,1408472,1408686,1408888,1409078,1409257,1409425,1409582,1409730,1409869,1409999,1410120,1410234,1410340,1410439,1410532,1410618,1410698,1410772,1410842,1410906,1410965,1411021,1411072,1411119,1411163,1411203,1411240,1411274,1411306,1411334,1411361,1411385,1411408,1411428,1411447,1411464,1411479,1411494,1411507,1411518,1411529,1411539,1411547,1411555,1411562,1411569,1411575,1411580,1411585,1411589,1411593,1411596,1411599,1411602,1411605,1411607,1411609,1411610,1411612,1411613,1411615,1411616,1411617,1411617,1411618,1411619,1411619,1411620,1411620,1411621,1411621,1411621,1411621,1411622,1411622,1411622,1411622,1411622,1411622,1411622,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623,1411623
2,"California",3764405,3766071,3767722,3769349,3770955,3772538,3774098,3775637,3777156,3778656,3780137,3781596,3783030,3784440,3785830,3787192,3788529,3789840,3791126,3792387,3793621,3794830,3796013,3797170,3798300,3799404,3800480,3801530,3802552,3803548,3804516,3805457,3806372,3807260,3808122,3808957,3809766,3810549,3811307,3812039,3812746,3813428,3814085,3814719,3815329,3815915,3816479,3817020,3817539,3818037,3818514,3818970,3819406,3819822,3820220,3820599,3820960,3821304,3821631,3821942,3822237,3822516,3822781,3823032,3823269,3823493,3823705,3823904,3824092,3824268,3824435,3824591,3824737,3824874,3825002,3825122,3825235,3825339,3825437,3825528,3825612,3825691,3825763,3825831,3825894,3825951,3826005,3826054,3826100,3826141,3826180,3826215,3826248,3826277,3826304,3826329,3826352,3826373,3826391,3826408,3826424,3826438,3826451,3826462,3826472,3826482,3826490,3826498,3826504,3826511,3826516,3826521,3826525,3826529,3826532,3826535,3826538,3826541,3826543,3826544,3826546,3826548,3826549,3826550,3826551,3826552,3826552,3826553,3826554,3826554,3826554,3826555,3826555,3826555,3826556,3826556,3826556,3826556,3826556,3826556,3826556,3826556,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557,3826557
3,"Arizona",871168,871797,872418,873033,873641,874240,874828,875406,875974,876531,877078,877616,878142,878658,879162,879655,880136,880606,881064,881510,881945,882367,882778,883176,883563,883938,884300,884651,884991,885318,885634,885939,886232,886514,886785,887045,887294,887533,887762,887980,888189,888389,888578,888759,888931,889095,889250,889397,889537,889669,889793,889911,890022,890126,890225,890317,890404,890485,890562,890633,890700,890762,890820,890874,890924,890971,891014,891055,891092,891126,891158,891187,891214,891239,891262,891283,891302,891320,891336,891351,891364,891376,891387,891397,891407,891415,891422,891429,891435,891441,891446,891450,891454,891458,891461,891464,891466,891468,891471,891472,891474,891475,891477,891478,891479,891479,891480,891481,891481,891482,891482,891483,891483,891483,891484,891484,891484,891484,891484,891484,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485,891485
4,"Massachusetts",699908,700635,701330,701995,702632,703242,703831,704402,704957,705495,706018,706524,707014,707482,707927,708349,708753,709141,709513,709872,710217,710550,710869,711175,711467,711745,712009,712260,712499,712727,712945,713152,713351,713539,713719,713890,714051,714204,714349,714485,714615,714737,714853,714962,715065,715163,715255,715342,715423,715499,715571,715638,715701,715761,715816,715868,715916,715962,716004,716043,716080,716114,716146,716175,716203,716228,716252,716274,716294,716312,716330,716346,716360,716374,716386,716397,716408,716417,716426,716434,716441,716448,716454,716460,716465,716469,716474,716477,716481,716484,716487,716489,716491,716493,716495,716497,716498,716500,716501,716502,716503,716504,716505,716505,716506,716506,716507,716507,716507,716508,716508,716508,716509,716509,716509,716509,716509,716509,716509,716509,716509,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510,716510
5,"Wisconsin",668208,668765,669308,669843,670363,670870,671366,671851,672326,672791,673247,673694,674131,674554,674964,675363,675750,676127,676493,676849,677194,677530,677855,678171,678476,678772,679057,679332,679598,679854,680101,680339,680569,680790,681003,681207,681404,681592,681773,681946,682111,682270,682422,682567,682705,682837,682963,683084,683198,683307,683411,683509,683602,683691,683775,683854,683930,684001,684068,684132,684192,684248,684302,684352,684399,684443,684485,684524,684560,684594,684626,684656,684684,684710,684735,684757,684778,684798,684816,684833,684849,684863,684877,684889,684900,684911,684921,684930,684938,684945,684952,684959,684965,684970,684975,684979,684983,684987,684990,684993,684996,684999,685001,685003,685005,685006,685008,685009,685010,685012,685013,685013,685014,685015,685016,685016,685017,685017,685017,685018,685018,685018,685019,685019,685019,685019,685019,685019,685019,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020,685020
6,"Texas",2924766,2926958,2929094,2931184,2933215,2935190,2937108,2938974,2940794,2942569,2944304,2945993,2947626,2949212,2950749,2952235,2953673,2955066,2956413,2957716,2958976,2960193,2961369,2962504,2963599,2964653,2965667,2966642,2967580,2968481,2969346,2970177,2970973,2971737,2972468,2973168,2973838,2974478,2975089,2975672,2976228,2976758,2977263,2977744,2978201,2978635,2979048,2979439,2979811,2980162,2980495,2980811,2981108,2981390,2981656,2981906,2982142,2982365,2982574,2982771,2982956,2983129,2983292,2983445,2983587,2983721,2983846,2983963,2984072,2984173,2984268,2984356,2984438,2984514,2984585,2984650,2984711,2984767,2984819,2984867,2984912,2984953,2984991,2985025,2985057,2985087,2985114,2985138,2985161,2985182,2985201,2985218,2985234,2985249,2985262,2985274,2985285,2985294,2985303,2985311,2985319,2985325,2985331,2985337,2985342,2985346,2985350,2985353,2985357,2985359,2985362,2985364,2985366,2985368,2985370,2985371,2985372,2985374,2985375,2985375,2985376,2985377,2985377,2985378,2985378,2985379,2985379,2985380,2985380,2985380,2985380,2985380,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985381,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382,2985382
7,"Nebraska",222247,222434,222620,222806,222992,223175,223356,223533,223707,223878,224047,224213,224375,224533,224687,224838,224985,225127,225266,225400,225530,225656,225777,225894,226006,226115,226218,226318,226413,226504,226591,226673,226752,226827,226898,226965,227028,227088,227144,227197,227247,227294,227338,227378,227417,227452,227485,227516,227545,227571,227596,227618,227639,227658,227675,227691,227706,227720,227732,227743,227753,227762,227770,227778,227785,227791,227796,227801,227806,227810,227813,227816,227819,227821,227824,227826,227827,227829,227830,227831,227832,227833,227834,227835,227835,227836,227836,227836,227837,227837,227837,227837,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227838,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839,227839
8,"Utah",401669,402000,402327,402650,402968,403282,403593,403902,404209,404512,404813,405111,405405,405695,405978,406256,406530,406798,407063,407322,407578,407829,408075,408316,408552,408782,409007,409227,409441,409650,409854,410052,410246,410434,410617,410795,410968,411135,411297,411454,411606,411753,411895,412032,412164,412292,412415,412534,412648,412757,412862,412963,413060,413153,413242,413327,413408,413486,413560,413630,413698,413762,413823,413880,413935,413988,414037,414084,414128,414170,414210,414247,414282,414315,414347,414376,414404,414429,414454,414476,414498,414517,414536,414553,414570,414585,414599,414611,414624,414635,414645,414655,414663,414672,414679,414686,414693,414698,414704,414709,414713,414717,414721,414725,414728,414731,414733,414736,414738,414740,414741,414743,414744,414746,414747,414748,414749,414750,414750,414751,414752,414752,414753,414753,414753,414754,414754,414754,414755,414755,414755,414755,414755,414755,414755,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756,414756
9,"Oregon",193732,194383,195022,195650,196265,196868,197458,198037,198603,199158,199702,200235,200756,201265,201761,202244,202715,203173,203618,204051,204471,204879,205275,205659,206031,206391,206739,207075,207400,207713,208015,208306,208586,208855,209114,209362,209601,209829,210048,210258,210458,210649,210832,211007,211173,211331,211482,211625,211761,211890,212012,212128,212238,212342,212440,212533,212620,212702,212780,212853,212921,212985,213046,213102,213155,213205,213251,213294,213334,213372,213407,213439,213469,213497,213523,213547,213569,213590,213609,213626,213643,213657,213671,213683,213695,213705,213715,213724,213732,213739,213746,213752,213757,213762,213767,213771,213775,213778,213781,213784,213786,213789,213791,213792,213794,213795,213797,213798,213799,213800,213801,213801,213802,213802,213803,213803,213804,213804,213804,213805,213805,213805,213805,213805,213805,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806,213806
