id,Country,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24
0,"Washington",3838,3876,3914,3951,3986,4023,4060,4098,4138,4179,4221,4265,4310,4356,4404,4453,4503,4554,4607,4660,4713,4767,4821,4874,4928,4982,5036,5091,5146,5200,5255,5311,5366,5421,5477,5533,5588,5644,5700,5757,5813,5869,5926,5983,6039,6096,6153,6210,6267,6324,6381,6438,6495,6553,6610,6667,6725,6782,6840,6897,6954,7012,7069,7126,7184,7241,7298,7356,7413,7470,7527,7584,7641,7698,7755,7812,7868,7925,7981,8038,8094,8150,8206,8262,8318,8373,8429,8484,8539,8594,8649,8704,8758,8813,8867,8921,8975,9028,9082,9135,9188,9241
1,"Illinois",19617,19748,19880,20013,20146,20282,20419,20559,20702,20847,20994,21143,21293,21441,21588,21735,21882,22027,22170,22313,22454,22594,22733,22869,23004,23137,23269,23399,23528,23655,23780,23904,24026,24146,24265,24382,24498,24612,24724,24835,24944,25052,25157,25262,25365,25466,25565,25663,25760,25855,25948,26040,26130,26219,26307,26393,26477,26560,26642,26722,26801,26878,26954,27029,27103,27175,27246,27315,27383,27450,27516,27581,27644,27706,27767,27827,27886,27943,28000,28055,28109,28163,28215,28266,28316,28365,28414,28461,28507,28552,28597,28640,28683,28725,28766,28806,28845,28884,28922,28959,28995,29030
2,"California",31573,32083,32590,33094,33597,34104,34615,35132,35656,36189,36732,37285,37844,38406,38970,39537,40107,40680,41254,41828,42406,42988,43570,44152,44735,45319,45903,46487,47071,47655,48237,48818,49398,49977,50553,51128,51700,52269,52836,53399,53960,54516,55069,55618,56162,56702,57238,57768,58294,58815,59330,59840,60344,60842,61335,61821,62302,62776,63244,63705,64160,64609,65050,65485,65914,66335,66750,67158,67559,67953,68340,68721,69094,69461,69821,70174,70521,70860,71193,71519,71839,72152,72459,72759,73053,73340,73621,73896,74165,74428,74685,74937,75182,75422,75656,75885,76108,76326,76538,76746,76948,77146
3,"Arizona",10673,10845,11019,11195,11374,11556,11743,11933,12128,12329,12536,12749,12965,13184,13404,13627,13852,14078,14306,14534,14765,14997,15231,15463,15697,15931,16165,16401,16636,16872,17108,17343,17579,17815,18050,18286,18521,18755,18989,19223,19455,19687,19919,20149,20378,20606,20834,21059,21284,21507,21729,21950,22169,22386,22602,22816,23028,23239,23447,23654,23859,24062,24262,24461,24658,24852,25044,25234,25422,25608,25791,25972,26150,26327,26500,26672,26841,27008,27172,27334,27494,27651,27805,27958,28107,28255,28400,28543,28683,28821,28956,29089,29220,29349,29475,29599,29721,29840,29957,30072,30185,30296
4,"Massachusetts",13359,13436,13513,13591,13670,13751,13833,13916,14002,14089,14177,14266,14357,14448,14539,14632,14726,14821,14917,15014,15111,15208,15306,15403,15500,15598,15695,15793,15891,15988,16086,16183,16280,16377,16474,16571,16667,16763,16858,16953,17048,17142,17235,17328,17421,17513,17604,17695,17785,17874,17962,18050,18137,18223,18308,18393,18476,18559,18641,18721,18801,18880,18958,19035,19111,19187,19261,19334,19406,19477,19547,19616,19684,19751,19816,19881,19945,20008,20070,20130,20190,20249,20306,20363,20418,20473,20527,20579,20631,20681,20731,20780,20827,20874,20920,20965,21009,21052,21095,21136,21177,21216
5,"Wisconsin",5679,5720,5761,5801,5841,5882,5924,5968,6012,6059,6106,6153,6201,6250,6299,6348,6399,6449,6499,6549,6599,6647,6695,6742,6788,6833,6878,6922,6965,7007,7049,7090,7130,7170,7209,7247,7284,7321,7357,7393,7427,7461,7495,7528,7560,7591,7622,7653,7682,7711,7740,7768,7795,7822,7848,7874,7899,7923,7948,7971,7994,8017,8039,8060,8082,8102,8122,8142,8162,8180,8199,8217,8235,8252,8269,8285,8301,8317,8332,8348,8362,8377,8391,8404,8418,8431,8443,8456,8468,8480,8491,8503,8514,8525,8535,8545,8555,8565,8575,8584,8593,8602
6,"Texas",31277,31531,31786,32041,32299,32563,32837,33116,33403,33698,34001,34311,34627,34945,35271,35602,35940,36280,36624,36968,37313,37658,38001,38341,38681,39020,39359,39696,40031,40365,40697,41027,41356,41683,42008,42331,42652,42971,43287,43601,43913,44222,44529,44833,45135,45434,45730,46023,46313,46601,46885,47167,47445,47721,47993,48262,48528,48791,49051,49307,49560,49810,50057,50300,50540,50777,51010,51240,51467,51691,51911,52128,52341,52552,52759,52963,53163,53361,53555,53746,53934,54118,54300,54478,54654,54826,54995,55162,55325,55485,55643,55797,55949,56098,56244,56388,56528,56667,56802,56935,57065,57193
7,"Nebraska",1803,1815,1827,1839,1851,1864,1876,1888,1900,1913,1925,1938,1950,1962,1975,1987,1999,2012,2024,2037,2049,2061,2074,2086,2097,2109,2121,2132,2144,2155,2166,2177,2188,2199,2210,2221,2231,2242,2252,2262,2272,2282,2292,2302,2311,2321,2330,2339,2349,2358,2367,2375,2384,2393,2401,2410,2418,2426,2434,2442,2450,2458,2465,2473,2480,2488,2495,2502,2509,2516,2523,2530,2536,2543,2550,2556,2562,2568,2575,2581,2586,2592,2598,2604,2609,2615,2620,2626,2631,2636,2641,2646,2651,2656,2661,2665,2670,2675,2679,2684,2688,2692
8,"Utah",1449,1465,1481,1498,1515,1532,1550,1568,1586,1605,1624,1643,1663,1682,1702,1722,1742,1762,1782,1802,1822,1842,1861,1880,1899,1918,1937,1955,1974,1992,2009,2027,2044,2061,2078,2095,2111,2127,2143,2159,2174,2190,2205,2219,2234,2248,2262,2275,2289,2302,2315,2328,2340,2352,2364,2376,2388,2399,2410,2421,2431,2442,2452,2462,2472,2481,2490,2499,2508,2517,2526,2534,2542,2550,2558,2565,2573,2580,2587,2594,2600,2607,2613,2619,2625,2631,2637,2643,2648,2654,2659,2664,2669,2674,2678,2683,2687,2692,2696,2700,2704,2708
9,"Oregon",1708,1722,1736,1750,1764,1777,1791,1804,1818,1832,1846,1860,1874,1889,1903,1918,1933,1949,1964,1980,1995,2011,2026,2042,2057,2073,2089,2105,2120,2136,2152,2168,2184,2200,2216,2232,2248,2264,2280,2296,2312,2329,2345,2361,2377,2393,2410,2426,2442,2458,2475,2491,2507,2524,2540,2556,2572,2589,2605,2621,2638,2654,2670,2687,2703,2719,2735,2752,2768,2784,2800,2817,2833,2849,2865,2881,2897,2913,2929,2945,2961,2977,2993,3009,3025,3041,3057,3072,3088,3104,3119,3135,3151,3166,3182,3197,3212,3228,3243,3258,3274,3289
