forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,point,NA,2657
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.01,1054
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.025,1397
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.05,1563
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.1,2062
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.15,2150
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.2,2217
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.25,2280
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.3,2366
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.35,2468
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.4,2572
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.45,2652
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.5,2657
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.55,2657
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.6,2668
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.65,2698
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.7,2755
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.75,2838
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.8,2852
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.85,2923
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.9,2987
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.95,3008
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.975,3097
2021-01-18,1 wk ahead inc case,2021-01-23,PL72,PL72,quantile,0.99,3214
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,point,NA,97284
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.01,95681
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.025,96024
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.05,96190
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.1,96689
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.15,96777
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.2,96844
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.25,96907
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.3,96993
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.35,97095
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.4,97199
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.45,97279
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.5,97284
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.55,97284
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.6,97295
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.65,97325
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.7,97382
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.75,97465
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.8,97479
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.85,97550
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.9,97614
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.95,97635
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.975,97724
2021-01-18,1 wk ahead cum case,2021-01-23,PL72,PL72,quantile,0.99,97841
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,point,NA,2609
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.01,1169
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.025,1409
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.05,1930
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.1,2107
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.15,2215
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.2,2308
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.25,2440
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.3,2486
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.35,2524
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.4,2532
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.45,2605
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.5,2609
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.55,2621
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.6,2625
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.65,2705
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.7,2751
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.75,2803
2021-01-18,2 wk ahead inc case,2021-01-30,PL72,PL72,quantile,0.8,2847
