id,Country,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24
0,Afghanistan,181465,181567,181673,181783,181895,182012,182132,182256,182383,182515,182651,182793,182940,183093,183252,183399,183535,183672,183809,183947,184086,184225,184366,184507,184648,184791,184933,185077,185221,185366,185511,185657,185803,185949,186096,186244,186392,186540,186689,186837,186986,187135,187284,187434,187583,187733,187882,188031,188180,188329,188478,188626,188775,188922,189069,189216,189362,189508,189653,189797,189940,190083,190224,190364,190504,190643,190780,190917,191051,191185,191316,191448,191578,191706,191832,191957,192079,192200,192320,192439,192555,192670,192782,192892,193000,193108,193213,193316,193417,193515,193612,193706,193801,193893,193984,194072,194158,194243,194325,194408,194489
1,Albania,276821,276875,276930,276985,277040,277097,277154,277213,277273,277335,277399,277464,277530,277599,277669,277742,277817,277894,277974,278056,278128,278196,278265,278335,278405,278475,278546,278617,278689,278762,278835,278909,278983,279058,279133,279209,279286,279364,279442,279521,279601,279681,279761,279843,279926,280009,280094,280179,280264,280351,280439,280528,280617,280708,280800,280892,280986,281081,281177,281274,281372,281471,281572,281673,281777,281881,281987,282094,282202,282311,282422,282535,282649,282765,282882,283001,283121,283242,283366,283491,283619,283747,283878,284010,284144,284280,284419,284559,284701,284845,284991,285139,285290,285443,285598,285756,285915,286077,286241,286409,286578
2,Algeria,265964,265972,265981,265990,266000,266010,266020,266031,266043,266055,266068,266081,266096,266111,266126,266143,266161,266176,266192,266208,266225,266242,266260,266278,266296,266315,266335,266355,266376,266397,266419,266442,266465,266488,266513,266538,266564,266591,266618,266646,266675,266705,266735,266767,266799,266832,266867,266902,266938,266975,267013,267053,267093,267135,267178,267222,267268,267314,267362,267412,267463,267515,267569,267624,267682,267740,267801,267863,267927,267993,268061,268131,268203,268277,268353,268431,268512,268595,268680,268769,268859,268953,269049,269148,269250,269355,269463,269574,269688,269806,269928,270053,270182,270315,270451,270592,270737,270886,271040,271199,271362
3,Andorra,43449,43501,43555,43609,43665,43722,43781,43842,43906,43973,44042,44114,44189,44267,44335,44404,44472,44541,44611,44681,44752,44823,44896,44970,45045,45120,45196,45273,45350,45429,45509,45590,45672,45754,45836,45920,46006,46093,46180,46268,46357,46446,46536,46628,46721,46815,46909,47003,47098,47194,47292,47390,47489,47588,47686,47785,47884,47985,48087,48188,48288,48388,48488,48586,48688,48789,48889,48987,49085,49181,49275,49373,49469,49563,49655,49745,49833,49919,50008,50095,50179,50261,50341,50418,50492,50570,50645,50717,50787,50854,50918,50980,51046,51109,51170,51228,51284,51338,51390,51444,51497
4,Angola,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761,99761
5,Antigua and Barbuda,8537,8560,8583,8607,8631,8655,8679,8703,8728,8754,8779,8806,8832,8859,8881,8903,8924,8945,8966,8987,9007,9026,9046,9065,9084,9103,9121,9139,9157,9174,9191,9208,9225,9241,9257,9273,9288,9304,9318,9333,9347,9362,9375,9389,9402,9415,9427,9439,9451,9462,9473,9484,9494,9503,9512,9520,9528,9536,9543,9549,9554,9559,9563,9566,9570,9573,9576,9578,9580,9581,9582,9584,9585,9586,9586,9587,9587,9588,9588,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589,9589
6,Argentina,9313453,9320789,9328022,9335133,9342107,9348929,9355592,9362098,9369162,9376114,9382958,9389701,9396374,9402996,9409583,9416623,9423647,9430444,9435734,9440835,9445760,9450519,9455393,9460096,9464636,9469023,9473266,9477371,9481345,9485403,9489331,9493136,9496823,9500400,9503871,9507241,9510679,9514016,9517259,9520413,9523481,9526468,9529378,9532350,9535245,9538068,9540822,9543511,9546138,9548705,9551330,9553896,9556406,9558864,9561271,9563631,9565944,9568315,9570640,9572923,9575166,9577370,9579538,9581671,9583859,9586014,9588136,9590227,9592289,9594323,9596331,9598395,9600433,9602447,9604438,9606407,9608356,9610285,9612272,9614242,9616194,9618130,9620051,9621958,9623851,9625809,9627755,9629691,9631617,9633535,9635445,9637348,9639324,9641296,9643265,9645232,9647198,9649164,9651131,9653183,9655239
7,Armenia,423044,423052,423060,423069,423077,423086,423096,423105,423115,423125,423136,423147,423159,423171,423183,423197,423211,423225,423240,423256,423271,423285,423299,423313,423328,423343,423358,423374,423390,423406,423423,423440,423458,423476,423494,423513,423532,423551,423572,423592,423613,423635,423656,423679,423702,423726,423750,423774,423799,423825,423851,423878,423906,423934,423962,423991,424020,424050,424080,424111,424142,424173,424205,424236,424269,424302,424334,424366,424398,424430,424461,424493,424526,424558,424589,424619,424649,424678,424709,424739,424769,424797,424826,424853,424881,424909,424936,424963,424990,425016,425041,425067,425092,425117,425142,425166,425190,425214,425238,425261,425284
8,Australia,7753800,7789308,7825014,7860885,7896897,7933022,7969266,8005642,8043974,8082562,8121412,8160534,8199946,8239672,8279736,8322172,8365048,8401324,8436420,8471070,8505287,8539086,8573617,8607731,8641440,8674754,8707686,8740248,8772450,8805385,8837964,8870195,8902091,8933661,8964914,8995862,9027556,9058947,9090044,9120856,9151392,9181661,9211671,9242450,9272974,9303250,9333287,9363091,9392670,9422031,9452192,9482139,9511879,9541418,9570762,9599918,9628890,9658702,9688334,9717793,9747085,9776213,9805183,9834000,9863699,9893249,9922654,9951919,9981046,10010040,10038904,10068700,10098371,10127920,10157349,10186662,10215862,10244949,10274965,10304866,10334652,10364326,10393887,10423335,10452671,10482916,10513040,10543043,10572923,10602678,10632306,10661804,10692217,10722495,10752637,10782640,10812500,10842217,10871787,10902267,10931454
9,Austria,4342311,4348624,4355351,4362537,4370231,4378488,4387369,4396942,4407429,4418725,4430904,4444046,4458234,4473561,4487947,4503493,4519929,4537307,4555684,4575116,4595663,4617381,4640887,4665745,4692020,4719773,4749067,4779959,4812504,4847739,4884840,4923853,4964814,5007750,5052679,5099602,5150021,5202541,5257119,5313691,5372175,5432464,5494432,5560663,5628490,5697723,5768149,5839540,5911653,5984234,6060913,6137701,6214306,6287658,6356522,6424330,6490886,6560026,6627531,6693234,6756988,6818676,6878203,6935500,6994216,7050434,7104132,7155313,7203999,7250231,7294064,7338430,7380286,7419721,7456831,7491717,7524486,7555245,7586075,7614885,7641792,7666913,7690360,7712241,7732659,7752988,7771888,7789461,7805824,7821067,7835273,7848520,7861610,7873778,7885097,7895635,7905453,7914606,7923145,7931536,7939344
