id,Country,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21
0,"Washington",2850,2854,2858,2863,2867,2872,2876,2880,2885,2890,2894,2899,2904,2909,2913,2918,2923,2928,2933,2938,2943,2948,2953,2959,2964,2969,2975,2980,2986,2991,2997,3002,3008,3014,3020,3025,3031,3037,3043,3049,3055,3062,3068,3074,3080,3087,3093,3099,3106,3113,3119,3126,3133,3139,3146,3153,3160,3167,3174,3181,3188,3195,3202,3210,3217,3224,3232,3239,3247,3254,3262,3269,3277,3285,3293,3300,3308,3316,3324,3332,3340,3348,3356,3365,3373,3381,3389,3398,3406,3414,3423,3431,3440,3448,3457,3466,3474,3483,3492,3500,3509,3518
1,"Illinois",14844,15001,15155,15305,15453,15599,15742,15884,16024,16162,16299,16434,16568,16703,16838,16973,17109,17245,17380,17515,17649,17781,17911,18039,18166,18291,18415,18537,18657,18775,18892,19006,19119,19229,19338,19445,19549,19652,19753,19851,19948,20043,20135,20226,20314,20401,20486,20568,20649,20728,20805,20880,20953,21024,21094,21161,21227,21292,21354,21415,21474,21531,21587,21642,21694,21746,21795,21844,21891,21936,21981,22024,22065,22106,22145,22183,22220,22255,22290,22323,22356,22387,22418,22447,22476,22503,22530,22556,22581,22605,22629,22651,22673,22695,22715,22735,22754,22773,22791,22808,22825,22841
2,"California",20603,20764,20929,21100,21277,21462,21655,21857,22070,22293,22530,22780,23041,23315,23600,23897,24207,24527,24859,25204,25561,25932,26317,26715,27127,27554,27995,28452,28925,29413,29917,30437,30974,31527,32098,32686,33291,33914,34554,35212,35888,36581,37292,38021,38767,39531,40312,41110,41925,42756,43603,44466,45343,46236,47142,48062,48995,49939,50895,51862,52838,53823,54816,55816,56822,57833,58847,59865,60885,61906,62926,63946,64963,65976,66986,67990,68987,69977,70959,71932,72895,73847,74787,75714,76629,77529,78416,79287,80143,80982,81806,82612,83402,84174,84928,85665,86384,87084,87767,88432,89079,89707
3,"Arizona",7154,7207,7261,7318,7376,7436,7498,7563,7629,7697,7768,7841,7915,7992,8072,8153,8235,8319,8403,8489,8576,8662,8750,8838,8927,9017,9107,9198,9290,9382,9475,9568,9662,9757,9852,9947,10043,10140,10236,10334,10431,10529,10628,10726,10825,10924,11024,11123,11223,11323,11423,11524,11624,11724,11825,11925,12026,12126,12227,12327,12427,12527,12627,12727,12826,12926,13025,13123,13222,13320,13417,13515,13612,13708,13804,13900,13995,14089,14183,14277,14370,14462,14554,14645,14736,14825,14915,15003,15091,15178,15264,15350,15435,15519,15602,15684,15766,15847,15927,16006,16085,16162
4,"Massachusetts",11209,11257,11306,11356,11408,11462,11519,11579,11641,11707,11776,11848,11923,12000,12080,12164,12251,12341,12434,12531,12631,12735,12843,12954,13069,13187,13310,13437,13568,13703,13842,13985,14133,14285,14441,14601,14766,14935,15109,15287,15469,15656,15846,16041,16240,16443,16649,16860,17074,17292,17513,17737,17965,18195,18428,18664,18901,19141,19383,19626,19871,20117,20363,20610,20858,21106,21353,21600,21847,22092,22336,22579,22820,23059,23296,23530,23762,23991,24218,24441,24660,24876,25089,25298,25503,25703,25900,26093,26281,26465,26645,26821,26991,27158,27320,27478,27631,27780,27925,28065,28201,28332
5,"Wisconsin",4209,4266,4321,4374,4426,4476,4524,4572,4618,4663,4707,4750,4793,4835,4878,4921,4964,5007,5049,5092,5134,5176,5217,5257,5297,5337,5376,5415,5453,5490,5527,5563,5599,5634,5669,5703,5736,5769,5801,5833,5864,5895,5925,5954,5983,6012,6040,6067,6093,6120,6145,6170,6195,6219,6242,6265,6288,6310,6331,6352,6373,6393,6412,6431,6450,6468,6486,6503,6520,6537,6553,6569,6584,6599,6614,6628,6642,6655,6668,6681,6693,6705,6717,6729,6740,6751,6761,6772,6782,6792,6801,6810,6819,6828,6837,6845,6853,6861,6868,6876,6883,6890
6,"Texas",23897,24088,24279,24472,24668,24867,25069,25274,25480,25686,25892,26101,26314,26530,26750,26975,27203,27433,27665,27896,28127,28356,28585,28813,29041,29268,29495,29720,29945,30169,30393,30615,30836,31057,31276,31494,31711,31927,32142,32356,32568,32779,32988,33197,33403,33609,33813,34015,34216,34415,34613,34809,35004,35197,35388,35578,35766,35952,36136,36319,36500,36679,36856,37032,37205,37377,37547,37715,37882,38046,38209,38370,38529,38686,38841,38994,39146,39295,39443,39589,39733,39875,40015,40154,40290,40425,40558,40689,40818,40946,41072,41196,41318,41438,41557,41674,41789,41903,42015,42125,42234,42340
7,"Nebraska",1329,1357,1384,1411,1437,1462,1488,1513,1538,1563,1588,1613,1637,1661,1685,1709,1732,1756,1779,1802,1825,1848,1870,1892,1914,1935,1957,1978,1999,2020,2040,2061,2081,2101,2120,2140,2159,2178,2197,2215,2234,2252,2270,2287,2305,2322,2339,2356,2373,2389,2405,2421,2437,2453,2468,2484,2499,2513,2528,2543,2557,2571,2585,2598,2612,2625,2638,2651,2664,2677,2689,2701,2714,2725,2737,2749,2760,2771,2783,2793,2804,2815,2825,2836,2846,2856,2866,2875,2885,2894,2903,2913,2922,2930,2939,2948,2956,2964,2973,2981,2989,2996
8,"Utah",1016,1029,1042,1056,1069,1081,1094,1107,1119,1132,1144,1157,1170,1182,1195,1208,1222,1235,1248,1262,1275,1289,1302,1316,1329,1343,1356,1369,1383,1396,1409,1423,1436,1449,1462,1475,1488,1501,1514,1527,1539,1552,1564,1577,1589,1601,1613,1625,1637,1649,1660,1672,1683,1694,1705,1716,1727,1738,1749,1759,1769,1779,1790,1799,1809,1819,1828,1838,1847,1856,1865,1873,1882,1890,1899,1907,1915,1923,1931,1938,1946,1953,1960,1967,1974,1981,1988,1994,2001,2007,2013,2019,2025,2031,2036,2042,2047,2053,2058,2063,2068,2073
9,"Oregon",1123,1145,1167,1189,1213,1237,1261,1286,1311,1336,1361,1387,1414,1440,1466,1493,1519,1546,1572,1599,1625,1652,1679,1706,1732,1759,1786,1813,1840,1867,1895,1922,1949,1976,2003,2031,2058,2085,2112,2140,2167,2194,2222,2249,2276,2304,2331,2358,2386,2413,2440,2468,2495,2522,2549,2576,2604,2631,2658,2685,2712,2739,2766,2793,2819,2846,2873,2900,2926,2953,2979,3006,3032,3058,3084,3111,3137,3163,3189,3214,3240,3266,3291,3317,3342,3367,3393,3418,3443,3468,3492,3517,3542,3566,3591,3615,3639,3663,3687,3711,3735,3758
