id,Country,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26
0,"Washington",3903,3937,3970,4003,4038,4072,4109,4146,4185,4226,4267,4309,4353,4397,4443,4490,4539,4588,4638,4689,4739,4790,4841,4891,4943,4994,5046,5097,5149,5201,5253,5306,5358,5411,5464,5517,5570,5623,5676,5730,5783,5837,5891,5945,5999,6053,6107,6161,6216,6270,6324,6379,6433,6488,6542,6597,6652,6706,6761,6816,6871,6925,6980,7035,7089,7144,7199,7253,7308,7362,7417,7471,7525,7580,7634,7688,7742,7796,7850,7903,7957,8011,8064,8117,8170,8223,8276,8329,8382,8434,8486,8539,8591,8642,8694,8745,8797,8848,8899,8949,9000,9050
1,"Illinois",19873,19982,20091,20203,20316,20431,20548,20667,20788,20910,21033,21155,21276,21397,21517,21636,21755,21872,21989,22105,22219,22332,22443,22553,22662,22770,22876,22981,23085,23187,23288,23387,23485,23582,23678,23772,23865,23956,24046,24135,24223,24309,24394,24477,24559,24640,24720,24799,24876,24952,25026,25100,25172,25243,25313,25381,25449,25515,25580,25644,25707,25769,25830,25889,25948,26005,26061,26117,26171,26224,26277,26328,26378,26428,26476,26524,26570,26616,26661,26705,26748,26790,26832,26872,26912,26951,26989,27027,27063,27099,27135,27169,27203,27236,27269,27300,27331,27362,27392,27421,27450,27478
2,"California",33002,33558,34114,34674,35236,35802,36375,36955,37544,38143,38748,39355,39965,40579,41195,41814,42433,43054,43677,44304,44932,45561,46189,46818,47446,48075,48703,49330,49956,50580,51203,51824,52442,53058,53672,54282,54889,55492,56092,56688,57279,57866,58449,59026,59598,60166,60727,61284,61834,62379,62917,63449,63975,64495,65007,65514,66013,66505,66991,67470,67941,68405,68863,69313,69755,70191,70619,71040,71454,71860,72259,72651,73035,73412,73783,74146,74501,74850,75192,75527,75855,76176,76491,76799,77100,77394,77683,77964,78240,78509,78773,79030,79281,79527,79766,80001,80229,80452,80670,80882,81090,81292
3,"Arizona",11040,11213,11388,11567,11750,11936,12127,12325,12528,12736,12948,13161,13376,13593,13812,14033,14257,14482,14710,14940,15171,15403,15634,15866,16099,16332,16566,16800,17035,17269,17503,17738,17972,18206,18440,18674,18906,19139,19371,19602,19832,20062,20290,20518,20744,20970,21194,21417,21638,21858,22077,22294,22509,22723,22935,23145,23353,23560,23764,23967,24168,24366,24563,24757,24949,25139,25327,25512,25695,25876,26055,26231,26405,26576,26745,26912,27076,27238,27397,27554,27709,27861,28011,28158,28303,28446,28586,28724,28859,28992,29123,29252,29378,29501,29623,29742,29859,29974,30087,30197,30306,30412
4,"Massachusetts",13509,13585,13662,13741,13821,13903,13987,14072,14159,14246,14334,14423,14513,14603,14695,14787,14880,14974,15068,15163,15257,15352,15446,15541,15636,15731,15826,15921,16015,16110,16204,16298,16392,16486,16579,16672,16765,16857,16949,17040,17131,17221,17311,17400,17489,17576,17664,17750,17836,17921,18005,18089,18172,18254,18335,18415,18494,18573,18650,18727,18803,18877,18951,19024,19096,19167,19237,19306,19374,19441,19507,19572,19636,19699,19761,19821,19881,19940,19998,20055,20111,20166,20220,20273,20325,20376,20427,20476,20524,20571,20618,20663,20708,20752,20795,20837,20878,20918,20957,20996,21034,21071
5,"Wisconsin",5770,5808,5845,5883,5923,5963,6005,6048,6092,6137,6182,6227,6273,6319,6365,6412,6459,6505,6552,6597,6642,6686,6729,6772,6814,6855,6895,6935,6974,7012,7050,7087,7124,7159,7195,7229,7263,7296,7329,7360,7392,7423,7453,7482,7511,7539,7567,7595,7621,7647,7673,7698,7723,7747,7770,7793,7816,7838,7860,7881,7901,7922,7941,7961,7980,7998,8016,8034,8051,8068,8085,8101,8117,8132,8147,8162,8176,8191,8204,8218,8231,8244,8256,8268,8280,8292,8303,8315,8325,8336,8346,8356,8366,8376,8385,8394,8403,8412,8421,8429,8437,8445
6,"Texas",31693,31916,32142,32373,32613,32857,33108,33366,33632,33905,34183,34465,34754,35049,35351,35658,35971,36285,36600,36917,37233,37548,37862,38175,38488,38800,39111,39420,39729,40036,40342,40646,40949,41251,41550,41848,42144,42438,42730,43020,43307,43593,43876,44157,44435,44711,44984,45255,45523,45789,46051,46311,46569,46823,47074,47323,47569,47811,48051,48288,48521,48752,48979,49204,49425,49643,49859,50071,50280,50486,50688,50888,51085,51278,51469,51656,51841,52022,52200,52376,52548,52718,52884,53048,53209,53367,53522,53674,53823,53970,54114,54255,54394,54530,54664,54794,54923,55049,55172,55293,55411,55527
7,"Nebraska",1837,1850,1864,1877,1890,1904,1918,1931,1945,1959,1972,1986,1999,2013,2026,2040,2053,2066,2079,2092,2105,2118,2131,2143,2155,2168,2180,2192,2204,2216,2227,2239,2250,2262,2273,2284,2295,2306,2316,2327,2337,2348,2358,2368,2378,2388,2397,2407,2416,2426,2435,2444,2453,2462,2471,2480,2488,2497,2505,2513,2521,2529,2537,2545,2553,2560,2568,2575,2583,2590,2597,2604,2611,2618,2624,2631,2637,2644,2650,2656,2662,2668,2674,2680,2686,2692,2697,2703,2708,2713,2719,2724,2729,2734,2739,2744,2749,2753,2758,2762,2767,2771
8,"Utah",1472,1487,1503,1520,1536,1553,1570,1588,1606,1624,1642,1660,1679,1697,1716,1735,1754,1772,1791,1809,1828,1845,1863,1881,1898,1915,1932,1949,1965,1982,1998,2014,2029,2045,2060,2075,2090,2104,2119,2133,2147,2160,2174,2187,2200,2212,2225,2237,2249,2261,2272,2284,2295,2306,2317,2327,2337,2347,2357,2367,2376,2385,2394,2403,2412,2420,2429,2437,2444,2452,2460,2467,2474,2481,2488,2495,2501,2508,2514,2520,2526,2532,2537,2543,2548,2553,2558,2563,2568,2573,2577,2582,2586,2591,2595,2599,2603,2606,2610,2614,2617,2621
9,"Oregon",1758,1772,1786,1800,1814,1828,1842,1856,1870,1885,1899,1914,1929,1944,1960,1975,1991,2007,2024,2040,2056,2073,2089,2106,2122,2139,2156,2172,2189,2206,2223,2240,2257,2274,2291,2308,2325,2342,2359,2376,2393,2410,2427,2445,2462,2479,2496,2514,2531,2548,2565,2583,2600,2617,2635,2652,2669,2687,2704,2722,2739,2756,2774,2791,2808,2826,2843,2860,2878,2895,2912,2929,2947,2964,2981,2998,3015,3032,3049,3066,3083,3100,3117,3134,3151,3168,3185,3202,3219,3235,3252,3269,3285,3302,3318,3335,3351,3367,3384,3400,3416,3432
