forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,point,NA,4032
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.01,3172
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.025,3222
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.05,3245
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.1,3349
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.15,3428
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.2,3434
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.25,3533
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.3,3544
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.35,3680
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.4,3840
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.45,3918
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.5,4032
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.55,4174
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.6,4275
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.65,4409
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.7,4593
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.75,4799
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.8,5190
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.85,5466
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.9,5596
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.95,6017
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.975,6903
2021-02-22,1 wk ahead inc case,2021-02-27,GM01,GM01,quantile,0.99,7466
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,point,NA,314886
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,quantile,0.01,314026
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,quantile,0.025,314076
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,quantile,0.05,314099
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,quantile,0.1,314203
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,quantile,0.15,314282
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,quantile,0.2,314288
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,quantile,0.25,314387
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,quantile,0.3,314398
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,quantile,0.35,314534
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,quantile,0.4,314694
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,quantile,0.45,314772
2021-02-22,1 wk ahead cum case,2021-02-27,GM01,GM01,quantile,0.5,314886
