id,Country,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15
0,Afghanistan,57160,57248,57340,57439,57543,57652,57768,57890,58018,58155,58298,58449,58609,58779,58957,59146,59347,59558,59782,60017,60265,60528,60805,61097,61405,61730,62074,62437,62819,63223,63649,64099,64573,65073,65601,66157,66743,67362,68014,68703,69429,70194,71000,71851,72747,73692,74688,75738,76844,78010,79239,80535,81897,83333,84843,86435,88112,89876,91734,93689,95749,97917,100198,102601,105130,107793,110595,113544,116650,119916,123356,126976,130784,134793,139011,143449,148120,153034,158204,163643,169364,175384,181716,188374,195379,202746,210492,218639,227204,236210,245678,255630,266092,277089,288653,300813
1,Albania,128393,128729,129063,129394,129722,130044,130364,130681,130993,131302,131607,131910,132208,132502,132794,133082,133367,133647,133925,134199,134471,134738,135003,135264,135522,135778,136029,136279,136525,136767,137008,137245,137478,137709,137937,138161,138383,138602,138819,139033,139243,139450,139656,139858,140059,140255,140450,140641,140831,141017,141201,141383,141561,141739,141913,142084,142253,142421,142585,142748,142908,143065,143221,143375,143527,143675,143823,143968,144112,144253,144392,144528,144663,144796,144928,145057,145184,145310,145433,145555,145676,145795,145912,146027,146141,146252,146362,146471,146578,146684,146788,146890,146989,147087,147181,147275
2,Algeria,118516,118660,118809,118959,119111,119268,119428,119592,119757,119928,120100,120276,120455,120636,120822,121011,121205,121402,121602,121806,122013,122224,122440,122657,122880,123107,123336,123570,123809,124051,124297,124548,124802,125061,125323,125591,125863,126138,126419,126704,126992,127286,127585,127889,128197,128510,128827,129149,129476,129809,130146,130490,130836,131189,131547,131911,132279,132654,133033,133419,133809,134207,134608,135017,135430,135850,136276,136707,137146,137591,138039,138496,138959,139428,139904,140387,140876,141371,141874,142384,142900,143423,143955,144492,145036,145590,146149,146717,147292,147874,148465,149063,149668,150283,150905,151536
3,Andorra,12545,12604,12661,12723,12784,12845,12909,12971,13037,13102,13169,13237,13306,13375,13447,13520,13592,13668,13744,13822,13901,13982,14063,14147,14232,14317,14407,14495,14587,14679,14774,14870,14968,15067,15168,15271,15375,15481,15589,15697,15808,15921,16036,16151,16269,16388,16510,16631,16756,16881,17008,17137,17266,17397,17530,17664,17798,17935,18073,18211,18350,18490,18632,18774,18917,19061,19205,19349,19495,19642,19788,19934,20081,20228,20375,20523,20669,20818,20964,21111,21258,21404,21550,21694,21840,21984,22126,22269,22411,22551,22691,22830,22969,23107,23245,23383
4,Angola,23457,23596,23740,23891,24050,24217,24394,24582,24780,24990,25213,25446,25690,25943,26208,26482,26766,27061,27367,27685,28020,28369,28738,29126,29536,29968,30425,30908,31416,31950,32512,33098,33711,34349,35012,35701,36419,37167,37945,38760,39610,40500,41435,42414,43444,44523,45654,46840,48080,49375,50728,52137,53604,55133,56723,58382,60109,61910,63791,65755,67809,69957,72204,74553,77010,79579,82260,85058,87977,91020,94189,97487,100923,104499,108224,112105,116150,120369,124769,129362,134158,139163,144387,149838,155525,161456,167635,174071,180775,187751,195014,202576,210446,218642,227180,236074
5,Antigua and Barbuda,1198,1211,1225,1239,1252,1267,1281,1294,1308,1322,1336,1351,1365,1379,1394,1409,1423,1438,1452,1468,1483,1498,1513,1528,1544,1559,1575,1590,1606,1622,1637,1653,1669,1685,1700,1716,1733,1749,1764,1782,1797,1814,1829,1847,1863,1880,1897,1914,1931,1947,1965,1982,1999,2016,2035,2052,2070,2088,2106,2123,2141,2159,2176,2194,2212,2230,2248,2266,2285,2303,2321,2339,2357,2375,2394,2412,2430,2448,2468,2486,2504,2523,2541,2560,2578,2597,2615,2634,2654,2675,2697,2720,2744,2769,2795,2823
6,Argentina,2532562,2556286,2581433,2607968,2635831,2664843,2694818,2725744,2757686,2790706,2824995,2860646,2897879,2936847,2977526,3019848,3063782,3109292,3156368,3205021,3255311,3307342,3361218,3417024,3474832,3534688,3596687,3660831,3727105,3795508,3866066,3938816,4013810,4091105,4171013,4253626,4339006,4427204,4518281,4612285,4709347,4809516,4912841,5019367,5129134,5242182,5358542,5478250,5601333,5727884,5858178,5992255,6130168,6271993,6417816,6567736,6721857,6880271,7043065,7210305,7382038,7558283,7739028,7924232,8113826,8307734,8505862,8708121,8914425,9124702,9338889,9556947,9778840,10004545,10234036,10467283,10704249,10944872,11189067,11436723,11687694,11941816,12198892,12458711,12721053,12985694,13252416,13521012,13791286,14063059,14336166,14610450,14885764,15161875,15438524,15715544
7,Armenia,202817,203771,204728,205685,206642,207601,208560,209522,210495,211473,212452,213428,214404,215382,216359,217339,218321,219308,220297,221290,222285,223283,224282,225282,226282,227283,228285,229289,230295,231303,232313,233325,234338,235353,236368,237385,238401,239418,240437,241456,242477,243498,244520,245543,246568,247592,248617,249641,250667,251692,252718,253744,254770,255797,256824,257851,258876,259903,260929,261955,262981,264005,265030,266054,267078,268101,269124,270146,271167,272187,273207,274225,275242,276259,277274,278288,279302,280314,281324,282333,283341,284347,285351,286355,287357,288356,289355,290351,291346,292338,293328,294317,295304,296289,297272,298253
8,Australia,29419,29435,29449,29464,29480,29496,29513,29530,29548,29566,29584,29603,29623,29641,29661,29681,29702,29723,29745,29768,29791,29814,29838,29863,29888,29913,29941,29968,29994,30024,30052,30083,30114,30146,30178,30211,30246,30280,30316,30353,30391,30429,30469,30510,30552,30595,30638,30685,30730,30777,30827,30877,30928,30980,31035,31090,31147,31206,31266,31327,31390,31454,31521,31589,31657,31729,31803,31878,31956,32034,32116,32199,32285,32372,32462,32554,32648,32746,32844,32947,33051,33159,33269,33381,33497,33616,33738,33863,33990,34120,34254,34392,34533,34678,34827,34980
9,Austria,577007,580248,583491,586732,589967,593196,596422,599646,602864,606073,609275,612468,615650,618826,621993,625150,628300,631439,634570,637691,640803,643904,646997,650078,653150,656212,659261,662300,665330,668347,671352,674348,677330,680300,683256,686202,689135,692053,694958,697850,700729,703594,706443,709279,712100,714907,717699,720477,723239,725986,728717,731433,734132,736816,739483,742132,744766,747381,749979,752561,755124,757669,760195,762704,765194,767665,770117,772550,774964,777358,779732,782088,784423,786738,789032,791308,793563,795797,798010,800204,802377,804528,806660,808770,810859,812927,814975,817002,819008,820993,822957,824900,826823,828725,830606,832465
