id,Country,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03
0,Afghanistan,157015,157086,157145,157205,157268,157333,157401,157471,157544,157620,157699,157781,157867,157956,158048,158144,158245,158349,158457,158570,158687,158808,158935,159066,159203,159345,159493,159646,159806,159972,160144,160324,160510,160704,160905,161115,161332,161559,161794,162039,162293,162557,162832,163118,163415,163724,164045,164378,164725,165086,165461,165851,166256,166677,167115,167570,168043,168535,169046,169578,170130,170704,171301,171922,172567,173237,173934,174658,175411,176194,177008,177854,178733,179646,180596,181583,182609,183675,184783,185935,187133,188377,189670,191014,192411,193863,195371,196939,198568,200261,202021,203850,205750,207725,209776,211894,214066,216282,218525,220792,223074
1,Albania,197167,197190,197665,198138,198610,199080,199548,200013,200475,200935,201390,201842,202291,202735,203174,203609,204040,204465,204885,205299,205708,206111,206508,206899,207283,207661,208032,208397,208755,209106,209450,209786,210115,210437,210752,211059,211359,211652,211937,212214,212484,212747,213002,213250,213491,213725,213951,214170,214383,214588,214787,214980,215165,215345,215518,215685,215846,216001,216150,216294,216432,216566,216694,216817,216935,217048,217157,217262,217362,217458,217551,217639,217724,217805,217882,217957,218028,218096,218165,218231,218295,218355,218413,218469,218522,218573,218622,218669,218713,218756,218797,218836,218873,218909,218943,218976,219008,219038,219069,219098,219128
2,Algeria,209283,209467,209627,209790,209957,210127,210301,210479,210661,210846,211035,211229,211426,211628,211834,212045,212259,212479,212703,212932,213166,213404,213648,213896,214150,214409,214673,214943,215219,215500,215787,216079,216378,216683,216993,217311,217634,217964,218301,218644,218994,219351,219715,220086,220464,220850,221243,221644,222052,222469,222893,223325,223766,224215,224672,225138,225613,226096,226588,227089,227600,228119,228648,229187,229735,230293,230861,231439,232027,232625,233234,233853,234482,235123,235774,236436,237110,237794,238490,239197,239916,240646,241388,242142,242908,243686,244476,245279,246093,246921,247760,248613,249478,250355,251246,252148,253059,253977,254900,255827,256756
3,Andorra,16342,16417,16464,16515,16569,16628,16690,16757,16828,16904,16984,17068,17157,17252,17350,17454,17563,17677,17797,17921,18051,18186,18327,18473,18624,18781,18943,19109,19281,19456,19636,19820,20008,20198,20392,20587,20785,20984,21184,21385,21586,21786,21986,22184,22381,22576,22768,22957,23143,23326,23505,23680,23851,24017,24179,24336,24488,24636,24778,24916,25048,25176,25299,25417,25530,25638,25742,25841,25936,26026,26113,26195,26274,26348,26419,26487,26551,26612,26669,26724,26776,26825,26872,26916,26958,26997,27034,27070,27103,27135,27164,27193,27219,27244,27268,27290,27312,27332,27352,27372,27392
4,Angola,65061,65068,65083,65097,65109,65122,65133,65144,65154,65163,65172,65181,65189,65196,65203,65210,65216,65222,65228,65233,65238,65242,65247,65251,65254,65258,65261,65264,65267,65270,65272,65275,65277,65279,65281,65283,65285,65286,65288,65289,65290,65291,65292,65294,65294,65295,65296,65297,65298,65298,65299,65300,65300,65301,65301,65302,65302,65303,65303,65303,65304,65304,65304,65304,65304,65304,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305,65305
5,Antigua and Barbuda,4138,4139,4141,4143,4145,4146,4148,4149,4151,4152,4153,4154,4155,4156,4157,4158,4159,4160,4161,4161,4162,4163,4163,4164,4164,4165,4165,4166,4166,4166,4167,4167,4167,4167,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168,4168
6,Argentina,5317633,5318914,5320197,5321484,5322777,5324073,5325373,5326677,5327984,5329293,5330605,5331918,5333233,5334548,5335863,5337178,5338491,5339802,5341112,5342423,5343735,5345048,5346365,5347685,5349010,5350340,5351674,5353010,5354349,5355690,5357032,5358376,5359720,5361065,5362411,5363759,5365109,5366461,5367814,5369171,5370529,5371892,5373257,5374627,5376001,5377380,5378763,5380150,5381541,5382935,5384332,5385731,5387133,5388536,5389943,5391353,5392766,5394183,5395605,5397031,5398461,5399897,5401337,5402781,5404230,5405684,5407143,5408607,5410074,5411547,5413023,5414504,5415989,5417477,5418970,5420468,5421970,5423477,5424989,5426507,5428031,5429561,5431096,5432636,5434182,5435734,5437290,5438852,5440419,5442004,5443595,5445192,5446796,5448405,5450020,5451640,5453264,5454892,5456522,5458153,5459786
7,Armenia,334878,335366,336016,336643,337248,337831,338393,338935,339456,339957,340439,340901,341346,341772,342181,342574,342950,343310,343655,343985,344301,344604,344893,345169,345433,345685,345926,346156,346376,346585,346785,346976,347157,347331,347496,347653,347803,347945,348081,348210,348334,348451,348562,348668,348769,348865,348957,349043,349126,349204,349279,349350,349417,349481,349542,349600,349655,349707,349756,349803,349848,349890,349931,349969,350005,350040,350072,350104,350133,350161,350188,350213,350237,350259,350281,350301,350321,350339,350357,350373,350389,350404,350418,350431,350444,350456,350468,350479,350489,350499,350508,350517,350525,350533,350541,350548,350555,350561,350568,350574,350580
8,Australia,202115,203217,204458,205679,206880,208060,209218,210354,211467,212556,213620,214659,215673,216662,217626,218565,219479,220368,221232,222072,222887,223680,224448,225194,225917,226618,227297,227955,228593,229210,229808,230387,230947,231489,232013,232520,233010,233485,233943,234387,234816,235230,235631,236019,236393,236755,237105,237443,237770,238085,238391,238686,238971,239246,239512,239770,240018,240259,240491,240716,240933,241142,241345,241541,241731,241914,242091,242262,242428,242588,242742,242892,243037,243177,243312,243443,243569,243692,243810,243925,244036,244143,244247,244347,244444,244538,244629,244718,244803,244885,244965,245043,245117,245190,245260,245328,245395,245460,245525,245589,245652
9,Austria,1079932,1096219,1110584,1125014,1139439,1153787,1167987,1181969,1195661,1208992,1221892,1234330,1246276,1257702,1268577,1278872,1288556,1297601,1306025,1313850,1321095,1327780,1333925,1339550,1344675,1349331,1353551,1357364,1360802,1363897,1366679,1369181,1371422,1373424,1375208,1376795,1378206,1379463,1380585,1381584,1382471,1383256,1383950,1384563,1385107,1385591,1386021,1386402,1386738,1387034,1387295,1387526,1387732,1387914,1388076,1388218,1388343,1388453,1388551,1388638,1388715,1388783,1388843,1388896,1388943,1388984,1389020,1389053,1389082,1389107,1389129,1389149,1389166,1389182,1389195,1389207,1389218,1389228,1389236,1389243,1389250,1389255,1389260,1389265,1389269,1389272,1389275,1389278,1389281,1389283,1389284,1389286,1389287,1389289,1389290,1389291,1389292,1389293,1389293,1389294,1389295
10,Azerbaijan,576703,578310,580057,581784,583487,585166,586820,588447,590047,591618,593159,594670,596150,597600,599019,600408,601768,603097,604395,605663,606901,608108,609285,610433,611550,612638,613696,614726,615727,616700,617646,618563,619454,620318,621156,621969,622756,623520,624259,624975,625668,626338,626987,627615,628222,628809,629377,629925,630455,630967,631461,631938,632399,632844,633273,633688,634087,634473,634845,635204,635550,635883,636205,636515,636814,637102,637379,637647,637904,638153,638392,638622,638844,639058,639263,639462,639653,639836,640013,640184,640348,640505,640657,640804,640945,641080,641211,641336,641457,641573,641685,641793,641897,641996,642092,642185,642275,642363,642449,642535,642620
11,The Bahamas,22665,22654,22660,22666,22672,22677,22682,22687,22691,22696,22700,22703,22707,22710,22713,22716,22719,22722,22725,22727,22730,22732,22734,22737,22739,22741,22743,22744,22746,22748,22749,22751,22752,22754,22755,22756,22757,22758,22759,22760,22761,22762,22763,22764,22765,22766,22766,22767,22768,22768,22769,22770,22770,22771,22771,22772,22772,22772,22773,22773,22773,22773,22773,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774,22774
12,Bahrain,277444,277547,277607,277676,277760,277863,277991,278148,278339,278569,278844,279181,279602,280124,280766,281549,282492,283613,284956,286567,288489,290766,293443,296563,300171,304238,308732,313624,318885,324483,330390,336576,342922,349311,355625,361747,367557,372939,377775,382092,385916,389276,392197,394708,396836,398607,400061,401236,402173,402910,403485,403939,404311,404609,404844,405026,405164,405268,405347,405412,405464,405505,405536,405559,405577,405590,405601,405610,405617,405622,405626,405629,405631,405633,405635,405636,405637,405637,405638,405638,405638,405639,405639,405639,405639,405639,405639,405639,405639,405639,405639,405639,405639,405639,405639,405639,405639,405639,405639,405639,405639
13,Bangladesh,1574636,1559045,1559285,1559525,1559764,1560003,1560242,1560479,1560715,1560949,1561181,1561411,1561638,1561862,1562083,1562301,1562514,1562724,1562929,1563129,1563324,1563515,1563700,1563879,1564053,1564220,1564382,1564538,1564688,1564832,1564969,1565101,1565226,1565346,1565459,1565567,1565670,1565767,1565858,1565944,1566026,1566102,1566174,1566241,1566304,1566364,1566419,1566471,1566519,1566564,1566605,1566644,1566680,1566714,1566745,1566774,1566801,1566826,1566849,1566870,1566890,1566908,1566925,1566940,1566954,1566967,1566980,1566991,1567001,1567011,1567019,1567028,1567035,1567042,1567048,1567054,1567059,1567064,1567069,1567073,1567077,1567080,1567084,1567087,1567089,1567092,1567094,1567096,1567098,1567100,1567102,1567103,1567105,1567106,1567107,1567108,1567109,1567110,1567111,1567112,1567113
14,Barbados,24234,24398,24608,24813,25012,25206,25395,25578,25756,25928,26095,26257,26414,26566,26713,26855,26992,27125,27253,27376,27495,27610,27720,27827,27930,28028,28123,28215,28303,28387,28468,28546,28621,28693,28762,28828,28892,28953,29012,29068,29121,29173,29222,29270,29315,29358,29400,29440,29478,29514,29549,29583,29615,29645,29674,29702,29729,29755,29779,29803,29825,29846,29867,29886,29905,29923,29940,29956,29972,29986,30001,30014,30027,30039,30051,30063,30073,30084,30093,30103,30112,30120,30128,30136,30144,30151,30158,30164,30170,30176,30182,30187,30192,30197,30202,30206,30211,30215,30219,30223,30227
15,Belarus,643372,645018,646742,648452,650148,651827,653490,655136,656763,658370,659956,661522,663068,664592,666096,667579,669041,670482,671902,673300,674677,676032,677364,678674,679961,681226,682467,683685,684880,686051,687199,688323,689424,690502,691557,692589,693600,694588,695555,696500,697424,698327,699209,700071,700912,701733,702535,703317,704079,704823,705549,706256,706945,707618,708273,708911,709533,710139,710730,711306,711866,712412,712944,713462,713966,714457,714935,715400,715853,716293,716722,717139,717545,717941,718325,718700,719064,719418,719763,720098,720424,720742,721051,721351,721643,721927,722204,722473,722734,722989,723236,723477,723711,723938,724159,724375,724587,724795,725001,725205,725407
16,Belgium,1635675,1667138,1687726,1709350,1731918,1755335,1779511,1804350,1830206,1856686,1883692,1911245,1939369,1968085,1997415,2027383,2058009,2089318,2121244,2153724,2186694,2220193,2255513,2291192,2327109,2363207,2399423,2435700,2471977,2508195,2544293,2580213,2615959,2651536,2686947,2722198,2757294,2792238,2827036,2861543,2895615,2929107,2961875,2993775,3024661,3054390,3083009,3110564,3137103,3162673,3187320,3211092,3234036,3256142,3277400,3297800,3317332,3335987,3353755,3370625,3386619,3401755,3416054,3429537,3442223,3454131,3465284,3475724,3485499,3494654,3503234,3511284,3518850,3525977,3532679,3538969,3544859,3550364,3555495,3560267,3564692,3568793,3572589,3576104,3579358,3582374,3585172,3587775,3590193,3592438,3594522,3596455,3598250,3599916,3601466,3602916,3604284,3605584,3606843,3608068,3609269
17,Benin,24846,24504,24505,24507,24508,24510,24511,24512,24513,24514,24515,24516,24517,24518,24518,24519,24519,24520,24521,24521,24521,24522,24522,24523,24523,24523,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524,24524
18,Bhutan,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633
19,Bolivia,531428,532856,533933,535054,536217,537421,538665,539947,541266,542620,544008,545430,546887,548378,549903,551464,553059,554689,556357,558066,559817,561614,563459,565354,567303,569305,571360,573470,575634,577851,580124,582450,584833,587272,589770,592326,594943,597621,600362,603167,606038,608978,611987,615069,618224,621456,624764,628150,631615,635159,638785,642493,646285,650160,654122,658171,662310,666539,670860,675274,679784,684390,689095,693900,698806,703815,708930,714151,719478,724915,730460,736117,741886,747767,753763,759875,766103,772448,778912,785497,792202,799029,805978,813051,820249,827571,835019,842594,850295,858124,866079,874163,882373,890712,899178,907754,916421,925162,933948,942773,951623
20,Bosnia and Herzegovina,270498,271282,271980,272688,273406,274133,274869,275614,276370,277134,277909,278693,279486,280290,281103,281926,282758,283601,284453,285315,286187,287069,287961,288863,289774,290696,291629,292571,293523,294486,295458,296441,297435,298438,299451,300475,301509,302554,303608,304673,305748,306833,307928,309033,310149,311274,312409,313555,314710,315876,317051,318235,319430,320634,321848,323072,324304,325547,326798,328059,329328,330607,331895,333191,334496,335810,337132,338463,339801,341148,342503,343865,345236,346613,347998,349391,350790,352196,353609,355029,356455,357887,359326,360770,362220,363675,365136,366602,368073,369548,371028,372512,374001,375493,376989,378489,379991,381495,383000,384506,386014
21,Brazil,22030182,22038332,22047203,22055977,22064656,22073242,22081735,22090138,22098450,22106672,22114806,22122853,22130812,22138683,22146468,22154166,22161778,22169304,22176744,22184100,22191372,22198560,22205665,22212687,22219628,22226487,22233266,22239965,22246585,22253127,22259590,22265977,22272287,22278522,22284682,22290768,22296780,22302719,22308586,22314382,22320107,22325762,22331348,22336865,22342314,22347696,22353012,22358262,22363447,22368567,22373624,22378617,22383548,22388418,22393226,22397975,22402663,22407293,22411864,22416377,22420834,22425234,22429578,22433867,22438101,22442282,22446409,22450484,22454507,22458478,22462398,22466268,22470089,22473860,22477583,22481257,22484885,22488466,22492000,22495489,22498932,22502331,22505686,22508997,22512265,22515491,22518675,22521817,22524918,22527979,22531000,22533981,22536923,22539827,22542693,22545526,22548332,22551116,22553887,22556646,22559397
22,Brunei,14701,14733,14783,14831,14876,14920,14961,15001,15038,15073,15106,15137,15166,15193,15218,15241,15263,15284,15302,15319,15335,15350,15363,15376,15387,15397,15407,15416,15423,15431,15437,15443,15449,15454,15458,15462,15466,15469,15472,15475,15478,15480,15482,15484,15486,15487,15489,15490,15491,15492,15493,15494,15495,15495,15496,15497,15497,15498,15498,15498,15499,15499,15499,15500,15500,15500,15500,15500,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501,15501
23,Bulgaria,679983,681892,684182,686422,688614,690757,692852,694899,696898,698850,700755,702614,704427,706195,707918,709598,711234,712828,714380,715890,717360,718791,720182,721535,722850,724129,725371,726578,727750,728888,729993,731066,732107,733116,734096,735045,735966,736859,737724,738562,739374,740161,740923,741660,742374,743065,743734,744381,745007,745613,746199,746765,747312,747842,748353,748848,749325,749787,750233,750663,751079,751481,751869,752243,752604,752953,753290,753615,753928,754231,754522,754804,755075,755337,755590,755833,756068,756294,756513,756723,756926,757121,757310,757492,757667,757835,757998,758154,758305,758451,758591,758726,758856,758981,759102,759218,759332,759443,759552,759660,759767
24,Burkina Faso,15514,15516,15539,15566,15595,15628,15662,15699,15737,15776,15816,15858,15901,15945,15991,16038,16088,16139,16193,16249,16308,16369,16433,16499,16569,16641,16716,16795,16877,16962,17051,17143,17239,17340,17444,17553,17666,17784,17907,18036,18169,18308,18453,18604,18761,18925,19096,19273,19458,19651,19852,20061,20279,20506,20742,20988,21244,21511,21789,22079,22380,22694,23021,23362,23717,24086,24471,24871,25288,25722,26175,26646,27136,27647,28178,28732,29308,29909,30534,31185,31862,32567,33302,34066,34863,35692,36555,37453,38388,39361,40375,41430,42529,43672,44862,46092,47355,48644,49951,51271,52600
25,Cape Verde,38336,38340,38344,38348,38353,38357,38361,38365,38369,38373,38376,38380,38383,38387,38390,38394,38397,38400,38403,38406,38409,38412,38415,38417,38420,38422,38425,38427,38430,38432,38434,38437,38439,38441,38443,38445,38447,38449,38451,38453,38455,38456,38458,38460,38461,38463,38464,38466,38467,38469,38470,38472,38473,38474,38476,38477,38478,38479,38480,38481,38483,38484,38485,38486,38487,38488,38489,38490,38491,38491,38492,38493,38494,38495,38496,38496,38497,38498,38498,38499,38500,38500,38501,38501,38501,38502,38502,38502,38502,38502,38502,38503,38503,38503,38503,38503,38503,38503,38503,38503,38503
